[001:25:31]	28988.4441278	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      1.613,      1.910]	rm
[001:25:44]	24798.4304019	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      3.715,      1.910]	rm
[001:25:57]	258531.373475	[     0.526,      9.553,      0.104,      1.614,      0.223,  9.563e-06,      0.988,      3.187]	rm
[001:26:10]	255444.436722	[     0.526,      9.553,      0.104,      1.865,      0.223,  9.563e-06,      0.988,      3.187]	rm
[001:26:46]	772287.307039	[     0.386,      1.261,      0.030,  1.811e-04,      0.010,  5.880e-06,      0.631,      2.351]	rm
[001:27:25]	770724.673924	[     0.386,      1.261,      0.030,  2.211e-04,      0.010,  5.880e-06,      0.631,      2.351]	rm
[001:27:30]	372415.356068	[    18.437,      0.167,      7.611,      0.002,      0.013,      0.115,      2.801,      1.627]	c
[001:27:34]	192101.392674	[     1.856,      0.674,      1.244,      0.087,  2.887e-05,      0.144,      3.170,      3.476]	c
[001:28:33]	383101.277586	[     9.057,      0.031,      1.294,      0.003,      0.363,      0.021,      0.832,      4.077]	c
[001:30:03]	612612.310847	[     0.368,      0.785,      0.012,  9.373e-08,      0.009,      0.210,      2.108,      2.354]	r
[001:30:20]	660732.143462	[     0.327,      0.064,     32.345,      2.507,  5.032e-10,  7.626e-05,      3.624,      2.399]	r
[001:30:31]	26312.054567	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.391,      2.606,      1.910]	rm
[001:30:46]	27111.3245458	[     3.208,      1.755,      3.008,      0.064,      0.472,      7.457,      2.606,      1.910]	rm
[001:30:57]	32900.2434313	[     3.208,      2.772,      3.008,      0.078,      0.472,      6.789,      2.606,      1.910]	rm
[001:31:08]	24266.5684715	[     3.208,      1.370,      3.008,      0.054,      0.472,      6.789,      2.606,      1.910]	rm
[001:31:13]	57589.8289438	[     2.992,      2.532,      6.306,      0.604,      0.610,      0.026,      2.659,      4.869]	rm
[001:31:18]	60331.0354972	[     2.992,      2.532,      6.306,      1.111,      0.610,      0.026,      2.659,      4.869]	rm
[001:31:23]	124714.361004	[     1.856,      0.674,      1.294,      0.003,      0.363,      0.144,      0.832,      3.476]	c
[001:31:27]	372415.356068	[    18.437,      0.167,      7.611,      0.002,      0.013,      0.115,      2.801,      1.627]	c
[001:31:48]	76323.2460298	[     3.208,      9.553,      0.104,      0.064,      0.472,      6.789,      0.988,      3.187]	c
[001:32:13]	99037.3788467	[     0.119,      0.105,      0.805,      1.398,      0.013,      9.803,      4.453,      2.861]	r
[001:32:22]	1442938.75663	[     1.521,      1.085,      0.163,  4.261e-06,  4.499e-08,  3.398e-12,      3.291,      3.473]	r
[001:32:34]	27777.2985987	[     3.208,      1.755,      3.634,      0.064,      0.472,      6.789,      2.606,      1.910]	rm
[001:32:45]	23525.4968208	[     3.208,      1.755,      1.693,      0.064,      0.472,      6.789,      2.606,      1.910]	rm
[001:32:57]	25201.245952	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      3.423,      1.910]	rm
[001:33:12]	30929.7396165	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      0.945,      1.910]	rm
[001:33:22]	25535.3575713	[     3.208,      1.755,      3.008,      0.064,      0.531,      6.159,      2.606,      1.910]	rm
[001:33:39]	32472.5337767	[     3.208,      1.755,      3.008,      0.064,      0.332,     10.000,      2.606,      1.910]	rm
[001:33:56]	24444.8196866	[     3.208,      1.370,      0.805,      0.054,      0.472,      9.803,      4.453,      1.910]	c
[001:34:18]	384528.491937	[     2.992,      0.167,      7.611,      0.002,      0.013,      0.026,      2.659,      4.869]	c
[001:34:38]	24209.4684092	[     3.208,      0.674,      1.294,      0.064,      0.472,      6.789,      0.832,      1.910]	c
[001:35:00]	470457.482289	[    10.330,      0.062,      1.197,  1.195e-07,      0.045,      0.010,      1.942,      3.026]	r
[001:35:04]	258473.187224	[     0.458,      0.902,     18.138,      0.059,  1.794e-04,      0.133,      1.135,      1.334]	r
[001:35:15]	30160.7945795	[     3.208,      2.431,      3.008,      0.064,      0.531,      6.159,      2.606,      1.910]	rmm
[001:35:26]	23357.2635263	[     3.208,      1.454,      3.008,      0.064,      0.531,      6.159,      2.606,      1.910]	rmm
[001:35:39]	26999.6445266	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      2.426,      1.910]	rmm
[001:35:50]	23979.2330085	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      4.479,      1.910]	rmm
[001:35:55]	238774.327854	[     0.497,      1.331,     26.228,      0.059,  1.794e-04,      0.133,      1.135,      1.334]	rm
[001:36:00]	302787.859779	[     0.340,      0.620,     17.423,      0.059,  1.794e-04,      0.133,      1.135,      1.334]	rm
[001:36:12]	25201.245952	[     3.208,      1.755,      3.008,      0.064,      0.472,      6.789,      3.423,      1.910]	c
[001:36:22]	25535.3575713	[     3.208,      1.755,      3.008,      0.064,      0.531,      6.159,      2.606,      1.910]	c
[001:36:30]	67017.8226022	[     0.458,      0.674,      1.294,      0.059,      0.472,      6.789,      1.135,      1.334]	c
[001:36:35]	226269.755236	[     3.521,     12.041,      1.185,  3.187e-11,  4.890e-08,      0.231,      2.928,      1.817]	r
[001:38:47]	525722.549174	[     0.226,      0.015,      0.730,  2.266e-06,      0.086,      0.100,      0.451,      4.602]	r
[001:39:00]	22805.4130787	[     3.208,      1.755,      1.693,      0.064,      0.472,      6.789,      2.606,      2.230]	rmm
