Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1601.58	3213.16	559.11	20086.78	0.8144,0.1638,5.486,0.9481,0.09
our_model	Round_1_Replicate_2	-1414.66	2839.32	203.96	19962.0	0.9007,0.1404,5.6045,1.1456,0.0686
our_model	Round_1_Replicate_3	-1472.79	2955.58	323.3	19689.27	0.983,0.1494,5.4275,0.6144,0.0673
our_model	Round_1_Replicate_4	-2158.36	4326.72	1630.31	7067.46	2.6486,0.3217,1.0489,2.5529,30.0
our_model	Round_1_Replicate_5	-1459.35	2928.7	291.22	20048.6	1.1126,0.0639,4.354,7.8472,0.0367
our_model	Round_1_Replicate_6	-1770.12	3550.24	853.19	19448.55	0.9121,0.1907,5.1516,1.4925,0.1056
our_model	Round_1_Replicate_7	-1987.06	3984.12	1291.28	3699.79	5.3885,0.407,0.5672,2.1066,30.0
our_model	Round_1_Replicate_8	-2450.93	4911.86	2162.48	6413.5	2.7797,0.4564,0.9538,1.7393,30.0
our_model	Round_1_Replicate_9	-2049.97	4109.94	1422.16	7166.19	2.6856,0.2671,1.0729,3.1348,30.0
our_model	Round_1_Replicate_10	-2361.25	4732.5	2002.15	6583.73	2.743,0.4177,0.9766,1.9181,30.0
our_model	Round_2_Replicate_1	-1325.78	2661.56	29.71	19964.7	1.0686,0.0876,4.7161,3.5431,0.0449
our_model	Round_2_Replicate_2	-1311.36	2632.72	0.85	19982.32	0.999,0.1027,5.0141,2.4034,0.0514
our_model	Round_2_Replicate_3	-1312.28	2634.56	2.69	20003.41	1.0089,0.0959,4.9065,2.7301,0.0477
our_model	Round_2_Replicate_4	-1476.28	2962.56	347.02	19961.36	1.3506,0.0566,3.2777,4.4983,0.0251
our_model	Round_2_Replicate_5	-1504.91	3019.82	406.56	19909.7	1.4922,0.0537,3.1851,5.5511,0.0244
our_model	Round_2_Replicate_6	-1329.67	2669.34	37.23	19682.16	1.1094,0.1111,4.6054,2.3716,0.0557
our_model	Round_2_Replicate_7	-1311.06	2632.12	0.25	19998.57	0.9962,0.1014,5.0275,2.4588,0.0508
our_model	Round_2_Replicate_8	-1327.34	2664.68	32.62	19968.01	0.9666,0.1152,5.283,1.9077,0.057
our_model	Round_2_Replicate_9	-1321.76	2653.52	21.62	19776.26	1.1011,0.106,4.8306,2.4488,0.0534
our_model	Round_2_Replicate_10	-1332.83	2675.66	44.24	20085.53	1.0127,0.0831,4.8396,3.3666,0.0404
our_model	Round_3_Replicate_1	-1334.4	2678.8	46.58	20068.08	0.9832,0.0849,4.4555,3.442,0.0412
our_model	Round_3_Replicate_2	-1353.34	2716.68	86.3	20213.03	0.9505,0.0794,4.9474,2.6148,0.0361
our_model	Round_3_Replicate_3	-1315.08	2640.16	8.27	20021.18	0.9798,0.1028,5.0473,2.7115,0.0539
our_model	Round_3_Replicate_4	-1312.37	2634.74	2.88	20016.75	0.9869,0.1021,5.1039,2.206,0.0499
our_model	Round_3_Replicate_5	-1328.62	2667.24	35.78	19992.06	1.0519,0.0923,4.9462,1.941,0.0425
our_model	Round_3_Replicate_6	-1321.3	2652.6	20.62	20004.63	1.0183,0.0888,4.5348,3.1321,0.0437
our_model	Round_3_Replicate_7	-1314.8	2639.6	7.73	19899.29	1.0317,0.1061,5.011,2.3675,0.0532
our_model	Round_3_Replicate_8	-1311.52	2633.04	1.18	20006.9	1.0056,0.097,4.9323,2.639,0.0484
our_model	Round_3_Replicate_9	-1310.99	2631.98	0.12	20001.68	0.9983,0.0997,4.984,2.5557,0.05
our_model	Round_3_Replicate_10	-1329.22	2668.44	36.24	19915.73	0.9852,0.1178,5.2172,1.884,0.0595
our_model	Round_3_Replicate_11	-1311.15	2632.3	0.44	20021.06	0.9918,0.0989,4.9994,2.6127,0.0497
our_model	Round_3_Replicate_12	-1317.99	2645.98	14.06	20048.13	0.9638,0.1051,5.1486,2.6374,0.0556
our_model	Round_3_Replicate_13	-1312.0	2634.0	2.13	20012.9	1.0051,0.096,4.9101,2.7109,0.048
our_model	Round_3_Replicate_14	-1324.03	2658.06	26.48	20144.6	0.9697,0.0865,4.9982,3.0061,0.0423
our_model	Round_3_Replicate_15	-1311.39	2632.78	0.91	19982.41	0.999,0.1026,5.0155,2.4478,0.0516
our_model	Round_3_Replicate_16	-1364.79	2739.58	109.02	20000.75	1.0954,0.0737,4.016,3.7381,0.0345
our_model	Round_3_Replicate_17	-1343.18	2696.36	64.48	19932.74	0.9718,0.1226,5.4415,1.5917,0.0607
our_model	Round_3_Replicate_18	-1327.44	2664.88	33.3	20169.07	0.9648,0.0847,5.0147,3.4071,0.0426
our_model	Round_3_Replicate_19	-1319.99	2649.98	17.91	19873.62	1.0155,0.1123,4.9809,2.1498,0.0568
our_model	Round_3_Replicate_20	-1346.84	2703.68	72.79	20153.03	0.9832,0.0785,4.7647,3.4327,0.0373
