708     , -54743.2    , array([ 0.016915   ,  1.8065     ,  0.00522952 ,  0.0391785  ])
709     , -54745.3    , array([ 0.0169319  ,  1.8065     ,  0.00522952 ,  0.0391785  ])
710     , -54743.1    , array([ 0.016915   ,  1.80831    ,  0.00522952 ,  0.0391785  ])
711     , -54741.1    , array([ 0.016915   ,  1.8065     ,  0.00523475 ,  0.0391785  ])
712     , -54743.7    , array([ 0.016915   ,  1.8065     ,  0.00522952 ,  0.0392177  ])
713     , -54743.2    , array([ 0.016915   ,  1.8065     ,  0.00522952 ,  0.0391785  ])
714     , -54628.3    , array([ 0.00823884 ,  1.86777    ,  0.0104307  ,  0.033466   ])
715     , -54628.3    , array([ 0.00823884 ,  1.86777    ,  0.0104307  ,  0.033466   ])
716     , -54624.2    , array([ 0.00824708 ,  1.86777    ,  0.0104307  ,  0.033466   ])
717     , -54628.3    , array([ 0.00823884 ,  1.86964    ,  0.0104307  ,  0.033466   ])
718     , -54632.4    , array([ 0.00823884 ,  1.86777    ,  0.0104411  ,  0.033466   ])
719     , -54631.3    , array([ 0.00823884 ,  1.86777    ,  0.0104307  ,  0.0334995  ])
720     , -53883.7    , array([ 0.0129942  ,  1.82872    ,  0.0067357  ,  0.0369792  ])
721     , -53883.7    , array([ 0.0129942  ,  1.82872    ,  0.0067357  ,  0.0369792  ])
722     , -53884.6    , array([ 0.0130072  ,  1.82872    ,  0.0067357  ,  0.0369792  ])
723     , -53883.4    , array([ 0.0129942  ,  1.83055    ,  0.0067357  ,  0.0369792  ])
724     , -53882.8    , array([ 0.0129942  ,  1.82872    ,  0.00674244 ,  0.0369792  ])
725     , -53884.3    , array([ 0.0129942  ,  1.82872    ,  0.0067357  ,  0.0370162  ])
726     , -55096.3    , array([ 0.00971651 ,  3.58965    ,  0.00729025 ,  0.00556254 ])
727     , -55096.3    , array([ 0.00971651 ,  3.58965    ,  0.00729025 ,  0.00556254 ])
728     , -55096.4    , array([ 0.00972623 ,  3.58965    ,  0.00729025 ,  0.00556254 ])
729     , -55096.2    , array([ 0.00971651 ,  3.59324    ,  0.00729025 ,  0.00556254 ])
730     , -55096      , array([ 0.00971651 ,  3.58965    ,  0.00729754 ,  0.00556254 ])
731     , -55094.9    , array([ 0.00971651 ,  3.58965    ,  0.00729025 ,  0.0055681  ])
732     , -53714.2    , array([ 0.0122164  ,  2.11028    ,  0.00684981 ,  0.024733   ])
733     , -53714.2    , array([ 0.0122164  ,  2.11028    ,  0.00684981 ,  0.024733   ])
