11880   , -3455.93    , array([ 2.36784    ,  15.7431    ,  1.57039e-81,  0.0430059  ])
11881   , -3455.93    , array([ 2.37021    ,  15.7431    ,  1.57039e-81,  0.0430059  ])
11882   , -3456.04    , array([ 2.36784    ,  15.7588    ,  1.57039e-81,  0.0430059  ])
11883   , -3455.93    , array([ 2.36784    ,  15.7431    ,  1.57197e-81,  0.0430059  ])
11884   , -3457.28    , array([ 2.36784    ,  15.7431    ,  1.57039e-81,  0.0430489  ])
11885   , -3455.93    , array([ 2.36784    ,  15.7431    ,  1.57039e-81,  0.0430059  ])
11886   , -2675.47    , array([ 2.36784    ,  14.4813    ,  1.57039e-81,  0.0157179  ])
11887   , -2675.47    , array([ 2.36784    ,  14.4813    ,  1.57039e-81,  0.0157179  ])
11888   , -2675.47    , array([ 2.37021    ,  14.4813    ,  1.57039e-81,  0.0157179  ])
11889   , -2675.5     , array([ 2.36784    ,  14.4958    ,  1.57039e-81,  0.0157179  ])
11890   , -2675.47    , array([ 2.36784    ,  14.4813    ,  1.57197e-81,  0.0157179  ])
11891   , -2675.85    , array([ 2.36784    ,  14.4813    ,  1.57039e-81,  0.0157336  ])
11898   , -2675.47    , array([ 2.36784    ,  14.4813    ,  1.57039e-81,  0.0157178  ])
11899   , -2675.47    , array([ 2.36784    ,  14.4813    ,  1.57039e-81,  0.0157178  ])
11900   , -2675.47    , array([ 2.37021    ,  14.4813    ,  1.57039e-81,  0.0157178  ])
11901   , -2675.5     , array([ 2.36784    ,  14.4958    ,  1.57039e-81,  0.0157178  ])
11902   , -2675.47    , array([ 2.36784    ,  14.4813    ,  1.57197e-81,  0.0157178  ])
11903   , -2675.85    , array([ 2.36784    ,  14.4813    ,  1.57039e-81,  0.0157336  ])
11904   , -2675.47    , array([ 2.36784    ,  14.4814    ,  1.57039e-81,  0.0157178  ])
11905   , -2675.47    , array([ 2.36784    ,  14.4814    ,  1.57039e-81,  0.0157178  ])
11906   , -2675.47    , array([ 2.37021    ,  14.4814    ,  1.57039e-81,  0.0157178  ])
11907   , -2675.5     , array([ 2.36784    ,  14.4959    ,  1.57039e-81,  0.0157178  ])
11908   , -2675.47    , array([ 2.36784    ,  14.4814    ,  1.57197e-81,  0.0157178  ])
11909   , -2675.85    , array([ 2.36784    ,  14.4814    ,  1.57039e-81,  0.0157336  ])
11910   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11911   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11912   , -2585.04    , array([ 2.37021    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11913   , -2585.05    , array([ 2.36784    ,  63.4494    ,  1.57039e-81,  0.0112884  ])
11914   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57197e-81,  0.0112884  ])
11915   , -2585.32    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112997  ])
11916   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11917   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11918   , -2585.04    , array([ 2.37021    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11919   , -2585.05    , array([ 2.36784    ,  63.4494    ,  1.57039e-81,  0.0112884  ])
11920   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57197e-81,  0.0112884  ])
11921   , -2585.32    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112997  ])
11928   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11929   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11930   , -2585.04    , array([ 2.37021    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11931   , -2585.05    , array([ 2.36784    ,  63.4494    ,  1.57039e-81,  0.0112884  ])
11932   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57197e-81,  0.0112884  ])
11933   , -2585.32    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112997  ])
11940   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11941   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11942   , -2585.04    , array([ 2.37021    ,  63.386     ,  1.57039e-81,  0.0112884  ])
11943   , -2585.05    , array([ 2.36784    ,  63.4494    ,  1.57039e-81,  0.0112884  ])
11944   , -2585.04    , array([ 2.36784    ,  63.386     ,  1.57197e-81,  0.0112884  ])
11945   , -2585.32    , array([ 2.36784    ,  63.386     ,  1.57039e-81,  0.0112997  ])
11946   , -2561.31    , array([ 2.36784    ,  96.9016    ,  1.57039e-81,  0.0102636  ])
11947   , -2561.31    , array([ 2.36784    ,  96.9016    ,  1.57039e-81,  0.0102636  ])
