Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2025.23	4060.46	1372.69	8188.0	2.3718,0.22,1.2324,3.8291,30.0
our_model	Round_1_Replicate_2	-2633.06	5276.12	2483.94	3893.23	4.4829,0.835,0.5832,0.9346,30.0
our_model	Round_1_Replicate_3	-1324.09	2658.18	26.56	19953.03	0.9935,0.1104,5.1888,1.6159,0.0523
our_model	Round_1_Replicate_4	-2071.13	4152.26	1463.96	4272.72	4.4804,0.4666,0.6377,1.7873,30.0
our_model	Round_1_Replicate_5	-1430.36	2870.72	236.69	19456.81	1.402,0.0874,3.8668,5.0014,0.0492
our_model	Round_1_Replicate_6	-1398.06	2806.12	173.64	19648.54	1.3981,0.0767,3.6387,4.4489,0.039
our_model	Round_1_Replicate_7	-2190.65	4391.3	1695.89	2640.16	7.148,0.8716,0.3873,0.9428,30.0
our_model	Round_1_Replicate_8	-2220.42	4450.84	1745.76	5748.98	3.2157,0.4235,0.8516,1.923,30.0
our_model	Round_1_Replicate_9	-1993.7	3997.4	1306.71	7604.6	2.5965,0.2105,1.1597,4.0484,30.0
our_model	Round_1_Replicate_10	-2008.76	4027.52	1338.84	10018.91	1.953,0.1707,1.516,4.9619,30.0
our_model	Round_2_Replicate_1	-1533.95	3077.9	461.74	20509.96	0.7941,0.0506,3.8397,4.7037,0.022
our_model	Round_2_Replicate_2	-1600.9	3211.8	612.01	20372.39	0.9294,0.0401,2.4946,7.2172,0.0176
our_model	Round_2_Replicate_3	-1989.8	3989.6	1294.65	29729.6	0.6452,0.054,4.6231,15.5925,1.7182
our_model	Round_2_Replicate_4	-1535.97	3081.94	472.95	20314.54	0.9612,0.0481,3.2495,5.0247,0.0206
our_model	Round_2_Replicate_5	-1336.27	2682.54	50.33	20140.38	0.9114,0.1135,5.4333,2.2493,0.0611
our_model	Round_2_Replicate_6	-2317.37	4644.74	1917.8	64659.27	0.2686,0.0386,11.9781,20.7397,0.7322
our_model	Round_2_Replicate_7	-1702.68	3415.36	837.22	20196.43	1.2639,0.0313,0.0133,9.7055,0.0135
our_model	Round_2_Replicate_8	-1508.34	3026.68	408.59	19908.16	0.9231,0.1494,5.7981,0.019,0.0675
our_model	Round_2_Replicate_9	-1386.04	2782.08	154.1	20221.91	0.9858,0.0671,4.5152,4.5613,0.0326
our_model	Round_2_Replicate_10	-1381.38	2772.76	140.5	20151.08	1.0156,0.0707,4.5643,5.5109,0.0376
our_model	Round_3_Replicate_1	-1683.63	3377.26	709.16	20309.65	0.8361,0.0895,4.259,7.678,0.0695
our_model	Round_3_Replicate_2	-1323.6	2657.2	25.5	20201.28	0.9314,0.0886,5.0982,2.8484,0.0434
our_model	Round_3_Replicate_3	-1387.36	2784.72	149.71	19817.23	0.9808,0.129,4.996,2.3374,0.0748
our_model	Round_3_Replicate_4	-1317.1	2644.2	12.26	19847.43	1.042,0.1074,4.8479,2.4634,0.0544
our_model	Round_3_Replicate_5	-1314.29	2638.58	6.75	20023.52	0.9854,0.103,5.2007,2.059,0.0499
our_model	Round_3_Replicate_6	-1338.05	2686.1	55.25	20116.05	1.0025,0.0815,4.7606,2.8296,0.0382
our_model	Round_3_Replicate_7	-1380.64	2771.28	141.67	20288.78	0.9082,0.0724,4.6096,3.0843,0.0329
