153496  , -79088.6    , array([ 3.4351     ,  11.1067    ,  4.65712e-20,  6.6536e-11 ,  2.4554e-06 ])
153497  , -79088.6    , array([ 3.43854    ,  11.1067    ,  4.65712e-20,  6.6536e-11 ,  2.4554e-06 ])
153498  , -79088.6    , array([ 3.4351     ,  11.1179    ,  4.65712e-20,  6.6536e-11 ,  2.4554e-06 ])
153499  , -79088.6    , array([ 3.4351     ,  11.1067    ,  4.66178e-20,  6.6536e-11 ,  2.4554e-06 ])
153500  , -79088.6    , array([ 3.4351     ,  11.1067    ,  4.65712e-20,  6.66026e-11,  2.4554e-06 ])
153501  , -79088.6    , array([ 3.4351     ,  11.1067    ,  4.65712e-20,  6.6536e-11 ,  2.45786e-06])
153502  , -79088.6    , array([ 3.4351     ,  11.1067    ,  4.65712e-20,  6.6536e-11 ,  2.4554e-06 ])
153503  , -79086.4    , array([ 2.00842    ,  8.70015    ,  4.65712e-20,  6.6536e-11 ,  5.57505e-06])
153504  , -79086.4    , array([ 2.00842    ,  8.70015    ,  4.65712e-20,  6.6536e-11 ,  5.57505e-06])
153505  , -79086.4    , array([ 2.01043    ,  8.70015    ,  4.65712e-20,  6.6536e-11 ,  5.57505e-06])
153506  , -79086.4    , array([ 2.00842    ,  8.70886    ,  4.65712e-20,  6.6536e-11 ,  5.57505e-06])
153507  , -79086.4    , array([ 2.00842    ,  8.70015    ,  4.66178e-20,  6.6536e-11 ,  5.57505e-06])
153508  , -79086.4    , array([ 2.00842    ,  8.70015    ,  4.65712e-20,  6.66026e-11,  5.57505e-06])
153509  , -79086.4    , array([ 2.00842    ,  8.70015    ,  4.65712e-20,  6.6536e-11 ,  5.58063e-06])
153510  , -78534.6    , array([ 0.234701   ,  3.27558    ,  4.65712e-20,  6.6536e-11 ,  0.000148167])
153511  , -78534.6    , array([ 0.234701   ,  3.27558    ,  4.65712e-20,  6.6536e-11 ,  0.000148167])
153512  , -78535.1    , array([ 0.234936   ,  3.27558    ,  4.65712e-20,  6.6536e-11 ,  0.000148167])
153513  , -78534.7    , array([ 0.234701   ,  3.27886    ,  4.65712e-20,  6.6536e-11 ,  0.000148167])
153514  , -78534.6    , array([ 0.234701   ,  3.27558    ,  4.66178e-20,  6.6536e-11 ,  0.000148167])
153515  , -78534.6    , array([ 0.234701   ,  3.27558    ,  4.65712e-20,  6.66026e-11,  0.000148167])
153516  , -78534.1    , array([ 0.234701   ,  3.27558    ,  4.65712e-20,  6.6536e-11 ,  0.000148315])
153524  , -78534.4    , array([ 0.234662   ,  3.27533    ,  4.65712e-20,  6.6536e-11 ,  0.000148205])
153525  , -78534.4    , array([ 0.234662   ,  3.27533    ,  4.65712e-20,  6.6536e-11 ,  0.000148205])
153526  , -78534.9    , array([ 0.234897   ,  3.27533    ,  4.65712e-20,  6.6536e-11 ,  0.000148205])
153527  , -78534.4    , array([ 0.234662   ,  3.27861    ,  4.65712e-20,  6.6536e-11 ,  0.000148205])
153528  , -78534.4    , array([ 0.234662   ,  3.27533    ,  4.66178e-20,  6.6536e-11 ,  0.000148205])
153529  , -78534.4    , array([ 0.234662   ,  3.27533    ,  4.65712e-20,  6.66026e-11,  0.000148205])
153530  , -78533.8    , array([ 0.234662   ,  3.27533    ,  4.65712e-20,  6.6536e-11 ,  0.000148353])
153531  , -78534.2    , array([ 0.234623   ,  3.27508    ,  4.65712e-20,  6.6536e-11 ,  0.000148243])
153532  , -78534.2    , array([ 0.234623   ,  3.27508    ,  4.65712e-20,  6.6536e-11 ,  0.000148243])
153533  , -78534.7    , array([ 0.234857   ,  3.27508    ,  4.65712e-20,  6.6536e-11 ,  0.000148243])
153534  , -78534.2    , array([ 0.234623   ,  3.27836    ,  4.65712e-20,  6.6536e-11 ,  0.000148243])
153535  , -78534.2    , array([ 0.234623   ,  3.27508    ,  4.66178e-20,  6.6536e-11 ,  0.000148243])
153536  , -78534.2    , array([ 0.234623   ,  3.27508    ,  4.65712e-20,  6.66026e-11,  0.000148243])
153537  , -78533.6    , array([ 0.234623   ,  3.27508    ,  4.65712e-20,  6.6536e-11 ,  0.000148391])
153538  , -1.39616e+06, array([ 0.00320452 ,  0.464278   ,  4.65712e-20,  6.6536e-11 ,  0.104681   ])
153539  , -1.39616e+06, array([ 0.00320452 ,  0.464278   ,  4.65712e-20,  6.6536e-11 ,  0.104681   ])
153540  , -1.39501e+06, array([ 0.00320773 ,  0.464278   ,  4.65712e-20,  6.6536e-11 ,  0.104681   ])
153541  , -1.39617e+06, array([ 0.00320452 ,  0.464742   ,  4.65712e-20,  6.6536e-11 ,  0.104681   ])
153542  , -1.39616e+06, array([ 0.00320452 ,  0.464278   ,  4.66178e-20,  6.6536e-11 ,  0.104681   ])
153543  , -1.39615e+06, array([ 0.00320452 ,  0.464278   ,  4.65712e-20,  6.66026e-11,  0.104681   ])
153544  , -1.39725e+06, array([ 0.00320452 ,  0.464278   ,  4.65712e-20,  6.6536e-11 ,  0.104786   ])
153545  , -69163.1    , array([ 0.0681546  ,  1.86608    ,  4.65712e-20,  6.6536e-11 ,  0.000980062])
153546  , -69163.1    , array([ 0.0681546  ,  1.86608    ,  4.65712e-20,  6.6536e-11 ,  0.000980062])
153547  , -69170.5    , array([ 0.0682228  ,  1.86608    ,  4.65712e-20,  6.6536e-11 ,  0.000980062])
153548  , -69163.6    , array([ 0.0681546  ,  1.86795    ,  4.65712e-20,  6.6536e-11 ,  0.000980062])
