319208  , -3.8147e+06 , array([ 1.99933    ,  0.00203473 ,  2.10879e-36,  2.09287e-54,  0.472388   ])
319209  , -3.81483e+06, array([ 2.00133    ,  0.00203473 ,  2.10879e-36,  2.09287e-54,  0.472388   ])
319210  , -3.81451e+06, array([ 1.99933    ,  0.00203677 ,  2.10879e-36,  2.09287e-54,  0.472388   ])
319211  , -3.81467e+06, array([ 1.99933    ,  0.00203473 ,  2.1109e-36 ,  2.09287e-54,  0.472388   ])
319212  , -3.81469e+06, array([ 1.99933    ,  0.00203473 ,  2.10879e-36,  2.09496e-54,  0.472388   ])
319213  , -3.81471e+06, array([ 1.99933    ,  0.00203473 ,  2.10879e-36,  2.09287e-54,  0.472861   ])
319214  , -3.8147e+06 , array([ 1.99933    ,  0.00203473 ,  2.10879e-36,  2.09287e-54,  0.472388   ])
319215  , -1.44711e+06, array([ 1.14281    ,  0.00466644 ,  2.3902e-36 ,  2.14829e-54,  0.45211    ])
319216  , -1.44711e+06, array([ 1.14281    ,  0.00466644 ,  2.3902e-36 ,  2.14829e-54,  0.45211    ])
319217  , -1.44711e+06, array([ 1.14395    ,  0.00466644 ,  2.3902e-36 ,  2.14829e-54,  0.45211    ])
319218  , -1.3947e+06 , array([ 1.14281    ,  0.00467111 ,  2.3902e-36 ,  2.14829e-54,  0.45211    ])
319219  , -1.44711e+06, array([ 1.14281    ,  0.00466644 ,  2.39259e-36,  2.14829e-54,  0.45211    ])
319220  , -1.44711e+06, array([ 1.14281    ,  0.00466644 ,  2.3902e-36 ,  2.15044e-54,  0.45211    ])
319221  , -1.44097e+06, array([ 1.14281    ,  0.00466644 ,  2.3902e-36 ,  2.14829e-54,  0.452562   ])
319222  , -218416     , array([ 0.12199    ,  0.129093   ,  3.9449e-36 ,  2.38504e-54,  0.379336   ])
319223  , -218416     , array([ 0.12199    ,  0.129093   ,  3.9449e-36 ,  2.38504e-54,  0.379336   ])
319224  , -218277     , array([ 0.122112   ,  0.129093   ,  3.9449e-36 ,  2.38504e-54,  0.379336   ])
319225  , -218327     , array([ 0.12199    ,  0.129222   ,  3.9449e-36 ,  2.38504e-54,  0.379336   ])
319226  , -218416     , array([ 0.12199    ,  0.129093   ,  3.94885e-36,  2.38504e-54,  0.379336   ])
319227  , -218416     , array([ 0.12199    ,  0.129093   ,  3.9449e-36 ,  2.38743e-54,  0.379336   ])
319228  , -218645     , array([ 0.12199    ,  0.129093   ,  3.9449e-36 ,  2.38504e-54,  0.379716   ])
319236  , -156248     , array([ 0.115208   ,  0.191006   ,  4.12697e-36,  2.4076e-54 ,  0.294423   ])
319237  , -156248     , array([ 0.115208   ,  0.191006   ,  4.12697e-36,  2.4076e-54 ,  0.294423   ])
319238  , -156128     , array([ 0.115324   ,  0.191006   ,  4.12697e-36,  2.4076e-54 ,  0.294423   ])
319239  , -156216     , array([ 0.115208   ,  0.191197   ,  4.12697e-36,  2.4076e-54 ,  0.294423   ])
319240  , -156248     , array([ 0.115208   ,  0.191006   ,  4.1311e-36 ,  2.4076e-54 ,  0.294423   ])
319241  , -156248     , array([ 0.115208   ,  0.191006   ,  4.12697e-36,  2.41001e-54,  0.294423   ])
319242  , -156398     , array([ 0.115208   ,  0.191006   ,  4.12697e-36,  2.4076e-54 ,  0.294718   ])
319250  , -156221     , array([ 0.115313   ,  0.191125   ,  4.1313e-36 ,  2.40813e-54,  0.294624   ])
319251  , -156221     , array([ 0.115313   ,  0.191125   ,  4.1313e-36 ,  2.40813e-54,  0.294624   ])
319252  , -156102     , array([ 0.115429   ,  0.191125   ,  4.1313e-36 ,  2.40813e-54,  0.294624   ])
319253  , -156190     , array([ 0.115313   ,  0.191316   ,  4.1313e-36 ,  2.40813e-54,  0.294624   ])
319254  , -156221     , array([ 0.115313   ,  0.191125   ,  4.13543e-36,  2.40813e-54,  0.294624   ])
319255  , -156221     , array([ 0.115313   ,  0.191125   ,  4.1313e-36 ,  2.41054e-54,  0.294624   ])
319256  , -156371     , array([ 0.115313   ,  0.191125   ,  4.1313e-36 ,  2.40813e-54,  0.294919   ])
319257  , -156081     , array([ 0.115875   ,  0.191762   ,  4.15446e-36,  2.41094e-54,  0.295697   ])
319258  , -156081     , array([ 0.115875   ,  0.191762   ,  4.15446e-36,  2.41094e-54,  0.295697   ])
319259  , -155961     , array([ 0.115991   ,  0.191762   ,  4.15446e-36,  2.41094e-54,  0.295697   ])
319260  , -156049     , array([ 0.115875   ,  0.191954   ,  4.15446e-36,  2.41094e-54,  0.295697   ])
319261  , -156081     , array([ 0.115875   ,  0.191762   ,  4.15861e-36,  2.41094e-54,  0.295697   ])
