Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2334.49	4678.98	1955.44	3426.73	5.3132,0.7832,0.5073,1.027,30.0
our_model	Round_1_Replicate_2	-1312.44	2634.88	3.03	20018.47	1.0069,0.0952,4.9246,2.7644,0.0478
our_model	Round_1_Replicate_3	-1986.06	3982.12	1289.42	9975.01	1.9929,0.1526,1.5316,5.6128,30.0
our_model	Round_1_Replicate_4	-1350.37	2710.74	76.9	19831.09	0.9848,0.1233,5.0673,2.1691,0.0635
our_model	Round_1_Replicate_5	-1401.36	2812.72	181.89	19444.04	1.1944,0.1293,4.7358,1.1884,0.0592
our_model	Round_1_Replicate_6	-1317.75	2645.5	13.68	19904.07	1.0239,0.109,5.1022,1.992,0.0534
our_model	Round_1_Replicate_7	-2954.43	5918.86	3037.58	4409.71	3.8167,0.8527,0.6718,0.8902,30.0
our_model	Round_1_Replicate_8	-2602.72	5215.44	2439.76	2537.42	7.006,1.2423,0.3759,0.6333,30.0
our_model	Round_1_Replicate_9	-1359.1	2728.2	98.29	19804.23	1.0509,0.1162,5.0454,0.9372,0.0513
our_model	Round_1_Replicate_10	-2559.39	5128.78	2354.17	5570.44	3.1552,0.561,0.8316,1.4002,30.0
our_model	Round_2_Replicate_1	-1316.01	2642.02	10.23	20005.0	0.9877,0.1041,5.1185,1.8901,0.0499
our_model	Round_2_Replicate_2	-2100.25	4210.5	1526.23	42635.47	0.4299,0.0485,7.0678,16.3239,1.1185
our_model	Round_2_Replicate_3	-1332.01	2674.02	42.47	20061.7	1.0319,0.0827,4.7308,3.7039,0.0423
our_model	Round_2_Replicate_4	-1312.74	2635.48	3.6	19920.03	1.0187,0.104,4.8883,2.4226,0.0518
our_model	Round_2_Replicate_5	-1324.23	2658.46	26.91	20000.98	0.9785,0.1108,5.3712,1.6287,0.0532
our_model	Round_2_Replicate_6	-1346.03	2702.06	69.7	20140.68	0.9957,0.0816,4.9457,4.4361,0.0444
our_model	Round_2_Replicate_7	-1311.01	2632.02	0.15	20010.28	0.9945,0.0995,4.9812,2.5299,0.0497
our_model	Round_2_Replicate_8	-2449.5	4909.0	2205.39	41050.6	0.4101,0.0698,6.8989,10.2098,0.94
our_model	Round_2_Replicate_9	-1414.31	2838.62	213.03	19879.77	1.3163,0.0666,3.762,4.1246,0.0309
our_model	Round_2_Replicate_10	-1804.76	3619.52	1088.99	20371.93	1.1168,0.0229,0.01,15.5268,0.0104
our_model	Round_3_Replicate_1	-1465.02	2940.04	318.17	20344.21	0.9129,0.0557,3.8941,4.9908,0.0254
our_model	Round_3_Replicate_2	-1654.22	3318.44	722.42	20380.14	0.8977,0.037,1.3871,6.7522,0.0155
our_model	Round_3_Replicate_3	-1323.51	2657.02	25.27	20124.5	0.9806,0.0867,4.9287,3.3699,0.0442
our_model	Round_3_Replicate_4	-1330.67	2671.34	39.94	20132.44	0.9413,0.1062,5.7068,1.5718,0.05
our_model	Round_3_Replicate_5	-1360.81	2731.62	100.33	20378.24	0.8448,0.0814,5.0896,2.8769,0.0383
our_model	Round_3_Replicate_6	-1410.42	2830.84	208.46	20242.42	0.896,0.1241,6.7136,0.9411,0.0588
our_model	Round_3_Replicate_7	-1403.43	2816.86	189.36	20199.93	0.9939,0.0654,4.3113,4.3853,0.0303
our_model	Round_3_Replicate_8	-1334.14	2678.28	46.72	20094.96	1.0129,0.0817,4.771,3.8037,0.0414
our_model	Round_3_Replicate_9	-1350.91	2711.82	82.12	20293.0	0.9359,0.0797,5.5071,2.7295,0.0375
our_model	Round_3_Replicate_10	-1552.13	3114.26	485.25	18962.44	1.4799,0.1423,3.9855,0.505,0.0607
our_model	Round_4_Replicate_1	-1311.63	2633.26	1.39	20026.6	0.9866,0.098,4.9304,2.5673,0.0487
our_model	Round_4_Replicate_2	-1312.95	2635.9	4.05	20065.42	0.9852,0.0947,5.0297,2.6845,0.047
our_model	Round_4_Replicate_3	-1322.37	2654.74	23.04	19984.93	1.0588,0.0879,4.7622,3.2474,0.0441
our_model	Round_4_Replicate_4	-1388.93	2787.86	161.46	19988.65	1.1761,0.0699,4.1624,3.4355,0.0319
our_model	Round_4_Replicate_5	-1311.29	2632.58	0.72	20001.23	0.9936,0.1014,5.0377,2.5403,0.0511
our_model	Round_4_Replicate_6	-1334.12	2678.24	46.93	20229.82	0.9378,0.0824,5.0599,3.379,0.0409
our_model	Round_4_Replicate_7	-1334.2	2678.4	47.41	20183.78	0.9678,0.083,5.1201,2.8994,0.0396
our_model	Round_4_Replicate_8	-1323.7	2657.4	25.78	20093.38	0.9967,0.0859,4.81,3.1526,0.0425
our_model	Round_4_Replicate_9	-1344.34	2698.68	67.8	20116.31	1.0164,0.0775,4.6386,3.8672,0.0387
our_model	Round_4_Replicate_10	-1311.81	2633.62	1.75	19964.11	1.0112,0.0994,4.8189,2.6658,0.0502
our_model	Round_4_Replicate_11	-1358.01	2726.02	92.12	19701.7	1.0348,0.1289,4.9526,1.7174,0.0658
our_model	Round_4_Replicate_12	-1418.88	2847.76	225.62	20160.04	1.0567,0.064,4.2094,3.3359,0.0282
our_model	Round_4_Replicate_13	-1323.06	2656.12	23.94	19844.72	1.0224,0.1141,4.9642,2.1256,0.0578
our_model	Round_4_Replicate_14	-1310.94	2631.88	0.01	19998.48	0.9998,0.1003,4.9999,2.4957,0.0502
our_model	Round_4_Replicate_15	-1325.74	2661.48	29.88	19942.0	1.0895,0.0924,4.9594,2.2727,0.0437
our_model	Round_4_Replicate_16	-1318.41	2646.82	15.02	20029.11	1.0149,0.0897,4.7682,2.9149,0.0439
our_model	Round_4_Replicate_17	-1312.28	2634.56	2.71	20016.03	1.0083,0.0956,4.9506,2.6027,0.0472
our_model	Round_4_Replicate_18	-1366.66	2743.32	114.85	20052.93	1.0849,0.0757,4.518,2.6794,0.0341
our_model	Round_4_Replicate_19	-1318.14	2646.28	14.51	20014.11	1.021,0.0913,4.7795,2.5459,0.0437
our_model	Round_4_Replicate_20	-1348.27	2706.54	76.95	20250.45	0.9614,0.0784,5.3302,3.0961,0.0375
