205699  , -79089.1    , array([ 0.124558   ,  0.142616   ,  1.57784    ,  3.67225e-14,  2.15226e-08])
205700  , -79089.1    , array([ 0.124682   ,  0.142616   ,  1.57784    ,  3.67225e-14,  2.15226e-08])
205701  , -79089.1    , array([ 0.124558   ,  0.142759   ,  1.57784    ,  3.67225e-14,  2.15226e-08])
205702  , -79089.1    , array([ 0.124558   ,  0.142616   ,  1.57942    ,  3.67225e-14,  2.15226e-08])
205703  , -79089.1    , array([ 0.124558   ,  0.142616   ,  1.57784    ,  3.67592e-14,  2.15226e-08])
205704  , -79089.1    , array([ 0.124558   ,  0.142616   ,  1.57784    ,  3.67225e-14,  2.15442e-08])
205705  , -79089.1    , array([ 0.124558   ,  0.142616   ,  1.57784    ,  3.67225e-14,  2.15226e-08])
205706  , -79088.9    , array([ 0.10851    ,  0.119454   ,  1.578      ,  3.67225e-14,  2.9519e-08 ])
205707  , -79088.9    , array([ 0.10851    ,  0.119454   ,  1.578      ,  3.67225e-14,  2.9519e-08 ])
205708  , -79088.9    , array([ 0.108619   ,  0.119454   ,  1.578      ,  3.67225e-14,  2.9519e-08 ])
205709  , -79088.9    , array([ 0.10851    ,  0.119573   ,  1.578      ,  3.67225e-14,  2.9519e-08 ])
205710  , -79088.9    , array([ 0.10851    ,  0.119454   ,  1.57958    ,  3.67225e-14,  2.9519e-08 ])
205711  , -79088.9    , array([ 0.10851    ,  0.119454   ,  1.578      ,  3.67592e-14,  2.9519e-08 ])
205712  , -79088.9    , array([ 0.10851    ,  0.119454   ,  1.578      ,  3.67225e-14,  2.95485e-08])
205713  , -79086      , array([ 0.0624983  ,  0.0587926  ,  1.57865    ,  3.67225e-14,  1.04454e-07])
205714  , -79086      , array([ 0.0624983  ,  0.0587926  ,  1.57865    ,  3.67225e-14,  1.04454e-07])
205715  , -79086      , array([ 0.0625608  ,  0.0587926  ,  1.57865    ,  3.67225e-14,  1.04454e-07])
205716  , -79086      , array([ 0.0624983  ,  0.0588514  ,  1.57865    ,  3.67225e-14,  1.04454e-07])
205717  , -79086      , array([ 0.0624983  ,  0.0587926  ,  1.58023    ,  3.67225e-14,  1.04454e-07])
205718  , -79086      , array([ 0.0624983  ,  0.0587926  ,  1.57865    ,  3.67592e-14,  1.04454e-07])
205719  , -79086      , array([ 0.0624983  ,  0.0587926  ,  1.57865    ,  3.67225e-14,  1.04559e-07])
205720  , -72111.1    , array([ 0.00687799 ,  0.00344996 ,  1.58122    ,  3.67225e-14,  1.63765e-05])
205721  , -72111.1    , array([ 0.00687799 ,  0.00344996 ,  1.58122    ,  3.67225e-14,  1.63765e-05])
205722  , -72112.7    , array([ 0.00688487 ,  0.00344996 ,  1.58122    ,  3.67225e-14,  1.63765e-05])
205723  , -72116      , array([ 0.00687799 ,  0.00345341 ,  1.58122    ,  3.67225e-14,  1.63765e-05])
205724  , -72111.1    , array([ 0.00687799 ,  0.00344996 ,  1.58281    ,  3.67225e-14,  1.63765e-05])
205725  , -72111.1    , array([ 0.00687799 ,  0.00344996 ,  1.58122    ,  3.67592e-14,  1.63765e-05])
205726  , -72104.6    , array([ 0.00687799 ,  0.00344996 ,  1.58122    ,  3.67225e-14,  1.63929e-05])
205734  , -72043.2    , array([ 0.00685764 ,  0.00343685 ,  1.58123    ,  3.67225e-14,  1.64881e-05])
205735  , -72043.2    , array([ 0.00685764 ,  0.00343685 ,  1.58123    ,  3.67225e-14,  1.64881e-05])
205736  , -72044.8    , array([ 0.0068645  ,  0.00343685 ,  1.58123    ,  3.67225e-14,  1.64881e-05])
205737  , -72048.1    , array([ 0.00685764 ,  0.00344029 ,  1.58123    ,  3.67225e-14,  1.64881e-05])
205738  , -72043.2    , array([ 0.00685764 ,  0.00343685 ,  1.58281    ,  3.67225e-14,  1.64881e-05])
205739  , -72043.2    , array([ 0.00685764 ,  0.00343685 ,  1.58123    ,  3.67592e-14,  1.64881e-05])
205740  , -72036.6    , array([ 0.00685764 ,  0.00343685 ,  1.58123    ,  3.67225e-14,  1.65046e-05])
205741  , -71974.1    , array([ 0.00683718 ,  0.00342368 ,  1.58123    ,  3.67225e-14,  1.66013e-05])
205742  , -71974.1    , array([ 0.00683718 ,  0.00342368 ,  1.58123    ,  3.67225e-14,  1.66013e-05])
205743  , -71975.7    , array([ 0.00684402 ,  0.00342368 ,  1.58123    ,  3.67225e-14,  1.66013e-05])
205744  , -71979.1    , array([ 0.00683718 ,  0.0034271  ,  1.58123    ,  3.67225e-14,  1.66013e-05])
205745  , -71974.1    , array([ 0.00683718 ,  0.00342368 ,  1.58281    ,  3.67225e-14,  1.66013e-05])
205746  , -71974.1    , array([ 0.00683718 ,  0.00342368 ,  1.58123    ,  3.67592e-14,  1.66013e-05])
205747  , -71967.4    , array([ 0.00683718 ,  0.00342368 ,  1.58123    ,  3.67225e-14,  1.66179e-05])
205755  , -71956.5    , array([ 0.00683203 ,  0.00342036 ,  1.58123    ,  3.67225e-14,  1.663e-05  ])
205756  , -71956.5    , array([ 0.00683203 ,  0.00342036 ,  1.58123    ,  3.67225e-14,  1.663e-05  ])
205757  , -71958.1    , array([ 0.00683887 ,  0.00342036 ,  1.58123    ,  3.67225e-14,  1.663e-05  ])
205758  , -71961.5    , array([ 0.00683203 ,  0.00342379 ,  1.58123    ,  3.67225e-14,  1.663e-05  ])
205759  , -71956.5    , array([ 0.00683203 ,  0.00342036 ,  1.58281    ,  3.67225e-14,  1.663e-05  ])
205760  , -71956.5    , array([ 0.00683203 ,  0.00342036 ,  1.58123    ,  3.67592e-14,  1.663e-05  ])
205761  , -71949.9    , array([ 0.00683203 ,  0.00342036 ,  1.58123    ,  3.67225e-14,  1.66466e-05])
205762  , -71938.9    , array([ 0.00682687 ,  0.00341705 ,  1.58123    ,  3.67225e-14,  1.66588e-05])
205763  , -71938.9    , array([ 0.00682687 ,  0.00341705 ,  1.58123    ,  3.67225e-14,  1.66588e-05])
205764  , -71940.5    , array([ 0.0068337  ,  0.00341705 ,  1.58123    ,  3.67225e-14,  1.66588e-05])
205765  , -71943.9    , array([ 0.00682687 ,  0.00342047 ,  1.58123    ,  3.67225e-14,  1.66588e-05])
205766  , -71938.9    , array([ 0.00682687 ,  0.00341705 ,  1.58281    ,  3.67225e-14,  1.66588e-05])
205767  , -71938.9    , array([ 0.00682687 ,  0.00341705 ,  1.58123    ,  3.67592e-14,  1.66588e-05])
205768  , -71932.3    , array([ 0.00682687 ,  0.00341705 ,  1.58123    ,  3.67225e-14,  1.66755e-05])
205776  , -71934.5    , array([ 0.00682558 ,  0.00341622 ,  1.58123    ,  3.67225e-14,  1.6666e-05 ])
205777  , -71934.5    , array([ 0.00682558 ,  0.00341622 ,  1.58123    ,  3.67225e-14,  1.6666e-05 ])
205778  , -71936.1    , array([ 0.00683241 ,  0.00341622 ,  1.58123    ,  3.67225e-14,  1.6666e-05 ])
205779  , -71939.5    , array([ 0.00682558 ,  0.00341963 ,  1.58123    ,  3.67225e-14,  1.6666e-05 ])
205780  , -71934.5    , array([ 0.00682558 ,  0.00341622 ,  1.58281    ,  3.67225e-14,  1.6666e-05 ])
205781  , -71934.5    , array([ 0.00682558 ,  0.00341622 ,  1.58123    ,  3.67592e-14,  1.6666e-05 ])
205782  , -71927.8    , array([ 0.00682558 ,  0.00341622 ,  1.58123    ,  3.67225e-14,  1.66827e-05])
205783  , -71930.1    , array([ 0.00682429 ,  0.00341539 ,  1.58123    ,  3.67225e-14,  1.66732e-05])
205784  , -71930.1    , array([ 0.00682429 ,  0.00341539 ,  1.58123    ,  3.67225e-14,  1.66732e-05])
205785  , -71931.7    , array([ 0.00683112 ,  0.00341539 ,  1.58123    ,  3.67225e-14,  1.66732e-05])
205786  , -71935.1    , array([ 0.00682429 ,  0.0034188  ,  1.58123    ,  3.67225e-14,  1.66732e-05])
205787  , -71930.1    , array([ 0.00682429 ,  0.00341539 ,  1.58282    ,  3.67225e-14,  1.66732e-05])
205788  , -71930.1    , array([ 0.00682429 ,  0.00341539 ,  1.58123    ,  3.67592e-14,  1.66732e-05])
205789  , -71923.4    , array([ 0.00682429 ,  0.00341539 ,  1.58123    ,  3.67225e-14,  1.66899e-05])
205797  , -71929      , array([ 0.00682397 ,  0.00341518 ,  1.58123    ,  3.67225e-14,  1.6675e-05 ])
205798  , -71929      , array([ 0.00682397 ,  0.00341518 ,  1.58123    ,  3.67225e-14,  1.6675e-05 ])
205799  , -71930.6    , array([ 0.00683079 ,  0.00341518 ,  1.58123    ,  3.67225e-14,  1.6675e-05 ])
205800  , -71934      , array([ 0.00682397 ,  0.00341859 ,  1.58123    ,  3.67225e-14,  1.6675e-05 ])
