44168   , -41031.7    , array([ 0.0486894  ,  0.00647702 ,  6.53677e-16,  9.2355e-51 ,  0.000291378])
44169   , -41033.4    , array([ 0.0487381  ,  0.00647702 ,  6.53677e-16,  9.2355e-51 ,  0.000291378])
44170   , -41054.8    , array([ 0.0486894  ,  0.0064835  ,  6.53677e-16,  9.2355e-51 ,  0.000291378])
44171   , -41031.7    , array([ 0.0486894  ,  0.00647702 ,  6.54331e-16,  9.2355e-51 ,  0.000291378])
44172   , -41031.7    , array([ 0.0486894  ,  0.00647702 ,  6.53677e-16,  9.24474e-51,  0.000291378])
44173   , -41006.9    , array([ 0.0486894  ,  0.00647702 ,  6.53677e-16,  9.2355e-51 ,  0.000291669])
44174   , -41031.7    , array([ 0.0486894  ,  0.00647702 ,  6.53677e-16,  9.2355e-51 ,  0.000291378])
44175   , -7623.27    , array([ 0.0462769  ,  0.00325789 ,  6.53677e-16,  9.2355e-51 ,  0.000609761])
44176   , -7623.27    , array([ 0.0462769  ,  0.00325789 ,  6.53677e-16,  9.2355e-51 ,  0.000609761])
44177   , -7623.49    , array([ 0.0463232  ,  0.00325789 ,  6.53677e-16,  9.2355e-51 ,  0.000609761])
44178   , -7638.96    , array([ 0.0462769  ,  0.00326115 ,  6.53677e-16,  9.2355e-51 ,  0.000609761])
44179   , -7623.27    , array([ 0.0462769  ,  0.00325789 ,  6.54331e-16,  9.2355e-51 ,  0.000609761])
44180   , -7623.27    , array([ 0.0462769  ,  0.00325789 ,  6.53677e-16,  9.24474e-51,  0.000609761])
44181   , -7607.35    , array([ 0.0462769  ,  0.00325789 ,  6.53677e-16,  9.2355e-51 ,  0.000610371])
44189   , -7615.7     , array([ 0.0463642  ,  0.00325399 ,  6.53677e-16,  9.2355e-51 ,  0.000609346])
44190   , -7615.7     , array([ 0.0463642  ,  0.00325399 ,  6.53677e-16,  9.2355e-51 ,  0.000609346])
44191   , -7615.92    , array([ 0.0464106  ,  0.00325399 ,  6.53677e-16,  9.2355e-51 ,  0.000609346])
44192   , -7631.39    , array([ 0.0463642  ,  0.00325724 ,  6.53677e-16,  9.2355e-51 ,  0.000609346])
44193   , -7615.7     , array([ 0.0463642  ,  0.00325399 ,  6.54331e-16,  9.2355e-51 ,  0.000609346])
44194   , -7615.7     , array([ 0.0463642  ,  0.00325399 ,  6.53677e-16,  9.24474e-51,  0.000609346])
44195   , -7599.79    , array([ 0.0463642  ,  0.00325399 ,  6.53677e-16,  9.2355e-51 ,  0.000609956])
