Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-394.41	796.82	599.61	9214.8	29.725,0.8058,10.5207,2.2186
our_model	Round_1_Replicate_2	-397.16	802.32	604.74	6397.98	30.0,1.1563,9.9407,2.6531
our_model	Round_1_Replicate_3	-397.52	803.04	605.39	40545.34	0.9442,0.1824,0.01,0.3385
our_model	Round_1_Replicate_4	-394.34	796.68	599.49	6726.87	29.8272,1.1039,15.5899,3.0057
our_model	Round_1_Replicate_5	-398.74	805.48	607.63	7262.46	30.0,1.0169,7.4681,2.2251
our_model	Round_1_Replicate_6	-395.66	799.32	601.1	19950.63	26.4994,0.3729,2.877,0.9466
our_model	Round_1_Replicate_7	-396.69	801.38	603.87	43474.84	0.9559,0.1703,0.01,0.3307
our_model	Round_1_Replicate_8	-396.19	800.38	602.89	34072.79	1.3448,0.2174,29.9999,0.4364
our_model	Round_1_Replicate_9	-394.16	796.32	598.36	49783.4	1.5558,0.1497,2.4868,0.3796
our_model	Round_1_Replicate_10	-396.63	801.26	603.76	9041.2	30.0,0.8187,6.9456,1.9482
our_model	Round_2_Replicate_1	-393.16	794.32	597.26	83593.63	2.0423,0.089,3.2973,0.2981
our_model	Round_2_Replicate_2	-394.57	797.14	600.6	64012.45	0.8715,0.1156,0.8127,0.2662
our_model	Round_2_Replicate_3	-394.23	796.46	599.99	70154.59	0.6533,0.1056,0.2814,0.2483
our_model	Round_2_Replicate_4	-393.2	794.4	597.32	41125.81	29.9204,0.1809,4.2882,0.656
our_model	Round_2_Replicate_5	-393.02	794.04	596.99	80683.07	29.9122,0.0922,3.5233,0.3848
our_model	Round_2_Replicate_6	-395.43	798.86	601.53	27358.53	30.0,0.271,1.7474,0.6862
our_model	Round_2_Replicate_7	-394.43	796.86	598.92	47269.18	1.3388,0.1576,10.8139,0.3768
our_model	Round_2_Replicate_8	-394.39	796.78	599.82	67646.68	0.5787,0.1097,0.295,0.2467
our_model	Round_2_Replicate_9	-393.07	794.14	597.08	60878.32	29.9747,0.1222,3.9208,0.4845
our_model	Round_2_Replicate_10	-394.52	797.04	600.43	65578.52	0.8011,0.1129,0.6239,0.2589
our_model	Round_2_Replicate_11	-393.98	795.96	599.44	84844.95	0.5811,0.0874,0.4521,0.2117
our_model	Round_2_Replicate_12	-395.36	798.72	601.32	51193.4	2.1942,0.1449,0.0189,0.3118
our_model	Round_2_Replicate_13	-395.37	798.74	602.29	58457.86	0.7964,0.1264,1.0001,0.266
our_model	Round_2_Replicate_14	-393.26	794.52	597.44	76014.38	29.8518,0.0979,1.3415,0.3397
our_model	Round_2_Replicate_15	-393.93	795.86	599.16	74778.16	0.5631,0.0992,0.071,0.2492
our_model	Round_2_Replicate_16	-393.49	794.98	597.88	42022.39	29.6905,0.177,2.5156,0.5755
our_model	Round_2_Replicate_17	-393.6	795.2	597.84	38242.01	2.472,0.1946,6.3153,0.5416
our_model	Round_2_Replicate_18	-393.46	794.92	597.83	38945.71	29.8975,0.1909,2.9241,0.6264
our_model	Round_2_Replicate_19	-394.31	796.62	599.43	75970.8	0.8338,0.0978,2.532,0.2344
our_model	Round_2_Replicate_20	-393.51	795.02	597.92	85047.8	1.1127,0.0874,2.8522,0.247
