250330  , -117927     , array([ 0.16488    ,  0.0665656  ,  1.89169e-29,  3.9122e-38 ,  0.175388   ])
250331  , -117879     , array([ 0.165045   ,  0.0665656  ,  1.89169e-29,  3.9122e-38 ,  0.175388   ])
250332  , -117842     , array([ 0.16488    ,  0.0666322  ,  1.89169e-29,  3.9122e-38 ,  0.175388   ])
250333  , -117927     , array([ 0.16488    ,  0.0665656  ,  1.89358e-29,  3.9122e-38 ,  0.175388   ])
250334  , -117927     , array([ 0.16488    ,  0.0665656  ,  1.89169e-29,  3.91611e-38,  0.175388   ])
250335  , -118058     , array([ 0.16488    ,  0.0665656  ,  1.89169e-29,  3.9122e-38 ,  0.175564   ])
250336  , -117927     , array([ 0.16488    ,  0.0665656  ,  1.89169e-29,  3.9122e-38 ,  0.175388   ])
250337  , -27258.8    , array([ 0.222829   ,  0.112693   ,  1.89169e-29,  3.9122e-38 ,  0.0782111  ])
250338  , -27258.8    , array([ 0.222829   ,  0.112693   ,  1.89169e-29,  3.9122e-38 ,  0.0782111  ])
250339  , -27233.7    , array([ 0.223052   ,  0.112693   ,  1.89169e-29,  3.9122e-38 ,  0.0782111  ])
250340  , -27245.7    , array([ 0.222829   ,  0.112806   ,  1.89169e-29,  3.9122e-38 ,  0.0782111  ])
250341  , -27258.8    , array([ 0.222829   ,  0.112693   ,  1.89358e-29,  3.9122e-38 ,  0.0782111  ])
250342  , -27258.8    , array([ 0.222829   ,  0.112693   ,  1.89169e-29,  3.91611e-38,  0.0782111  ])
250343  , -27294.4    , array([ 0.222829   ,  0.112693   ,  1.89169e-29,  3.9122e-38 ,  0.0782893  ])
250351  , -27203.1    , array([ 0.223325   ,  0.112534   ,  1.89169e-29,  3.9122e-38 ,  0.0781706  ])
250352  , -27203.1    , array([ 0.223325   ,  0.112534   ,  1.89169e-29,  3.9122e-38 ,  0.0781706  ])
250353  , -27178      , array([ 0.223549   ,  0.112534   ,  1.89169e-29,  3.9122e-38 ,  0.0781706  ])
250354  , -27189.9    , array([ 0.223325   ,  0.112647   ,  1.89169e-29,  3.9122e-38 ,  0.0781706  ])
250355  , -27203.1    , array([ 0.223325   ,  0.112534   ,  1.89358e-29,  3.9122e-38 ,  0.0781706  ])
250356  , -27203.1    , array([ 0.223325   ,  0.112534   ,  1.89169e-29,  3.91611e-38,  0.0781706  ])
250357  , -27238.7    , array([ 0.223325   ,  0.112534   ,  1.89169e-29,  3.9122e-38 ,  0.0782488  ])
250358  , -20302.9    , array([ 0.366158   ,  0.0822578  ,  1.89169e-29,  3.9122e-38 ,  0.0696696  ])
250359  , -20302.9    , array([ 0.366158   ,  0.0822578  ,  1.89169e-29,  3.9122e-38 ,  0.0696696  ])
250360  , -20291.3    , array([ 0.366525   ,  0.0822578  ,  1.89169e-29,  3.9122e-38 ,  0.0696696  ])
250361  , -20278.6    , array([ 0.366158   ,  0.0823401  ,  1.89169e-29,  3.9122e-38 ,  0.0696696  ])
250362  , -20302.9    , array([ 0.366158   ,  0.0822578  ,  1.89358e-29,  3.9122e-38 ,  0.0696696  ])
250363  , -20302.9    , array([ 0.366158   ,  0.0822578  ,  1.89169e-29,  3.91611e-38,  0.0696696  ])
250364  , -20337.6    , array([ 0.366158   ,  0.0822578  ,  1.89169e-29,  3.9122e-38 ,  0.0697393  ])
250372  , -20302.6    , array([ 0.366303   ,  0.0822937  ,  1.89169e-29,  3.9122e-38 ,  0.0696995  ])
250373  , -20302.6    , array([ 0.366303   ,  0.0822937  ,  1.89169e-29,  3.9122e-38 ,  0.0696995  ])
250374  , -20290.9    , array([ 0.366669   ,  0.0822937  ,  1.89169e-29,  3.9122e-38 ,  0.0696995  ])
250375  , -20278.3    , array([ 0.366303   ,  0.0823761  ,  1.89169e-29,  3.9122e-38 ,  0.0696995  ])
250376  , -20302.6    , array([ 0.366303   ,  0.0822937  ,  1.89358e-29,  3.9122e-38 ,  0.0696995  ])
250377  , -20302.6    , array([ 0.366303   ,  0.0822937  ,  1.89169e-29,  3.91611e-38,  0.0696995  ])
250378  , -20337.2    , array([ 0.366303   ,  0.0822937  ,  1.89169e-29,  3.9122e-38 ,  0.0697692  ])
250379  , -20302.1    , array([ 0.366479   ,  0.0823376  ,  1.89169e-29,  3.9122e-38 ,  0.0697359  ])
250380  , -20302.1    , array([ 0.366479   ,  0.0823376  ,  1.89169e-29,  3.9122e-38 ,  0.0697359  ])
250381  , -20290.5    , array([ 0.366846   ,  0.0823376  ,  1.89169e-29,  3.9122e-38 ,  0.0697359  ])
250382  , -20277.9    , array([ 0.366479   ,  0.08242    ,  1.89169e-29,  3.9122e-38 ,  0.0697359  ])
250383  , -20302.1    , array([ 0.366479   ,  0.0823376  ,  1.89358e-29,  3.9122e-38 ,  0.0697359  ])
250384  , -20302.1    , array([ 0.366479   ,  0.0823376  ,  1.89169e-29,  3.91611e-38,  0.0697359  ])
250385  , -20336.8    , array([ 0.366479   ,  0.0823376  ,  1.89169e-29,  3.9122e-38 ,  0.0698057  ])
250393  , -20302.1    , array([ 0.366515   ,  0.0823465  ,  1.89169e-29,  3.9122e-38 ,  0.0697434  ])
250394  , -20302.1    , array([ 0.366515   ,  0.0823465  ,  1.89169e-29,  3.9122e-38 ,  0.0697434  ])
250395  , -20290.4    , array([ 0.366882   ,  0.0823465  ,  1.89169e-29,  3.9122e-38 ,  0.0697434  ])
250396  , -20277.8    , array([ 0.366515   ,  0.0824289  ,  1.89169e-29,  3.9122e-38 ,  0.0697434  ])
250397  , -20302.1    , array([ 0.366515   ,  0.0823465  ,  1.89358e-29,  3.9122e-38 ,  0.0697434  ])
250398  , -20302.1    , array([ 0.366515   ,  0.0823465  ,  1.89169e-29,  3.91611e-38,  0.0697434  ])
250399  , -20336.7    , array([ 0.366515   ,  0.0823465  ,  1.89169e-29,  3.9122e-38 ,  0.0698131  ])
250400  , -20302      , array([ 0.366559   ,  0.0823575  ,  1.89169e-29,  3.9122e-38 ,  0.0697524  ])
250401  , -20302      , array([ 0.366559   ,  0.0823575  ,  1.89169e-29,  3.9122e-38 ,  0.0697524  ])
250402  , -20290.3    , array([ 0.366926   ,  0.0823575  ,  1.89169e-29,  3.9122e-38 ,  0.0697524  ])
250403  , -20277.7    , array([ 0.366559   ,  0.0824399  ,  1.89169e-29,  3.9122e-38 ,  0.0697524  ])
250404  , -20302      , array([ 0.366559   ,  0.0823575  ,  1.89358e-29,  3.9122e-38 ,  0.0697524  ])
250405  , -20302      , array([ 0.366559   ,  0.0823575  ,  1.89169e-29,  3.91611e-38,  0.0697524  ])
250406  , -20336.6    , array([ 0.366559   ,  0.0823575  ,  1.89169e-29,  3.9122e-38 ,  0.0698222  ])
250414  , -20301.9    , array([ 0.366568   ,  0.0823597  ,  1.89169e-29,  3.9122e-38 ,  0.0697543  ])
250415  , -20301.9    , array([ 0.366568   ,  0.0823597  ,  1.89169e-29,  3.9122e-38 ,  0.0697543  ])
250416  , -20290.3    , array([ 0.366935   ,  0.0823597  ,  1.89169e-29,  3.9122e-38 ,  0.0697543  ])
250417  , -20277.7    , array([ 0.366568   ,  0.0824421  ,  1.89169e-29,  3.9122e-38 ,  0.0697543  ])
250418  , -20301.9    , array([ 0.366568   ,  0.0823597  ,  1.89358e-29,  3.9122e-38 ,  0.0697543  ])
250419  , -20301.9    , array([ 0.366568   ,  0.0823597  ,  1.89169e-29,  3.91611e-38,  0.0697543  ])
250420  , -20336.6    , array([ 0.366568   ,  0.0823597  ,  1.89169e-29,  3.9122e-38 ,  0.0698241  ])
250421  , -20301.9    , array([ 0.366579   ,  0.0823624  ,  1.89169e-29,  3.9122e-38 ,  0.0697566  ])
250422  , -20301.9    , array([ 0.366579   ,  0.0823624  ,  1.89169e-29,  3.9122e-38 ,  0.0697566  ])
250423  , -20290.3    , array([ 0.366946   ,  0.0823624  ,  1.89169e-29,  3.9122e-38 ,  0.0697566  ])
250424  , -20277.6    , array([ 0.366579   ,  0.0824448  ,  1.89169e-29,  3.9122e-38 ,  0.0697566  ])
250425  , -20301.9    , array([ 0.366579   ,  0.0823624  ,  1.89358e-29,  3.9122e-38 ,  0.0697566  ])
250426  , -20301.9    , array([ 0.366579   ,  0.0823624  ,  1.89169e-29,  3.91611e-38,  0.0697566  ])
250427  , -20336.6    , array([ 0.366579   ,  0.0823624  ,  1.89169e-29,  3.9122e-38 ,  0.0698264  ])
250428  , -39454.7    , array([ 3.01198    ,  0.848477   ,  1.89169e-29,  3.9122e-38 ,  0.688235   ])
250429  , -39454.7    , array([ 3.01198    ,  0.848477   ,  1.89169e-29,  3.9122e-38 ,  0.688235   ])
250430  , -39448.1    , array([ 3.01499    ,  0.848477   ,  1.89169e-29,  3.9122e-38 ,  0.688235   ])
250431  , -39435.8    , array([ 3.01198    ,  0.849326   ,  1.89169e-29,  3.9122e-38 ,  0.688235   ])
250432  , -39454.7    , array([ 3.01198    ,  0.848477   ,  1.89358e-29,  3.9122e-38 ,  0.688235   ])
250433  , -39454.7    , array([ 3.01198    ,  0.848477   ,  1.89169e-29,  3.91611e-38,  0.688235   ])
250434  , -39501.3    , array([ 3.01198    ,  0.848477   ,  1.89169e-29,  3.9122e-38 ,  0.688924   ])
250435  , -20228.7    , array([ 0.410864   ,  0.0934497  ,  1.89169e-29,  3.9122e-38 ,  0.078962   ])
250436  , -20228.7    , array([ 0.410864   ,  0.0934497  ,  1.89169e-29,  3.9122e-38 ,  0.078962   ])
250437  , -20217.2    , array([ 0.411275   ,  0.0934497  ,  1.89169e-29,  3.9122e-38 ,  0.078962   ])
250438  , -20204.7    , array([ 0.410864   ,  0.0935432  ,  1.89169e-29,  3.9122e-38 ,  0.078962   ])
250439  , -20228.7    , array([ 0.410864   ,  0.0934497  ,  1.89358e-29,  3.9122e-38 ,  0.078962   ])
