8506    , -4611.49    , array([ 61.0931    ,  0.0237129  ,  0.072413   ,  2.15508e-29])
8507    , -4611.56    , array([ 61.1542    ,  0.0237129  ,  0.072413   ,  2.15508e-29])
8508    , -4611.49    , array([ 61.0931    ,  0.0237366  ,  0.072413   ,  2.15508e-29])
8509    , -4614.25    , array([ 61.0931    ,  0.0237129  ,  0.0724855  ,  2.15508e-29])
8510    , -4611.49    , array([ 61.0931    ,  0.0237129  ,  0.072413   ,  2.15723e-29])
8511    , -4611.49    , array([ 61.0931    ,  0.0237129  ,  0.072413   ,  2.15508e-29])
8512    , -3002.31    , array([ 59.5897    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8513    , -3002.31    , array([ 59.5897    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8514    , -3002.33    , array([ 59.6494    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8515    , -3002.31    , array([ 59.5897    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8516    , -3003.11    , array([ 59.5897    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8517    , -3002.31    , array([ 59.5897    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8524    , -3002.31    , array([ 59.59      ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8525    , -3002.31    , array([ 59.59      ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8526    , -3002.33    , array([ 59.6496    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8527    , -3002.31    , array([ 59.59      ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8528    , -3003.11    , array([ 59.59      ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8529    , -3002.31    , array([ 59.59      ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8530    , -3002.31    , array([ 59.5902    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8531    , -3002.31    , array([ 59.5902    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8532    , -3002.33    , array([ 59.6498    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8533    , -3002.31    , array([ 59.5902    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8534    , -3003.11    , array([ 59.5902    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8535    , -3002.31    , array([ 59.5902    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8542    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8543    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8544    , -3002.33    , array([ 59.6499    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8545    , -3002.31    , array([ 59.5903    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8546    , -3003.11    , array([ 59.5903    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8547    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8548    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8549    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8550    , -3002.33    , array([ 59.6499    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8551    , -3002.31    , array([ 59.5903    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8552    , -3003.11    , array([ 59.5903    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8553    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8560    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8561    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8562    , -3002.33    , array([ 59.65      ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8563    , -3002.31    , array([ 59.5903    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8564    , -3003.11    , array([ 59.5903    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8565    , -3002.31    , array([ 59.5903    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8566    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8567    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8568    , -3002.33    , array([ 59.65      ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8569    , -3002.31    , array([ 59.5904    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8570    , -3003.11    , array([ 59.5904    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8571    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8578    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8579    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8580    , -3002.33    , array([ 59.65      ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8581    , -3002.31    , array([ 59.5904    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8582    , -3003.11    , array([ 59.5904    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8583    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8584    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8585    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8586    , -3002.33    , array([ 59.65      ,  0.0237129  ,  0.0263823  ,  2.15508e-29])
8587    , -3002.31    , array([ 59.5904    ,  0.0237366  ,  0.0263823  ,  2.15508e-29])
8588    , -3003.11    , array([ 59.5904    ,  0.0237129  ,  0.0264087  ,  2.15508e-29])
8589    , -3002.31    , array([ 59.5904    ,  0.0237129  ,  0.0263823  ,  2.15723e-29])
8590    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8591    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8592    , -2978.63    , array([ 88.8984    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8593    , -2978.62    , array([ 88.8096    ,  0.0237366  ,  0.0254371  ,  2.15508e-29])
8594    , -2979.39    , array([ 88.8096    ,  0.0237129  ,  0.0254625  ,  2.15508e-29])
8595    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15723e-29])
8596    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8597    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8598    , -2978.63    , array([ 88.8984    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8599    , -2978.62    , array([ 88.8096    ,  0.0237366  ,  0.0254371  ,  2.15508e-29])
8600    , -2979.39    , array([ 88.8096    ,  0.0237129  ,  0.0254625  ,  2.15508e-29])
8601    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15723e-29])
8602    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8603    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8604    , -2978.63    , array([ 88.8984    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8605    , -2978.62    , array([ 88.8096    ,  0.0237366  ,  0.0254371  ,  2.15508e-29])
8606    , -2979.39    , array([ 88.8096    ,  0.0237129  ,  0.0254625  ,  2.15508e-29])
8607    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15723e-29])
8614    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8615    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8616    , -2978.63    , array([ 88.8984    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8617    , -2978.62    , array([ 88.8096    ,  0.0237366  ,  0.0254371  ,  2.15508e-29])
8618    , -2979.39    , array([ 88.8096    ,  0.0237129  ,  0.0254625  ,  2.15508e-29])
8619    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15723e-29])
8626    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8627    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8628    , -2978.63    , array([ 88.8984    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8629    , -2978.62    , array([ 88.8096    ,  0.0237366  ,  0.0254371  ,  2.15508e-29])
8630    , -2979.39    , array([ 88.8096    ,  0.0237129  ,  0.0254625  ,  2.15508e-29])
8631    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15723e-29])
8632    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8633    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8634    , -2978.63    , array([ 88.8984    ,  0.0237129  ,  0.0254371  ,  2.15508e-29])
8635    , -2978.62    , array([ 88.8096    ,  0.0237366  ,  0.0254371  ,  2.15508e-29])
8636    , -2979.39    , array([ 88.8096    ,  0.0237129  ,  0.0254625  ,  2.15508e-29])
8637    , -2978.62    , array([ 88.8096    ,  0.0237129  ,  0.0254371  ,  2.15723e-29])
8638    , -2974.62    , array([ 94.8531    ,  0.0237129  ,  0.0252844  ,  2.15508e-29])
8639    , -2974.62    , array([ 94.8531    ,  0.0237129  ,  0.0252844  ,  2.15508e-29])
8640    , -2974.63    , array([ 94.948     ,  0.0237129  ,  0.0252844  ,  2.15508e-29])
8641    , -2974.62    , array([ 94.8531    ,  0.0237366  ,  0.0252844  ,  2.15508e-29])
8642    , -2975.39    , array([ 94.8531    ,  0.0237129  ,  0.0253097  ,  2.15508e-29])
8643    , -2974.62    , array([ 94.8531    ,  0.0237129  ,  0.0252844  ,  2.15723e-29])
8644    , -2974.62    , array([ 94.8531    ,  0.0237129  ,  0.0252844  ,  2.15508e-29])
