2268    , -2339.95    , array([ 0.0305435  ,  3.34513    ,  1.2823e-09 ,  0.000232834])
2269    , -2339.95    , array([ 0.0305741  ,  3.34513    ,  1.2823e-09 ,  0.000232834])
2270    , -2339.95    , array([ 0.0305435  ,  3.34847    ,  1.2823e-09 ,  0.000232834])
2271    , -2339.95    , array([ 0.0305435  ,  3.34513    ,  1.28359e-09,  0.000232834])
2272    , -2339.95    , array([ 0.0305435  ,  3.34513    ,  1.2823e-09 ,  0.000233067])
2273    , -2339.95    , array([ 0.0305435  ,  3.34513    ,  1.2823e-09 ,  0.000232834])
2274    , -2337.79    , array([ 0.0305362  ,  2.25179    ,  1.2826e-09 ,  9.19366e-05])
2275    , -2337.79    , array([ 0.0305362  ,  2.25179    ,  1.2826e-09 ,  9.19366e-05])
2276    , -2337.79    , array([ 0.0305668  ,  2.25179    ,  1.2826e-09 ,  9.19366e-05])
2277    , -2337.79    , array([ 0.0305362  ,  2.25405    ,  1.2826e-09 ,  9.19366e-05])
2278    , -2337.79    , array([ 0.0305362  ,  2.25179    ,  1.28389e-09,  9.19366e-05])
2279    , -2337.79    , array([ 0.0305362  ,  2.25179    ,  1.2826e-09 ,  9.20286e-05])
2280    , -2336.9     , array([ 0.030507   ,  1.08796    ,  1.28379e-09,  6.30338e-05])
2281    , -2336.9     , array([ 0.030507   ,  1.08796    ,  1.28379e-09,  6.30338e-05])
2282    , -2336.9     , array([ 0.0305375  ,  1.08796    ,  1.28379e-09,  6.30338e-05])
2283    , -2336.9     , array([ 0.030507   ,  1.08904    ,  1.28379e-09,  6.30338e-05])
2284    , -2336.9     , array([ 0.030507   ,  1.08796    ,  1.28508e-09,  6.30338e-05])
2285    , -2336.9     , array([ 0.030507   ,  1.08796    ,  1.28379e-09,  6.30969e-05])
2286    , -2334.6     , array([ 0.0304505  ,  0.230233   ,  1.2861e-09 ,  3.44325e-05])
2287    , -2334.6     , array([ 0.0304505  ,  0.230233   ,  1.2861e-09 ,  3.44325e-05])
2288    , -2334.6     , array([ 0.030481   ,  0.230233   ,  1.2861e-09 ,  3.44325e-05])
