21365   , -2498.17    , array([ 3.58512    ,  0.227956   ,  0.68894    ,  0.0608467  ])
21366   , -2499.2     , array([ 3.58871    ,  0.227956   ,  0.68894    ,  0.0608467  ])
21367   , -2500.29    , array([ 3.58512    ,  0.228184   ,  0.68894    ,  0.0608467  ])
21368   , -2499.01    , array([ 3.58512    ,  0.227956   ,  0.68963    ,  0.0608467  ])
21369   , -2495.99    , array([ 3.58512    ,  0.227956   ,  0.68894    ,  0.0609076  ])
21370   , -2498.17    , array([ 3.58512    ,  0.227956   ,  0.68894    ,  0.0608467  ])
21371   , -2061.8     , array([ 2.62052    ,  0.119434   ,  0.532629   ,  0.117925   ])
21372   , -2061.8     , array([ 2.62052    ,  0.119434   ,  0.532629   ,  0.117925   ])
21373   , -2062       , array([ 2.62314    ,  0.119434   ,  0.532629   ,  0.117925   ])
21374   , -2060.21    , array([ 2.62052    ,  0.119554   ,  0.532629   ,  0.117925   ])
21375   , -2062.18    , array([ 2.62052    ,  0.119434   ,  0.533162   ,  0.117925   ])
21376   , -2061.25    , array([ 2.62052    ,  0.119434   ,  0.532629   ,  0.118043   ])
21377   , -1117.19    , array([ 2.12107    ,  0.160681   ,  0.414314   ,  0.193827   ])
21378   , -1117.19    , array([ 2.12107    ,  0.160681   ,  0.414314   ,  0.193827   ])
21379   , -1117.42    , array([ 2.12319    ,  0.160681   ,  0.414314   ,  0.193827   ])
21380   , -1116.73    , array([ 2.12107    ,  0.160841   ,  0.414314   ,  0.193827   ])
21381   , -1117.43    , array([ 2.12107    ,  0.160681   ,  0.414728   ,  0.193827   ])
21382   , -1115.86    , array([ 2.12107    ,  0.160681   ,  0.414314   ,  0.194021   ])
21383   , -1850.37    , array([ 0.910384   ,  0.526381   ,  0.151687   ,  1.41463    ])
21384   , -1850.37    , array([ 0.910384   ,  0.526381   ,  0.151687   ,  1.41463    ])
21385   , -1850.23    , array([ 0.911295   ,  0.526381   ,  0.151687   ,  1.41463    ])
21386   , -1850.15    , array([ 0.910384   ,  0.526907   ,  0.151687   ,  1.41463    ])
21387   , -1850.38    , array([ 0.910384   ,  0.526381   ,  0.151839   ,  1.41463    ])
21388   , -1851.5     , array([ 0.910384   ,  0.526381   ,  0.151687   ,  1.41605    ])
21389   , -1443.07    , array([ 0.466998   ,  0.576976   ,  0.0549825  ,  0.919527   ])
21390   , -1443.07    , array([ 0.466998   ,  0.576976   ,  0.0549825  ,  0.919527   ])
21391   , -1442.89    , array([ 0.467465   ,  0.576976   ,  0.0549825  ,  0.919527   ])
21392   , -1443.8     , array([ 0.466998   ,  0.577554   ,  0.0549825  ,  0.919527   ])
21393   , -1443.17    , array([ 0.466998   ,  0.576976   ,  0.0550375  ,  0.919527   ])
21394   , -1444.08    , array([ 0.466998   ,  0.576976   ,  0.0549825  ,  0.920447   ])
21395   , -1090.24    , array([ 0.297153   ,  0.640346   ,  0.00434133 ,  0.440728   ])
21396   , -1090.24    , array([ 0.297153   ,  0.640346   ,  0.00434133 ,  0.440728   ])
21397   , -1090.23    , array([ 0.29745    ,  0.640346   ,  0.00434133 ,  0.440728   ])
21398   , -1092.16    , array([ 0.297153   ,  0.640987   ,  0.00434133 ,  0.440728   ])
21399   , -1090.24    , array([ 0.297153   ,  0.640346   ,  0.00434568 ,  0.440728   ])
21400   , -1090.35    , array([ 0.297153   ,  0.640346   ,  0.00434133 ,  0.441169   ])
21401   , -553.658    , array([ 0.0889733  ,  0.458443   ,  0.016788   ,  0.211477   ])
21402   , -553.658    , array([ 0.0889733  ,  0.458443   ,  0.016788   ,  0.211477   ])
21403   , -553.76     , array([ 0.0890623  ,  0.458443   ,  0.016788   ,  0.211477   ])
21404   , -554.314    , array([ 0.0889733  ,  0.458902   ,  0.016788   ,  0.211477   ])
21405   , -553.574    , array([ 0.0889733  ,  0.458443   ,  0.0168047  ,  0.211477   ])
21406   , -553.741    , array([ 0.0889733  ,  0.458443   ,  0.016788   ,  0.211689   ])
21407   , -47234.4    , array([ 0.00393118 ,  0.254442   ,  0.379598   ,  0.0504316  ])
21408   , -47234.4    , array([ 0.00393118 ,  0.254442   ,  0.379598   ,  0.0504316  ])
21409   , -47221.7    , array([ 0.00393511 ,  0.254442   ,  0.379598   ,  0.0504316  ])
21410   , -47259.5    , array([ 0.00393118 ,  0.254697   ,  0.379598   ,  0.0504316  ])
21411   , -47234.4    , array([ 0.00393118 ,  0.254442   ,  0.379978   ,  0.0504316  ])
21412   , -47222      , array([ 0.00393118 ,  0.254442   ,  0.379598   ,  0.0504821  ])
21413   , -547.739    , array([ 0.0874701  ,  0.456971   ,  0.0170764  ,  0.209828   ])
21414   , -547.739    , array([ 0.0874701  ,  0.456971   ,  0.0170764  ,  0.209828   ])
21415   , -547.84     , array([ 0.0875576  ,  0.456971   ,  0.0170764  ,  0.209828   ])
21416   , -548.378    , array([ 0.0874701  ,  0.457428   ,  0.0170764  ,  0.209828   ])
21417   , -547.655    , array([ 0.0874701  ,  0.456971   ,  0.0170934  ,  0.209828   ])
21418   , -547.832    , array([ 0.0874701  ,  0.456971   ,  0.0170764  ,  0.210037   ])
21419   , -541.891    , array([ 0.0860103  ,  0.455522   ,  0.0173661  ,  0.208211   ])
21420   , -541.891    , array([ 0.0860103  ,  0.455522   ,  0.0173661  ,  0.208211   ])
21421   , -541.991    , array([ 0.0860964  ,  0.455522   ,  0.0173661  ,  0.208211   ])
21422   , -542.514    , array([ 0.0860103  ,  0.455978   ,  0.0173661  ,  0.208211   ])
21423   , -541.808    , array([ 0.0860103  ,  0.455522   ,  0.0173835  ,  0.208211   ])
21424   , -541.994    , array([ 0.0860103  ,  0.455522   ,  0.0173661  ,  0.208419   ])
21425   , -20640.8    , array([ 0.0183881  ,  0.340447   ,  0.081192   ,  0.102472   ])
21426   , -20640.8    , array([ 0.0183881  ,  0.340447   ,  0.081192   ,  0.102472   ])
21427   , -20611.6    , array([ 0.0184065  ,  0.340447   ,  0.081192   ,  0.102472   ])
21428   , -20655.2    , array([ 0.0183881  ,  0.340787   ,  0.081192   ,  0.102472   ])
21429   , -20664.4    , array([ 0.0183881  ,  0.340447   ,  0.0812732  ,  0.102472   ])
21430   , -20637.5    , array([ 0.0183881  ,  0.340447   ,  0.081192   ,  0.102574   ])
21431   , -460.407    , array([ 0.0661627  ,  0.433515   ,  0.0225738  ,  0.184563   ])
21432   , -460.407    , array([ 0.0661627  ,  0.433515   ,  0.0225738  ,  0.184563   ])
21433   , -460.423    , array([ 0.0662289  ,  0.433515   ,  0.0225738  ,  0.184563   ])
21434   , -460.841    , array([ 0.0661627  ,  0.433949   ,  0.0225738  ,  0.184563   ])
21435   , -460.408    , array([ 0.0661627  ,  0.433515   ,  0.0225964  ,  0.184563   ])
21436   , -460.694    , array([ 0.0661627  ,  0.433515   ,  0.0225738  ,  0.184748   ])
21437   , -512.783    , array([ 0.0301411  ,  0.388502   ,  0.0264721  ,  0.117921   ])
21438   , -512.783    , array([ 0.0301411  ,  0.388502   ,  0.0264721  ,  0.117921   ])
21439   , -511.693    , array([ 0.0301712  ,  0.388502   ,  0.0264721  ,  0.117921   ])
21440   , -513.463    , array([ 0.0301411  ,  0.38889    ,  0.0264721  ,  0.117921   ])
21441   , -513.858    , array([ 0.0301411  ,  0.388502   ,  0.0264986  ,  0.117921   ])
21442   , -513.501    , array([ 0.0301411  ,  0.388502   ,  0.0264721  ,  0.118039   ])
21443   , -397.718    , array([ 0.0459237  ,  0.411996   ,  0.0243072  ,  0.149896   ])
21444   , -397.718    , array([ 0.0459237  ,  0.411996   ,  0.0243072  ,  0.149896   ])
21445   , -397.527    , array([ 0.0459696  ,  0.411996   ,  0.0243072  ,  0.149896   ])
21446   , -398.048    , array([ 0.0459237  ,  0.412408   ,  0.0243072  ,  0.149896   ])
21447   , -397.919    , array([ 0.0459237  ,  0.411996   ,  0.0243315  ,  0.149896   ])
21448   , -398.149    , array([ 0.0459237  ,  0.411996   ,  0.0243072  ,  0.150046   ])
21449   , -301.657    , array([ 0.0294221  ,  0.381802   ,  0.0200785  ,  0.106295   ])
21450   , -301.657    , array([ 0.0294221  ,  0.381802   ,  0.0200785  ,  0.106295   ])
21451   , -301.422    , array([ 0.0294515  ,  0.381802   ,  0.0200785  ,  0.106295   ])
21452   , -301.743    , array([ 0.0294221  ,  0.382184   ,  0.0200785  ,  0.106295   ])
21453   , -301.897    , array([ 0.0294221  ,  0.381802   ,  0.0200986  ,  0.106295   ])
21454   , -301.99     , array([ 0.0294221  ,  0.381802   ,  0.0200785  ,  0.106401   ])
21455   , -273.286    , array([ 0.0185215  ,  0.351131   ,  0.012113   ,  0.0692427  ])
21456   , -273.286    , array([ 0.0185215  ,  0.351131   ,  0.012113   ,  0.0692427  ])
21457   , -273.452    , array([ 0.0185401  ,  0.351131   ,  0.012113   ,  0.0692427  ])
21458   , -272.811    , array([ 0.0185215  ,  0.351483   ,  0.012113   ,  0.0692427  ])
21459   , -273.118    , array([ 0.0185215  ,  0.351131   ,  0.0121251  ,  0.0692427  ])
21460   , -273.158    , array([ 0.0185215  ,  0.351131   ,  0.012113   ,  0.069312   ])
21461   , -247.7      , array([ 0.0201903  ,  0.366029   ,  0.0137726  ,  0.0790744  ])
21462   , -247.7      , array([ 0.0201903  ,  0.366029   ,  0.0137726  ,  0.0790744  ])
21463   , -247.723    , array([ 0.0202105  ,  0.366029   ,  0.0137726  ,  0.0790744  ])
21464   , -247.425    , array([ 0.0201903  ,  0.366396   ,  0.0137726  ,  0.0790744  ])
21465   , -247.679    , array([ 0.0201903  ,  0.366029   ,  0.0137863  ,  0.0790744  ])
21466   , -247.747    , array([ 0.0201903  ,  0.366029   ,  0.0137726  ,  0.0791536  ])
21467   , -242.76     , array([ 0.018081   ,  0.372011   ,  0.0129784  ,  0.0770993  ])
21468   , -242.76     , array([ 0.018081   ,  0.372011   ,  0.0129784  ,  0.0770993  ])
21469   , -242.716    , array([ 0.0180991  ,  0.372011   ,  0.0129784  ,  0.0770993  ])
21470   , -242.541    , array([ 0.018081   ,  0.372383   ,  0.0129784  ,  0.0770993  ])
21471   , -242.805    , array([ 0.018081   ,  0.372011   ,  0.0129914  ,  0.0770993  ])
21472   , -242.832    , array([ 0.018081   ,  0.372011   ,  0.0129784  ,  0.0771764  ])
21473   , -233.546    , array([ 0.0154873  ,  0.386872   ,  0.0111594  ,  0.075465   ])
21474   , -233.546    , array([ 0.0154873  ,  0.386872   ,  0.0111594  ,  0.075465   ])
21475   , -233.459    , array([ 0.0155028  ,  0.386872   ,  0.0111594  ,  0.075465   ])
21476   , -233.359    , array([ 0.0154873  ,  0.387259   ,  0.0111594  ,  0.075465   ])
21477   , -233.634    , array([ 0.0154873  ,  0.386872   ,  0.0111706  ,  0.075465   ])
21478   , -233.634    , array([ 0.0154873  ,  0.386872   ,  0.0111594  ,  0.0755405  ])
21479   , -215.675    , array([ 0.0118742  ,  0.416808   ,  0.00835578 ,  0.0732415  ])
21480   , -215.675    , array([ 0.0118742  ,  0.416808   ,  0.00835578 ,  0.0732415  ])
21481   , -215.546    , array([ 0.011886   ,  0.416808   ,  0.00835578 ,  0.0732415  ])
21482   , -215.516    , array([ 0.0118742  ,  0.417225   ,  0.00835578 ,  0.0732415  ])
21483   , -215.803    , array([ 0.0118742  ,  0.416808   ,  0.00836414 ,  0.0732415  ])
21484   , -215.778    , array([ 0.0118742  ,  0.416808   ,  0.00835578 ,  0.0733148  ])
21485   , -153.834    , array([ 0.00410308 ,  0.561583   ,  0.00262644 ,  0.0649838  ])
21486   , -153.834    , array([ 0.00410308 ,  0.561583   ,  0.00262644 ,  0.0649838  ])
21487   , -153.609    , array([ 0.00410719 ,  0.561583   ,  0.00262644 ,  0.0649838  ])
21488   , -153.781    , array([ 0.00410308 ,  0.562144   ,  0.00262644 ,  0.0649838  ])
21489   , -154.06     , array([ 0.00410308 ,  0.561583   ,  0.00262907 ,  0.0649838  ])
21490   , -153.968    , array([ 0.00410308 ,  0.561583   ,  0.00262644 ,  0.0650488  ])
21497   , -153.834    , array([ 0.00410308 ,  0.561583   ,  0.00262644 ,  0.0649838  ])
