18388   , -8916.24    , array([ 2.69036    ,  15.0414    ,  1.24456    ,  0.0546491  ])
18389   , -8924.43    , array([ 2.69306    ,  15.0414    ,  1.24456    ,  0.0546491  ])
18390   , -8916.51    , array([ 2.69036    ,  15.0564    ,  1.24456    ,  0.0546491  ])
18391   , -8914.51    , array([ 2.69036    ,  15.0414    ,  1.2458     ,  0.0546491  ])
18392   , -8917.28    , array([ 2.69036    ,  15.0414    ,  1.24456    ,  0.0547038  ])
18393   , -8916.24    , array([ 2.69036    ,  15.0414    ,  1.24456    ,  0.0546491  ])
18394   , -3619.93    , array([ 1.00956    ,  14.5719    ,  1.53071    ,  0.0482424  ])
18395   , -3619.93    , array([ 1.00956    ,  14.5719    ,  1.53071    ,  0.0482424  ])
18396   , -3620.91    , array([ 1.01057    ,  14.5719    ,  1.53071    ,  0.0482424  ])
18397   , -3620.08    , array([ 1.00956    ,  14.5865    ,  1.53071    ,  0.0482424  ])
18398   , -3619.9     , array([ 1.00956    ,  14.5719    ,  1.53224    ,  0.0482424  ])
18399   , -3621.45    , array([ 1.00956    ,  14.5719    ,  1.53071    ,  0.0482906  ])
18400   , -1158.6     , array([ 0.560985   ,  8.48206    ,  0.773391   ,  6.25316e-05])
18401   , -1158.6     , array([ 0.560985   ,  8.48206    ,  0.773391   ,  6.25316e-05])
18402   , -1159.44    , array([ 0.561546   ,  8.48206    ,  0.773391   ,  6.25316e-05])
18403   , -1158.6     , array([ 0.560985   ,  8.49055    ,  0.773391   ,  6.25316e-05])
18404   , -1159.5     , array([ 0.560985   ,  8.48206    ,  0.774164   ,  6.25316e-05])
18405   , -1158.6     , array([ 0.560985   ,  8.48206    ,  0.773391   ,  6.25941e-05])
18406   , -1808.55    , array([ 0.16896    ,  7.24044    ,  0.00955082 ,  4.64885e-06])
18407   , -1808.55    , array([ 0.16896    ,  7.24044    ,  0.00955082 ,  4.64885e-06])
18408   , -1808.87    , array([ 0.169129   ,  7.24044    ,  0.00955082 ,  4.64885e-06])
18409   , -1808.55    , array([ 0.16896    ,  7.24769    ,  0.00955082 ,  4.64885e-06])
18410   , -1808.25    , array([ 0.16896    ,  7.24044    ,  0.00956038 ,  4.64885e-06])
18411   , -1808.55    , array([ 0.16896    ,  7.24044    ,  0.00955082 ,  4.6535e-06 ])
18412   , -615.297    , array([ 0.397081   ,  8.10417    ,  0.218213   ,  2.95849e-05])
18413   , -615.297    , array([ 0.397081   ,  8.10417    ,  0.218213   ,  2.95849e-05])
18414   , -615.906    , array([ 0.397479   ,  8.10417    ,  0.218213   ,  2.95849e-05])
18415   , -615.296    , array([ 0.397081   ,  8.11228    ,  0.218213   ,  2.95849e-05])
18416   , -614.873    , array([ 0.397081   ,  8.10417    ,  0.218431   ,  2.95849e-05])
18417   , -615.296    , array([ 0.397081   ,  8.10417    ,  0.218213   ,  2.96145e-05])
18424   , -615.296    , array([ 0.397081   ,  8.10424    ,  0.218213   ,  2.95849e-05])
18425   , -615.296    , array([ 0.397081   ,  8.10424    ,  0.218213   ,  2.95849e-05])
18426   , -615.906    , array([ 0.397479   ,  8.10424    ,  0.218213   ,  2.95849e-05])
18427   , -615.296    , array([ 0.397081   ,  8.11235    ,  0.218213   ,  2.95849e-05])
18428   , -614.873    , array([ 0.397081   ,  8.10424    ,  0.218431   ,  2.95849e-05])
18429   , -615.296    , array([ 0.397081   ,  8.10424    ,  0.218213   ,  2.96145e-05])
18436   , -615.296    , array([ 0.397081   ,  8.10427    ,  0.218213   ,  2.95849e-05])
18437   , -615.296    , array([ 0.397081   ,  8.10427    ,  0.218213   ,  2.95849e-05])
18438   , -615.906    , array([ 0.397478   ,  8.10427    ,  0.218213   ,  2.95849e-05])
18439   , -615.296    , array([ 0.397081   ,  8.11238    ,  0.218213   ,  2.95849e-05])
18440   , -614.873    , array([ 0.397081   ,  8.10427    ,  0.218431   ,  2.95849e-05])
18441   , -615.295    , array([ 0.397081   ,  8.10427    ,  0.218213   ,  2.96145e-05])
18448   , -615.296    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18449   , -615.296    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18450   , -615.906    , array([ 0.397478   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18451   , -615.296    , array([ 0.397081   ,  8.11239    ,  0.218213   ,  2.95849e-05])
18452   , -614.873    , array([ 0.397081   ,  8.10429    ,  0.218431   ,  2.95849e-05])
18453   , -615.295    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.96145e-05])
18460   , -615.296    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18461   , -615.296    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18462   , -615.906    , array([ 0.397478   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18463   , -615.296    , array([ 0.397081   ,  8.1124     ,  0.218213   ,  2.95849e-05])
18464   , -614.873    , array([ 0.397081   ,  8.10429    ,  0.218431   ,  2.95849e-05])
18465   , -615.295    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.96145e-05])
18472   , -615.296    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18473   , -615.296    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18474   , -615.906    , array([ 0.397478   ,  8.10429    ,  0.218213   ,  2.95849e-05])
18475   , -615.296    , array([ 0.397081   ,  8.1124     ,  0.218213   ,  2.95849e-05])
18476   , -614.873    , array([ 0.397081   ,  8.10429    ,  0.218431   ,  2.95849e-05])
18477   , -615.295    , array([ 0.397081   ,  8.10429    ,  0.218213   ,  2.96145e-05])
18478   , -575.149    , array([ 0.379531   ,  52.3883    ,  0.226879   ,  2.49986e-05])
18479   , -575.149    , array([ 0.379531   ,  52.3883    ,  0.226879   ,  2.49986e-05])
18480   , -575.624    , array([ 0.379911   ,  52.3883    ,  0.226879   ,  2.49986e-05])
18481   , -575.149    , array([ 0.379531   ,  52.4407    ,  0.226879   ,  2.49986e-05])
18482   , -574.76     , array([ 0.379531   ,  52.3883    ,  0.227106   ,  2.49986e-05])
18483   , -575.149    , array([ 0.379531   ,  52.3883    ,  0.226879   ,  2.50236e-05])
18490   , -575.149    , array([ 0.379531   ,  52.3883    ,  0.226879   ,  2.49986e-05])
18491   , -575.149    , array([ 0.379531   ,  52.3883    ,  0.226879   ,  2.49986e-05])
18492   , -575.624    , array([ 0.379911   ,  52.3883    ,  0.226879   ,  2.49986e-05])
18493   , -575.149    , array([ 0.379531   ,  52.4407    ,  0.226879   ,  2.49986e-05])
