125027  , -77100.7    , array([ 0.147819   ,  0.447574   ,  1.07838e-83,  0.0844524  ,  0.000253902])
125058  , -46773.7    , array([ 0.0293709  ,  0.200146   ,  1.07838e-83,  0.0844438  ,  0.00288736 ])
125059  , -46767      , array([ 0.0293709  ,  0.199946   ,  1.07946e-83,  0.0844438  ,  0.00288736 ])
125060  , -46767      , array([ 0.0293709  ,  0.199946   ,  1.07838e-83,  0.0845283  ,  0.00288736 ])
125061  , -46762.2    , array([ 0.0293709  ,  0.199946   ,  1.07838e-83,  0.0844438  ,  0.00289025 ])
125062  , -46518.9    , array([ 0.0276143  ,  0.193891   ,  1.07838e-83,  0.0844435  ,  0.00316806 ])
125063  , -46518.9    , array([ 0.0276143  ,  0.193891   ,  1.07838e-83,  0.0844435  ,  0.00316806 ])
125064  , -46512.7    , array([ 0.027642   ,  0.193891   ,  1.07838e-83,  0.0844435  ,  0.00316806 ])
125065  , -46526      , array([ 0.0276143  ,  0.194085   ,  1.07838e-83,  0.0844435  ,  0.00316806 ])
125066  , -46518.9    , array([ 0.0276143  ,  0.193891   ,  1.07946e-83,  0.0844435  ,  0.00316806 ])
125067  , -46519      , array([ 0.0276143  ,  0.193891   ,  1.07838e-83,  0.084528   ,  0.00316806 ])
125068  , -46517.3    , array([ 0.0276143  ,  0.193891   ,  1.07838e-83,  0.0844435  ,  0.00317123 ])
125076  , -46512.7    , array([ 0.0275878  ,  0.193656   ,  1.07838e-83,  0.0844435  ,  0.00317517 ])
125077  , -46512.7    , array([ 0.0275878  ,  0.193656   ,  1.07838e-83,  0.0844435  ,  0.00317517 ])
125078  , -46506.3    , array([ 0.0276154  ,  0.193656   ,  1.07838e-83,  0.0844435  ,  0.00317517 ])
125079  , -46519.8    , array([ 0.0275878  ,  0.19385    ,  1.07838e-83,  0.0844435  ,  0.00317517 ])
125080  , -46512.7    , array([ 0.0275878  ,  0.193656   ,  1.07946e-83,  0.0844435  ,  0.00317517 ])
125081  , -46512.7    , array([ 0.0275878  ,  0.193656   ,  1.07838e-83,  0.0845279  ,  0.00317517 ])
125082  , -46511.1    , array([ 0.0275878  ,  0.193656   ,  1.07838e-83,  0.0844435  ,  0.00317835 ])
125083  , -46475.7    , array([ 0.0274079  ,  0.192063   ,  1.07838e-83,  0.084443   ,  0.00322406 ])
125084  , -46475.7    , array([ 0.0274079  ,  0.192063   ,  1.07838e-83,  0.084443   ,  0.00322406 ])
125085  , -46468.7    , array([ 0.0274353  ,  0.192063   ,  1.07838e-83,  0.084443   ,  0.00322406 ])
125086  , -46482.9    , array([ 0.0274079  ,  0.192256   ,  1.07838e-83,  0.084443   ,  0.00322406 ])
125087  , -46475.7    , array([ 0.0274079  ,  0.192063   ,  1.07946e-83,  0.084443   ,  0.00322406 ])
125088  , -46475.7    , array([ 0.0274079  ,  0.192063   ,  1.07838e-83,  0.0845275  ,  0.00322406 ])
125089  , -46474.5    , array([ 0.0274079  ,  0.192063   ,  1.07838e-83,  0.084443   ,  0.00322729 ])
125090  , -46387.3    , array([ 0.0261231  ,  0.179818   ,  1.07838e-83,  0.0848663  ,  0.00307753 ])
125091  , -46387.3    , array([ 0.0261231  ,  0.179818   ,  1.07838e-83,  0.0848663  ,  0.00307753 ])
125092  , -46380.2    , array([ 0.0261492  ,  0.179818   ,  1.07838e-83,  0.0848663  ,  0.00307753 ])
125093  , -46394.6    , array([ 0.0261231  ,  0.179998   ,  1.07838e-83,  0.0848663  ,  0.00307753 ])
125094  , -46387.3    , array([ 0.0261231  ,  0.179818   ,  1.07946e-83,  0.0848663  ,  0.00307753 ])
125095  , -46387.3    , array([ 0.0261231  ,  0.179818   ,  1.07838e-83,  0.0849512  ,  0.00307753 ])
125096  , -46386.1    , array([ 0.0261231  ,  0.179818   ,  1.07838e-83,  0.0848663  ,  0.0030806  ])
125097  , -45996.5    , array([ 0.0215586  ,  0.138163   ,  1.07838e-83,  0.0865808  ,  0.00255502 ])
125098  , -45996.5    , array([ 0.0215586  ,  0.138163   ,  1.07838e-83,  0.0865808  ,  0.00255502 ])
125099  , -45989      , array([ 0.0215801  ,  0.138163   ,  1.07838e-83,  0.0865808  ,  0.00255502 ])
125100  , -46004.3    , array([ 0.0215586  ,  0.138301   ,  1.07838e-83,  0.0865808  ,  0.00255502 ])
125101  , -45996.5    , array([ 0.0215586  ,  0.138163   ,  1.07946e-83,  0.0865808  ,  0.00255502 ])
125102  , -45996.5    , array([ 0.0215586  ,  0.138163   ,  1.07838e-83,  0.0866674  ,  0.00255502 ])
125103  , -45995.4    , array([ 0.0215586  ,  0.138163   ,  1.07838e-83,  0.0865808  ,  0.00255758 ])
125104  , -43875.1    , array([ 0.01       ,  0.0481532  ,  1.07838e-83,  0.0937923  ,  0.00121386 ])
125105  , -43875.1    , array([ 0.01       ,  0.0481532  ,  1.07838e-83,  0.0937923  ,  0.00121386 ])
125106  , -43866.1    , array([ 0.01001    ,  0.0481532  ,  1.07838e-83,  0.0937923  ,  0.00121386 ])
125107  , -43884.9    , array([ 0.01       ,  0.0482013  ,  1.07838e-83,  0.0937923  ,  0.00121386 ])
125108  , -43875.1    , array([ 0.01       ,  0.0481532  ,  1.07946e-83,  0.0937923  ,  0.00121386 ])
125109  , -43875.1    , array([ 0.01       ,  0.0481532  ,  1.07838e-83,  0.0938861  ,  0.00121386 ])
125110  , -43874      , array([ 0.01       ,  0.0481532  ,  1.07838e-83,  0.0937923  ,  0.00121507 ])
125118  , -43875      , array([ 0.00999949 ,  0.0481497  ,  1.07838e-83,  0.0937928  ,  0.0012138  ])
125119  , -43875      , array([ 0.00999949 ,  0.0481497  ,  1.07838e-83,  0.0937928  ,  0.0012138  ])
125120  , -43865.9    , array([ 0.0100095  ,  0.0481497  ,  1.07838e-83,  0.0937928  ,  0.0012138  ])
125121  , -43884.7    , array([ 0.00999949 ,  0.0481979  ,  1.07838e-83,  0.0937928  ,  0.0012138  ])
125122  , -43875      , array([ 0.00999949 ,  0.0481497  ,  1.07946e-83,  0.0937928  ,  0.0012138  ])
125123  , -43875      , array([ 0.00999949 ,  0.0481497  ,  1.07838e-83,  0.0938867  ,  0.0012138  ])
125124  , -43873.9    , array([ 0.00999949 ,  0.0481497  ,  1.07838e-83,  0.0937928  ,  0.00121501 ])
125125  , -43874.8    , array([ 0.00999896 ,  0.0481462  ,  1.07838e-83,  0.0937933  ,  0.00121373 ])
125126  , -43874.8    , array([ 0.00999896 ,  0.0481462  ,  1.07838e-83,  0.0937933  ,  0.00121373 ])
125127  , -43865.8    , array([ 0.010009   ,  0.0481462  ,  1.07838e-83,  0.0937933  ,  0.00121373 ])
125128  , -43884.6    , array([ 0.00999896 ,  0.0481944  ,  1.07838e-83,  0.0937933  ,  0.00121373 ])
125129  , -43874.8    , array([ 0.00999896 ,  0.0481462  ,  1.07946e-83,  0.0937933  ,  0.00121373 ])
125130  , -43874.8    , array([ 0.00999896 ,  0.0481462  ,  1.07838e-83,  0.0938872  ,  0.00121373 ])
125131  , -43873.7    , array([ 0.00999896 ,  0.0481462  ,  1.07838e-83,  0.0937933  ,  0.00121495 ])
125132  , -37268.7    , array([ 0.00215149 ,  0.00584869 ,  1.07838e-83,  0.110068   ,  0.000273962])
125133  , -37268.7    , array([ 0.00215149 ,  0.00584869 ,  1.07838e-83,  0.110068   ,  0.000273962])
125134  , -37256.8    , array([ 0.00215364 ,  0.00584869 ,  1.07838e-83,  0.110068   ,  0.000273962])
125135  , -37282.7    , array([ 0.00215149 ,  0.00585454 ,  1.07838e-83,  0.110068   ,  0.000273962])
125136  , -37268.7    , array([ 0.00215149 ,  0.00584869 ,  1.07946e-83,  0.110068   ,  0.000273962])
125137  , -37268.7    , array([ 0.00215149 ,  0.00584869 ,  1.07838e-83,  0.110178   ,  0.000273962])
125138  , -37266.5    , array([ 0.00215149 ,  0.00584869 ,  1.07838e-83,  0.110068   ,  0.000274236])
125139  , -37268.6    , array([ 0.00215144 ,  0.00584852 ,  1.07838e-83,  0.110068   ,  0.000273957])
125140  , -37268.6    , array([ 0.00215144 ,  0.00584852 ,  1.07838e-83,  0.110068   ,  0.000273957])
125141  , -37256.7    , array([ 0.0021536  ,  0.00584852 ,  1.07838e-83,  0.110068   ,  0.000273957])
125142  , -37282.6    , array([ 0.00215144 ,  0.00585437 ,  1.07838e-83,  0.110068   ,  0.000273957])
125143  , -37268.6    , array([ 0.00215144 ,  0.00584852 ,  1.07946e-83,  0.110068   ,  0.000273957])
125144  , -37268.6    , array([ 0.00215144 ,  0.00584852 ,  1.07838e-83,  0.110178   ,  0.000273957])
125145  , -37266.4    , array([ 0.00215144 ,  0.00584852 ,  1.07838e-83,  0.110068   ,  0.000274231])
125146  , -37268.5    , array([ 0.0021514  ,  0.00584836 ,  1.07838e-83,  0.110068   ,  0.000273951])
125147  , -37268.5    , array([ 0.0021514  ,  0.00584836 ,  1.07838e-83,  0.110068   ,  0.000273951])
125148  , -37256.6    , array([ 0.00215355 ,  0.00584836 ,  1.07838e-83,  0.110068   ,  0.000273951])
125149  , -37282.5    , array([ 0.0021514  ,  0.00585421 ,  1.07838e-83,  0.110068   ,  0.000273951])
125150  , -37268.5    , array([ 0.0021514  ,  0.00584836 ,  1.07946e-83,  0.110068   ,  0.000273951])
125151  , -37268.5    , array([ 0.0021514  ,  0.00584836 ,  1.07838e-83,  0.110178   ,  0.000273951])
125152  , -37266.3    , array([ 0.0021514  ,  0.00584836 ,  1.07838e-83,  0.110068   ,  0.000274225])
125160  , -37268.4    , array([ 0.00215139 ,  0.00584831 ,  1.07838e-83,  0.110068   ,  0.00027395 ])
125161  , -37268.4    , array([ 0.00215139 ,  0.00584831 ,  1.07838e-83,  0.110068   ,  0.00027395 ])
125162  , -37256.5    , array([ 0.00215354 ,  0.00584831 ,  1.07838e-83,  0.110068   ,  0.00027395 ])
125163  , -37282.5    , array([ 0.00215139 ,  0.00585417 ,  1.07838e-83,  0.110068   ,  0.00027395 ])
125164  , -37268.4    , array([ 0.00215139 ,  0.00584831 ,  1.07946e-83,  0.110068   ,  0.00027395 ])
125165  , -37268.4    , array([ 0.00215139 ,  0.00584831 ,  1.07838e-83,  0.110179   ,  0.00027395 ])
125166  , -37266.3    , array([ 0.00215139 ,  0.00584831 ,  1.07838e-83,  0.110068   ,  0.000274224])
125167  , -37268.4    , array([ 0.00215138 ,  0.00584827 ,  1.07838e-83,  0.110068   ,  0.000273949])
125168  , -37268.4    , array([ 0.00215138 ,  0.00584827 ,  1.07838e-83,  0.110068   ,  0.000273949])
125169  , -37256.5    , array([ 0.00215353 ,  0.00584827 ,  1.07838e-83,  0.110068   ,  0.000273949])
125170  , -37282.4    , array([ 0.00215138 ,  0.00585412 ,  1.07838e-83,  0.110068   ,  0.000273949])
125171  , -37268.4    , array([ 0.00215138 ,  0.00584827 ,  1.07946e-83,  0.110068   ,  0.000273949])
125172  , -37268.4    , array([ 0.00215138 ,  0.00584827 ,  1.07838e-83,  0.110179   ,  0.000273949])
125173  , -37266.2    , array([ 0.00215138 ,  0.00584827 ,  1.07838e-83,  0.110068   ,  0.000274223])
125174  , -35190.3    , array([ 0.00146528 ,  0.00345272 ,  1.07838e-83,  0.11456    ,  0.000188828])
125175  , -35190.3    , array([ 0.00146528 ,  0.00345272 ,  1.07838e-83,  0.11456    ,  0.000188828])
125176  , -35177.7    , array([ 0.00146674 ,  0.00345272 ,  1.07838e-83,  0.11456    ,  0.000188828])
125177  , -35205.2    , array([ 0.00146528 ,  0.00345617 ,  1.07838e-83,  0.11456    ,  0.000188828])
125178  , -35190.3    , array([ 0.00146528 ,  0.00345272 ,  1.07946e-83,  0.11456    ,  0.000188828])
125179  , -35190.3    , array([ 0.00146528 ,  0.00345272 ,  1.07838e-83,  0.114675   ,  0.000188828])
125180  , -35187.8    , array([ 0.00146528 ,  0.00345272 ,  1.07838e-83,  0.11456    ,  0.000189017])
125181  , -35190.2    , array([ 0.00146527 ,  0.00345271 ,  1.07838e-83,  0.11456    ,  0.000188828])
125182  , -35190.2    , array([ 0.00146527 ,  0.00345271 ,  1.07838e-83,  0.11456    ,  0.000188828])
125183  , -35177.7    , array([ 0.00146674 ,  0.00345271 ,  1.07838e-83,  0.11456    ,  0.000188828])
125184  , -35205.2    , array([ 0.00146527 ,  0.00345616 ,  1.07838e-83,  0.11456    ,  0.000188828])
125185  , -35190.2    , array([ 0.00146527 ,  0.00345271 ,  1.07946e-83,  0.11456    ,  0.000188828])
125186  , -35190.3    , array([ 0.00146527 ,  0.00345271 ,  1.07838e-83,  0.114675   ,  0.000188828])
125187  , -35187.8    , array([ 0.00146527 ,  0.00345271 ,  1.07838e-83,  0.11456    ,  0.000189017])
125188  , -35190.2    , array([ 0.00146527 ,  0.0034527  ,  1.07838e-83,  0.11456    ,  0.000188828])
125189  , -35190.2    , array([ 0.00146527 ,  0.0034527  ,  1.07838e-83,  0.11456    ,  0.000188828])
125190  , -35177.6    , array([ 0.00146674 ,  0.0034527  ,  1.07838e-83,  0.11456    ,  0.000188828])
125191  , -35205.2    , array([ 0.00146527 ,  0.00345616 ,  1.07838e-83,  0.11456    ,  0.000188828])
125192  , -35190.2    , array([ 0.00146527 ,  0.0034527  ,  1.07946e-83,  0.11456    ,  0.000188828])
125193  , -35190.2    , array([ 0.00146527 ,  0.0034527  ,  1.07838e-83,  0.114675   ,  0.000188828])
125194  , -35187.8    , array([ 0.00146527 ,  0.0034527  ,  1.07838e-83,  0.11456    ,  0.000189017])
125195  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125196  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125197  , -34085.2    , array([ 0.00121047 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125198  , -34113.5    , array([ 0.00120926 ,  0.00265559 ,  1.07838e-83,  0.116875   ,  0.000156771])
125199  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07946e-83,  0.116875   ,  0.000156771])
125200  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116992   ,  0.000156771])
125201  , -34095.6    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156928])
125202  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125203  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125204  , -34085.1    , array([ 0.00121047 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125205  , -34113.5    , array([ 0.00120926 ,  0.00265559 ,  1.07838e-83,  0.116875   ,  0.000156771])
125206  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07946e-83,  0.116875   ,  0.000156771])
125207  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116992   ,  0.000156771])
125208  , -34095.6    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156928])
125209  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125210  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125211  , -34085.1    , array([ 0.00121047 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156771])
125212  , -34113.5    , array([ 0.00120926 ,  0.00265559 ,  1.07838e-83,  0.116875   ,  0.000156771])
125213  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07946e-83,  0.116875   ,  0.000156771])
125214  , -34098.1    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116992   ,  0.000156771])
125215  , -34095.6    , array([ 0.00120926 ,  0.00265293 ,  1.07838e-83,  0.116875   ,  0.000156928])
125216  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125217  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125218  , -33526.9    , array([ 0.00109965 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125219  , -33555.6    , array([ 0.00109855 ,  0.00232779 ,  1.07838e-83,  0.118049   ,  0.000142845])
125220  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07946e-83,  0.118049   ,  0.000142845])
125221  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118167   ,  0.000142845])
125222  , -33537.5    , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142988])
125223  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125224  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125225  , -33526.9    , array([ 0.00109965 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125226  , -33555.6    , array([ 0.00109855 ,  0.00232779 ,  1.07838e-83,  0.118049   ,  0.000142845])
125227  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07946e-83,  0.118049   ,  0.000142845])
125228  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118167   ,  0.000142845])
125229  , -33537.5    , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142988])
125230  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125231  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125232  , -33526.9    , array([ 0.00109965 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142845])
125233  , -33555.6    , array([ 0.00109855 ,  0.00232779 ,  1.07838e-83,  0.118049   ,  0.000142845])
125234  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07946e-83,  0.118049   ,  0.000142845])
125235  , -33540      , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118167   ,  0.000142845])
125236  , -33537.5    , array([ 0.00109855 ,  0.00232547 ,  1.07838e-83,  0.118049   ,  0.000142988])
125237  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125238  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125239  , -33245      , array([ 0.00104811 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125240  , -33273.8    , array([ 0.00104706 ,  0.0021794  ,  1.07838e-83,  0.118641   ,  0.000136353])
125241  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07946e-83,  0.118641   ,  0.000136353])
125242  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.11876    ,  0.000136353])
125243  , -33255.6    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.00013649 ])
125244  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125245  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125246  , -33245      , array([ 0.00104811 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125247  , -33273.8    , array([ 0.00104706 ,  0.0021794  ,  1.07838e-83,  0.118641   ,  0.000136353])
125248  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07946e-83,  0.118641   ,  0.000136353])
125249  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.11876    ,  0.000136353])
125250  , -33255.6    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.00013649 ])
125251  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125252  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125253  , -33245      , array([ 0.00104811 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.000136353])
125254  , -33273.8    , array([ 0.00104706 ,  0.0021794  ,  1.07838e-83,  0.118641   ,  0.000136353])
125255  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07946e-83,  0.118641   ,  0.000136353])
125256  , -33258.1    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.11876    ,  0.000136353])
125257  , -33255.6    , array([ 0.00104706 ,  0.00217722 ,  1.07838e-83,  0.118641   ,  0.00013649 ])
125258  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125259  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125260  , -33103.3    , array([ 0.00102325 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125261  , -33132.3    , array([ 0.00102223 ,  0.00210878 ,  1.07838e-83,  0.118938   ,  0.000133219])
125262  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07946e-83,  0.118938   ,  0.000133219])
125263  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.119057   ,  0.000133219])
125264  , -33114      , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133352])
125265  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125266  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125267  , -33103.3    , array([ 0.00102325 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125268  , -33132.3    , array([ 0.00102223 ,  0.00210878 ,  1.07838e-83,  0.118938   ,  0.000133219])
125269  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07946e-83,  0.118938   ,  0.000133219])
125270  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.119057   ,  0.000133219])
125271  , -33114      , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133352])
125272  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125273  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125274  , -33103.3    , array([ 0.00102325 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133219])
125275  , -33132.3    , array([ 0.00102223 ,  0.00210878 ,  1.07838e-83,  0.118938   ,  0.000133219])
125276  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07946e-83,  0.118938   ,  0.000133219])
125277  , -33116.5    , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.119057   ,  0.000133219])
125278  , -33114      , array([ 0.00102223 ,  0.00210668 ,  1.07838e-83,  0.118938   ,  0.000133352])
125279  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.000131679])
125280  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.000131679])
125281  , -33032.3    , array([ 0.00101104 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.000131679])
125282  , -33061.3    , array([ 0.00101003 ,  0.00207434 ,  1.07838e-83,  0.119087   ,  0.000131679])
125283  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07946e-83,  0.119087   ,  0.000131679])
125284  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07838e-83,  0.119206   ,  0.000131679])
125285  , -33043      , array([ 0.00101003 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.00013181 ])
125286  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.000131679])
125287  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.000131679])
125288  , -33032.3    , array([ 0.00101104 ,  0.00207227 ,  1.07838e-83,  0.119087   ,  0.000131679])
125289  , -33061.3    , array([ 0.00101003 ,  0.00207434 ,  1.07838e-83,  0.119087   ,  0.000131679])
125290  , -33045.6    , array([ 0.00101003 ,  0.00207227 ,  1.07946e-83,  0.119087   ,  0.000131679])
