25926   , -2331.11    , array([ 22.79      ,  0.393639   ,  9.10239e-12,  0.000193196])
25927   , -2331.11    , array([ 22.8128    ,  0.393639   ,  9.10239e-12,  0.000193196])
25928   , -2331.12    , array([ 22.79      ,  0.394033   ,  9.10239e-12,  0.000193196])
25929   , -2331.11    , array([ 22.79      ,  0.393639   ,  9.11149e-12,  0.000193196])
25930   , -2331.11    , array([ 22.79      ,  0.393639   ,  9.10239e-12,  0.00019339 ])
25931   , -2331.11    , array([ 22.79      ,  0.393639   ,  9.10239e-12,  0.000193196])
25932   , -2306.08    , array([ 22.79      ,  0.166013   ,  9.10239e-12,  0.000326301])
25933   , -2306.08    , array([ 22.79      ,  0.166013   ,  9.10239e-12,  0.000326301])
25934   , -2306.08    , array([ 22.8128    ,  0.166013   ,  9.10239e-12,  0.000326301])
25935   , -2306.12    , array([ 22.79      ,  0.166179   ,  9.10239e-12,  0.000326301])
25936   , -2306.08    , array([ 22.79      ,  0.166013   ,  9.11149e-12,  0.000326301])
25937   , -2306.05    , array([ 22.79      ,  0.166013   ,  9.10239e-12,  0.000326628])
25938   , -4244.65    , array([ 22.79      ,  0.00525193 ,  9.10239e-12,  0.00265521 ])
25939   , -4244.65    , array([ 22.79      ,  0.00525193 ,  9.10239e-12,  0.00265521 ])
25940   , -4244.65    , array([ 22.8128    ,  0.00525193 ,  9.10239e-12,  0.00265521 ])
25941   , -4241.15    , array([ 22.79      ,  0.00525718 ,  9.10239e-12,  0.00265521 ])
25942   , -4244.65    , array([ 22.79      ,  0.00525193 ,  9.11149e-12,  0.00265521 ])
25943   , -4247.97    , array([ 22.79      ,  0.00525193 ,  9.10239e-12,  0.00265787 ])
25944   , -2164.33    , array([ 22.79      ,  0.0565889  ,  9.10239e-12,  0.00062714 ])
25945   , -2164.33    , array([ 22.79      ,  0.0565889  ,  9.10239e-12,  0.00062714 ])
25946   , -2164.33    , array([ 22.8128    ,  0.0565889  ,  9.10239e-12,  0.00062714 ])
25947   , -2164.49    , array([ 22.79      ,  0.0566455  ,  9.10239e-12,  0.00062714 ])
25948   , -2164.33    , array([ 22.79      ,  0.0565889  ,  9.11149e-12,  0.00062714 ])
25949   , -2164.18    , array([ 22.79      ,  0.0565889  ,  9.10239e-12,  0.000627767])
25950   , -1786.09    , array([ 22.79      ,  0.0172007  ,  9.10239e-12,  0.00129219 ])
