8544    , -2219.19    , array([ 0.0307831  ,  0.0326085  ,  0.00742843 ,  2.4862e-26 ])
8569    , -1804.88    , array([ 0.0675414  ,  0.0326085  ,  0.00393833 ,  2.4862e-26 ])
8570    , -1805.09    , array([ 0.067609   ,  0.0326085  ,  0.00393833 ,  2.4862e-26 ])
8571    , -1804.88    , array([ 0.0675414  ,  0.0326411  ,  0.00393833 ,  2.4862e-26 ])
8572    , -1804.65    , array([ 0.0675414  ,  0.0326085  ,  0.00394227 ,  2.4862e-26 ])
8573    , -1804.88    , array([ 0.0675414  ,  0.0326085  ,  0.00393833 ,  2.48868e-26])
8580    , -1804.87    , array([ 0.0675417  ,  0.0326085  ,  0.00393836 ,  2.4862e-26 ])
8581    , -1804.87    , array([ 0.0675417  ,  0.0326085  ,  0.00393836 ,  2.4862e-26 ])
8582    , -1805.09    , array([ 0.0676093  ,  0.0326085  ,  0.00393836 ,  2.4862e-26 ])
8583    , -1804.87    , array([ 0.0675417  ,  0.0326411  ,  0.00393836 ,  2.4862e-26 ])
8584    , -1804.65    , array([ 0.0675417  ,  0.0326085  ,  0.0039423  ,  2.4862e-26 ])
8585    , -1804.87    , array([ 0.0675417  ,  0.0326085  ,  0.00393836 ,  2.48868e-26])
8586    , -1804.87    , array([ 0.0675421  ,  0.0326085  ,  0.00393838 ,  2.4862e-26 ])
8587    , -1804.87    , array([ 0.0675421  ,  0.0326085  ,  0.00393838 ,  2.4862e-26 ])
8588    , -1805.09    , array([ 0.0676097  ,  0.0326085  ,  0.00393838 ,  2.4862e-26 ])
8589    , -1804.87    , array([ 0.0675421  ,  0.0326411  ,  0.00393838 ,  2.4862e-26 ])
8590    , -1804.65    , array([ 0.0675421  ,  0.0326085  ,  0.00394232 ,  2.4862e-26 ])
8591    , -1804.87    , array([ 0.0675421  ,  0.0326085  ,  0.00393838 ,  2.48868e-26])
8592    , -6779.1     , array([ 2.82458    ,  0.0326085  ,  0.347432   ,  2.4862e-26 ])
8593    , -6779.1     , array([ 2.82458    ,  0.0326085  ,  0.347432   ,  2.4862e-26 ])
8594    , -6783.63    , array([ 2.8274     ,  0.0326085  ,  0.347432   ,  2.4862e-26 ])
8595    , -6779.1     , array([ 2.82458    ,  0.0326411  ,  0.347432   ,  2.4862e-26 ])
8596    , -6781.64    , array([ 2.82458    ,  0.0326085  ,  0.34778    ,  2.4862e-26 ])
8597    , -6779.1     , array([ 2.82458    ,  0.0326085  ,  0.347432   ,  2.48868e-26])
8598    , -1739.92    , array([ 0.173039   ,  0.0326085  ,  0.012178   ,  2.4862e-26 ])
8599    , -1739.92    , array([ 0.173039   ,  0.0326085  ,  0.012178   ,  2.4862e-26 ])
8600    , -1740.22    , array([ 0.173213   ,  0.0326085  ,  0.012178   ,  2.4862e-26 ])
8601    , -1739.92    , array([ 0.173039   ,  0.0326411  ,  0.012178   ,  2.4862e-26 ])
8602    , -1739.6     , array([ 0.173039   ,  0.0326085  ,  0.0121902  ,  2.4862e-26 ])
8603    , -1739.92    , array([ 0.173039   ,  0.0326085  ,  0.012178   ,  2.48868e-26])
8604    , -1740.21    , array([ 0.475605   ,  0.0326085  ,  0.0409705  ,  2.4862e-26 ])
8605    , -1740.21    , array([ 0.475605   ,  0.0326085  ,  0.0409705  ,  2.4862e-26 ])
8606    , -1740.97    , array([ 0.476081   ,  0.0326085  ,  0.0409705  ,  2.4862e-26 ])
8607    , -1740.21    , array([ 0.475605   ,  0.0326411  ,  0.0409705  ,  2.4862e-26 ])
8608    , -1739.76    , array([ 0.475605   ,  0.0326085  ,  0.0410115  ,  2.4862e-26 ])
8609    , -1740.21    , array([ 0.475605   ,  0.0326085  ,  0.0409705  ,  2.48868e-26])
8610    , -1705.73    , array([ 0.301885   ,  0.0326085  ,  0.0237463  ,  2.4862e-26 ])
8611    , -1705.73    , array([ 0.301885   ,  0.0326085  ,  0.0237463  ,  2.4862e-26 ])
8612    , -1706.21    , array([ 0.302187   ,  0.0326085  ,  0.0237463  ,  2.4862e-26 ])
8613    , -1705.73    , array([ 0.301885   ,  0.0326411  ,  0.0237463  ,  2.4862e-26 ])
8614    , -1705.31    , array([ 0.301885   ,  0.0326085  ,  0.0237701  ,  2.4862e-26 ])
8615    , -1705.73    , array([ 0.301885   ,  0.0326085  ,  0.0237463  ,  2.48868e-26])
8616    , -9655.22    , array([ 3.53227    ,  0.0326085  ,  0.647768   ,  2.4862e-26 ])
8617    , -9655.22    , array([ 3.53227    ,  0.0326085  ,  0.647768   ,  2.4862e-26 ])
8618    , -9662.13    , array([ 3.53581    ,  0.0326085  ,  0.647768   ,  2.4862e-26 ])
8619    , -9655.22    , array([ 3.53227    ,  0.0326411  ,  0.647768   ,  2.4862e-26 ])
8620    , -9657.62    , array([ 3.53227    ,  0.0326085  ,  0.648416   ,  2.4862e-26 ])
8621    , -9655.22    , array([ 3.53227    ,  0.0326085  ,  0.647768   ,  2.48868e-26])
8622    , -1696.21    , array([ 0.352836   ,  0.0326085  ,  0.0292845  ,  2.4862e-26 ])
8623    , -1696.21    , array([ 0.352836   ,  0.0326085  ,  0.0292845  ,  2.4862e-26 ])
8624    , -1696.77    , array([ 0.353189   ,  0.0326085  ,  0.0292845  ,  2.4862e-26 ])
8625    , -1696.21    , array([ 0.352836   ,  0.0326411  ,  0.0292845  ,  2.4862e-26 ])
8626    , -1695.76    , array([ 0.352836   ,  0.0326085  ,  0.0293138  ,  2.4862e-26 ])
8627    , -1696.21    , array([ 0.352836   ,  0.0326085  ,  0.0292845  ,  2.48868e-26])
8628    , -1676.83    , array([ 0.365739   ,  0.0326085  ,  0.0319975  ,  2.4862e-26 ])
8629    , -1676.83    , array([ 0.365739   ,  0.0326085  ,  0.0319975  ,  2.4862e-26 ])
8630    , -1677.42    , array([ 0.366105   ,  0.0326085  ,  0.0319975  ,  2.4862e-26 ])
8631    , -1676.83    , array([ 0.365739   ,  0.0326411  ,  0.0319975  ,  2.4862e-26 ])
8632    , -1676.37    , array([ 0.365739   ,  0.0326085  ,  0.0320295  ,  2.4862e-26 ])
8633    , -1676.83    , array([ 0.365739   ,  0.0326085  ,  0.0319975  ,  2.48868e-26])
8634    , -1598.16    , array([ 0.422246   ,  0.0326085  ,  0.0456068  ,  2.4862e-26 ])
8635    , -1598.16    , array([ 0.422246   ,  0.0326085  ,  0.0456068  ,  2.4862e-26 ])
8636    , -1598.9     , array([ 0.422669   ,  0.0326085  ,  0.0456068  ,  2.4862e-26 ])
8637    , -1598.16    , array([ 0.422246   ,  0.0326411  ,  0.0456068  ,  2.4862e-26 ])
8638    , -1597.64    , array([ 0.422246   ,  0.0326085  ,  0.0456525  ,  2.4862e-26 ])
8639    , -1598.16    , array([ 0.422246   ,  0.0326085  ,  0.0456068  ,  2.48868e-26])
8640    , -1632.76    , array([ 0.75014    ,  0.0326085  ,  0.188228   ,  2.4862e-26 ])
8641    , -1632.76    , array([ 0.75014    ,  0.0326085  ,  0.188228   ,  2.4862e-26 ])
8642    , -1634.99    , array([ 0.75089    ,  0.0326085  ,  0.188228   ,  2.4862e-26 ])
8643    , -1632.76    , array([ 0.75014    ,  0.0326411  ,  0.188228   ,  2.4862e-26 ])
8644    , -1632.41    , array([ 0.75014    ,  0.0326085  ,  0.188417   ,  2.4862e-26 ])
8645    , -1632.76    , array([ 0.75014    ,  0.0326085  ,  0.188228   ,  2.48868e-26])
8646    , -1484.84    , array([ 0.563683   ,  0.0326085  ,  0.0930116  ,  2.4862e-26 ])
8647    , -1484.84    , array([ 0.563683   ,  0.0326085  ,  0.0930116  ,  2.4862e-26 ])
8648    , -1486.12    , array([ 0.564247   ,  0.0326085  ,  0.0930116  ,  2.4862e-26 ])
8649    , -1484.84    , array([ 0.563683   ,  0.0326411  ,  0.0930116  ,  2.4862e-26 ])
8650    , -1484.28    , array([ 0.563683   ,  0.0326085  ,  0.0931046  ,  2.4862e-26 ])
8651    , -1484.84    , array([ 0.563683   ,  0.0326085  ,  0.0930116  ,  2.48868e-26])
8652    , -1336.71    , array([ 0.711745   ,  0.0326085  ,  0.336763   ,  2.4862e-26 ])
8653    , -1336.71    , array([ 0.711745   ,  0.0326085  ,  0.336763   ,  2.4862e-26 ])
8654    , -1339.11    , array([ 0.712457   ,  0.0326085  ,  0.336763   ,  2.4862e-26 ])
8655    , -1336.71    , array([ 0.711745   ,  0.0326411  ,  0.336763   ,  2.4862e-26 ])
8656    , -1336.53    , array([ 0.711745   ,  0.0326085  ,  0.3371     ,  2.4862e-26 ])
8657    , -1336.71    , array([ 0.711745   ,  0.0326085  ,  0.336763   ,  2.48868e-26])
8658    , -1070.07    , array([ 0.635428   ,  0.0326085  ,  0.390691   ,  2.4862e-26 ])
8659    , -1070.07    , array([ 0.635428   ,  0.0326085  ,  0.390691   ,  2.4862e-26 ])
8660    , -1072.04    , array([ 0.636064   ,  0.0326085  ,  0.390691   ,  2.4862e-26 ])
8661    , -1070.07    , array([ 0.635428   ,  0.0326411  ,  0.390691   ,  2.4862e-26 ])
8662    , -1070.03    , array([ 0.635428   ,  0.0326085  ,  0.391081   ,  2.4862e-26 ])
8663    , -1070.07    , array([ 0.635428   ,  0.0326085  ,  0.390691   ,  2.48868e-26])
8664    , -670.375    , array([ 0.481119   ,  0.0326085  ,  0.310658   ,  2.4862e-26 ])
8665    , -670.375    , array([ 0.481119   ,  0.0326085  ,  0.310658   ,  2.4862e-26 ])
8666    , -671.475    , array([ 0.481601   ,  0.0326085  ,  0.310658   ,  2.4862e-26 ])
8667    , -670.375    , array([ 0.481119   ,  0.0326411  ,  0.310658   ,  2.4862e-26 ])
8668    , -670.202    , array([ 0.481119   ,  0.0326085  ,  0.310969   ,  2.4862e-26 ])
8669    , -670.375    , array([ 0.481119   ,  0.0326085  ,  0.310658   ,  2.48868e-26])
8670    , -463.314    , array([ 0.34008    ,  0.0326085  ,  0.409227   ,  2.4862e-26 ])
8671    , -463.314    , array([ 0.34008    ,  0.0326085  ,  0.409227   ,  2.4862e-26 ])
8672    , -463.577    , array([ 0.34042    ,  0.0326085  ,  0.409227   ,  2.4862e-26 ])
8673    , -463.314    , array([ 0.34008    ,  0.0326411  ,  0.409227   ,  2.4862e-26 ])
8674    , -463.564    , array([ 0.34008    ,  0.0326085  ,  0.409637   ,  2.4862e-26 ])
8675    , -463.314    , array([ 0.34008    ,  0.0326085  ,  0.409227   ,  2.48868e-26])
8676    , -452.952    , array([ 0.277036   ,  0.0326085  ,  0.287389   ,  2.4862e-26 ])
8677    , -452.952    , array([ 0.277036   ,  0.0326085  ,  0.287389   ,  2.4862e-26 ])
8678    , -452.926    , array([ 0.277313   ,  0.0326085  ,  0.287389   ,  2.4862e-26 ])
8679    , -452.952    , array([ 0.277036   ,  0.0326411  ,  0.287389   ,  2.4862e-26 ])
8680    , -452.637    , array([ 0.277036   ,  0.0326085  ,  0.287677   ,  2.4862e-26 ])
8681    , -452.952    , array([ 0.277036   ,  0.0326085  ,  0.287389   ,  2.48868e-26])
8682    , -434.75     , array([ 0.281105   ,  0.0326085  ,  0.306719   ,  2.4862e-26 ])
8683    , -434.75     , array([ 0.281105   ,  0.0326085  ,  0.306719   ,  2.4862e-26 ])
8684    , -434.776    , array([ 0.281386   ,  0.0326085  ,  0.306719   ,  2.4862e-26 ])
8685    , -434.75     , array([ 0.281105   ,  0.0326411  ,  0.306719   ,  2.4862e-26 ])
8686    , -434.51     , array([ 0.281105   ,  0.0326085  ,  0.307026   ,  2.4862e-26 ])
8687    , -434.75     , array([ 0.281105   ,  0.0326085  ,  0.306719   ,  2.48868e-26])
8688    , -412.063    , array([ 0.274225   ,  0.0326085  ,  0.356509   ,  2.4862e-26 ])
8689    , -412.063    , array([ 0.274225   ,  0.0326085  ,  0.356509   ,  2.4862e-26 ])
8690    , -412.143    , array([ 0.274499   ,  0.0326085  ,  0.356509   ,  2.4862e-26 ])
8691    , -412.063    , array([ 0.274225   ,  0.0326411  ,  0.356509   ,  2.4862e-26 ])
8692    , -412.047    , array([ 0.274225   ,  0.0326085  ,  0.356866   ,  2.4862e-26 ])
8693    , -412.063    , array([ 0.274225   ,  0.0326085  ,  0.356509   ,  2.48868e-26])
8694    , -409.418    , array([ 0.262965   ,  0.0326085  ,  0.367354   ,  2.4862e-26 ])
8695    , -409.418    , array([ 0.262965   ,  0.0326085  ,  0.367354   ,  2.4862e-26 ])
8696    , -409.482    , array([ 0.263228   ,  0.0326085  ,  0.367354   ,  2.4862e-26 ])
8697    , -409.418    , array([ 0.262965   ,  0.0326411  ,  0.367354   ,  2.4862e-26 ])
8698    , -409.466    , array([ 0.262965   ,  0.0326085  ,  0.367722   ,  2.4862e-26 ])
8699    , -409.418    , array([ 0.262965   ,  0.0326085  ,  0.367354   ,  2.48868e-26])
8700    , -405.684    , array([ 0.243935   ,  0.0326085  ,  0.368022   ,  2.4862e-26 ])
8701    , -405.684    , array([ 0.243935   ,  0.0326085  ,  0.368022   ,  2.4862e-26 ])
8702    , -405.723    , array([ 0.244179   ,  0.0326085  ,  0.368022   ,  2.4862e-26 ])
8703    , -405.684    , array([ 0.243935   ,  0.0326411  ,  0.368022   ,  2.4862e-26 ])
8704    , -405.753    , array([ 0.243935   ,  0.0326085  ,  0.36839    ,  2.4862e-26 ])
8705    , -405.684    , array([ 0.243935   ,  0.0326085  ,  0.368022   ,  2.48868e-26])
8706    , -400.572    , array([ 0.213647   ,  0.0326085  ,  0.356044   ,  2.4862e-26 ])
8707    , -400.572    , array([ 0.213647   ,  0.0326085  ,  0.356044   ,  2.4862e-26 ])
8708    , -400.591    , array([ 0.213861   ,  0.0326085  ,  0.356044   ,  2.4862e-26 ])
8709    , -400.572    , array([ 0.213647   ,  0.0326411  ,  0.356044   ,  2.4862e-26 ])
8710    , -400.606    , array([ 0.213647   ,  0.0326085  ,  0.3564     ,  2.4862e-26 ])
8711    , -400.572    , array([ 0.213647   ,  0.0326085  ,  0.356044   ,  2.48868e-26])
8712    , -398.181    , array([ 0.189043   ,  0.0326085  ,  0.345183   ,  2.4862e-26 ])
8713    , -398.181    , array([ 0.189043   ,  0.0326085  ,  0.345183   ,  2.4862e-26 ])
8714    , -398.185    , array([ 0.189233   ,  0.0326085  ,  0.345183   ,  2.4862e-26 ])
8715    , -398.181    , array([ 0.189043   ,  0.0326411  ,  0.345183   ,  2.4862e-26 ])
8716    , -398.22     , array([ 0.189043   ,  0.0326085  ,  0.345529   ,  2.4862e-26 ])
8717    , -398.181    , array([ 0.189043   ,  0.0326085  ,  0.345183   ,  2.48868e-26])
8718    , -396.242    , array([ 0.16262    ,  0.0326085  ,  0.325539   ,  2.4862e-26 ])
8719    , -396.242    , array([ 0.16262    ,  0.0326085  ,  0.325539   ,  2.4862e-26 ])
8720    , -396.249    , array([ 0.162782   ,  0.0326085  ,  0.325539   ,  2.4862e-26 ])
8721    , -396.242    , array([ 0.16262    ,  0.0326411  ,  0.325539   ,  2.4862e-26 ])
8722    , -396.251    , array([ 0.16262    ,  0.0326085  ,  0.325865   ,  2.4862e-26 ])
8723    , -396.242    , array([ 0.16262    ,  0.0326085  ,  0.325539   ,  2.48868e-26])
8724    , -397.647    , array([ 0.129664   ,  0.0326085  ,  0.30257    ,  2.4862e-26 ])
8725    , -397.647    , array([ 0.129664   ,  0.0326085  ,  0.30257    ,  2.4862e-26 ])
8726    , -397.547    , array([ 0.129793   ,  0.0326085  ,  0.30257    ,  2.4862e-26 ])
8727    , -397.647    , array([ 0.129664   ,  0.0326411  ,  0.30257    ,  2.4862e-26 ])
8728    , -397.863    , array([ 0.129664   ,  0.0326085  ,  0.302873   ,  2.4862e-26 ])
8729    , -397.647    , array([ 0.129664   ,  0.0326085  ,  0.30257    ,  2.48868e-26])
8730    , -395.791    , array([ 0.150217   ,  0.0326085  ,  0.317301   ,  2.4862e-26 ])
8731    , -395.791    , array([ 0.150217   ,  0.0326085  ,  0.317301   ,  2.4862e-26 ])
8732    , -395.778    , array([ 0.150368   ,  0.0326085  ,  0.317301   ,  2.4862e-26 ])
8733    , -395.791    , array([ 0.150217   ,  0.0326411  ,  0.317301   ,  2.4862e-26 ])
8734    , -395.844    , array([ 0.150217   ,  0.0326085  ,  0.317619   ,  2.4862e-26 ])
8735    , -395.791    , array([ 0.150217   ,  0.0326085  ,  0.317301   ,  2.48868e-26])
8736    , -395.231    , array([ 0.137358   ,  0.0326085  ,  0.304747   ,  2.4862e-26 ])
8737    , -395.231    , array([ 0.137358   ,  0.0326085  ,  0.304747   ,  2.4862e-26 ])
8738    , -395.213    , array([ 0.137495   ,  0.0326085  ,  0.304747   ,  2.4862e-26 ])
8739    , -395.231    , array([ 0.137358   ,  0.0326411  ,  0.304747   ,  2.4862e-26 ])
8740    , -395.286    , array([ 0.137358   ,  0.0326085  ,  0.305052   ,  2.4862e-26 ])
8741    , -395.231    , array([ 0.137358   ,  0.0326085  ,  0.304747   ,  2.48868e-26])
8742    , -394.607    , array([ 0.123122   ,  0.0326085  ,  0.288135   ,  2.4862e-26 ])
8743    , -394.607    , array([ 0.123122   ,  0.0326085  ,  0.288135   ,  2.4862e-26 ])
8744    , -394.595    , array([ 0.123245   ,  0.0326085  ,  0.288135   ,  2.4862e-26 ])
8745    , -394.607    , array([ 0.123122   ,  0.0326411  ,  0.288135   ,  2.4862e-26 ])
8746    , -394.645    , array([ 0.123122   ,  0.0326085  ,  0.288423   ,  2.4862e-26 ])
8747    , -394.607    , array([ 0.123122   ,  0.0326085  ,  0.288135   ,  2.48868e-26])
8748    , -394.319    , array([ 0.103083   ,  0.0326085  ,  0.26333    ,  2.4862e-26 ])
8749    , -394.319    , array([ 0.103083   ,  0.0326085  ,  0.26333    ,  2.4862e-26 ])
8750    , -394.278    , array([ 0.103186   ,  0.0326085  ,  0.26333    ,  2.4862e-26 ])
8751    , -394.319    , array([ 0.103083   ,  0.0326411  ,  0.26333    ,  2.4862e-26 ])
8752    , -394.405    , array([ 0.103083   ,  0.0326085  ,  0.263593   ,  2.4862e-26 ])
8753    , -394.319    , array([ 0.103083   ,  0.0326085  ,  0.26333    ,  2.48868e-26])
8754    , -394.081    , array([ 0.0966462  ,  0.0326085  ,  0.253564   ,  2.4862e-26 ])
8755    , -394.081    , array([ 0.0966462  ,  0.0326085  ,  0.253564   ,  2.4862e-26 ])
8756    , -394.044    , array([ 0.0967429  ,  0.0326085  ,  0.253564   ,  2.4862e-26 ])
8757    , -394.081    , array([ 0.0966462  ,  0.0326411  ,  0.253564   ,  2.4862e-26 ])
8758    , -394.157    , array([ 0.0966462  ,  0.0326085  ,  0.253818   ,  2.4862e-26 ])
8759    , -394.081    , array([ 0.0966462  ,  0.0326085  ,  0.253564   ,  2.48868e-26])
8760    , -393.896    , array([ 0.091568   ,  0.0326085  ,  0.245444   ,  2.4862e-26 ])
8761    , -393.896    , array([ 0.091568   ,  0.0326085  ,  0.245444   ,  2.4862e-26 ])
8762    , -393.865    , array([ 0.0916596  ,  0.0326085  ,  0.245444   ,  2.4862e-26 ])
8763    , -393.896    , array([ 0.091568   ,  0.0326411  ,  0.245444   ,  2.4862e-26 ])
8764    , -393.961    , array([ 0.091568   ,  0.0326085  ,  0.24569    ,  2.4862e-26 ])
8765    , -393.896    , array([ 0.091568   ,  0.0326085  ,  0.245444   ,  2.48868e-26])
8766    , -393.816    , array([ 0.086842   ,  0.0326085  ,  0.237902   ,  2.4862e-26 ])
8767    , -393.816    , array([ 0.086842   ,  0.0326085  ,  0.237902   ,  2.4862e-26 ])
8768    , -393.782    , array([ 0.0869289  ,  0.0326085  ,  0.237902   ,  2.4862e-26 ])
8769    , -393.816    , array([ 0.086842   ,  0.0326411  ,  0.237902   ,  2.4862e-26 ])
8770    , -393.885    , array([ 0.086842   ,  0.0326085  ,  0.238141   ,  2.4862e-26 ])
8771    , -393.816    , array([ 0.086842   ,  0.0326085  ,  0.237902   ,  2.48868e-26])
8772    , -394.228    , array([ 0.0702545  ,  0.0326085  ,  0.209983   ,  2.4862e-26 ])
8773    , -394.228    , array([ 0.0702545  ,  0.0326085  ,  0.209983   ,  2.4862e-26 ])
8774    , -394.135    , array([ 0.0703248  ,  0.0326085  ,  0.209983   ,  2.4862e-26 ])
8775    , -394.228    , array([ 0.0702545  ,  0.0326411  ,  0.209983   ,  2.4862e-26 ])
8776    , -394.386    , array([ 0.0702545  ,  0.0326085  ,  0.210193   ,  2.4862e-26 ])
8777    , -394.228    , array([ 0.0702545  ,  0.0326085  ,  0.209983   ,  2.48868e-26])
8778    , -393.789    , array([ 0.0831314  ,  0.0326085  ,  0.231862   ,  2.4862e-26 ])
8779    , -393.789    , array([ 0.0831314  ,  0.0326085  ,  0.231862   ,  2.4862e-26 ])
8780    , -393.75     , array([ 0.0832146  ,  0.0326085  ,  0.231862   ,  2.4862e-26 ])
8781    , -393.789    , array([ 0.0831314  ,  0.0326411  ,  0.231862   ,  2.4862e-26 ])
8782    , -393.866    , array([ 0.0831314  ,  0.0326085  ,  0.232094   ,  2.4862e-26 ])
8783    , -393.789    , array([ 0.0831314  ,  0.0326085  ,  0.231862   ,  2.48868e-26])
8784    , -393.721    , array([ 0.0811607  ,  0.0326085  ,  0.228382   ,  2.4862e-26 ])
8785    , -393.721    , array([ 0.0811607  ,  0.0326085  ,  0.228382   ,  2.4862e-26 ])
8786    , -393.684    , array([ 0.0812419  ,  0.0326085  ,  0.228382   ,  2.4862e-26 ])
8787    , -393.721    , array([ 0.0811607  ,  0.0326411  ,  0.228382   ,  2.4862e-26 ])
8788    , -393.793    , array([ 0.0811607  ,  0.0326085  ,  0.228611   ,  2.4862e-26 ])
8789    , -393.721    , array([ 0.0811607  ,  0.0326085  ,  0.228382   ,  2.48868e-26])
8790    , -393.544    , array([ 0.073734   ,  0.0326085  ,  0.214978   ,  2.4862e-26 ])
8791    , -393.544    , array([ 0.073734   ,  0.0326085  ,  0.214978   ,  2.4862e-26 ])
8792    , -393.513    , array([ 0.0738078  ,  0.0326085  ,  0.214978   ,  2.4862e-26 ])
8793    , -393.544    , array([ 0.073734   ,  0.0326411  ,  0.214978   ,  2.4862e-26 ])
8794    , -393.606    , array([ 0.073734   ,  0.0326085  ,  0.215193   ,  2.4862e-26 ])
8795    , -393.544    , array([ 0.073734   ,  0.0326085  ,  0.214978   ,  2.48868e-26])
8796    , -393.531    , array([ 0.0688605  ,  0.0326085  ,  0.206038   ,  2.4862e-26 ])
8797    , -393.531    , array([ 0.0688605  ,  0.0326085  ,  0.206038   ,  2.4862e-26 ])
8798    , -393.491    , array([ 0.0689294  ,  0.0326085  ,  0.206038   ,  2.4862e-26 ])
8799    , -393.531    , array([ 0.0688605  ,  0.0326411  ,  0.206038   ,  2.4862e-26 ])
8800    , -393.607    , array([ 0.0688605  ,  0.0326085  ,  0.206244   ,  2.4862e-26 ])
8801    , -393.531    , array([ 0.0688605  ,  0.0326085  ,  0.206038   ,  2.48868e-26])
8802    , -395.072    , array([ 0.0523818  ,  0.0326085  ,  0.173845   ,  2.4862e-26 ])
8803    , -395.072    , array([ 0.0523818  ,  0.0326085  ,  0.173845   ,  2.4862e-26 ])
8804    , -394.906    , array([ 0.0524342  ,  0.0326085  ,  0.173845   ,  2.4862e-26 ])
8805    , -395.072    , array([ 0.0523818  ,  0.0326411  ,  0.173845   ,  2.4862e-26 ])
8806    , -395.331    , array([ 0.0523818  ,  0.0326085  ,  0.174018   ,  2.4862e-26 ])
8807    , -395.072    , array([ 0.0523818  ,  0.0326085  ,  0.173845   ,  2.48868e-26])
8808    , -393.565    , array([ 0.0660378  ,  0.0326085  ,  0.20075    ,  2.4862e-26 ])
8809    , -393.565    , array([ 0.0660378  ,  0.0326085  ,  0.20075    ,  2.4862e-26 ])
8810    , -393.515    , array([ 0.0661039  ,  0.0326085  ,  0.20075    ,  2.4862e-26 ])
8811    , -393.565    , array([ 0.0660378  ,  0.0326411  ,  0.20075    ,  2.4862e-26 ])
8812    , -393.655    , array([ 0.0660378  ,  0.0326085  ,  0.200951   ,  2.4862e-26 ])
8813    , -393.565    , array([ 0.0660378  ,  0.0326085  ,  0.20075    ,  2.48868e-26])
8814    , -393.535    , array([ 0.0683223  ,  0.0326085  ,  0.205036   ,  2.4862e-26 ])
8815    , -393.535    , array([ 0.0683223  ,  0.0326085  ,  0.205036   ,  2.4862e-26 ])
8816    , -393.493    , array([ 0.0683906  ,  0.0326085  ,  0.205036   ,  2.4862e-26 ])
8817    , -393.535    , array([ 0.0683223  ,  0.0326411  ,  0.205036   ,  2.4862e-26 ])
8818    , -393.613    , array([ 0.0683223  ,  0.0326085  ,  0.205241   ,  2.4862e-26 ])
8819    , -393.535    , array([ 0.0683223  ,  0.0326085  ,  0.205036   ,  2.48868e-26])
8820    , -393.532    , array([ 0.0687554  ,  0.0326085  ,  0.205843   ,  2.4862e-26 ])
8821    , -393.532    , array([ 0.0687554  ,  0.0326085  ,  0.205843   ,  2.4862e-26 ])
8822    , -393.491    , array([ 0.0688242  ,  0.0326085  ,  0.205843   ,  2.4862e-26 ])
8823    , -393.532    , array([ 0.0687554  ,  0.0326411  ,  0.205843   ,  2.4862e-26 ])
8824    , -393.608    , array([ 0.0687554  ,  0.0326085  ,  0.206048   ,  2.4862e-26 ])
8825    , -393.532    , array([ 0.0687554  ,  0.0326085  ,  0.205843   ,  2.48868e-26])
8826    , -393.531    , array([ 0.0688399  ,  0.0326085  ,  0.206      ,  2.4862e-26 ])
8827    , -393.531    , array([ 0.0688399  ,  0.0326085  ,  0.206      ,  2.4862e-26 ])
8828    , -393.491    , array([ 0.0689088  ,  0.0326085  ,  0.206      ,  2.4862e-26 ])
8829    , -393.531    , array([ 0.0688399  ,  0.0326411  ,  0.206      ,  2.4862e-26 ])
8830    , -393.607    , array([ 0.0688399  ,  0.0326085  ,  0.206206   ,  2.4862e-26 ])
