297173  , -33414.5    , array([ 26.3279    ,  0.0100598  ,  2.38334e-06,  0.0397619  ,  0.000654626])
297251  , -11988      , array([ 26.7106    ,  0.5518     ,  2.38333e-06,  0.0383603  ,  0.162342   ])
297252  , -11989      , array([ 26.7373    ,  0.5518     ,  2.38333e-06,  0.0383603  ,  0.162342   ])
297253  , -11997.1    , array([ 26.7106    ,  0.552352   ,  2.38333e-06,  0.0383603  ,  0.162342   ])
297254  , -11988      , array([ 26.7106    ,  0.5518     ,  2.38572e-06,  0.0383603  ,  0.162342   ])
297255  , -11988      , array([ 26.7106    ,  0.5518     ,  2.38333e-06,  0.0383987  ,  0.162342   ])
297256  , -11991.4    , array([ 26.7106    ,  0.5518     ,  2.38333e-06,  0.0383603  ,  0.162505   ])
297257  , -3109.92    , array([ 26.4343    ,  0.0191746  ,  2.38334e-06,  0.0393524  ,  0.00532736 ])
297258  , -3109.92    , array([ 26.4343    ,  0.0191746  ,  2.38334e-06,  0.0393524  ,  0.00532736 ])
297259  , -3109.92    , array([ 26.4608    ,  0.0191746  ,  2.38334e-06,  0.0393524  ,  0.00532736 ])
297260  , -3116.97    , array([ 26.4343    ,  0.0191938  ,  2.38334e-06,  0.0393524  ,  0.00532736 ])
297261  , -3109.92    , array([ 26.4343    ,  0.0191746  ,  2.38572e-06,  0.0393524  ,  0.00532736 ])
297262  , -3109.92    , array([ 26.4343    ,  0.0191746  ,  2.38334e-06,  0.0393918  ,  0.00532736 ])
297263  , -3102.67    , array([ 26.4343    ,  0.0191746  ,  2.38334e-06,  0.0393524  ,  0.00533269 ])
297264  , -2805.37    , array([ 26.5499    ,  0.0784855  ,  2.38334e-06,  0.0389332  ,  0.022336   ])
297265  , -2805.37    , array([ 26.5499    ,  0.0784855  ,  2.38334e-06,  0.0389332  ,  0.022336   ])
297266  , -2805.41    , array([ 26.5764    ,  0.0784855  ,  2.38334e-06,  0.0389332  ,  0.022336   ])
297267  , -2812.67    , array([ 26.5499    ,  0.078564   ,  2.38334e-06,  0.0389332  ,  0.022336   ])
297268  , -2805.37    , array([ 26.5499    ,  0.0784855  ,  2.38572e-06,  0.0389332  ,  0.022336   ])
297269  , -2805.37    , array([ 26.5499    ,  0.0784855  ,  2.38334e-06,  0.0389721  ,  0.022336   ])
297270  , -2798.49    , array([ 26.5499    ,  0.0784855  ,  2.38334e-06,  0.0389332  ,  0.0223584  ])
297271  , -2863.35    , array([ 26.4927    ,  0.039108   ,  2.38334e-06,  0.0391398  ,  0.0109983  ])
297272  , -2863.35    , array([ 26.4927    ,  0.039108   ,  2.38334e-06,  0.0391398  ,  0.0109983  ])
297273  , -2863.37    , array([ 26.5192    ,  0.039108   ,  2.38334e-06,  0.0391398  ,  0.0109983  ])
297274  , -2870.43    , array([ 26.4927    ,  0.0391471  ,  2.38334e-06,  0.0391398  ,  0.0109983  ])
297275  , -2863.35    , array([ 26.4927    ,  0.039108   ,  2.38572e-06,  0.0391398  ,  0.0109983  ])
297276  , -2863.35    , array([ 26.4927    ,  0.039108   ,  2.38334e-06,  0.039179   ,  0.0109983  ])
297277  , -2856.12    , array([ 26.4927    ,  0.039108   ,  2.38334e-06,  0.0391398  ,  0.0110093  ])
297278  , -2776.89    , array([ 26.5322    ,  0.0633186  ,  2.38334e-06,  0.0389968  ,  0.0179539  ])
297279  , -2776.89    , array([ 26.5322    ,  0.0633186  ,  2.38334e-06,  0.0389968  ,  0.0179539  ])
297280  , -2776.92    , array([ 26.5588    ,  0.0633186  ,  2.38334e-06,  0.0389968  ,  0.0179539  ])
297281  , -2784.11    , array([ 26.5322    ,  0.063382   ,  2.38334e-06,  0.0389968  ,  0.0179539  ])
297282  , -2776.89    , array([ 26.5322    ,  0.0633186  ,  2.38572e-06,  0.0389968  ,  0.0179539  ])
297283  , -2776.9     , array([ 26.5322    ,  0.0633186  ,  2.38334e-06,  0.0390358  ,  0.0179539  ])
297284  , -2769.83    , array([ 26.5322    ,  0.0633186  ,  2.38334e-06,  0.0389968  ,  0.0179719  ])
297285  , -1904.17    , array([ 0.721433   ,  0.0721511  ,  2.38326e-06,  0.0173472  ,  0.0247362  ])
297286  , -1904.17    , array([ 0.721433   ,  0.0721511  ,  2.38326e-06,  0.0173472  ,  0.0247362  ])
297287  , -1903.23    , array([ 0.722155   ,  0.0721511  ,  2.38326e-06,  0.0173472  ,  0.0247362  ])
297288  , -1905.21    , array([ 0.721433   ,  0.0722233  ,  2.38326e-06,  0.0173472  ,  0.0247362  ])
297289  , -1904.17    , array([ 0.721433   ,  0.0721511  ,  2.38564e-06,  0.0173472  ,  0.0247362  ])
297290  , -1904.17    , array([ 0.721433   ,  0.0721511  ,  2.38326e-06,  0.0173645  ,  0.0247362  ])
297291  , -1903.8     , array([ 0.721433   ,  0.0721511  ,  2.38326e-06,  0.0173472  ,  0.0247609  ])
297292  , -2366.5     , array([ 9.06405    ,  0.0658307  ,  2.38331e-06,  0.0306346  ,  0.0197526  ])
297293  , -2366.5     , array([ 9.06405    ,  0.0658307  ,  2.38331e-06,  0.0306346  ,  0.0197526  ])
297294  , -2366.58    , array([ 9.07311    ,  0.0658307  ,  2.38331e-06,  0.0306346  ,  0.0197526  ])
297295  , -2372.08    , array([ 9.06405    ,  0.0658965  ,  2.38331e-06,  0.0306346  ,  0.0197526  ])
297296  , -2366.5     , array([ 9.06405    ,  0.0658307  ,  2.3857e-06 ,  0.0306346  ,  0.0197526  ])
297297  , -2366.5     , array([ 9.06405    ,  0.0658307  ,  2.38331e-06,  0.0306653  ,  0.0197526  ])
297298  , -2361.04    , array([ 9.06405    ,  0.0658307  ,  2.38331e-06,  0.0306346  ,  0.0197724  ])
297299  , -1732.31    , array([ 1.47628    ,  0.0703037  ,  2.38327e-06,  0.0203755  ,  0.0232107  ])
297300  , -1732.31    , array([ 1.47628    ,  0.0703037  ,  2.38327e-06,  0.0203755  ,  0.0232107  ])
297301  , -1732.36    , array([ 1.47776    ,  0.0703037  ,  2.38327e-06,  0.0203755  ,  0.0232107  ])
297302  , -1734.72    , array([ 1.47628    ,  0.070374   ,  2.38327e-06,  0.0203755  ,  0.0232107  ])
297303  , -1732.31    , array([ 1.47628    ,  0.0703037  ,  2.38566e-06,  0.0203755  ,  0.0232107  ])
297304  , -1732.31    , array([ 1.47628    ,  0.0703037  ,  2.38327e-06,  0.0203958  ,  0.0232107  ])
297305  , -1729.88    , array([ 1.47628    ,  0.0703037  ,  2.38327e-06,  0.0203755  ,  0.0232339  ])
297313  , -1732.3     , array([ 1.47615    ,  0.0703046  ,  2.38327e-06,  0.0203754  ,  0.023211   ])
297314  , -1732.3     , array([ 1.47615    ,  0.0703046  ,  2.38327e-06,  0.0203754  ,  0.023211   ])
297315  , -1732.35    , array([ 1.47762    ,  0.0703046  ,  2.38327e-06,  0.0203754  ,  0.023211   ])
297316  , -1734.71    , array([ 1.47615    ,  0.0703749  ,  2.38327e-06,  0.0203754  ,  0.023211   ])
297317  , -1732.3     , array([ 1.47615    ,  0.0703046  ,  2.38566e-06,  0.0203754  ,  0.023211   ])
297318  , -1732.3     , array([ 1.47615    ,  0.0703046  ,  2.38327e-06,  0.0203958  ,  0.023211   ])
297319  , -1729.87    , array([ 1.47615    ,  0.0703046  ,  2.38327e-06,  0.0203754  ,  0.0232342  ])
297320  , -1732.29    , array([ 1.47595    ,  0.0703058  ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297321  , -1732.29    , array([ 1.47595    ,  0.0703058  ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297322  , -1732.34    , array([ 1.47743    ,  0.0703058  ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297323  , -1734.7     , array([ 1.47595    ,  0.0703761  ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297324  , -1732.29    , array([ 1.47595    ,  0.0703058  ,  2.38566e-06,  0.0203752  ,  0.0232115  ])
297325  , -1732.29    , array([ 1.47595    ,  0.0703058  ,  2.38327e-06,  0.0203956  ,  0.0232115  ])
297326  , -1729.86    , array([ 1.47595    ,  0.0703058  ,  2.38327e-06,  0.0203752  ,  0.0232347  ])
297334  , -1732.29    , array([ 1.47592    ,  0.070306   ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297335  , -1732.29    , array([ 1.47592    ,  0.070306   ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297336  , -1732.34    , array([ 1.47739    ,  0.070306   ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297337  , -1734.7     , array([ 1.47592    ,  0.0703763  ,  2.38327e-06,  0.0203752  ,  0.0232115  ])
297338  , -1732.29    , array([ 1.47592    ,  0.070306   ,  2.38566e-06,  0.0203752  ,  0.0232115  ])
297339  , -1732.29    , array([ 1.47592    ,  0.070306   ,  2.38327e-06,  0.0203956  ,  0.0232115  ])
297340  , -1729.86    , array([ 1.47592    ,  0.070306   ,  2.38327e-06,  0.0203752  ,  0.0232348  ])
297341  , -1732.28    , array([ 1.47587    ,  0.0703063  ,  2.38327e-06,  0.0203752  ,  0.0232116  ])
297342  , -1732.28    , array([ 1.47587    ,  0.0703063  ,  2.38327e-06,  0.0203752  ,  0.0232116  ])
297343  , -1732.34    , array([ 1.47734    ,  0.0703063  ,  2.38327e-06,  0.0203752  ,  0.0232116  ])
297344  , -1734.7     , array([ 1.47587    ,  0.0703767  ,  2.38327e-06,  0.0203752  ,  0.0232116  ])
297345  , -1732.28    , array([ 1.47587    ,  0.0703063  ,  2.38566e-06,  0.0203752  ,  0.0232116  ])
297346  , -1732.28    , array([ 1.47587    ,  0.0703063  ,  2.38327e-06,  0.0203956  ,  0.0232116  ])
297347  , -1729.86    , array([ 1.47587    ,  0.0703063  ,  2.38327e-06,  0.0203752  ,  0.0232349  ])
297348  , -807947     , array([ 0.00221286 ,  0.165817   ,  2.38326e-06,  0.0148746  ,  0.0586251  ])
297349  , -807947     , array([ 0.00221286 ,  0.165817   ,  2.38326e-06,  0.0148746  ,  0.0586251  ])
297350  , -807857     , array([ 0.00221508 ,  0.165817   ,  2.38326e-06,  0.0148746  ,  0.0586251  ])
297351  , -807977     , array([ 0.00221286 ,  0.165983   ,  2.38326e-06,  0.0148746  ,  0.0586251  ])
297352  , -807919     , array([ 0.00221286 ,  0.165817   ,  2.38564e-06,  0.0148746  ,  0.0586251  ])
297353  , -807937     , array([ 0.00221286 ,  0.165817   ,  2.38326e-06,  0.0148895  ,  0.0586251  ])
297354  , -807932     , array([ 0.00221286 ,  0.165817   ,  2.38326e-06,  0.0148746  ,  0.0586838  ])
297355  , -1732.2     , array([ 1.47448    ,  0.0703151  ,  2.38327e-06,  0.0203743  ,  0.0232148  ])
297356  , -1732.2     , array([ 1.47448    ,  0.0703151  ,  2.38327e-06,  0.0203743  ,  0.0232148  ])
297357  , -1732.26    , array([ 1.47595    ,  0.0703151  ,  2.38327e-06,  0.0203743  ,  0.0232148  ])
297358  , -1734.62    , array([ 1.47448    ,  0.0703854  ,  2.38327e-06,  0.0203743  ,  0.0232148  ])
297359  , -1732.2     , array([ 1.47448    ,  0.0703151  ,  2.38566e-06,  0.0203743  ,  0.0232148  ])
297360  , -1732.2     , array([ 1.47448    ,  0.0703151  ,  2.38327e-06,  0.0203946  ,  0.0232148  ])
297361  , -1729.78    , array([ 1.47448    ,  0.0703151  ,  2.38327e-06,  0.0203743  ,  0.023238   ])
297362  , -1732.09    , array([ 1.47247    ,  0.0703277  ,  2.38327e-06,  0.0203729  ,  0.0232193  ])
297363  , -1732.09    , array([ 1.47247    ,  0.0703277  ,  2.38327e-06,  0.0203729  ,  0.0232193  ])
297364  , -1732.14    , array([ 1.47395    ,  0.0703277  ,  2.38327e-06,  0.0203729  ,  0.0232193  ])
297365  , -1734.5     , array([ 1.47247    ,  0.070398   ,  2.38327e-06,  0.0203729  ,  0.0232193  ])
297366  , -1732.09    , array([ 1.47247    ,  0.0703277  ,  2.38566e-06,  0.0203729  ,  0.0232193  ])
297367  , -1732.09    , array([ 1.47247    ,  0.0703277  ,  2.38327e-06,  0.0203933  ,  0.0232193  ])
297368  , -1729.67    , array([ 1.47247    ,  0.0703277  ,  2.38327e-06,  0.0203729  ,  0.0232425  ])
297369  , -54339.3    , array([ 0.0570822  ,  0.107989   ,  2.38326e-06,  0.017408   ,  0.0368949  ])
297370  , -54339.3    , array([ 0.0570822  ,  0.107989   ,  2.38326e-06,  0.017408   ,  0.0368949  ])
297371  , -54285      , array([ 0.0571393  ,  0.107989   ,  2.38326e-06,  0.017408   ,  0.0368949  ])
297372  , -54349.6    , array([ 0.0570822  ,  0.108097   ,  2.38326e-06,  0.017408   ,  0.0368949  ])
297373  , -54339.3    , array([ 0.0570822  ,  0.107989   ,  2.38565e-06,  0.017408   ,  0.0368949  ])
297374  , -54339.3    , array([ 0.0570822  ,  0.107989   ,  2.38326e-06,  0.0174254  ,  0.0368949  ])
297375  , -54376.6    , array([ 0.0570822  ,  0.107989   ,  2.38326e-06,  0.017408   ,  0.0369318  ])
297376  , -1796.68    , array([ 0.915299   ,  0.074881   ,  2.38327e-06,  0.0199095  ,  0.0248467  ])
297377  , -1796.68    , array([ 0.915299   ,  0.074881   ,  2.38327e-06,  0.0199095  ,  0.0248467  ])
297378  , -1796.24    , array([ 0.916214   ,  0.074881   ,  2.38327e-06,  0.0199095  ,  0.0248467  ])
297379  , -1798.75    , array([ 0.915299   ,  0.0749559  ,  2.38327e-06,  0.0199095  ,  0.0248467  ])
297380  , -1796.68    , array([ 0.915299   ,  0.074881   ,  2.38566e-06,  0.0199095  ,  0.0248467  ])
297381  , -1796.68    , array([ 0.915299   ,  0.074881   ,  2.38327e-06,  0.0199295  ,  0.0248467  ])
297382  , -1794.96    , array([ 0.915299   ,  0.074881   ,  2.38327e-06,  0.0199095  ,  0.0248715  ])
297383  , -1726.68    , array([ 1.32027    ,  0.0713475  ,  2.38327e-06,  0.0202656  ,  0.023583   ])
297384  , -1726.68    , array([ 1.32027    ,  0.0713475  ,  2.38327e-06,  0.0202656  ,  0.023583   ])
297385  , -1726.67    , array([ 1.32159    ,  0.0713475  ,  2.38327e-06,  0.0202656  ,  0.023583   ])
297386  , -1729.02    , array([ 1.32027    ,  0.0714189  ,  2.38327e-06,  0.0202656  ,  0.023583   ])
297387  , -1726.68    , array([ 1.32027    ,  0.0713475  ,  2.38566e-06,  0.0202656  ,  0.023583   ])
297388  , -1726.68    , array([ 1.32027    ,  0.0713475  ,  2.38327e-06,  0.0202859  ,  0.023583   ])
297389  , -1724.37    , array([ 1.32027    ,  0.0713475  ,  2.38327e-06,  0.0202656  ,  0.0236066  ])
297390  , -1715.31    , array([ 1.35146    ,  0.0729757  ,  2.38329e-06,  0.0203501  ,  0.0242451  ])
297391  , -1715.31    , array([ 1.35146    ,  0.0729757  ,  2.38329e-06,  0.0203501  ,  0.0242451  ])
297392  , -1715.3     , array([ 1.35281    ,  0.0729757  ,  2.38329e-06,  0.0203501  ,  0.0242451  ])
297393  , -1717.52    , array([ 1.35146    ,  0.0730487  ,  2.38329e-06,  0.0203501  ,  0.0242451  ])
297394  , -1715.31    , array([ 1.35146    ,  0.0729757  ,  2.38567e-06,  0.0203501  ,  0.0242451  ])
297395  , -1715.31    , array([ 1.35146    ,  0.0729757  ,  2.38329e-06,  0.0203705  ,  0.0242451  ])
297396  , -1713.15    , array([ 1.35146    ,  0.0729757  ,  2.38329e-06,  0.0203501  ,  0.0242694  ])
297397  , -1695.35    , array([ 1.33725    ,  0.0701927  ,  2.38336e-06,  0.025932   ,  0.0235487  ])
297398  , -1695.35    , array([ 1.33725    ,  0.0701927  ,  2.38336e-06,  0.025932   ,  0.0235487  ])
297399  , -1695.34    , array([ 1.33859    ,  0.0701927  ,  2.38336e-06,  0.025932   ,  0.0235487  ])
297400  , -1697.27    , array([ 1.33725    ,  0.0702629  ,  2.38336e-06,  0.025932   ,  0.0235487  ])
297401  , -1695.35    , array([ 1.33725    ,  0.0701927  ,  2.38575e-06,  0.025932   ,  0.0235487  ])
297402  , -1695.35    , array([ 1.33725    ,  0.0701927  ,  2.38336e-06,  0.0259579  ,  0.0235487  ])
297403  , -1693.46    , array([ 1.33725    ,  0.0701927  ,  2.38336e-06,  0.025932   ,  0.0235723  ])
297404  , -1661.21    , array([ 1.37166    ,  0.0695942  ,  2.38358e-06,  0.0332849  ,  0.0238465  ])
297405  , -1661.21    , array([ 1.37166    ,  0.0695942  ,  2.38358e-06,  0.0332849  ,  0.0238465  ])
297406  , -1661.21    , array([ 1.37303    ,  0.0695942  ,  2.38358e-06,  0.0332849  ,  0.0238465  ])
297407  , -1662.54    , array([ 1.37166    ,  0.0696639  ,  2.38358e-06,  0.0332849  ,  0.0238465  ])
297408  , -1661.21    , array([ 1.37166    ,  0.0695942  ,  2.38597e-06,  0.0332849  ,  0.0238465  ])
297409  , -1661.21    , array([ 1.37166    ,  0.0695942  ,  2.38358e-06,  0.0333182  ,  0.0238465  ])
297410  , -1659.91    , array([ 1.37166    ,  0.0695942  ,  2.38358e-06,  0.0332849  ,  0.0238703  ])
297411  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297412  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297413  , -1627.76    , array([ 1.44014    ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297414  , -1627.79    , array([ 1.4387     ,  0.0673832  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297415  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38676e-06,  0.120888   ,  0.024194   ])
297416  , -1627.75    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.121009   ,  0.024194   ])
297417  , -1627.72    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.0242182  ])
297425  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297426  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297427  , -1627.76    , array([ 1.44014    ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297428  , -1627.79    , array([ 1.4387     ,  0.0673832  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297429  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38676e-06,  0.120888   ,  0.024194   ])
297430  , -1627.75    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.121009   ,  0.024194   ])
297431  , -1627.72    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.0242182  ])
297432  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297433  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297434  , -1627.76    , array([ 1.44014    ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297435  , -1627.79    , array([ 1.4387     ,  0.0673832  ,  2.38438e-06,  0.120888   ,  0.024194   ])
297436  , -1627.76    , array([ 1.4387     ,  0.0673159  ,  2.38676e-06,  0.120888   ,  0.024194   ])
297437  , -1627.75    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.121009   ,  0.024194   ])
297438  , -1627.72    , array([ 1.4387     ,  0.0673159  ,  2.38438e-06,  0.120888   ,  0.0242182  ])
297439  , -1621.35    , array([ 1.45186    ,  0.0666428  ,  2.38472e-06,  1.94046    ,  0.0242809  ])
297440  , -1621.35    , array([ 1.45186    ,  0.0666428  ,  2.38472e-06,  1.94046    ,  0.0242809  ])
297441  , -1621.38    , array([ 1.45331    ,  0.0666428  ,  2.38472e-06,  1.94046    ,  0.0242809  ])
297442  , -1622.97    , array([ 1.45186    ,  0.0667095  ,  2.38472e-06,  1.94046    ,  0.0242809  ])
297443  , -1621.35    , array([ 1.45186    ,  0.0666428  ,  2.38711e-06,  1.94046    ,  0.0242809  ])
297444  , -1621.43    , array([ 1.45186    ,  0.0666428  ,  2.38472e-06,  1.9424     ,  0.0242809  ])
297445  , -1619.82    , array([ 1.45186    ,  0.0666428  ,  2.38472e-06,  1.94046    ,  0.0243052  ])
297446  , -1626.82    , array([ 1.43955    ,  0.067272   ,  2.3844e-06 ,  0.144718   ,  0.0241996  ])
297447  , -1626.82    , array([ 1.43955    ,  0.067272   ,  2.3844e-06 ,  0.144718   ,  0.0241996  ])
297448  , -1626.83    , array([ 1.44099    ,  0.067272   ,  2.3844e-06 ,  0.144718   ,  0.0241996  ])
297449  , -1626.86    , array([ 1.43955    ,  0.0673393  ,  2.3844e-06 ,  0.144718   ,  0.0241996  ])
297450  , -1626.82    , array([ 1.43955    ,  0.067272   ,  2.38679e-06,  0.144718   ,  0.0241996  ])
297451  , -1626.82    , array([ 1.43955    ,  0.067272   ,  2.3844e-06 ,  0.144862   ,  0.0241996  ])
297452  , -1626.78    , array([ 1.43955    ,  0.067272   ,  2.3844e-06 ,  0.144718   ,  0.0242238  ])
297453  , -1608.22    , array([ 1.44782    ,  0.0668479  ,  2.38462e-06,  0.830429   ,  0.0242543  ])
