89968   , -78586      , array([ 50.7668    ,  0.333642   ,  4.83187e-16,  1.79016e-31,  0.000142281])
89969   , -78586      , array([ 50.8176    ,  0.333642   ,  4.83187e-16,  1.79016e-31,  0.000142281])
89970   , -78586.5    , array([ 50.7668    ,  0.333976   ,  4.83187e-16,  1.79016e-31,  0.000142281])
89971   , -78586      , array([ 50.7668    ,  0.333642   ,  4.8367e-16 ,  1.79016e-31,  0.000142281])
89972   , -78586      , array([ 50.7668    ,  0.333642   ,  4.83187e-16,  1.79195e-31,  0.000142281])
89973   , -78585.5    , array([ 50.7668    ,  0.333642   ,  4.83187e-16,  1.79016e-31,  0.000142423])
89974   , -78586      , array([ 50.7668    ,  0.333642   ,  4.83187e-16,  1.79016e-31,  0.000142281])
89975   , -77027.3    , array([ 50.6059    ,  0.163929   ,  4.83187e-16,  1.79016e-31,  0.000291633])
89976   , -77027.3    , array([ 50.6059    ,  0.163929   ,  4.83187e-16,  1.79016e-31,  0.000291633])
89977   , -77027.3    , array([ 50.6566    ,  0.163929   ,  4.83187e-16,  1.79016e-31,  0.000291633])
89978   , -77029.3    , array([ 50.6059    ,  0.164093   ,  4.83187e-16,  1.79016e-31,  0.000291633])
89979   , -77027.3    , array([ 50.6059    ,  0.163929   ,  4.8367e-16 ,  1.79016e-31,  0.000291633])
89980   , -77027.3    , array([ 50.6059    ,  0.163929   ,  4.83187e-16,  1.79195e-31,  0.000291633])
89981   , -77025.2    , array([ 50.6059    ,  0.163929   ,  4.83187e-16,  1.79016e-31,  0.000291924])
89982   , -5457.14    , array([ 49.9674    ,  0.00955321 ,  4.83187e-16,  1.79016e-31,  0.0051475  ])
89983   , -5457.14    , array([ 49.9674    ,  0.00955321 ,  4.83187e-16,  1.79016e-31,  0.0051475  ])
89984   , -5457.14    , array([ 50.0174    ,  0.00955321 ,  4.83187e-16,  1.79016e-31,  0.0051475  ])
89985   , -5442.32    , array([ 49.9674    ,  0.00956276 ,  4.83187e-16,  1.79016e-31,  0.0051475  ])
89986   , -5457.14    , array([ 49.9674    ,  0.00955321 ,  4.8367e-16 ,  1.79016e-31,  0.0051475  ])
89987   , -5457.14    , array([ 49.9674    ,  0.00955321 ,  4.83187e-16,  1.79195e-31,  0.0051475  ])
89988   , -5471.41    , array([ 49.9674    ,  0.00955321 ,  4.83187e-16,  1.79016e-31,  0.00515265 ])
89989   , -75026.6    , array([ 50.5276    ,  0.115885   ,  4.83187e-16,  1.79016e-31,  0.00041396 ])
89990   , -75026.6    , array([ 50.5276    ,  0.115885   ,  4.83187e-16,  1.79016e-31,  0.00041396 ])
89991   , -75026.7    , array([ 50.5781    ,  0.115885   ,  4.83187e-16,  1.79016e-31,  0.00041396 ])
89992   , -75030.6    , array([ 50.5276    ,  0.116001   ,  4.83187e-16,  1.79016e-31,  0.00041396 ])
89993   , -75026.6    , array([ 50.5276    ,  0.115885   ,  4.8367e-16 ,  1.79016e-31,  0.00041396 ])
89994   , -75026.6    , array([ 50.5276    ,  0.115885   ,  4.83187e-16,  1.79195e-31,  0.00041396 ])
89995   , -75022.7    , array([ 50.5276    ,  0.115885   ,  4.83187e-16,  1.79016e-31,  0.000414374])
