4007    , -2267.09    , array([ 8.99366    ,  0.00665398 ,  3.31723    ,  0.0738533  ])
4008    , -2267.07    , array([ 9.00265    ,  0.00665398 ,  3.31723    ,  0.0738533  ])
4009    , -2266.39    , array([ 8.99366    ,  0.00666063 ,  3.31723    ,  0.0738533  ])
4010    , -2267.05    , array([ 8.99366    ,  0.00665398 ,  3.32055    ,  0.0738533  ])
4011    , -2267.85    , array([ 8.99366    ,  0.00665398 ,  3.31723    ,  0.0739272  ])
4012    , -2267.09    , array([ 8.99366    ,  0.00665398 ,  3.31723    ,  0.0738533  ])
4013    , -7023.61    , array([ 9.12287    ,  0.0131651  ,  3.45116    ,  0.0351151  ])
4014    , -7023.61    , array([ 9.12287    ,  0.0131651  ,  3.45116    ,  0.0351151  ])
4015    , -7023.97    , array([ 9.132      ,  0.0131651  ,  3.45116    ,  0.0351151  ])
4016    , -7025.99    , array([ 9.12287    ,  0.0131783  ,  3.45116    ,  0.0351151  ])
4017    , -7024.7     , array([ 9.12287    ,  0.0131651  ,  3.45461    ,  0.0351151  ])
4018    , -7019.4     , array([ 9.12287    ,  0.0131651  ,  3.45116    ,  0.0351502  ])
4019    , -2200.58    , array([ 8.99965    ,  0.00686945 ,  3.32337    ,  0.0713329  ])
4020    , -2200.58    , array([ 8.99965    ,  0.00686945 ,  3.32337    ,  0.0713329  ])
4021    , -2200.55    , array([ 9.00865    ,  0.00686945 ,  3.32337    ,  0.0713329  ])
4022    , -2199.33    , array([ 8.99965    ,  0.00687632 ,  3.32337    ,  0.0713329  ])
4023    , -2200.5     , array([ 8.99965    ,  0.00686945 ,  3.32669    ,  0.0713329  ])
4024    , -2201.95    , array([ 8.99965    ,  0.00686945 ,  3.32337    ,  0.0714043  ])
4025    , -2015.26    , array([ 9.00825    ,  0.00719046 ,  3.33218    ,  0.0678702  ])
4026    , -2015.26    , array([ 9.00825    ,  0.00719046 ,  3.33218    ,  0.0678702  ])
4027    , -2015.19    , array([ 9.01726    ,  0.00719046 ,  3.33218    ,  0.0678702  ])
4028    , -2012.73    , array([ 9.00825    ,  0.00719765 ,  3.33218    ,  0.0678702  ])
4029    , -2015.08    , array([ 9.00825    ,  0.00719046 ,  3.33552    ,  0.0678702  ])
4030    , -2018.06    , array([ 9.00825    ,  0.00719046 ,  3.33218    ,  0.0679382  ])
4031    , -1837.64    , array([ 9.06538    ,  0.00972951 ,  3.39115    ,  0.0488187  ])
4032    , -1837.64    , array([ 9.06538    ,  0.00972951 ,  3.39115    ,  0.0488187  ])
4033    , -1838.14    , array([ 9.07445    ,  0.00972951 ,  3.39115    ,  0.0488187  ])
4034    , -1847       , array([ 9.06538    ,  0.00973924 ,  3.39115    ,  0.0488187  ])
4035    , -1839.01    , array([ 9.06538    ,  0.00972951 ,  3.39454    ,  0.0488187  ])
4036    , -1825.97    , array([ 9.06538    ,  0.00972951 ,  3.39115    ,  0.0488676  ])
4037    , -1523.79    , array([ 9.01973    ,  0.00764218 ,  3.34398    ,  0.0635111  ])
4038    , -1523.79    , array([ 9.01973    ,  0.00764218 ,  3.34398    ,  0.0635111  ])
4039    , -1523.66    , array([ 9.02875    ,  0.00764218 ,  3.34398    ,  0.0635111  ])
4040    , -1519.12    , array([ 9.01973    ,  0.00764983 ,  3.34398    ,  0.0635111  ])
4041    , -1523.42    , array([ 9.01973    ,  0.00764218 ,  3.34732    ,  0.0635111  ])
4042    , -1529.08    , array([ 9.01973    ,  0.00764218 ,  3.34398    ,  0.0635746  ])
4043    , -392.943    , array([ 9.04386    ,  0.00868392 ,  3.36886    ,  0.0552563  ])
4044    , -392.943    , array([ 9.04386    ,  0.00868392 ,  3.36886    ,  0.0552563  ])
4045    , -392.943    , array([ 9.05291    ,  0.00868392 ,  3.36886    ,  0.0552563  ])
4046    , -392.974    , array([ 9.04386    ,  0.00869261 ,  3.36886    ,  0.0552563  ])
4047    , -392.944    , array([ 9.04386    ,  0.00868392 ,  3.37223    ,  0.0552563  ])
4048    , -392.964    , array([ 9.04386    ,  0.00868392 ,  3.36886    ,  0.0553116  ])
4055    , -392.943    , array([ 9.04385    ,  0.0086834  ,  3.36885    ,  0.055253   ])
4056    , -392.943    , array([ 9.04385    ,  0.0086834  ,  3.36885    ,  0.055253   ])
4057    , -392.943    , array([ 9.0529     ,  0.0086834  ,  3.36885    ,  0.055253   ])
4058    , -392.974    , array([ 9.04385    ,  0.00869208 ,  3.36885    ,  0.055253   ])
4059    , -392.944    , array([ 9.04385    ,  0.0086834  ,  3.37222    ,  0.055253   ])
4060    , -392.964    , array([ 9.04385    ,  0.0086834  ,  3.36885    ,  0.0553083  ])
4061    , -392.943    , array([ 9.04386    ,  0.00868382 ,  3.36886    ,  0.0552556  ])
4062    , -392.943    , array([ 9.04386    ,  0.00868382 ,  3.36886    ,  0.0552556  ])
4063    , -392.943    , array([ 9.0529     ,  0.00868382 ,  3.36886    ,  0.0552556  ])
4064    , -392.974    , array([ 9.04386    ,  0.00869251 ,  3.36886    ,  0.0552556  ])
4065    , -392.944    , array([ 9.04386    ,  0.00868382 ,  3.37223    ,  0.0552556  ])
4066    , -392.964    , array([ 9.04386    ,  0.00868382 ,  3.36886    ,  0.0553109  ])
4067    , -392.943    , array([ 9.04386    ,  0.0086839  ,  3.36886    ,  0.0552562  ])
4068    , -392.943    , array([ 9.04386    ,  0.0086839  ,  3.36886    ,  0.0552562  ])
4069    , -392.943    , array([ 9.05291    ,  0.0086839  ,  3.36886    ,  0.0552562  ])
4070    , -392.974    , array([ 9.04386    ,  0.00869259 ,  3.36886    ,  0.0552562  ])
4071    , -392.944    , array([ 9.04386    ,  0.0086839  ,  3.37223    ,  0.0552562  ])
4072    , -392.964    , array([ 9.04386    ,  0.0086839  ,  3.36886    ,  0.0553115  ])
4073    , -392.943    , array([ 9.04386    ,  0.00868392 ,  3.36886    ,  0.0552563  ])
4074    , -392.943    , array([ 9.04386    ,  0.00868392 ,  3.36886    ,  0.0552563  ])
4075    , -392.943    , array([ 9.05291    ,  0.00868392 ,  3.36886    ,  0.0552563  ])
