Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-13949.51	27915.02	5430.51	8855.48	2.0634,0.511,1.0959,0.7174,0.632,5.9184,2.2118,1.5545
our_model	Round_1_Replicate_2	-11277.25	22570.5	196.06	20628.63	1.3588,0.3966,0.8055,0.5322,0.8266,6.6536,0.0727,0.0679
our_model	Round_1_Replicate_3	-11209.08	22434.16	61.47	20302.21	1.4252,0.4644,0.8496,0.3587,1.0176,4.8113,0.0884,0.0565
our_model	Round_1_Replicate_4	-14048.44	28112.88	5628.63	9420.91	1.9279,0.5426,0.8818,0.4766,0.9653,6.2295,1.9914,1.4287
our_model	Round_1_Replicate_5	-11350.8	22717.6	340.72	20185.2	1.4376,0.5353,0.7923,0.5433,1.854,1.132,0.1217,0.0382
our_model	Round_1_Replicate_6	-13943.21	27902.42	5427.07	8149.27	2.2486,0.5386,1.2355,0.7218,0.5221,5.5063,2.5044,1.7098
our_model	Round_1_Replicate_7	-13953.65	27923.3	5443.99	7802.28	2.3428,0.5735,1.2564,0.6483,0.5411,5.2493,2.6664,1.7732
our_model	Round_1_Replicate_8	-13973.73	27963.46	5469.38	8913.87	2.0399,0.5299,1.0336,0.6331,0.7296,5.8833,2.1978,1.5132
our_model	Round_1_Replicate_9	-11540.01	23096.02	735.61	20702.72	1.4933,0.357,0.6637,0.148,0.5797,8.6631,0.0483,0.081
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-11393.9	22803.8	423.3	19754.39	1.4854,0.5365,0.7434,0.5785,1.781,4.0816,0.1229,0.0491
our_model	Round_1_Replicate_2	-13943.11	27902.22	5400.64	12678.7	1.4454,0.3778,0.7267,0.8822,1.0379,8.3252,1.1579,1.0571
our_model	Round_1_Replicate_3	-13988.75	27993.5	5522.21	8668.62	2.1074,0.5307,1.0795,0.5868,0.7225,5.7929,2.2687,1.6054
our_model	Round_1_Replicate_4	-13934.04	27884.08	5390.55	11668.07	1.5722,0.3957,0.821,0.9061,0.8628,7.7385,1.3801,1.163
our_model	Round_1_Replicate_5	-11327.49	22670.98	295.28	20668.91	1.3408,0.3948,0.6843,0.368,1.0372,7.5731,0.0707,0.0732
our_model	Round_1_Replicate_6	-14006.0	28028.0	5555.8	9484.24	1.9452,0.4975,0.9445,0.577,0.8629,6.4415,1.9633,1.4589
our_model	Round_1_Replicate_7	-11382.02	22780.04	400.38	20540.71	1.3783,0.3532,0.698,0.4852,0.7878,8.6537,0.0565,0.0893
our_model	Round_1_Replicate_8	-11372.41	22760.82	382.71	20207.96	1.4115,0.4904,0.7042,0.5263,1.7312,5.0529,0.1099,0.052
our_model	Round_1_Replicate_9	-13941.98	27899.96	5424.49	9188.71	1.9998,0.4823,1.0795,0.7721,0.6279,6.2258,2.0746,1.5261
our_model	Round_1_Replicate_10	-13947.94	27911.88	5417.74	10950.38	1.6707,0.4275,0.8577,0.8082,0.8536,7.2287,1.5547,1.2312
our_model	Round_2_Replicate_1	-11240.44	22496.88	122.5	19890.75	1.5231,0.4317,0.8567,0.5262,0.7687,6.225,0.0814,0.0728
our_model	Round_2_Replicate_2	-11307.17	22630.34	256.52	20230.86	1.4757,0.3816,0.8386,0.5605,0.6065,7.273,0.0662,0.0794
our_model	Round_2_Replicate_3	-11221.29	22458.58	84.43	20107.78	1.474,0.4457,0.814,0.3659,0.9457,5.904,0.0831,0.0662
our_model	Round_2_Replicate_4	-11187.37	22390.74	18.14	20056.07	1.4837,0.476,0.9777,0.4941,0.8719,4.0904,0.0915,0.0558
our_model	Round_2_Replicate_5	-11219.06	22454.12	81.4	20180.0	1.4943,0.4329,0.9167,0.5577,0.7801,5.5572,0.0829,0.0628
our_model	Round_2_Replicate_6	-11260.51	22537.02	163.4	20409.16	1.4411,0.4015,0.8477,0.5121,0.7273,6.5579,0.0725,0.0689
our_model	Round_2_Replicate_7	-11234.8	22485.6	114.68	20211.37	1.453,0.4426,0.9864,0.5225,0.631,5.1154,0.0808,0.0611
our_model	Round_2_Replicate_8	-11199.57	22415.14	42.89	20186.62	1.4904,0.4572,1.0152,0.5258,0.7889,4.1877,0.0886,0.0551
our_model	Round_2_Replicate_9	-11287.89	22591.78	216.79	20067.77	1.5019,0.4103,0.8562,0.4858,0.6369,6.7394,0.0678,0.0769
our_model	Round_2_Replicate_10	-11288.88	22593.76	224.41	20136.08	1.5282,0.4127,0.8841,0.4675,0.5358,6.332,0.07,0.0715
our_model	Round_2_Replicate_11	-11187.83	22391.66	19.12	20060.21	1.483,0.4925,0.8897,0.446,1.1119,3.7892,0.0988,0.0523
our_model	Round_2_Replicate_12	-11256.26	22528.52	154.73	20404.12	1.4326,0.4025,0.8524,0.5292,0.7579,6.492,0.0735,0.0688
our_model	Round_2_Replicate_13	-11187.0	22390.0	17.28	20113.19	1.4736,0.4699,0.9192,0.477,0.9631,4.4717,0.0924,0.0563
our_model	Round_2_Replicate_14	-11307.23	22630.46	252.68	20055.27	1.4989,0.3979,0.7674,0.4103,0.6786,7.4331,0.0657,0.0838
our_model	Round_2_Replicate_15	-11182.09	22380.18	7.64	20013.11	1.4937,0.5081,0.9556,0.4658,1.0904,2.7965,0.1024,0.0486
our_model	Round_2_Replicate_16	-11261.66	22539.32	165.56	20208.65	1.4699,0.4026,0.8683,0.5607,0.6921,6.6099,0.0737,0.0727
our_model	Round_2_Replicate_17	-11189.69	22395.38	22.62	20048.9	1.4759,0.468,0.9443,0.5113,0.903,4.531,0.0911,0.0583
our_model	Round_2_Replicate_18	-11338.97	22693.94	316.94	20260.22	1.4557,0.3838,0.7604,0.3794,0.6391,7.6274,0.0613,0.0833
our_model	Round_2_Replicate_19	-11188.55	22393.1	20.36	20108.91	1.485,0.4689,0.9282,0.4661,0.9091,4.5327,0.0911,0.0564
our_model	Round_2_Replicate_20	-11287.64	22591.28	218.22	20137.87	1.4965,0.4116,0.8243,0.4148,0.606,6.7106,0.0687,0.0752
