116140  , -65250.2    , array([ 0.00831759 ,  1.27583    ,  1.37191e-31,  3.25558e-09,  0.000198428])
116141  , -65259.6    , array([ 0.00832592 ,  1.27583    ,  1.37191e-31,  3.25558e-09,  0.000198428])
116142  , -65250.3    , array([ 0.00831759 ,  1.2771     ,  1.37191e-31,  3.25558e-09,  0.000198428])
116143  , -65250.2    , array([ 0.00831759 ,  1.27583    ,  1.37328e-31,  3.25558e-09,  0.000198428])
116144  , -65250.2    , array([ 0.00831759 ,  1.27583    ,  1.37191e-31,  3.25884e-09,  0.000198428])
116145  , -65240.6    , array([ 0.00831759 ,  1.27583    ,  1.37191e-31,  3.25558e-09,  0.000198627])
116146  , -65250.2    , array([ 0.00831759 ,  1.27583    ,  1.37191e-31,  3.25558e-09,  0.000198428])
116147  , -54758      , array([ 0.00409701 ,  1.2629     ,  1.37191e-31,  3.25558e-09,  0.000407705])
116148  , -54758      , array([ 0.00409701 ,  1.2629     ,  1.37191e-31,  3.25558e-09,  0.000407705])
116149  , -54756.6    , array([ 0.00410111 ,  1.2629     ,  1.37191e-31,  3.25558e-09,  0.000407705])
116150  , -54758.2    , array([ 0.00409701 ,  1.26416    ,  1.37191e-31,  3.25558e-09,  0.000407705])
116151  , -54758      , array([ 0.00409701 ,  1.2629     ,  1.37328e-31,  3.25558e-09,  0.000407705])
116152  , -54758      , array([ 0.00409701 ,  1.2629     ,  1.37191e-31,  3.25884e-09,  0.000407705])
116153  , -54759.1    , array([ 0.00409701 ,  1.2629     ,  1.37191e-31,  3.25558e-09,  0.000408113])
116161  , -54757.2    , array([ 0.00410301 ,  1.26052    ,  1.37191e-31,  3.25558e-09,  0.000408312])
116162  , -54757.2    , array([ 0.00410301 ,  1.26052    ,  1.37191e-31,  3.25558e-09,  0.000408312])
116163  , -54755.8    , array([ 0.00410711 ,  1.26052    ,  1.37191e-31,  3.25558e-09,  0.000408312])
116164  , -54757.4    , array([ 0.00410301 ,  1.26178    ,  1.37191e-31,  3.25558e-09,  0.000408312])
116165  , -54757.2    , array([ 0.00410301 ,  1.26052    ,  1.37328e-31,  3.25558e-09,  0.000408312])
116166  , -54757.2    , array([ 0.00410301 ,  1.26052    ,  1.37191e-31,  3.25884e-09,  0.000408312])
116167  , -54758.3    , array([ 0.00410301 ,  1.26052    ,  1.37191e-31,  3.25558e-09,  0.000408721])
116168  , -54756.4    , array([ 0.00410903 ,  1.25814    ,  1.37191e-31,  3.25558e-09,  0.000408922])
116169  , -54756.4    , array([ 0.00410903 ,  1.25814    ,  1.37191e-31,  3.25558e-09,  0.000408922])
116170  , -54755.1    , array([ 0.00411314 ,  1.25814    ,  1.37191e-31,  3.25558e-09,  0.000408922])
116171  , -54756.6    , array([ 0.00410903 ,  1.2594     ,  1.37191e-31,  3.25558e-09,  0.000408922])
116172  , -54756.4    , array([ 0.00410903 ,  1.25814    ,  1.37328e-31,  3.25558e-09,  0.000408922])
116173  , -54756.4    , array([ 0.00410903 ,  1.25814    ,  1.37191e-31,  3.25884e-09,  0.000408922])
116174  , -54757.5    , array([ 0.00410903 ,  1.25814    ,  1.37191e-31,  3.25558e-09,  0.000409331])
116182  , -54756.2    , array([ 0.00411054 ,  1.25755    ,  1.37191e-31,  3.25558e-09,  0.000409075])
116183  , -54756.2    , array([ 0.00411054 ,  1.25755    ,  1.37191e-31,  3.25558e-09,  0.000409075])
116184  , -54754.9    , array([ 0.00411466 ,  1.25755    ,  1.37191e-31,  3.25558e-09,  0.000409075])
116185  , -54756.4    , array([ 0.00411054 ,  1.2588     ,  1.37191e-31,  3.25558e-09,  0.000409075])
116186  , -54756.2    , array([ 0.00411054 ,  1.25755    ,  1.37328e-31,  3.25558e-09,  0.000409075])
116187  , -54756.2    , array([ 0.00411054 ,  1.25755    ,  1.37191e-31,  3.25884e-09,  0.000409075])
116188  , -54757.3    , array([ 0.00411054 ,  1.25755    ,  1.37191e-31,  3.25558e-09,  0.000409484])
116189  , -54756      , array([ 0.00411206 ,  1.25695    ,  1.37191e-31,  3.25558e-09,  0.000409228])
116190  , -54756      , array([ 0.00411206 ,  1.25695    ,  1.37191e-31,  3.25558e-09,  0.000409228])
116191  , -54754.7    , array([ 0.00411617 ,  1.25695    ,  1.37191e-31,  3.25558e-09,  0.000409228])
116192  , -54756.2    , array([ 0.00411206 ,  1.25821    ,  1.37191e-31,  3.25558e-09,  0.000409228])
116193  , -54756      , array([ 0.00411206 ,  1.25695    ,  1.37328e-31,  3.25558e-09,  0.000409228])
116194  , -54756      , array([ 0.00411206 ,  1.25695    ,  1.37191e-31,  3.25884e-09,  0.000409228])
116195  , -54757.1    , array([ 0.00411206 ,  1.25695    ,  1.37191e-31,  3.25558e-09,  0.000409638])
116203  , -54756      , array([ 0.00411244 ,  1.2568     ,  1.37191e-31,  3.25558e-09,  0.000409267])
116204  , -54756      , array([ 0.00411244 ,  1.2568     ,  1.37191e-31,  3.25558e-09,  0.000409267])
116205  , -54754.6    , array([ 0.00411655 ,  1.2568     ,  1.37191e-31,  3.25558e-09,  0.000409267])
