3435    , -70808.1    , array([ 0.382512   ,  0.13645    ,  1.27491e-43,  4.57084e-13,  0.241406   ])
3436    , -70778.5    , array([ 0.382895   ,  0.13645    ,  1.27491e-43,  4.57084e-13,  0.241406   ])
3437    , -70755.3    , array([ 0.382512   ,  0.136586   ,  1.27491e-43,  4.57084e-13,  0.241406   ])
3438    , -70808.1    , array([ 0.382512   ,  0.13645    ,  1.27619e-43,  4.57084e-13,  0.241406   ])
3439    , -70808.1    , array([ 0.382512   ,  0.13645    ,  1.27491e-43,  4.57541e-13,  0.241406   ])
3440    , -70893.5    , array([ 0.382512   ,  0.13645    ,  1.27491e-43,  4.57084e-13,  0.241648   ])
3441    , -70808.1    , array([ 0.382512   ,  0.13645    ,  1.27491e-43,  4.57084e-13,  0.241406   ])
3442    , -13226.4    , array([ 0.509156   ,  0.227235   ,  1.27491e-43,  4.57084e-13,  0.10595    ])
3443    , -13226.4    , array([ 0.509156   ,  0.227235   ,  1.27491e-43,  4.57084e-13,  0.10595    ])
3444    , -13211.8    , array([ 0.509665   ,  0.227235   ,  1.27491e-43,  4.57084e-13,  0.10595    ])
3445    , -13222.1    , array([ 0.509156   ,  0.227462   ,  1.27491e-43,  4.57084e-13,  0.10595    ])
3446    , -13226.4    , array([ 0.509156   ,  0.227235   ,  1.27619e-43,  4.57084e-13,  0.10595    ])
3447    , -13226.4    , array([ 0.509156   ,  0.227235   ,  1.27491e-43,  4.57541e-13,  0.10595    ])
3448    , -13246.4    , array([ 0.509156   ,  0.227235   ,  1.27491e-43,  4.57084e-13,  0.106056   ])
3456    , -13203.9    , array([ 0.5098     ,  0.227024   ,  1.27491e-43,  4.57084e-13,  0.105907   ])
3457    , -13203.9    , array([ 0.5098     ,  0.227024   ,  1.27491e-43,  4.57084e-13,  0.105907   ])
3458    , -13189.3    , array([ 0.51031    ,  0.227024   ,  1.27491e-43,  4.57084e-13,  0.105907   ])
3459    , -13199.6    , array([ 0.5098     ,  0.227251   ,  1.27491e-43,  4.57084e-13,  0.105907   ])
3460    , -13203.9    , array([ 0.5098     ,  0.227024   ,  1.27619e-43,  4.57084e-13,  0.105907   ])
3461    , -13203.9    , array([ 0.5098     ,  0.227024   ,  1.27491e-43,  4.57541e-13,  0.105907   ])
3462    , -13223.9    , array([ 0.5098     ,  0.227024   ,  1.27491e-43,  4.57084e-13,  0.106013   ])
3463    , -8712.36    , array([ 0.796023   ,  0.163687   ,  1.27491e-43,  4.57084e-13,  0.0919777  ])
3464    , -8712.36    , array([ 0.796023   ,  0.163687   ,  1.27491e-43,  4.57084e-13,  0.0919777  ])
3465    , -8706.45    , array([ 0.796819   ,  0.163687   ,  1.27491e-43,  4.57084e-13,  0.0919777  ])
3466    , -8700.77    , array([ 0.796023   ,  0.16385    ,  1.27491e-43,  4.57084e-13,  0.0919777  ])
3467    , -8712.36    , array([ 0.796023   ,  0.163687   ,  1.27619e-43,  4.57084e-13,  0.0919777  ])
3468    , -8712.36    , array([ 0.796023   ,  0.163687   ,  1.27491e-43,  4.57541e-13,  0.0919777  ])
3469    , -8731.66    , array([ 0.796023   ,  0.163687   ,  1.27491e-43,  4.57084e-13,  0.0920697  ])
3477    , -8712.23    , array([ 0.795952   ,  0.163671   ,  1.27491e-43,  4.57084e-13,  0.0919691  ])
3478    , -8712.23    , array([ 0.795952   ,  0.163671   ,  1.27491e-43,  4.57084e-13,  0.0919691  ])
3479    , -8706.32    , array([ 0.796749   ,  0.163671   ,  1.27491e-43,  4.57084e-13,  0.0919691  ])
3480    , -8700.64    , array([ 0.795952   ,  0.163834   ,  1.27491e-43,  4.57084e-13,  0.0919691  ])
3481    , -8712.23    , array([ 0.795952   ,  0.163671   ,  1.27619e-43,  4.57084e-13,  0.0919691  ])
3482    , -8712.23    , array([ 0.795952   ,  0.163671   ,  1.27491e-43,  4.57541e-13,  0.0919691  ])
3483    , -8731.53    , array([ 0.795952   ,  0.163671   ,  1.27491e-43,  4.57084e-13,  0.0920612  ])
3484    , -8528.66    , array([ 0.634037   ,  0.12733    ,  1.27491e-43,  4.57084e-13,  0.0724332  ])
3485    , -8528.66    , array([ 0.634037   ,  0.12733    ,  1.27491e-43,  4.57084e-13,  0.0724332  ])
3486    , -8522.31    , array([ 0.634671   ,  0.12733    ,  1.27491e-43,  4.57084e-13,  0.0724332  ])
3487    , -8516.4     , array([ 0.634037   ,  0.127457   ,  1.27491e-43,  4.57084e-13,  0.0724332  ])
3488    , -8528.66    , array([ 0.634037   ,  0.12733    ,  1.27619e-43,  4.57084e-13,  0.0724332  ])
3489    , -8528.66    , array([ 0.634037   ,  0.12733    ,  1.27491e-43,  4.57541e-13,  0.0724332  ])
3490    , -8547.78    , array([ 0.634037   ,  0.12733    ,  1.27491e-43,  4.57084e-13,  0.0725057  ])
3491    , -8164.03    , array([ 0.637559   ,  0.127059   ,  1.27491e-43,  4.57084e-13,  0.071075   ])
3492    , -8164.03    , array([ 0.637559   ,  0.127059   ,  1.27491e-43,  4.57084e-13,  0.071075   ])
3493    , -8157.86    , array([ 0.638197   ,  0.127059   ,  1.27491e-43,  4.57084e-13,  0.071075   ])
3494    , -8152.23    , array([ 0.637559   ,  0.127186   ,  1.27491e-43,  4.57084e-13,  0.071075   ])
3495    , -8164.03    , array([ 0.637559   ,  0.127059   ,  1.27619e-43,  4.57084e-13,  0.071075   ])
3496    , -8164.03    , array([ 0.637559   ,  0.127059   ,  1.27491e-43,  4.57541e-13,  0.071075   ])
3497    , -8182.51    , array([ 0.637559   ,  0.127059   ,  1.27491e-43,  4.57084e-13,  0.0711461  ])
3498    , -6826.49    , array([ 0.651845   ,  0.125981   ,  1.27491e-43,  4.57084e-13,  0.065892   ])
3499    , -6826.49    , array([ 0.651845   ,  0.125981   ,  1.27491e-43,  4.57084e-13,  0.065892   ])
3500    , -6820.99    , array([ 0.652498   ,  0.125981   ,  1.27491e-43,  4.57084e-13,  0.065892   ])
3501    , -6816.51    , array([ 0.651845   ,  0.126107   ,  1.27491e-43,  4.57084e-13,  0.065892   ])
3502    , -6826.49    , array([ 0.651845   ,  0.125981   ,  1.27619e-43,  4.57084e-13,  0.065892   ])
3503    , -6826.49    , array([ 0.651845   ,  0.125981   ,  1.27491e-43,  4.57541e-13,  0.065892   ])
3504    , -6842.42    , array([ 0.651845   ,  0.125981   ,  1.27491e-43,  4.57084e-13,  0.0659579  ])
3505    , -4071.01    , array([ 0.702104   ,  0.118281   ,  1.27491e-43,  4.57084e-13,  0.0523707  ])
3506    , -4071.01    , array([ 0.702104   ,  0.118281   ,  1.27491e-43,  4.57084e-13,  0.0523707  ])
3507    , -4067.38    , array([ 0.702806   ,  0.118281   ,  1.27491e-43,  4.57084e-13,  0.0523707  ])
3508    , -4065.42    , array([ 0.702104   ,  0.1184     ,  1.27491e-43,  4.57084e-13,  0.0523707  ])
3509    , -4071.01    , array([ 0.702104   ,  0.118281   ,  1.27619e-43,  4.57084e-13,  0.0523707  ])
3510    , -4071.01    , array([ 0.702104   ,  0.118281   ,  1.27491e-43,  4.57541e-13,  0.0523707  ])
3511    , -4080.54    , array([ 0.702104   ,  0.118281   ,  1.27491e-43,  4.57084e-13,  0.0524231  ])
3512    , -2119.4     , array([ 0.805593   ,  0.100202   ,  1.27491e-43,  4.57084e-13,  0.0350206  ])
3513    , -2119.4     , array([ 0.805593   ,  0.100202   ,  1.27491e-43,  4.57084e-13,  0.0350206  ])
3514    , -2118.01    , array([ 0.806399   ,  0.100202   ,  1.27491e-43,  4.57084e-13,  0.0350206  ])
3515    , -2120.09    , array([ 0.805593   ,  0.100302   ,  1.27491e-43,  4.57084e-13,  0.0350206  ])
3516    , -2119.4     , array([ 0.805593   ,  0.100202   ,  1.27619e-43,  4.57084e-13,  0.0350206  ])
3517    , -2119.4     , array([ 0.805593   ,  0.100202   ,  1.27491e-43,  4.57541e-13,  0.0350206  ])
3518    , -2120.22    , array([ 0.805593   ,  0.100202   ,  1.27491e-43,  4.57084e-13,  0.0350557  ])
3519    , -1890.96    , array([ 0.86237    ,  0.0879825  ,  1.27491e-43,  4.57084e-13,  0.0301809  ])
3520    , -1890.96    , array([ 0.86237    ,  0.0879825  ,  1.27491e-43,  4.57084e-13,  0.0301809  ])
3521    , -1890.11    , array([ 0.863232   ,  0.0879825  ,  1.27491e-43,  4.57084e-13,  0.0301809  ])
3522    , -1892.13    , array([ 0.86237    ,  0.0880705  ,  1.27491e-43,  4.57084e-13,  0.0301809  ])
3523    , -1890.96    , array([ 0.86237    ,  0.0879825  ,  1.27619e-43,  4.57084e-13,  0.0301809  ])
3524    , -1890.96    , array([ 0.86237    ,  0.0879825  ,  1.27491e-43,  4.57541e-13,  0.0301809  ])
3525    , -1890.67    , array([ 0.86237    ,  0.0879825  ,  1.27491e-43,  4.57084e-13,  0.0302111  ])
