121338  , -79087      , array([ 0.107121   ,  11.9554    ,  8.5453e-38 ,  1.71844e-59,  3.19614e-07])
121339  , -79087      , array([ 0.107228   ,  11.9554    ,  8.5453e-38 ,  1.71844e-59,  3.19614e-07])
121340  , -79087      , array([ 0.107121   ,  11.9674    ,  8.5453e-38 ,  1.71844e-59,  3.19614e-07])
121341  , -79087      , array([ 0.107121   ,  11.9554    ,  8.55385e-38,  1.71844e-59,  3.19614e-07])
121342  , -79087      , array([ 0.107121   ,  11.9554    ,  8.5453e-38 ,  1.72016e-59,  3.19614e-07])
121343  , -79087      , array([ 0.107121   ,  11.9554    ,  8.5453e-38 ,  1.71844e-59,  3.19933e-07])
121344  , -79087      , array([ 0.107121   ,  11.9554    ,  8.5453e-38 ,  1.71844e-59,  3.19614e-07])
121345  , -79079.4    , array([ 0.0527545  ,  11.8443    ,  8.5453e-38 ,  1.71844e-59,  6.56586e-07])
121346  , -79079.4    , array([ 0.0527545  ,  11.8443    ,  8.5453e-38 ,  1.71844e-59,  6.56586e-07])
121347  , -79079.4    , array([ 0.0528073  ,  11.8443    ,  8.5453e-38 ,  1.71844e-59,  6.56586e-07])
121348  , -79079.4    , array([ 0.0527545  ,  11.8562    ,  8.5453e-38 ,  1.71844e-59,  6.56586e-07])
121349  , -79079.4    , array([ 0.0527545  ,  11.8443    ,  8.55385e-38,  1.71844e-59,  6.56586e-07])
121350  , -79079.4    , array([ 0.0527545  ,  11.8443    ,  8.5453e-38 ,  1.72016e-59,  6.56586e-07])
121351  , -79079.4    , array([ 0.0527545  ,  11.8443    ,  8.5453e-38 ,  1.71844e-59,  6.57243e-07])
121352  , -76242.7    , array([ 0.00310317 ,  11.4101    ,  8.5453e-38 ,  1.71844e-59,  1.16938e-05])
121353  , -76242.7    , array([ 0.00310317 ,  11.4101    ,  8.5453e-38 ,  1.71844e-59,  1.16938e-05])
121354  , -76245.4    , array([ 0.00310628 ,  11.4101    ,  8.5453e-38 ,  1.71844e-59,  1.16938e-05])
121355  , -76242.7    , array([ 0.00310317 ,  11.4215    ,  8.5453e-38 ,  1.71844e-59,  1.16938e-05])
121356  , -76242.7    , array([ 0.00310317 ,  11.4101    ,  8.55385e-38,  1.71844e-59,  1.16938e-05])
121357  , -76242.7    , array([ 0.00310317 ,  11.4101    ,  8.5453e-38 ,  1.72016e-59,  1.16938e-05])
121358  , -76240      , array([ 0.00310317 ,  11.4101    ,  8.5453e-38 ,  1.71844e-59,  1.17055e-05])
121366  , -76236.4    , array([ 0.00309957 ,  11.4099    ,  8.5453e-38 ,  1.71844e-59,  1.17077e-05])
121367  , -76236.4    , array([ 0.00309957 ,  11.4099    ,  8.5453e-38 ,  1.71844e-59,  1.17077e-05])
121368  , -76239.1    , array([ 0.00310267 ,  11.4099    ,  8.5453e-38 ,  1.71844e-59,  1.17077e-05])
121369  , -76236.4    , array([ 0.00309957 ,  11.4213    ,  8.5453e-38 ,  1.71844e-59,  1.17077e-05])
121370  , -76236.4    , array([ 0.00309957 ,  11.4099    ,  8.55385e-38,  1.71844e-59,  1.17077e-05])
121371  , -76236.4    , array([ 0.00309957 ,  11.4099    ,  8.5453e-38 ,  1.72016e-59,  1.17077e-05])
121372  , -76233.7    , array([ 0.00309957 ,  11.4099    ,  8.5453e-38 ,  1.71844e-59,  1.17194e-05])
121373  , -76230.1    , array([ 0.00309597 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17215e-05])
121374  , -76230.1    , array([ 0.00309597 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17215e-05])
121375  , -76232.8    , array([ 0.00309906 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17215e-05])
121376  , -76230.1    , array([ 0.00309597 ,  11.4212    ,  8.5453e-38 ,  1.71844e-59,  1.17215e-05])
121377  , -76230.1    , array([ 0.00309597 ,  11.4097    ,  8.55385e-38,  1.71844e-59,  1.17215e-05])
121378  , -76230.1    , array([ 0.00309597 ,  11.4097    ,  8.5453e-38 ,  1.72016e-59,  1.17215e-05])
121379  , -76227.4    , array([ 0.00309597 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17332e-05])
121387  , -76228.5    , array([ 0.00309506 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.1725e-05 ])
121388  , -76228.5    , array([ 0.00309506 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.1725e-05 ])
121389  , -76231.2    , array([ 0.00309816 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.1725e-05 ])
121390  , -76228.5    , array([ 0.00309506 ,  11.4211    ,  8.5453e-38 ,  1.71844e-59,  1.1725e-05 ])
121391  , -76228.5    , array([ 0.00309506 ,  11.4097    ,  8.55385e-38,  1.71844e-59,  1.1725e-05 ])
121392  , -76228.5    , array([ 0.00309506 ,  11.4097    ,  8.5453e-38 ,  1.72016e-59,  1.1725e-05 ])
121393  , -76225.8    , array([ 0.00309506 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17367e-05])
121394  , -76226.9    , array([ 0.00309416 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17285e-05])
121395  , -76226.9    , array([ 0.00309416 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17285e-05])
121396  , -76229.6    , array([ 0.00309726 ,  11.4097    ,  8.5453e-38 ,  1.71844e-59,  1.17285e-05])
121397  , -76226.9    , array([ 0.00309416 ,  11.4211    ,  8.5453e-38 ,  1.71844e-59,  1.17285e-05])
121398  , -76226.9    , array([ 0.00309416 ,  11.4097    ,  8.55385e-38,  1.71844e-59,  1.17285e-05])
121399  , -76226.9    , array([ 0.00309416 ,  11.4097    ,  8.5453e-38 ,  1.72016e-59,  1.17285e-05])
