34660   , -71086      , array([ 0.859425   ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34661   , -71086      , array([ 0.859425   ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34662   , -72115.2    , array([ 1.85942    ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34664   , -71086      , array([ 0.859425   ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34665   , -66765.6    , array([ 0.241391   ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34667   , -70059.4    , array([ 0.550394   ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34668   , -60095.6    , array([ 0.0954925  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34670   , -63806.9    , array([ 0.151221   ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34671   , -56078.2    , array([ 0.0610507  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34672   , -52718.8    , array([ 0.0397644  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34673   , -51296.3    , array([ 0.0266088  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34674   , -52878      , array([ 0.0182806  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34675   , -51296.3    , array([ 0.0266088  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34676   , -53360.4    , array([ 0.0266088  ,  1.44798    ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34678   , -51296.3    , array([ 0.0266088  ,  0.447983   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34680   , -52659.7    , array([ 0.0266088  ,  0.829949   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34681   , -52176.3    , array([ 0.0266088  ,  0.638955   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34682   , -48184.2    , array([ 0.0266088  ,  0.211915   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34683   , -37509.2    , array([ 0.0266088  ,  0.066017   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34685   , -44214.8    , array([ 0.0266088  ,  0.121745   ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34686   , -26037      , array([ 0.0266088  ,  0.0315752  ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34687   , -8740.14    , array([ 0.0266088  ,  0.0102889  ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34689   , -16654.1    , array([ 0.0266088  ,  0.0184195  ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34691   , -8740.14    , array([ 0.0266088  ,  0.0102889  ,  5.70207e-29,  1.31966e-33,  0.0024263  ])
34692   , -8722.47    , array([ 0.0266088  ,  0.0102889  ,  1          ,  1.31966e-33,  0.0024263  ])
34693   , -8694.75    , array([ 0.0266088  ,  0.0102889  ,  2.61803    ,  1.31966e-33,  0.0024263  ])
34695   , -8694.75    , array([ 0.0266088  ,  0.0102889  ,  2.61803    ,  1.31966e-33,  0.0024263  ])
34697   , -8602.14    , array([ 0.0266088  ,  0.0102889  ,  8.54332    ,  1.31966e-33,  0.0024263  ])
34698   , -8646.74    , array([ 0.0266088  ,  0.0102889  ,  5.58069    ,  1.31966e-33,  0.0024263  ])
34700   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.31966e-33,  0.0024263  ])
34702   , -8589.75    , array([ 0.0266088  ,  0.0102889  ,  9.40781    ,  1.31966e-33,  0.0024263  ])
34704   , -8585.09    , array([ 0.0266088  ,  0.0102889  ,  9.73801    ,  1.31966e-33,  0.0024263  ])
34706   , -8583.62    , array([ 0.0266088  ,  0.0102889  ,  9.84267    ,  1.31966e-33,  0.0024263  ])
34707   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.31966e-33,  0.0024263  ])
34708   , -8614.68    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1          ,  0.0024263  ])
34710   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.31966e-33,  0.0024263  ])
34712   , -8594.58    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.381966   ,  0.0024263  ])
34713   , -8588.4     , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.190983   ,  0.0024263  ])
34716   , -8584.59    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.072949   ,  0.0024263  ])
34718   , -8583.13    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.027864   ,  0.0024263  ])
34720   , -8582.58    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.0106431  ,  0.0024263  ])
34722   , -8582.36    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.00406531 ,  0.0024263  ])
34724   , -8582.28    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.00155281 ,  0.0024263  ])
34726   , -8582.25    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.00059312 ,  0.0024263  ])
34728   , -8582.24    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  0.000226552,  0.0024263  ])
34730   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  8.65351e-05,  0.0024263  ])
34732   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  3.30535e-05,  0.0024263  ])
34734   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.26253e-05,  0.0024263  ])
34736   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  4.82243e-06,  0.0024263  ])
34738   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.84201e-06,  0.0024263  ])
34740   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  7.03584e-07,  0.0024263  ])
34742   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  2.68745e-07,  0.0024263  ])
34744   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.02651e-07,  0.0024263  ])
34746   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  3.92094e-08,  0.0024263  ])
34748   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  1.49766e-08,  0.0024263  ])
34750   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  5.72057e-09,  0.0024263  ])
34752   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  2.18506e-09,  0.0024263  ])
34754   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  8.3462e-10 ,  0.0024263  ])
34756   , -8582.23    , array([ 0.0266088  ,  0.0102889  ,  9.94209    ,  3.18796e-10,  0.0024263  ])
