78001   , -69534.1    , array([ 6.75495    ,  0.0230162  ,  0.000413115,  5.38289e-38,  0.000203418])
78098   , -2593.26    , array([ 6.72631    ,  0.00368874 ,  0.000413115,  5.38289e-38,  0.00128027 ])
78106   , -2593.18    , array([ 6.7263     ,  0.00368881 ,  0.000413115,  5.38289e-38,  0.00127902 ])
78107   , -2593.18    , array([ 6.7263     ,  0.00368881 ,  0.000413115,  5.38289e-38,  0.00127902 ])
78108   , -2593.19    , array([ 6.73303    ,  0.00368881 ,  0.000413115,  5.38289e-38,  0.00127902 ])
78109   , -2593.02    , array([ 6.7263     ,  0.0036925  ,  0.000413115,  5.38289e-38,  0.00127902 ])
78110   , -2593.18    , array([ 6.7263     ,  0.00368881 ,  0.000413529,  5.38289e-38,  0.00127902 ])
78111   , -2593.18    , array([ 6.7263     ,  0.00368881 ,  0.000413115,  5.38828e-38,  0.00127902 ])
78112   , -2593.26    , array([ 6.7263     ,  0.00368881 ,  0.000413115,  5.38289e-38,  0.0012803  ])
78113   , -2593.18    , array([ 6.72628    ,  0.00368887 ,  0.000413115,  5.38289e-38,  0.00127904 ])
78114   , -2593.18    , array([ 6.72628    ,  0.00368887 ,  0.000413115,  5.38289e-38,  0.00127904 ])
78115   , -2593.18    , array([ 6.73301    ,  0.00368887 ,  0.000413115,  5.38289e-38,  0.00127904 ])
78116   , -2593.01    , array([ 6.72628    ,  0.00369256 ,  0.000413115,  5.38289e-38,  0.00127904 ])
78117   , -2593.18    , array([ 6.72628    ,  0.00368887 ,  0.000413529,  5.38289e-38,  0.00127904 ])
78118   , -2593.18    , array([ 6.72628    ,  0.00368887 ,  0.000413115,  5.38828e-38,  0.00127904 ])
78119   , -2593.25    , array([ 6.72628    ,  0.00368887 ,  0.000413115,  5.38289e-38,  0.00128032 ])
78120   , -16123.7    , array([ 3.74117    ,  0.898374   ,  0.000413009,  5.38289e-38,  0.320843   ])
78121   , -16123.7    , array([ 3.74117    ,  0.898374   ,  0.000413009,  5.38289e-38,  0.320843   ])
78122   , -16124.2    , array([ 3.74491    ,  0.898374   ,  0.000413009,  5.38289e-38,  0.320843   ])
78123   , -16125.9    , array([ 3.74117    ,  0.899273   ,  0.000413009,  5.38289e-38,  0.320843   ])
78124   , -16123.7    , array([ 3.74117    ,  0.898374   ,  0.000413423,  5.38289e-38,  0.320843   ])
78125   , -16123.7    , array([ 3.74117    ,  0.898374   ,  0.000413009,  5.38828e-38,  0.320843   ])
78126   , -16137.2    , array([ 3.74117    ,  0.898374   ,  0.000413009,  5.38289e-38,  0.321164   ])
78127   , -2256.98    , array([ 5.75559    ,  0.0158833  ,  0.000413087,  5.38289e-38,  0.00555064 ])
78128   , -2256.98    , array([ 5.75559    ,  0.0158833  ,  0.000413087,  5.38289e-38,  0.00555064 ])
78129   , -2257       , array([ 5.76135    ,  0.0158833  ,  0.000413087,  5.38289e-38,  0.00555064 ])
78130   , -2256.99    , array([ 5.75559    ,  0.0158992  ,  0.000413087,  5.38289e-38,  0.00555064 ])
78131   , -2256.98    , array([ 5.75559    ,  0.0158833  ,  0.0004135  ,  5.38289e-38,  0.00555064 ])
78132   , -2256.98    , array([ 5.75559    ,  0.0158833  ,  0.000413087,  5.38828e-38,  0.00555064 ])
78133   , -2256.64    , array([ 5.75559    ,  0.0158833  ,  0.000413087,  5.38289e-38,  0.00555619 ])
78134   , -1835.68    , array([ 4.83367    ,  0.0814948  ,  0.000413056,  5.38289e-38,  0.0287313  ])
78135   , -1835.68    , array([ 4.83367    ,  0.0814948  ,  0.000413056,  5.38289e-38,  0.0287313  ])
78136   , -1835.86    , array([ 4.8385     ,  0.0814948  ,  0.000413056,  5.38289e-38,  0.0287313  ])
78137   , -1836.62    , array([ 4.83367    ,  0.0815764  ,  0.000413056,  5.38289e-38,  0.0287313  ])
78138   , -1835.68    , array([ 4.83367    ,  0.0814948  ,  0.000413469,  5.38289e-38,  0.0287313  ])
78139   , -1835.68    , array([ 4.83367    ,  0.0814948  ,  0.000413056,  5.38828e-38,  0.0287313  ])
78140   , -1835.12    , array([ 4.83367    ,  0.0814948  ,  0.000413056,  5.38289e-38,  0.0287601  ])
78141   , -1954.71    , array([ 5.30532    ,  0.0340687  ,  0.000413072,  5.38289e-38,  0.0119548  ])
78142   , -1954.71    , array([ 5.30532    ,  0.0340687  ,  0.000413072,  5.38289e-38,  0.0119548  ])
78143   , -1954.76    , array([ 5.31063    ,  0.0340687  ,  0.000413072,  5.38289e-38,  0.0119548  ])
78144   , -1955.06    , array([ 5.30532    ,  0.0341027  ,  0.000413072,  5.38289e-38,  0.0119548  ])
78145   , -1954.71    , array([ 5.30532    ,  0.0340687  ,  0.000413486,  5.38289e-38,  0.0119548  ])
78146   , -1954.71    , array([ 5.30532    ,  0.0340687  ,  0.000413072,  5.38828e-38,  0.0119548  ])
78147   , -1954       , array([ 5.30532    ,  0.0340687  ,  0.000413072,  5.38289e-38,  0.0119667  ])
78148   , -1797.98    , array([ 4.95898    ,  0.0641212  ,  0.00041306 ,  5.38289e-38,  0.022577   ])
78149   , -1797.98    , array([ 4.95898    ,  0.0641212  ,  0.00041306 ,  5.38289e-38,  0.022577   ])
78150   , -1798.11    , array([ 4.96394    ,  0.0641212  ,  0.00041306 ,  5.38289e-38,  0.022577   ])
78151   , -1798.75    , array([ 4.95898    ,  0.0641853  ,  0.00041306 ,  5.38289e-38,  0.022577   ])
78152   , -1797.98    , array([ 4.95898    ,  0.0641212  ,  0.000413474,  5.38289e-38,  0.022577   ])
78153   , -1797.98    , array([ 4.95898    ,  0.0641212  ,  0.00041306 ,  5.38828e-38,  0.022577   ])
78154   , -1797.26    , array([ 4.95898    ,  0.0641212  ,  0.00041306 ,  5.38289e-38,  0.0225996  ])
78162   , -1797.98    , array([ 4.95875    ,  0.0641241  ,  0.00041306 ,  5.38289e-38,  0.0225781  ])
78163   , -1797.98    , array([ 4.95875    ,  0.0641241  ,  0.00041306 ,  5.38289e-38,  0.0225781  ])
78164   , -1798.1     , array([ 4.96371    ,  0.0641241  ,  0.00041306 ,  5.38289e-38,  0.0225781  ])
78165   , -1798.74    , array([ 4.95875    ,  0.0641883  ,  0.00041306 ,  5.38289e-38,  0.0225781  ])
78166   , -1797.98    , array([ 4.95875    ,  0.0641241  ,  0.000413474,  5.38289e-38,  0.0225781  ])
78167   , -1797.98    , array([ 4.95875    ,  0.0641241  ,  0.00041306 ,  5.38828e-38,  0.0225781  ])
78168   , -1797.25    , array([ 4.95875    ,  0.0641241  ,  0.00041306 ,  5.38289e-38,  0.0226006  ])
78169   , -1797.97    , array([ 4.95866    ,  0.0641252  ,  0.00041306 ,  5.38289e-38,  0.0225784  ])
78170   , -1797.97    , array([ 4.95866    ,  0.0641252  ,  0.00041306 ,  5.38289e-38,  0.0225784  ])
78171   , -1798.1     , array([ 4.96362    ,  0.0641252  ,  0.00041306 ,  5.38289e-38,  0.0225784  ])
78172   , -1798.74    , array([ 4.95866    ,  0.0641894  ,  0.00041306 ,  5.38289e-38,  0.0225784  ])
78173   , -1797.97    , array([ 4.95866    ,  0.0641252  ,  0.000413474,  5.38289e-38,  0.0225784  ])
78174   , -1797.97    , array([ 4.95866    ,  0.0641252  ,  0.00041306 ,  5.38828e-38,  0.0225784  ])
78175   , -1797.25    , array([ 4.95866    ,  0.0641252  ,  0.00041306 ,  5.38289e-38,  0.022601   ])
78183   , -1797.97    , array([ 4.9586     ,  0.0641259  ,  0.00041306 ,  5.38289e-38,  0.0225787  ])
78184   , -1797.97    , array([ 4.9586     ,  0.0641259  ,  0.00041306 ,  5.38289e-38,  0.0225787  ])
78185   , -1798.1     , array([ 4.96356    ,  0.0641259  ,  0.00041306 ,  5.38289e-38,  0.0225787  ])
78186   , -1798.74    , array([ 4.9586     ,  0.0641901  ,  0.00041306 ,  5.38289e-38,  0.0225787  ])
78187   , -1797.97    , array([ 4.9586     ,  0.0641259  ,  0.000413474,  5.38289e-38,  0.0225787  ])
78188   , -1797.97    , array([ 4.9586     ,  0.0641259  ,  0.00041306 ,  5.38828e-38,  0.0225787  ])
78189   , -1797.25    , array([ 4.9586     ,  0.0641259  ,  0.00041306 ,  5.38289e-38,  0.0226013  ])
78190   , -1797.97    , array([ 4.95858    ,  0.0641262  ,  0.00041306 ,  5.38289e-38,  0.0225788  ])
78191   , -1797.97    , array([ 4.95858    ,  0.0641262  ,  0.00041306 ,  5.38289e-38,  0.0225788  ])
78192   , -1798.1     , array([ 4.96354    ,  0.0641262  ,  0.00041306 ,  5.38289e-38,  0.0225788  ])
78193   , -1798.74    , array([ 4.95858    ,  0.0641904  ,  0.00041306 ,  5.38289e-38,  0.0225788  ])
78194   , -1797.97    , array([ 4.95858    ,  0.0641262  ,  0.000413474,  5.38289e-38,  0.0225788  ])
78195   , -1797.97    , array([ 4.95858    ,  0.0641262  ,  0.00041306 ,  5.38828e-38,  0.0225788  ])
78196   , -1797.25    , array([ 4.95858    ,  0.0641262  ,  0.00041306 ,  5.38289e-38,  0.0226014  ])
78197   , -494386     , array([ 0.0594288  ,  4.62995    ,  0.000412944,  5.38289e-38,  1.67128    ])
78198   , -494386     , array([ 0.0594288  ,  4.62995    ,  0.000412944,  5.38289e-38,  1.67128    ])
78199   , -494316     , array([ 0.0594882  ,  4.62995    ,  0.000412944,  5.38289e-38,  1.67128    ])
78200   , -494420     , array([ 0.0594288  ,  4.63458    ,  0.000412944,  5.38289e-38,  1.67128    ])
78201   , -494347     , array([ 0.0594288  ,  4.62995    ,  0.000413357,  5.38289e-38,  1.67128    ])
78202   , -494386     , array([ 0.0594288  ,  4.62995    ,  0.000412944,  5.38828e-38,  1.67128    ])
78203   , -494391     , array([ 0.0594288  ,  4.62995    ,  0.000412944,  5.38289e-38,  1.67295    ])
78204   , -1797.86    , array([ 4.95417    ,  0.0641814  ,  0.00041306 ,  5.38289e-38,  0.0225983  ])
78205   , -1797.86    , array([ 4.95417    ,  0.0641814  ,  0.00041306 ,  5.38289e-38,  0.0225983  ])
78206   , -1797.99    , array([ 4.95913    ,  0.0641814  ,  0.00041306 ,  5.38289e-38,  0.0225983  ])
78207   , -1798.63    , array([ 4.95417    ,  0.0642456  ,  0.00041306 ,  5.38289e-38,  0.0225983  ])
78208   , -1797.86    , array([ 4.95417    ,  0.0641814  ,  0.000413474,  5.38289e-38,  0.0225983  ])
78209   , -1797.86    , array([ 4.95417    ,  0.0641814  ,  0.00041306 ,  5.38828e-38,  0.0225983  ])
78210   , -1797.14    , array([ 4.95417    ,  0.0641814  ,  0.00041306 ,  5.38289e-38,  0.0226209  ])
78211   , -1797.83    , array([ 4.95256    ,  0.0642017  ,  0.00041306 ,  5.38289e-38,  0.0226055  ])
78212   , -1797.83    , array([ 4.95256    ,  0.0642017  ,  0.00041306 ,  5.38289e-38,  0.0226055  ])
78213   , -1797.95    , array([ 4.95751    ,  0.0642017  ,  0.00041306 ,  5.38289e-38,  0.0226055  ])
78214   , -1798.59    , array([ 4.95256    ,  0.0642659  ,  0.00041306 ,  5.38289e-38,  0.0226055  ])
78215   , -1797.83    , array([ 4.95256    ,  0.0642017  ,  0.000413474,  5.38289e-38,  0.0226055  ])
78216   , -1797.83    , array([ 4.95256    ,  0.0642017  ,  0.00041306 ,  5.38828e-38,  0.0226055  ])
78217   , -1797.1     , array([ 4.95256    ,  0.0642017  ,  0.00041306 ,  5.38289e-38,  0.0226281  ])
78218   , -25519.8    , array([ 0.542517   ,  0.545207   ,  0.000413002,  5.38289e-38,  0.194371   ])
78219   , -25519.8    , array([ 0.542517   ,  0.545207   ,  0.000413002,  5.38289e-38,  0.194371   ])
78220   , -25493.8    , array([ 0.543059   ,  0.545207   ,  0.000413002,  5.38289e-38,  0.194371   ])
78221   , -25524      , array([ 0.542517   ,  0.545752   ,  0.000413002,  5.38289e-38,  0.194371   ])
78222   , -25519.8    , array([ 0.542517   ,  0.545207   ,  0.000413415,  5.38289e-38,  0.194371   ])
78223   , -25519.8    , array([ 0.542517   ,  0.545207   ,  0.000413002,  5.38828e-38,  0.194371   ])
78224   , -25545.6    , array([ 0.542517   ,  0.545207   ,  0.000413002,  5.38289e-38,  0.194566   ])
78225   , -1863.62    , array([ 2.98519    ,  0.104765   ,  0.000413047,  5.38289e-38,  0.0369931  ])
78226   , -1863.62    , array([ 2.98519    ,  0.104765   ,  0.000413047,  5.38289e-38,  0.0369931  ])
78227   , -1863.88    , array([ 2.98817    ,  0.104765   ,  0.000413047,  5.38289e-38,  0.0369931  ])
78228   , -1864.61    , array([ 2.98519    ,  0.10487    ,  0.000413047,  5.38289e-38,  0.0369931  ])
78229   , -1863.62    , array([ 2.98519    ,  0.104765   ,  0.00041346 ,  5.38289e-38,  0.0369931  ])
78230   , -1863.62    , array([ 2.98519    ,  0.104765   ,  0.000413047,  5.38828e-38,  0.0369931  ])
78231   , -1863.41    , array([ 2.98519    ,  0.104765   ,  0.000413047,  5.38289e-38,  0.0370301  ])
78232   , -1788.83    , array([ 4.34127    ,  0.072927   ,  0.000413057,  5.38289e-38,  0.0256968  ])
78233   , -1788.83    , array([ 4.34127    ,  0.072927   ,  0.000413057,  5.38289e-38,  0.0256968  ])
78234   , -1789       , array([ 4.34561    ,  0.072927   ,  0.000413057,  5.38289e-38,  0.0256968  ])
78235   , -1789.67    , array([ 4.34127    ,  0.0729999  ,  0.000413057,  5.38289e-38,  0.0256968  ])
78236   , -1788.83    , array([ 4.34127    ,  0.072927   ,  0.00041347 ,  5.38289e-38,  0.0256968  ])
78237   , -1788.83    , array([ 4.34127    ,  0.072927   ,  0.000413057,  5.38828e-38,  0.0256968  ])
78238   , -1788.18    , array([ 4.34127    ,  0.072927   ,  0.000413057,  5.38289e-38,  0.0257225  ])
78239   , -1768.01    , array([ 3.6195     ,  0.0761988  ,  0.000413083,  5.38289e-38,  0.0267334  ])
78240   , -1768.01    , array([ 3.6195     ,  0.0761988  ,  0.000413083,  5.38289e-38,  0.0267334  ])
78241   , -1768.19    , array([ 3.62312    ,  0.0761988  ,  0.000413083,  5.38289e-38,  0.0267334  ])
78242   , -1768.98    , array([ 3.6195     ,  0.076275   ,  0.000413083,  5.38289e-38,  0.0267334  ])
78243   , -1768.01    , array([ 3.6195     ,  0.0761988  ,  0.000413497,  5.38289e-38,  0.0267334  ])
78244   , -1768.01    , array([ 3.6195     ,  0.0761988  ,  0.000413083,  5.38828e-38,  0.0267334  ])
78245   , -1767.25    , array([ 3.6195     ,  0.0761988  ,  0.000413083,  5.38289e-38,  0.0267601  ])
78246   , -1703.78    , array([ 1.74894    ,  0.0908211  ,  0.000413189,  5.38289e-38,  0.0313152  ])
78247   , -1703.78    , array([ 1.74894    ,  0.0908211  ,  0.000413189,  5.38289e-38,  0.0313152  ])
78248   , -1703.87    , array([ 1.75069    ,  0.0908211  ,  0.000413189,  5.38289e-38,  0.0313152  ])
78249   , -1705.15    , array([ 1.74894    ,  0.090912   ,  0.000413189,  5.38289e-38,  0.0313152  ])
78250   , -1703.78    , array([ 1.74894    ,  0.0908211  ,  0.000413602,  5.38289e-38,  0.0313152  ])
78251   , -1703.78    , array([ 1.74894    ,  0.0908211  ,  0.000413189,  5.38828e-38,  0.0313152  ])
78252   , -1702.82    , array([ 1.74894    ,  0.0908211  ,  0.000413189,  5.38289e-38,  0.0313465  ])
78253   , -1844.78    , array([ 1.15113    ,  0.0856171  ,  0.000415514,  5.38289e-38,  0.0332389  ])
78254   , -1844.78    , array([ 1.15113    ,  0.0856171  ,  0.000415514,  5.38289e-38,  0.0332389  ])
78255   , -1844.34    , array([ 1.15229    ,  0.0856171  ,  0.000415514,  5.38289e-38,  0.0332389  ])
78256   , -1842.5     , array([ 1.15113    ,  0.0857028  ,  0.000415514,  5.38289e-38,  0.0332389  ])
78257   , -1844.78    , array([ 1.15113    ,  0.0856171  ,  0.00041593 ,  5.38289e-38,  0.0332389  ])
78258   , -1844.78    , array([ 1.15113    ,  0.0856171  ,  0.000415514,  5.38828e-38,  0.0332389  ])
78259   , -1847.71    , array([ 1.15113    ,  0.0856171  ,  0.000415514,  5.38289e-38,  0.0332722  ])
78260   , -1678.29    , array([ 1.55275    ,  0.0893094  ,  0.000413849,  5.38289e-38,  0.0318508  ])
78261   , -1678.29    , array([ 1.55275    ,  0.0893094  ,  0.000413849,  5.38289e-38,  0.0318508  ])
78262   , -1678.28    , array([ 1.5543     ,  0.0893094  ,  0.000413849,  5.38289e-38,  0.0318508  ])
78263   , -1678.62    , array([ 1.55275    ,  0.0893987  ,  0.000413849,  5.38289e-38,  0.0318508  ])
78264   , -1678.29    , array([ 1.55275    ,  0.0893094  ,  0.000414263,  5.38289e-38,  0.0318508  ])
78265   , -1678.29    , array([ 1.55275    ,  0.0893094  ,  0.000413849,  5.38828e-38,  0.0318508  ])
78266   , -1678.4     , array([ 1.55275    ,  0.0893094  ,  0.000413849,  5.38289e-38,  0.0318827  ])
78267   , -1651.9     , array([ 1.752      ,  0.07932    ,  0.000416175,  5.38289e-38,  0.0287382  ])
78268   , -1651.9     , array([ 1.752      ,  0.07932    ,  0.000416175,  5.38289e-38,  0.0287382  ])
78269   , -1651.97    , array([ 1.75375    ,  0.07932    ,  0.000416175,  5.38289e-38,  0.0287382  ])
78270   , -1651.73    , array([ 1.752      ,  0.0793994  ,  0.000416175,  5.38289e-38,  0.0287382  ])
78271   , -1651.9     , array([ 1.752      ,  0.07932    ,  0.000416591,  5.38289e-38,  0.0287382  ])
78272   , -1651.9     , array([ 1.752      ,  0.07932    ,  0.000416175,  5.38828e-38,  0.0287382  ])
78273   , -1652.27    , array([ 1.752      ,  0.07932    ,  0.000416175,  5.38289e-38,  0.0287669  ])
78274   , -1633.07    , array([ 1.38681    ,  0.0685353  ,  0.000427922,  5.38289e-38,  0.0244133  ])
78275   , -1633.07    , array([ 1.38681    ,  0.0685353  ,  0.000427922,  5.38289e-38,  0.0244133  ])
78276   , -1633.04    , array([ 1.3882     ,  0.0685353  ,  0.000427922,  5.38289e-38,  0.0244133  ])
78277   , -1633.22    , array([ 1.38681    ,  0.0686039  ,  0.000427922,  5.38289e-38,  0.0244133  ])
78278   , -1633.07    , array([ 1.38681    ,  0.0685353  ,  0.00042835 ,  5.38289e-38,  0.0244133  ])
78279   , -1633.07    , array([ 1.38681    ,  0.0685353  ,  0.000427922,  5.38828e-38,  0.0244133  ])
78280   , -1632.94    , array([ 1.38681    ,  0.0685353  ,  0.000427922,  5.38289e-38,  0.0244377  ])
78281   , -1632.46    , array([ 1.43697    ,  0.0677617  ,  0.000437556,  5.38289e-38,  0.0242664  ])
78282   , -1632.46    , array([ 1.43697    ,  0.0677617  ,  0.000437556,  5.38289e-38,  0.0242664  ])
78283   , -1632.46    , array([ 1.43841    ,  0.0677617  ,  0.000437556,  5.38289e-38,  0.0242664  ])
78284   , -1632.47    , array([ 1.43697    ,  0.0678295  ,  0.000437556,  5.38289e-38,  0.0242664  ])
78285   , -1632.46    , array([ 1.43697    ,  0.0677617  ,  0.000437993,  5.38289e-38,  0.0242664  ])
78286   , -1632.46    , array([ 1.43697    ,  0.0677617  ,  0.000437556,  5.38828e-38,  0.0242664  ])
78287   , -1632.47    , array([ 1.43697    ,  0.0677617  ,  0.000437556,  5.38289e-38,  0.0242907  ])
