118178  , -34407      , array([ 1.22758    ,  0.917327   ,  3.4222e-16 ,  1.01924e-37,  0.0428529  ])
118179  , -34412.8    , array([ 1.22881    ,  0.917327   ,  3.4222e-16 ,  1.01924e-37,  0.0428529  ])
118180  , -34425.3    , array([ 1.22758    ,  0.918245   ,  3.4222e-16 ,  1.01924e-37,  0.0428529  ])
118181  , -34407      , array([ 1.22758    ,  0.917327   ,  3.42563e-16,  1.01924e-37,  0.0428529  ])
118182  , -34407      , array([ 1.22758    ,  0.917327   ,  3.4222e-16 ,  1.02026e-37,  0.0428529  ])
118183  , -34384.3    , array([ 1.22758    ,  0.917327   ,  3.4222e-16 ,  1.01924e-37,  0.0428958  ])
118184  , -34407      , array([ 1.22758    ,  0.917327   ,  3.4222e-16 ,  1.01924e-37,  0.0428529  ])
118185  , -9963.12    , array([ 1.00906    ,  0.492237   ,  3.4222e-16 ,  1.01924e-37,  0.0926281  ])
118186  , -9963.12    , array([ 1.00906    ,  0.492237   ,  3.4222e-16 ,  1.01924e-37,  0.0926281  ])
118187  , -9959.69    , array([ 1.01007    ,  0.492237   ,  3.4222e-16 ,  1.01924e-37,  0.0926281  ])
118188  , -9975.78    , array([ 1.00906    ,  0.492729   ,  3.4222e-16 ,  1.01924e-37,  0.0926281  ])
118189  , -9963.12    , array([ 1.00906    ,  0.492237   ,  3.42563e-16,  1.01924e-37,  0.0926281  ])
118190  , -9963.12    , array([ 1.00906    ,  0.492237   ,  3.4222e-16 ,  1.02026e-37,  0.0926281  ])
118191  , -9957.12    , array([ 1.00906    ,  0.492237   ,  3.4222e-16 ,  1.01924e-37,  0.0927208  ])
118192  , -175515     , array([ 8.15842    ,  0.0177322  ,  3.4222e-16 ,  1.01924e-37,  0.0949199  ])
118193  , -175515     , array([ 8.15842    ,  0.0177322  ,  3.4222e-16 ,  1.01924e-37,  0.0949199  ])
118194  , -175515     , array([ 8.16658    ,  0.0177322  ,  3.4222e-16 ,  1.01924e-37,  0.0949199  ])
118195  , -175324     , array([ 8.15842    ,  0.0177499  ,  3.4222e-16 ,  1.01924e-37,  0.0949199  ])
118196  , -175515     , array([ 8.15842    ,  0.0177322  ,  3.42563e-16,  1.01924e-37,  0.0949199  ])
118197  , -175515     , array([ 8.15842    ,  0.0177322  ,  3.4222e-16 ,  1.02026e-37,  0.0949199  ])
118198  , -175706     , array([ 8.15842    ,  0.0177322  ,  3.4222e-16 ,  1.01924e-37,  0.0950149  ])
118199  , -4119.87    , array([ 1.57983    ,  0.241308   ,  3.4222e-16 ,  1.01924e-37,  0.093115   ])
118200  , -4119.87    , array([ 1.57983    ,  0.241308   ,  3.4222e-16 ,  1.01924e-37,  0.093115   ])
118201  , -4118.68    , array([ 1.58141    ,  0.241308   ,  3.4222e-16 ,  1.01924e-37,  0.093115   ])
118202  , -4118.73    , array([ 1.57983    ,  0.24155    ,  3.4222e-16 ,  1.01924e-37,  0.093115   ])
118203  , -4119.87    , array([ 1.57983    ,  0.241308   ,  3.42563e-16,  1.01924e-37,  0.093115   ])
118204  , -4119.87    , array([ 1.57983    ,  0.241308   ,  3.4222e-16 ,  1.02026e-37,  0.093115   ])
118205  , -4126.15    , array([ 1.57983    ,  0.241308   ,  3.4222e-16 ,  1.01924e-37,  0.0932082  ])
118206  , -8555.52    , array([ 0.0391906  ,  0.00760398 ,  3.4222e-16 ,  1.01924e-37,  0.00374818 ])
118207  , -8555.52    , array([ 0.0391906  ,  0.00760398 ,  3.4222e-16 ,  1.01924e-37,  0.00374818 ])
118208  , -8548.17    , array([ 0.0392298  ,  0.00760398 ,  3.4222e-16 ,  1.01924e-37,  0.00374818 ])
118209  , -8545.71    , array([ 0.0391906  ,  0.00761159 ,  3.4222e-16 ,  1.01924e-37,  0.00374818 ])
118210  , -8555.52    , array([ 0.0391906  ,  0.00760398 ,  3.42563e-16,  1.01924e-37,  0.00374818 ])
