86944   , -79029.6    , array([ 0.479161   ,  0.0100701  ,  1.58335e-49,  0.00140908 ,  5.05874e-07])
86945   , -79029.6    , array([ 0.479641   ,  0.0100701  ,  1.58335e-49,  0.00140908 ,  5.05874e-07])
86946   , -79029.7    , array([ 0.479161   ,  0.0100802  ,  1.58335e-49,  0.00140908 ,  5.05874e-07])
86947   , -79029.6    , array([ 0.479161   ,  0.0100701  ,  1.58493e-49,  0.00140908 ,  5.05874e-07])
86948   , -79029.6    , array([ 0.479161   ,  0.0100701  ,  1.58335e-49,  0.00141049 ,  5.05874e-07])
86949   , -79029.5    , array([ 0.479161   ,  0.0100701  ,  1.58335e-49,  0.00140908 ,  5.0638e-07 ])
86950   , -79029.6    , array([ 0.479161   ,  0.0100701  ,  1.58335e-49,  0.00140908 ,  5.05874e-07])
86951   , -78842      , array([ 0.474336   ,  0.00495761 ,  1.58335e-49,  0.00140908 ,  1.03886e-06])
86952   , -78842      , array([ 0.474336   ,  0.00495761 ,  1.58335e-49,  0.00140908 ,  1.03886e-06])
86953   , -78842      , array([ 0.47481    ,  0.00495761 ,  1.58335e-49,  0.00140908 ,  1.03886e-06])
86954   , -78842.2    , array([ 0.474336   ,  0.00496257 ,  1.58335e-49,  0.00140908 ,  1.03886e-06])
86955   , -78842      , array([ 0.474336   ,  0.00495761 ,  1.58493e-49,  0.00140908 ,  1.03886e-06])
86956   , -78842      , array([ 0.474336   ,  0.00495761 ,  1.58335e-49,  0.00141049 ,  1.03886e-06])
86957   , -78841.7    , array([ 0.474336   ,  0.00495761 ,  1.58335e-49,  0.00140908 ,  1.0399e-06 ])
86965   , -78842      , array([ 0.474336   ,  0.00495758 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86966   , -78842      , array([ 0.474336   ,  0.00495758 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86967   , -78842      , array([ 0.47481    ,  0.00495758 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86968   , -78842.2    , array([ 0.474336   ,  0.00496254 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86969   , -78842      , array([ 0.474336   ,  0.00495758 ,  1.58493e-49,  0.00140908 ,  1.03887e-06])
86970   , -78842      , array([ 0.474336   ,  0.00495758 ,  1.58335e-49,  0.00141049 ,  1.03887e-06])
86971   , -78841.7    , array([ 0.474336   ,  0.00495758 ,  1.58335e-49,  0.00140908 ,  1.03991e-06])
86972   , -78842      , array([ 0.474336   ,  0.00495755 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86973   , -78842      , array([ 0.474336   ,  0.00495755 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86974   , -78842      , array([ 0.47481    ,  0.00495755 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86975   , -78842.2    , array([ 0.474336   ,  0.00496251 ,  1.58335e-49,  0.00140908 ,  1.03887e-06])
86976   , -78842      , array([ 0.474336   ,  0.00495755 ,  1.58493e-49,  0.00140908 ,  1.03887e-06])
86977   , -78842      , array([ 0.474336   ,  0.00495755 ,  1.58335e-49,  0.00141049 ,  1.03887e-06])
86978   , -78841.7    , array([ 0.474336   ,  0.00495755 ,  1.58335e-49,  0.00140908 ,  1.03991e-06])
86979   , -74950.4    , array([ 0.46483    ,  0.00120155 ,  1.58335e-49,  0.00140908 ,  4.38116e-06])
86980   , -74950.4    , array([ 0.46483    ,  0.00120155 ,  1.58335e-49,  0.00140908 ,  4.38116e-06])
86981   , -74950.4    , array([ 0.465295   ,  0.00120155 ,  1.58335e-49,  0.00140908 ,  4.38116e-06])
86982   , -74954.4    , array([ 0.46483    ,  0.00120276 ,  1.58335e-49,  0.00140908 ,  4.38116e-06])
86983   , -74950.4    , array([ 0.46483    ,  0.00120155 ,  1.58493e-49,  0.00140908 ,  4.38116e-06])
86984   , -74950.4    , array([ 0.46483    ,  0.00120155 ,  1.58335e-49,  0.00141049 ,  4.38116e-06])
86985   , -74946.4    , array([ 0.46483    ,  0.00120155 ,  1.58335e-49,  0.00140908 ,  4.38555e-06])
86986   , -74950.2    , array([ 0.46483    ,  0.00120152 ,  1.58335e-49,  0.00140908 ,  4.38128e-06])
86987   , -74950.2    , array([ 0.46483    ,  0.00120152 ,  1.58335e-49,  0.00140908 ,  4.38128e-06])
86988   , -74950.2    , array([ 0.465295   ,  0.00120152 ,  1.58335e-49,  0.00140908 ,  4.38128e-06])
86989   , -74954.1    , array([ 0.46483    ,  0.00120272 ,  1.58335e-49,  0.00140908 ,  4.38128e-06])
86990   , -74950.2    , array([ 0.46483    ,  0.00120152 ,  1.58493e-49,  0.00140908 ,  4.38128e-06])
86991   , -74950.2    , array([ 0.46483    ,  0.00120152 ,  1.58335e-49,  0.00141049 ,  4.38128e-06])
86992   , -74946.2    , array([ 0.46483    ,  0.00120152 ,  1.58335e-49,  0.00140908 ,  4.38567e-06])
86993   , -74949.9    , array([ 0.46483    ,  0.00120149 ,  1.58335e-49,  0.00140908 ,  4.3814e-06 ])
86994   , -74949.9    , array([ 0.46483    ,  0.00120149 ,  1.58335e-49,  0.00140908 ,  4.3814e-06 ])
86995   , -74950      , array([ 0.465295   ,  0.00120149 ,  1.58335e-49,  0.00140908 ,  4.3814e-06 ])
86996   , -74953.9    , array([ 0.46483    ,  0.00120269 ,  1.58335e-49,  0.00140908 ,  4.3814e-06 ])
86997   , -74949.9    , array([ 0.46483    ,  0.00120149 ,  1.58493e-49,  0.00140908 ,  4.3814e-06 ])
86998   , -74949.9    , array([ 0.46483    ,  0.00120149 ,  1.58335e-49,  0.00141049 ,  4.3814e-06 ])
86999   , -74946      , array([ 0.46483    ,  0.00120149 ,  1.58335e-49,  0.00140908 ,  4.38579e-06])
87007   , -74949.9    , array([ 0.46483    ,  0.00120148 ,  1.58335e-49,  0.00140908 ,  4.38143e-06])
87008   , -74949.9    , array([ 0.46483    ,  0.00120148 ,  1.58335e-49,  0.00140908 ,  4.38143e-06])
87009   , -74949.9    , array([ 0.465295   ,  0.00120148 ,  1.58335e-49,  0.00140908 ,  4.38143e-06])
87010   , -74953.9    , array([ 0.46483    ,  0.00120268 ,  1.58335e-49,  0.00140908 ,  4.38143e-06])
87011   , -74949.9    , array([ 0.46483    ,  0.00120148 ,  1.58493e-49,  0.00140908 ,  4.38143e-06])
87012   , -74949.9    , array([ 0.46483    ,  0.00120148 ,  1.58335e-49,  0.00141049 ,  4.38143e-06])
87013   , -74945.9    , array([ 0.46483    ,  0.00120148 ,  1.58335e-49,  0.00140908 ,  4.38582e-06])
87014   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38146e-06])
87015   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38146e-06])
87016   , -74949.8    , array([ 0.465295   ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38146e-06])
87017   , -74953.8    , array([ 0.46483    ,  0.00120268 ,  1.58335e-49,  0.00140908 ,  4.38146e-06])
87018   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58493e-49,  0.00140908 ,  4.38146e-06])
87019   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00141049 ,  4.38146e-06])
87020   , -74945.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38585e-06])
87028   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38147e-06])
87029   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38147e-06])
87030   , -74949.8    , array([ 0.465295   ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38147e-06])
87031   , -74953.8    , array([ 0.46483    ,  0.00120267 ,  1.58335e-49,  0.00140908 ,  4.38147e-06])
87032   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58493e-49,  0.00140908 ,  4.38147e-06])
87033   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00141049 ,  4.38147e-06])
87034   , -74945.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38585e-06])
87035   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38148e-06])
87036   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38148e-06])
87037   , -74949.8    , array([ 0.465295   ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38148e-06])
87038   , -74953.8    , array([ 0.46483    ,  0.00120267 ,  1.58335e-49,  0.00140908 ,  4.38148e-06])
87039   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58493e-49,  0.00140908 ,  4.38148e-06])
87040   , -74949.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00141049 ,  4.38148e-06])
87041   , -74945.8    , array([ 0.46483    ,  0.00120147 ,  1.58335e-49,  0.00140908 ,  4.38586e-06])
87042   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87043   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87044   , -73264.2    , array([ 0.464119   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87045   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87046   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58493e-49,  0.00140908 ,  5.24498e-06])
87047   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00141049 ,  5.24498e-06])
87048   , -73258.6    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87049   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87050   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87051   , -73264.1    , array([ 0.464119   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87052   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87053   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58493e-49,  0.00140908 ,  5.24498e-06])
87054   , -73264.1    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00141049 ,  5.24498e-06])
87055   , -73258.6    , array([ 0.463655   ,  0.00100642 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87056   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87057   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87058   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87059   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24498e-06])
87060   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24498e-06])
87061   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24498e-06])
87062   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87070   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87071   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87072   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87073   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87074   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87075   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87076   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87077   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87078   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87079   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87080   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87081   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87082   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87083   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87091   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87092   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87093   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87094   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87095   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87096   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87097   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87098   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87099   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87100   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87101   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87102   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87103   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87104   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87112   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87113   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87114   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87115   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87116   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87117   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87118   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87119   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87120   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87121   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87122   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87123   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87124   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87125   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87133   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87134   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87135   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87136   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87137   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87138   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87139   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87140   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87141   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87142   , -73264.1    , array([ 0.464119   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87143   , -73269.7    , array([ 0.463655   ,  0.00100742 ,  1.58335e-49,  0.00140908 ,  5.24499e-06])
87144   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58493e-49,  0.00140908 ,  5.24499e-06])
87145   , -73264.1    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00141049 ,  5.24499e-06])
87146   , -73258.6    , array([ 0.463655   ,  0.00100641 ,  1.58335e-49,  0.00140908 ,  5.25023e-06])
87147   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87148   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87149   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87150   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87151   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87152   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87153   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87154   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87155   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87156   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87157   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87158   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87159   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87160   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87161   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87162   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87163   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87164   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87165   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87166   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87167   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87175   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87176   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87177   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87178   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87179   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87180   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87181   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87182   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87183   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87184   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87185   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87186   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87187   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87188   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87192   , -73192.1    , array([ 0.463609   ,  0.00100047 ,  1.58335e-49,  0.00140908 ,  5.28197e-06])
87196   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87197   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87198   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87199   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87200   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87201   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87202   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87203   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87204   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87205   , -73202.1    , array([ 0.464082   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87206   , -73207.7    , array([ 0.463618   ,  0.00100186 ,  1.58335e-49,  0.00140908 ,  5.27455e-06])
87207   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58493e-49,  0.00140908 ,  5.27455e-06])
87208   , -73202.1    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00141049 ,  5.27455e-06])
87209   , -73196.5    , array([ 0.463618   ,  0.00100086 ,  1.58335e-49,  0.00140908 ,  5.27983e-06])
87210   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87211   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87212   , -73194.3    , array([ 0.464078   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87213   , -73199.9    , array([ 0.463614   ,  0.00100117 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87214   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58493e-49,  0.00140908 ,  5.27826e-06])
87215   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00141049 ,  5.27826e-06])
87216   , -73188.7    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.28354e-06])
87217   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87218   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87219   , -73194.3    , array([ 0.464078   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87220   , -73199.9    , array([ 0.463614   ,  0.00100117 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87221   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58493e-49,  0.00140908 ,  5.27826e-06])
87222   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00141049 ,  5.27826e-06])
87223   , -73188.7    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.28354e-06])
87224   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87225   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87226   , -73194.3    , array([ 0.464078   ,  0.00100017 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87227   , -73199.9    , array([ 0.463614   ,  0.00100117 ,  1.58335e-49,  0.00140908 ,  5.27826e-06])
87228   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58493e-49,  0.00140908 ,  5.27826e-06])
87229   , -73194.3    , array([ 0.463614   ,  0.00100017 ,  1.58335e-49,  0.00141049 ,  5.27826e-06])
