230445  , -55161.4    , array([ 0.0051267  ,  0.0515144  ,  6.5344e-49 ,  2.28392e-25,  0.00109194 ])
230446  , -55134.7    , array([ 0.00513183 ,  0.0515144  ,  6.5344e-49 ,  2.28392e-25,  0.00109194 ])
230447  , -55169.3    , array([ 0.0051267  ,  0.051566   ,  6.5344e-49 ,  2.28392e-25,  0.00109194 ])
230448  , -55161.4    , array([ 0.0051267  ,  0.0515144  ,  6.54093e-49,  2.28392e-25,  0.00109194 ])
230449  , -55161.4    , array([ 0.0051267  ,  0.0515144  ,  6.5344e-49 ,  2.2862e-25 ,  0.00109194 ])
230450  , -55179.7    , array([ 0.0051267  ,  0.0515144  ,  6.5344e-49 ,  2.28392e-25,  0.00109303 ])
230451  , -55161.4    , array([ 0.0051267  ,  0.0515144  ,  6.5344e-49 ,  2.28392e-25,  0.00109194 ])
230452  , -47858.6    , array([ 0.0115198  ,  0.0405297  ,  6.5344e-49 ,  2.28392e-25,  0.000627363])
230453  , -47858.6    , array([ 0.0115198  ,  0.0405297  ,  6.5344e-49 ,  2.28392e-25,  0.000627363])
230454  , -47863.8    , array([ 0.0115313  ,  0.0405297  ,  6.5344e-49 ,  2.28392e-25,  0.000627363])
230455  , -47867.1    , array([ 0.0115198  ,  0.0405702  ,  6.5344e-49 ,  2.28392e-25,  0.000627363])
230456  , -47858.6    , array([ 0.0115198  ,  0.0405297  ,  6.54093e-49,  2.28392e-25,  0.000627363])
230457  , -47858.6    , array([ 0.0115198  ,  0.0405297  ,  6.5344e-49 ,  2.2862e-25 ,  0.000627363])
230458  , -47844.8    , array([ 0.0115198  ,  0.0405297  ,  6.5344e-49 ,  2.28392e-25,  0.000627991])
230459  , -21900.3    , array([ 0.0211547  ,  0.0127194  ,  6.5344e-49 ,  2.28392e-25,  0.00112349 ])
230460  , -21900.3    , array([ 0.0211547  ,  0.0127194  ,  6.5344e-49 ,  2.28392e-25,  0.00112349 ])
230461  , -21899.3    , array([ 0.0211758  ,  0.0127194  ,  6.5344e-49 ,  2.28392e-25,  0.00112349 ])
230462  , -21919.9    , array([ 0.0211547  ,  0.0127321  ,  6.5344e-49 ,  2.28392e-25,  0.00112349 ])
230463  , -21900.3    , array([ 0.0211547  ,  0.0127194  ,  6.54093e-49,  2.28392e-25,  0.00112349 ])
230464  , -21900.3    , array([ 0.0211547  ,  0.0127194  ,  6.5344e-49 ,  2.2862e-25 ,  0.00112349 ])
230465  , -21881.5    , array([ 0.0211547  ,  0.0127194  ,  6.5344e-49 ,  2.28392e-25,  0.00112462 ])
230473  , -21869      , array([ 0.0211664  ,  0.0127059  ,  6.5344e-49 ,  2.28392e-25,  0.00112409 ])
230474  , -21869      , array([ 0.0211664  ,  0.0127059  ,  6.5344e-49 ,  2.28392e-25,  0.00112409 ])
230475  , -21868      , array([ 0.0211876  ,  0.0127059  ,  6.5344e-49 ,  2.28392e-25,  0.00112409 ])
230476  , -21888.6    , array([ 0.0211664  ,  0.0127187  ,  6.5344e-49 ,  2.28392e-25,  0.00112409 ])
230477  , -21869      , array([ 0.0211664  ,  0.0127059  ,  6.54093e-49,  2.28392e-25,  0.00112409 ])
230478  , -21869      , array([ 0.0211664  ,  0.0127059  ,  6.5344e-49 ,  2.2862e-25 ,  0.00112409 ])
230479  , -21850.2    , array([ 0.0211664  ,  0.0127059  ,  6.5344e-49 ,  2.28392e-25,  0.00112522 ])
230480  , -20932.3    , array([ 0.0215212  ,  0.0123096  ,  6.5344e-49 ,  2.28392e-25,  0.00114215 ])
230481  , -20932.3    , array([ 0.0215212  ,  0.0123096  ,  6.5344e-49 ,  2.28392e-25,  0.00114215 ])
230482  , -20931.1    , array([ 0.0215427  ,  0.0123096  ,  6.5344e-49 ,  2.28392e-25,  0.00114215 ])
230483  , -20951.8    , array([ 0.0215212  ,  0.0123219  ,  6.5344e-49 ,  2.28392e-25,  0.00114215 ])
230484  , -20932.3    , array([ 0.0215212  ,  0.0123096  ,  6.54093e-49,  2.28392e-25,  0.00114215 ])
230485  , -20932.3    , array([ 0.0215212  ,  0.0123096  ,  6.5344e-49 ,  2.2862e-25 ,  0.00114215 ])
230486  , -20913.7    , array([ 0.0215212  ,  0.0123096  ,  6.5344e-49 ,  2.28392e-25,  0.00114329 ])
230487  , -97419.4    , array([ 0.0719546  ,  0.00123237 ,  6.5344e-49 ,  2.28392e-25,  0.00363288 ])
230488  , -97419.4    , array([ 0.0719546  ,  0.00123237 ,  6.5344e-49 ,  2.28392e-25,  0.00363288 ])
230489  , -97418.6    , array([ 0.0720266  ,  0.00123237 ,  6.5344e-49 ,  2.28392e-25,  0.00363288 ])
230490  , -97306.2    , array([ 0.0719546  ,  0.00123361 ,  6.5344e-49 ,  2.28392e-25,  0.00363288 ])
230491  , -97419.4    , array([ 0.0719546  ,  0.00123237 ,  6.54093e-49,  2.28392e-25,  0.00363288 ])
230492  , -97419.4    , array([ 0.0719546  ,  0.00123237 ,  6.5344e-49 ,  2.2862e-25 ,  0.00363288 ])
230493  , -97531.3    , array([ 0.0719546  ,  0.00123237 ,  6.5344e-49 ,  2.28392e-25,  0.00363651 ])
230494  , -4406.32    , array([ 0.0319021  ,  0.00581137 ,  6.5344e-49 ,  2.28392e-25,  0.00166575 ])
230495  , -4406.32    , array([ 0.0319021  ,  0.00581137 ,  6.5344e-49 ,  2.28392e-25,  0.00166575 ])
230496  , -4403.09    , array([ 0.031934   ,  0.00581137 ,  6.5344e-49 ,  2.28392e-25,  0.00166575 ])
230497  , -4411.19    , array([ 0.0319021  ,  0.00581719 ,  6.5344e-49 ,  2.28392e-25,  0.00166575 ])
230498  , -4406.32    , array([ 0.0319021  ,  0.00581137 ,  6.54093e-49,  2.28392e-25,  0.00166575 ])
230499  , -4406.32    , array([ 0.0319021  ,  0.00581137 ,  6.5344e-49 ,  2.2862e-25 ,  0.00166575 ])
230500  , -4404.55    , array([ 0.0319021  ,  0.00581137 ,  6.5344e-49 ,  2.28392e-25,  0.00166742 ])
230508  , -4404.78    , array([ 0.0319017  ,  0.00580937 ,  6.5344e-49 ,  2.28392e-25,  0.00166566 ])
230509  , -4404.78    , array([ 0.0319017  ,  0.00580937 ,  6.5344e-49 ,  2.28392e-25,  0.00166566 ])
230510  , -4401.55    , array([ 0.0319336  ,  0.00580937 ,  6.5344e-49 ,  2.28392e-25,  0.00166566 ])
230511  , -4409.65    , array([ 0.0319017  ,  0.00581518 ,  6.5344e-49 ,  2.28392e-25,  0.00166566 ])
230512  , -4404.78    , array([ 0.0319017  ,  0.00580937 ,  6.54093e-49,  2.28392e-25,  0.00166566 ])
230513  , -4404.78    , array([ 0.0319017  ,  0.00580937 ,  6.5344e-49 ,  2.2862e-25 ,  0.00166566 ])
230514  , -4403.01    , array([ 0.0319017  ,  0.00580937 ,  6.5344e-49 ,  2.28392e-25,  0.00166733 ])
230515  , -3889.64    , array([ 0.0315961  ,  0.00454552 ,  6.5344e-49 ,  2.28392e-25,  0.00160449 ])
230516  , -3889.64    , array([ 0.0315961  ,  0.00454552 ,  6.5344e-49 ,  2.28392e-25,  0.00160449 ])
230517  , -3886.62    , array([ 0.0316277  ,  0.00454552 ,  6.5344e-49 ,  2.28392e-25,  0.00160449 ])
230518  , -3888.85    , array([ 0.0315961  ,  0.00455007 ,  6.5344e-49 ,  2.28392e-25,  0.00160449 ])
230519  , -3889.64    , array([ 0.0315961  ,  0.00454552 ,  6.54093e-49,  2.28392e-25,  0.00160449 ])
230520  , -3889.64    , array([ 0.0315961  ,  0.00454552 ,  6.5344e-49 ,  2.2862e-25 ,  0.00160449 ])
230521  , -3893.3     , array([ 0.0315961  ,  0.00454552 ,  6.5344e-49 ,  2.28392e-25,  0.0016061  ])
230529  , -3889.64    , array([ 0.0315966  ,  0.00454559 ,  6.5344e-49 ,  2.28392e-25,  0.00160452 ])
230530  , -3889.64    , array([ 0.0315966  ,  0.00454559 ,  6.5344e-49 ,  2.28392e-25,  0.00160452 ])
