1637    , -41503.5    , array([ 1.13454    ,  0.135334   ,  2.83622    ,  4.50215    ,  0.0062778  ])
1638    , -41505.1    , array([ 1.13568    ,  0.135334   ,  2.83622    ,  4.50215    ,  0.0062778  ])
1639    , -41526.6    , array([ 1.13454    ,  0.135469   ,  2.83622    ,  4.50215    ,  0.0062778  ])
1640    , -41503.8    , array([ 1.13454    ,  0.135334   ,  2.83906    ,  4.50215    ,  0.0062778  ])
1641    , -41504.2    , array([ 1.13454    ,  0.135334   ,  2.83622    ,  4.50665    ,  0.0062778  ])
1642    , -41479.8    , array([ 1.13454    ,  0.135334   ,  2.83622    ,  4.50215    ,  0.00628408 ])
1643    , -41503.5    , array([ 1.13454    ,  0.135334   ,  2.83622    ,  4.50215    ,  0.0062778  ])
1644    , -8439.82    , array([ 1.0797     ,  0.0668608  ,  2.80726    ,  4.399      ,  0.0129098  ])
1645    , -8439.82    , array([ 1.0797     ,  0.0668608  ,  2.80726    ,  4.399      ,  0.0129098  ])
1646    , -8440.28    , array([ 1.08078    ,  0.0668608  ,  2.80726    ,  4.399      ,  0.0129098  ])
1647    , -8457.26    , array([ 1.0797     ,  0.0669277  ,  2.80726    ,  4.399      ,  0.0129098  ])
1648    , -8440.26    , array([ 1.0797     ,  0.0668608  ,  2.81007    ,  4.399      ,  0.0129098  ])
1649    , -8441.06    , array([ 1.0797     ,  0.0668608  ,  2.80726    ,  4.40341    ,  0.0129098  ])
1650    , -8423.56    , array([ 1.0797     ,  0.0668608  ,  2.80726    ,  4.399      ,  0.0129227  ])
1658    , -8432.4     , array([ 1.0804     ,  0.0668006  ,  2.80674    ,  4.39614    ,  0.0129028  ])
1659    , -8432.4     , array([ 1.0804     ,  0.0668006  ,  2.80674    ,  4.39614    ,  0.0129028  ])
1660    , -8432.86    , array([ 1.08149    ,  0.0668006  ,  2.80674    ,  4.39614    ,  0.0129028  ])
1661    , -8449.83    , array([ 1.0804     ,  0.0668675  ,  2.80674    ,  4.39614    ,  0.0129028  ])
1662    , -8432.84    , array([ 1.0804     ,  0.0668006  ,  2.80955    ,  4.39614    ,  0.0129028  ])
1663    , -8433.64    , array([ 1.0804     ,  0.0668006  ,  2.80674    ,  4.40054    ,  0.0129028  ])
1664    , -8416.15    , array([ 1.0804     ,  0.0668006  ,  2.80674    ,  4.39614    ,  0.0129157  ])
1665    , -2281.83    , array([ 3.10092    ,  0.0155165  ,  2.07995    ,  1.52821    ,  0.00533827 ])
1666    , -2281.83    , array([ 3.10092    ,  0.0155165  ,  2.07995    ,  1.52821    ,  0.00533827 ])
1667    , -2281.87    , array([ 3.10402    ,  0.0155165  ,  2.07995    ,  1.52821    ,  0.00533827 ])
1668    , -2282.91    , array([ 3.10092    ,  0.015532   ,  2.07995    ,  1.52821    ,  0.00533827 ])
1669    , -2281.88    , array([ 3.10092    ,  0.0155165  ,  2.08203    ,  1.52821    ,  0.00533827 ])
1670    , -2281.83    , array([ 3.10092    ,  0.0155165  ,  2.07995    ,  1.52974    ,  0.00533827 ])
1671    , -2280.47    , array([ 3.10092    ,  0.0155165  ,  2.07995    ,  1.52821    ,  0.00534361 ])
1679    , -2281.56    , array([ 3.10486    ,  0.0155266  ,  2.07896    ,  1.5279     ,  0.00534214 ])
1680    , -2281.56    , array([ 3.10486    ,  0.0155266  ,  2.07896    ,  1.5279     ,  0.00534214 ])
1681    , -2281.6     , array([ 3.10796    ,  0.0155266  ,  2.07896    ,  1.5279     ,  0.00534214 ])
1682    , -2282.63    , array([ 3.10486    ,  0.0155422  ,  2.07896    ,  1.5279     ,  0.00534214 ])
1683    , -2281.6     , array([ 3.10486    ,  0.0155266  ,  2.08104    ,  1.5279     ,  0.00534214 ])
1684    , -2281.55    , array([ 3.10486    ,  0.0155266  ,  2.07896    ,  1.52943    ,  0.00534214 ])
1685    , -2280.19    , array([ 3.10486    ,  0.0155266  ,  2.07896    ,  1.5279     ,  0.00534749 ])
