185011  , -73519.7    , array([ 0.663489   ,  0.134184   ,  3.0654e-90 ,  5.96484e-73,  0.000587381])
185012  , -73520.3    , array([ 0.664153   ,  0.134184   ,  3.0654e-90 ,  5.96484e-73,  0.000587381])
185013  , -73524.3    , array([ 0.663489   ,  0.134319   ,  3.0654e-90 ,  5.96484e-73,  0.000587381])
185014  , -73519.7    , array([ 0.663489   ,  0.134184   ,  3.06846e-90,  5.96484e-73,  0.000587381])
185015  , -73519.7    , array([ 0.663489   ,  0.134184   ,  3.0654e-90 ,  5.97081e-73,  0.000587381])
185016  , -73514.4    , array([ 0.663489   ,  0.134184   ,  3.0654e-90 ,  5.96484e-73,  0.000587969])
185017  , -73519.7    , array([ 0.663489   ,  0.134184   ,  3.0654e-90 ,  5.96484e-73,  0.000587381])
185018  , -59993.6    , array([ 0.606631   ,  0.0690685  ,  3.0654e-90 ,  5.96484e-73,  0.00125055 ])
185019  , -59993.6    , array([ 0.606631   ,  0.0690685  ,  3.0654e-90 ,  5.96484e-73,  0.00125055 ])
185020  , -59994.7    , array([ 0.607238   ,  0.0690685  ,  3.0654e-90 ,  5.96484e-73,  0.00125055 ])
185021  , -60008.4    , array([ 0.606631   ,  0.0691376  ,  3.0654e-90 ,  5.96484e-73,  0.00125055 ])
185022  , -59993.6    , array([ 0.606631   ,  0.0690685  ,  3.06846e-90,  5.96484e-73,  0.00125055 ])
185023  , -59993.6    , array([ 0.606631   ,  0.0690685  ,  3.0654e-90 ,  5.97081e-73,  0.00125055 ])
185024  , -59977.7    , array([ 0.606631   ,  0.0690685  ,  3.0654e-90 ,  5.96484e-73,  0.0012518  ])
185025  , -176567     , array([ 0.423924   ,  0.00484836 ,  3.0654e-90 ,  5.96484e-73,  0.0256933  ])
185026  , -176567     , array([ 0.423924   ,  0.00484836 ,  3.0654e-90 ,  5.96484e-73,  0.0256933  ])
185027  , -176565     , array([ 0.424348   ,  0.00484836 ,  3.0654e-90 ,  5.96484e-73,  0.0256933  ])
185028  , -176377     , array([ 0.423924   ,  0.00485321 ,  3.0654e-90 ,  5.96484e-73,  0.0256933  ])
185029  , -176567     , array([ 0.423924   ,  0.00484836 ,  3.06846e-90,  5.96484e-73,  0.0256933  ])
185030  , -176567     , array([ 0.423924   ,  0.00484836 ,  3.0654e-90 ,  5.97081e-73,  0.0256933  ])
185031  , -176754     , array([ 0.423924   ,  0.00484836 ,  3.0654e-90 ,  5.96484e-73,  0.025719   ])
185032  , -10291.6    , array([ 0.528478   ,  0.0248471  ,  3.0654e-90 ,  5.96484e-73,  0.0040023  ])
185033  , -10291.6    , array([ 0.528478   ,  0.0248471  ,  3.0654e-90 ,  5.96484e-73,  0.0040023  ])
185034  , -10292      , array([ 0.529007   ,  0.0248471  ,  3.0654e-90 ,  5.96484e-73,  0.0040023  ])
185035  , -10310.7    , array([ 0.528478   ,  0.024872   ,  3.0654e-90 ,  5.96484e-73,  0.0040023  ])
185036  , -10291.6    , array([ 0.528478   ,  0.0248471  ,  3.06846e-90,  5.96484e-73,  0.0040023  ])
185037  , -10291.6    , array([ 0.528478   ,  0.0248471  ,  3.0654e-90 ,  5.97081e-73,  0.0040023  ])
185038  , -10272      , array([ 0.528478   ,  0.0248471  ,  3.0654e-90 ,  5.96484e-73,  0.0040063  ])
185039  , -4327.97    , array([ 0.4916     ,  0.0145348  ,  3.0654e-90 ,  5.96484e-73,  0.00736679 ])
185040  , -4327.97    , array([ 0.4916     ,  0.0145348  ,  3.0654e-90 ,  5.96484e-73,  0.00736679 ])
185041  , -4327.83    , array([ 0.492092   ,  0.0145348  ,  3.0654e-90 ,  5.96484e-73,  0.00736679 ])
185042  , -4315.67    , array([ 0.4916     ,  0.0145493  ,  3.0654e-90 ,  5.96484e-73,  0.00736679 ])
185043  , -4327.97    , array([ 0.4916     ,  0.0145348  ,  3.06846e-90,  5.96484e-73,  0.00736679 ])
185044  , -4327.97    , array([ 0.4916     ,  0.0145348  ,  3.0654e-90 ,  5.97081e-73,  0.00736679 ])
185045  , -4339.77    , array([ 0.4916     ,  0.0145348  ,  3.0654e-90 ,  5.96484e-73,  0.00737416 ])
185046  , -2191.91    , array([ 0.505399   ,  0.0178455  ,  3.0654e-90 ,  5.96484e-73,  0.00583275 ])
185047  , -2191.91    , array([ 0.505399   ,  0.0178455  ,  3.0654e-90 ,  5.96484e-73,  0.00583275 ])
185048  , -2191.9     , array([ 0.505905   ,  0.0178455  ,  3.0654e-90 ,  5.96484e-73,  0.00583275 ])
185049  , -2193.78    , array([ 0.505399   ,  0.0178633  ,  3.0654e-90 ,  5.96484e-73,  0.00583275 ])
185050  , -2191.91    , array([ 0.505399   ,  0.0178455  ,  3.06846e-90,  5.96484e-73,  0.00583275 ])
185051  , -2191.91    , array([ 0.505399   ,  0.0178455  ,  3.0654e-90 ,  5.97081e-73,  0.00583275 ])
185052  , -2189.74    , array([ 0.505399   ,  0.0178455  ,  3.0654e-90 ,  5.96484e-73,  0.00583859 ])
185060  , -2161.05    , array([ 0.543565   ,  0.0178155  ,  3.0654e-90 ,  5.96484e-73,  0.0059147  ])
185061  , -2161.05    , array([ 0.543565   ,  0.0178155  ,  3.0654e-90 ,  5.96484e-73,  0.0059147  ])
185062  , -2161.05    , array([ 0.544109   ,  0.0178155  ,  3.0654e-90 ,  5.96484e-73,  0.0059147  ])
185063  , -2162.47    , array([ 0.543565   ,  0.0178333  ,  3.0654e-90 ,  5.96484e-73,  0.0059147  ])
185064  , -2161.05    , array([ 0.543565   ,  0.0178155  ,  3.06846e-90,  5.96484e-73,  0.0059147  ])
185065  , -2161.05    , array([ 0.543565   ,  0.0178155  ,  3.0654e-90 ,  5.97081e-73,  0.0059147  ])
185066  , -2159.31    , array([ 0.543565   ,  0.0178155  ,  3.0654e-90 ,  5.96484e-73,  0.00592062 ])
185067  , -2091.43    , array([ 0.604667   ,  0.0210889  ,  3.0654e-90 ,  5.96484e-73,  0.00703307 ])
185068  , -2091.43    , array([ 0.604667   ,  0.0210889  ,  3.0654e-90 ,  5.96484e-73,  0.00703307 ])
185069  , -2091.42    , array([ 0.605272   ,  0.0210889  ,  3.0654e-90 ,  5.96484e-73,  0.00703307 ])
185070  , -2092.78    , array([ 0.604667   ,  0.02111    ,  3.0654e-90 ,  5.96484e-73,  0.00703307 ])
185071  , -2091.43    , array([ 0.604667   ,  0.0210889  ,  3.06846e-90,  5.96484e-73,  0.00703307 ])
185072  , -2091.43    , array([ 0.604667   ,  0.0210889  ,  3.0654e-90 ,  5.97081e-73,  0.00703307 ])
185073  , -2089.75    , array([ 0.604667   ,  0.0210889  ,  3.0654e-90 ,  5.96484e-73,  0.0070401  ])
185074  , -1796.26    , array([ 0.92592    ,  0.0414073  ,  3.0654e-90 ,  5.96484e-73,  0.0140602  ])
185075  , -1796.26    , array([ 0.92592    ,  0.0414073  ,  3.0654e-90 ,  5.96484e-73,  0.0140602  ])
185076  , -1796.21    , array([ 0.926847   ,  0.0414073  ,  3.0654e-90 ,  5.96484e-73,  0.0140602  ])
185077  , -1797.43    , array([ 0.92592    ,  0.0414487  ,  3.0654e-90 ,  5.96484e-73,  0.0140602  ])
185078  , -1796.26    , array([ 0.92592    ,  0.0414073  ,  3.06846e-90,  5.96484e-73,  0.0140602  ])
185079  , -1796.26    , array([ 0.92592    ,  0.0414073  ,  3.0654e-90 ,  5.97081e-73,  0.0140602  ])
185080  , -1794.8     , array([ 0.92592    ,  0.0414073  ,  3.0654e-90 ,  5.96484e-73,  0.0140743  ])
185081  , -11704.5    , array([ 5.09102    ,  0.615418   ,  3.0654e-90 ,  5.96484e-73,  0.224588   ])
185082  , -11704.5    , array([ 5.09102    ,  0.615418   ,  3.0654e-90 ,  5.96484e-73,  0.224588   ])
185083  , -11706.5    , array([ 5.09611    ,  0.615418   ,  3.0654e-90 ,  5.96484e-73,  0.224588   ])
185084  , -11706.3    , array([ 5.09102    ,  0.616034   ,  3.0654e-90 ,  5.96484e-73,  0.224588   ])
185085  , -11704.5    , array([ 5.09102    ,  0.615418   ,  3.06846e-90,  5.96484e-73,  0.224588   ])
185086  , -11704.5    , array([ 5.09102    ,  0.615418   ,  3.0654e-90 ,  5.97081e-73,  0.224588   ])
185087  , -11714.5    , array([ 5.09102    ,  0.615418   ,  3.0654e-90 ,  5.96484e-73,  0.224812   ])
185088  , -1665.98    , array([ 1.21606    ,  0.0637566  ,  3.0654e-90 ,  5.96484e-73,  0.0219001  ])
185089  , -1665.98    , array([ 1.21606    ,  0.0637566  ,  3.0654e-90 ,  5.96484e-73,  0.0219001  ])
185090  , -1665.92    , array([ 1.21728    ,  0.0637566  ,  3.0654e-90 ,  5.96484e-73,  0.0219001  ])
