7228    , -1648.78    , array([ 0.345406   ,  0.336007   ,  0.0023279  ,  0.0283973  ])
7229    , -1648.83    , array([ 0.345752   ,  0.336007   ,  0.0023279  ,  0.0283973  ])
7230    , -1649.27    , array([ 0.345406   ,  0.336343   ,  0.0023279  ,  0.0283973  ])
7231    , -1648.74    , array([ 0.345406   ,  0.336007   ,  0.00233023 ,  0.0283973  ])
7232    , -1648.35    , array([ 0.345406   ,  0.336007   ,  0.0023279  ,  0.0284257  ])
7233    , -1648.78    , array([ 0.345406   ,  0.336007   ,  0.0023279  ,  0.0283973  ])
7234    , -1441.15    , array([ 0.3193     ,  0.156935   ,  0.00245139 ,  0.0547794  ])
7235    , -1441.15    , array([ 0.3193     ,  0.156935   ,  0.00245139 ,  0.0547794  ])
7236    , -1441.15    , array([ 0.319619   ,  0.156935   ,  0.00245139 ,  0.0547794  ])
7237    , -1440.17    , array([ 0.3193     ,  0.157092   ,  0.00245139 ,  0.0547794  ])
7238    , -1441.15    , array([ 0.3193     ,  0.156935   ,  0.00245384 ,  0.0547794  ])
7239    , -1441.13    , array([ 0.3193     ,  0.156935   ,  0.00245139 ,  0.0548342  ])
7240    , -1379.98    , array([ 0.332765   ,  0.234152   ,  0.00238569 ,  0.0387831  ])
7241    , -1379.98    , array([ 0.332765   ,  0.234152   ,  0.00238569 ,  0.0387831  ])
7242    , -1380.01    , array([ 0.333098   ,  0.234152   ,  0.00238569 ,  0.0387831  ])
7243    , -1380.11    , array([ 0.332765   ,  0.234386   ,  0.00238569 ,  0.0387831  ])
7244    , -1379.97    , array([ 0.332765   ,  0.234152   ,  0.00238808 ,  0.0387831  ])
7245    , -1379.57    , array([ 0.332765   ,  0.234152   ,  0.00238569 ,  0.0388219  ])
7246    , -788.006    , array([ 0.31994    ,  0.247708   ,  0.00245206 ,  0.146707   ])
7247    , -788.006    , array([ 0.31994    ,  0.247708   ,  0.00245206 ,  0.146707   ])
7248    , -788.014    , array([ 0.32026    ,  0.247708   ,  0.00245206 ,  0.146707   ])
7249    , -787.472    , array([ 0.31994    ,  0.247956   ,  0.00245206 ,  0.146707   ])
7250    , -788.001    , array([ 0.31994    ,  0.247708   ,  0.00245452 ,  0.146707   ])
7251    , -787.54     , array([ 0.31994    ,  0.247708   ,  0.00245206 ,  0.146854   ])
7258    , -787.995    , array([ 0.319939   ,  0.247708   ,  0.00245206 ,  0.14671    ])
7259    , -787.995    , array([ 0.319939   ,  0.247708   ,  0.00245206 ,  0.14671    ])
7260    , -788.003    , array([ 0.320259   ,  0.247708   ,  0.00245206 ,  0.14671    ])
7261    , -787.46     , array([ 0.319939   ,  0.247956   ,  0.00245206 ,  0.14671    ])
7262    , -787.989    , array([ 0.319939   ,  0.247708   ,  0.00245452 ,  0.14671    ])
7263    , -787.528    , array([ 0.319939   ,  0.247708   ,  0.00245206 ,  0.146857   ])
7264    , -787.983    , array([ 0.319939   ,  0.247709   ,  0.00245206 ,  0.146714   ])
7265    , -787.983    , array([ 0.319939   ,  0.247709   ,  0.00245206 ,  0.146714   ])
7266    , -787.991    , array([ 0.320259   ,  0.247709   ,  0.00245206 ,  0.146714   ])
7267    , -787.449    , array([ 0.319939   ,  0.247956   ,  0.00245206 ,  0.146714   ])
7268    , -787.978    , array([ 0.319939   ,  0.247709   ,  0.00245452 ,  0.146714   ])
7269    , -787.517    , array([ 0.319939   ,  0.247709   ,  0.00245206 ,  0.146861   ])
7270    , -2324.58    , array([ 0.295752   ,  0.277221   ,  0.0025904  ,  2.09931    ])
7271    , -2324.58    , array([ 0.295752   ,  0.277221   ,  0.0025904  ,  2.09931    ])
7272    , -2324.58    , array([ 0.296048   ,  0.277221   ,  0.0025904  ,  2.09931    ])
