315     , -55386.8    , array([ 0.009004   ,  0.568162   ,  0.00431065 ,  0.0821228  ])
316     , -55386.6    , array([ 0.00901301 ,  0.568162   ,  0.00431065 ,  0.0821228  ])
317     , -55387.1    , array([ 0.009004   ,  0.56873    ,  0.00431065 ,  0.0821228  ])
318     , -55387.1    , array([ 0.009004   ,  0.568162   ,  0.00431496 ,  0.0821228  ])
319     , -55388.7    , array([ 0.009004   ,  0.568162   ,  0.00431065 ,  0.0822049  ])
320     , -55386.8    , array([ 0.009004   ,  0.568162   ,  0.00431065 ,  0.0821228  ])
321     , -54642.2    , array([ 0.0101284  ,  0.491264   ,  0.00377616 ,  0.0307091  ])
322     , -54642.2    , array([ 0.0101284  ,  0.491264   ,  0.00377616 ,  0.0307091  ])
323     , -54643.6    , array([ 0.0101385  ,  0.491264   ,  0.00377616 ,  0.0307091  ])
324     , -54641.8    , array([ 0.0101284  ,  0.491755   ,  0.00377616 ,  0.0307091  ])
325     , -54640.9    , array([ 0.0101284  ,  0.491264   ,  0.00377994 ,  0.0307091  ])
326     , -54642.3    , array([ 0.0101284  ,  0.491264   ,  0.00377616 ,  0.0307398  ])
327     , -54163.3    , array([ 0.00587548 ,  0.523413   ,  0.0063086  ,  0.0119415  ])
328     , -54163.3    , array([ 0.00587548 ,  0.523413   ,  0.0063086  ,  0.0119415  ])
329     , -54164.1    , array([ 0.00588136 ,  0.523413   ,  0.0063086  ,  0.0119415  ])
330     , -54162.9    , array([ 0.00587548 ,  0.523937   ,  0.0063086  ,  0.0119415  ])
331     , -54162.5    , array([ 0.00587548 ,  0.523413   ,  0.00631492 ,  0.0119415  ])
332     , -54162.4    , array([ 0.00587548 ,  0.523413   ,  0.0063086  ,  0.0119535  ])
339     , -54163.3    , array([ 0.00587549 ,  0.523422   ,  0.00630859 ,  0.0119415  ])
340     , -54163.3    , array([ 0.00587549 ,  0.523422   ,  0.00630859 ,  0.0119415  ])
341     , -54164.1    , array([ 0.00588137 ,  0.523422   ,  0.00630859 ,  0.0119415  ])
342     , -54162.9    , array([ 0.00587549 ,  0.523946   ,  0.00630859 ,  0.0119415  ])
343     , -54162.5    , array([ 0.00587549 ,  0.523422   ,  0.0063149  ,  0.0119415  ])
344     , -54162.4    , array([ 0.00587549 ,  0.523422   ,  0.00630859 ,  0.0119535  ])
345     , -54163.3    , array([ 0.00587575 ,  0.523584   ,  0.00630838 ,  0.0119409  ])
346     , -54163.3    , array([ 0.00587575 ,  0.523584   ,  0.00630838 ,  0.0119409  ])
347     , -54164      , array([ 0.00588163 ,  0.523584   ,  0.00630838 ,  0.0119409  ])
348     , -54162.8    , array([ 0.00587575 ,  0.524108   ,  0.00630838 ,  0.0119409  ])
349     , -54162.5    , array([ 0.00587575 ,  0.523584   ,  0.0063147  ,  0.0119409  ])
350     , -54162.3    , array([ 0.00587575 ,  0.523584   ,  0.00630838 ,  0.0119529  ])
357     , -54163.3    , array([ 0.00587575 ,  0.523586   ,  0.00630838 ,  0.0119409  ])
