10997   , -1744.95    , array([ 0.050968   ,  0.0750296  ,  0.00461074 ,  3.29822e-19])
10998   , -1744.96    , array([ 0.051019   ,  0.0750296  ,  0.00461074 ,  3.29822e-19])
10999   , -1744.95    , array([ 0.050968   ,  0.0751047  ,  0.00461074 ,  3.29822e-19])
11000   , -1744.89    , array([ 0.050968   ,  0.0750296  ,  0.00461535 ,  3.29822e-19])
11001   , -1744.95    , array([ 0.050968   ,  0.0750296  ,  0.00461074 ,  3.30152e-19])
11002   , -1744.95    , array([ 0.050968   ,  0.0750296  ,  0.00461074 ,  3.29822e-19])
11003   , -2261.71    , array([ 0.0445824  ,  0.0750296  ,  0.012547   ,  3.29822e-19])
11004   , -2261.71    , array([ 0.0445824  ,  0.0750296  ,  0.012547   ,  3.29822e-19])
11005   , -2260.14    , array([ 0.044627   ,  0.0750296  ,  0.012547   ,  3.29822e-19])
11006   , -2261.71    , array([ 0.0445824  ,  0.0751047  ,  0.012547   ,  3.29822e-19])
11007   , -2262.83    , array([ 0.0445824  ,  0.0750296  ,  0.0125595  ,  3.29822e-19])
11008   , -2261.71    , array([ 0.0445824  ,  0.0750296  ,  0.012547   ,  3.30152e-19])
11009   , -1742.42    , array([ 0.0505069  ,  0.0750296  ,  0.00493502 ,  3.29822e-19])
11010   , -1742.42    , array([ 0.0505069  ,  0.0750296  ,  0.00493502 ,  3.29822e-19])
11011   , -1742.38    , array([ 0.0505574  ,  0.0750296  ,  0.00493502 ,  3.29822e-19])
11012   , -1742.42    , array([ 0.0505069  ,  0.0751047  ,  0.00493502 ,  3.29822e-19])
11013   , -1742.4     , array([ 0.0505069  ,  0.0750296  ,  0.00493996 ,  3.29822e-19])
11014   , -1742.42    , array([ 0.0505069  ,  0.0750296  ,  0.00493502 ,  3.30152e-19])
11015   , -1736.99    , array([ 0.054465   ,  0.0750296  ,  0.00543042 ,  3.29822e-19])
11016   , -1736.99    , array([ 0.054465   ,  0.0750296  ,  0.00543042 ,  3.29822e-19])
11017   , -1736.94    , array([ 0.0545195  ,  0.0750296  ,  0.00543042 ,  3.29822e-19])
11018   , -1736.99    , array([ 0.054465   ,  0.0751047  ,  0.00543042 ,  3.29822e-19])
11019   , -1736.97    , array([ 0.054465   ,  0.0750296  ,  0.00543585 ,  3.29822e-19])
11020   , -1736.99    , array([ 0.054465   ,  0.0750296  ,  0.00543042 ,  3.30152e-19])
11021   , -1708.6     , array([ 0.0736519  ,  0.0750296  ,  0.00796181 ,  3.29822e-19])
11022   , -1708.6     , array([ 0.0736519  ,  0.0750296  ,  0.00796181 ,  3.29822e-19])
11023   , -1708.53    , array([ 0.0737256  ,  0.0750296  ,  0.00796181 ,  3.29822e-19])
11024   , -1708.6     , array([ 0.0736519  ,  0.0751047  ,  0.00796181 ,  3.29822e-19])
11025   , -1708.55    , array([ 0.0736519  ,  0.0750296  ,  0.00796977 ,  3.29822e-19])
11026   , -1708.6     , array([ 0.0736519  ,  0.0750296  ,  0.00796181 ,  3.30152e-19])
11027   , -1429.88    , array([ 0.246292   ,  0.0750296  ,  0.0367895  ,  3.29822e-19])
11028   , -1429.88    , array([ 0.246292   ,  0.0750296  ,  0.0367895  ,  3.29822e-19])
11029   , -1430.14    , array([ 0.246539   ,  0.0750296  ,  0.0367895  ,  3.29822e-19])
11030   , -1429.88    , array([ 0.246292   ,  0.0751047  ,  0.0367895  ,  3.29822e-19])
11031   , -1429.43    , array([ 0.246292   ,  0.0750296  ,  0.0368263  ,  3.29822e-19])
11032   , -1429.88    , array([ 0.246292   ,  0.0750296  ,  0.0367895  ,  3.30152e-19])
11039   , -1429.88    , array([ 0.246295   ,  0.0750296  ,  0.0367901  ,  3.29822e-19])
11040   , -1429.88    , array([ 0.246295   ,  0.0750296  ,  0.0367901  ,  3.29822e-19])
11041   , -1430.14    , array([ 0.246542   ,  0.0750296  ,  0.0367901  ,  3.29822e-19])
11042   , -1429.88    , array([ 0.246295   ,  0.0751047  ,  0.0367901  ,  3.29822e-19])
11043   , -1429.43    , array([ 0.246295   ,  0.0750296  ,  0.0368269  ,  3.29822e-19])
11044   , -1429.88    , array([ 0.246295   ,  0.0750296  ,  0.0367901  ,  3.30152e-19])
