Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1997.78	4005.56	1315.6	6083.04	3.2371,0.2686,0.9252,3.1664,30.0
our_model	Round_1_Replicate_2	-2195.46	4400.92	1699.53	5703.22	3.2569,0.4159,0.845,1.9647,30.0
our_model	Round_1_Replicate_3	-1311.26	2632.52	0.67	19984.27	1.0032,0.1021,5.0362,2.3709,0.0509
our_model	Round_1_Replicate_4	-1437.14	2884.28	248.93	19752.63	0.965,0.1463,5.4319,0.9709,0.0696
our_model	Round_1_Replicate_5	-1315.18	2640.36	8.54	19915.85	1.0288,0.1054,5.0172,2.0323,0.0512
our_model	Round_1_Replicate_6	-2182.23	4374.46	1675.02	4751.93	3.9202,0.4916,0.704,1.6652,30.0
our_model	Round_1_Replicate_7	-1311.47	2632.94	1.08	19974.25	1.0038,0.1028,5.0155,2.3393,0.0511
our_model	Round_1_Replicate_8	-1342.91	2695.82	65.5	20007.4	0.9918,0.1089,5.4329,1.0516,0.0495
our_model	Round_1_Replicate_9	-2964.82	5939.64	3054.86	4993.65	3.3658,0.7563,0.7616,1.0029,30.0
our_model	Round_1_Replicate_10	-2246.91	4503.82	1794.66	4778.86	3.8512,0.5226,0.7076,1.5532,30.0
our_model	Round_2_Replicate_1	-1313.89	2637.78	5.95	20042.98	1.0008,0.0931,4.9176,2.8042,0.0464
our_model	Round_2_Replicate_2	-1311.06	2632.12	0.26	20006.8	0.9986,0.0988,4.9633,2.5794,0.0495
our_model	Round_2_Replicate_3	-1324.7	2659.4	27.88	20080.79	1.0026,0.0869,4.8416,2.683,0.0414
our_model	Round_2_Replicate_4	-1345.33	2700.66	69.38	20076.31	1.0225,0.0787,4.5262,3.6719,0.0379
our_model	Round_2_Replicate_5	-1311.17	2632.34	0.48	19963.37	1.0164,0.1007,4.9545,2.4706,0.0503
our_model	Round_2_Replicate_6	-1348.55	2707.1	74.12	19632.55	1.085,0.1233,4.7188,1.7265,0.0604
our_model	Round_2_Replicate_7	-1377.35	2764.7	131.46	19461.75	1.1631,0.1287,4.5867,1.4832,0.0624
our_model	Round_2_Replicate_8	-1312.12	2634.24	2.37	20010.48	0.9845,0.1039,5.1252,2.2837,0.0518
our_model	Round_2_Replicate_9	-1313.45	2636.9	5.02	19982.71	0.9889,0.1063,5.1184,2.2434,0.0532
our_model	Round_2_Replicate_10	-1314.84	2639.68	7.78	19907.79	1.0124,0.1073,4.8902,2.1374,0.0528
our_model	Round_2_Replicate_11	-1315.38	2640.76	8.82	19966.88	1.0226,0.0937,4.5983,2.8273,0.0462
our_model	Round_2_Replicate_12	-1315.61	2641.22	9.41	20054.33	1.0005,0.0914,4.8933,2.8798,0.0454
our_model	Round_2_Replicate_13	-1312.68	2635.36	3.5	20024.07	0.9816,0.102,5.0957,2.1883,0.0498
our_model	Round_2_Replicate_14	-1311.06	2632.12	0.25	20003.06	0.9981,0.1004,5.0223,2.5509,0.0506
our_model	Round_2_Replicate_15	-1318.7	2647.4	15.64	19963.19	1.065,0.0919,4.9322,2.8774,0.0456
our_model	Round_2_Replicate_16	-1360.83	2731.66	101.64	19987.72	0.958,0.1243,5.7624,1.2441,0.0595
our_model	Round_2_Replicate_17	-1354.08	2718.16	88.43	19966.54	1.1385,0.0779,4.4645,3.1589,0.0365
our_model	Round_2_Replicate_18	-1311.27	2632.54	0.69	19954.65	1.0163,0.1013,4.9244,2.4349,0.0504
our_model	Round_2_Replicate_19	-1328.41	2666.82	35.26	20038.87	0.9554,0.1148,5.5469,1.7679,0.0572
our_model	Round_2_Replicate_20	-1311.31	2632.62	0.76	19971.21	1.009,0.1021,5.0143,2.3971,0.0509
