11646   , -1064.2     , array([ 0.00264354 ,  1.37263    ,  0.0144062  ,  1.44427e-65])
11647   , -1071.52    , array([ 0.00264619 ,  1.37263    ,  0.0144062  ,  1.44427e-65])
11648   , -1064.2     , array([ 0.00264354 ,  1.374      ,  0.0144062  ,  1.44427e-65])
11649   , -1055.28    , array([ 0.00264354 ,  1.37263    ,  0.0144206  ,  1.44427e-65])
11650   , -1064.2     , array([ 0.00264354 ,  1.37263    ,  0.0144062  ,  1.44571e-65])
11651   , -1064.2     , array([ 0.00264354 ,  1.37263    ,  0.0144062  ,  1.44427e-65])
11652   , -2336.8     , array([ 0.00139298 ,  1.37263    ,  0.0314516  ,  1.44427e-65])
11653   , -2336.8     , array([ 0.00139298 ,  1.37263    ,  0.0314516  ,  1.44427e-65])
11654   , -2336.8     , array([ 0.00139438 ,  1.37263    ,  0.0314516  ,  1.44427e-65])
11655   , -2336.8     , array([ 0.00139298 ,  1.374      ,  0.0314516  ,  1.44427e-65])
11656   , -2336.8     , array([ 0.00139298 ,  1.37263    ,  0.0314831  ,  1.44427e-65])
11657   , -2336.8     , array([ 0.00139298 ,  1.37263    ,  0.0314516  ,  1.44571e-65])
11658   , -1347.71    , array([ 0.0022185  ,  1.37263    ,  0.0178371  ,  1.44427e-65])
11659   , -1347.71    , array([ 0.0022185  ,  1.37263    ,  0.0178371  ,  1.44427e-65])
11660   , -1342.64    , array([ 0.00222072 ,  1.37263    ,  0.0178371  ,  1.44427e-65])
11661   , -1347.71    , array([ 0.0022185  ,  1.374      ,  0.0178371  ,  1.44427e-65])
11662   , -1353.48    , array([ 0.0022185  ,  1.37263    ,  0.017855   ,  1.44427e-65])
11663   , -1347.71    , array([ 0.0022185  ,  1.37263    ,  0.0178371  ,  1.44571e-65])
11664   , -394.451    , array([ 0.00247213 ,  1.37263    ,  0.0156326  ,  1.44427e-65])
11665   , -394.451    , array([ 0.00247213 ,  1.37263    ,  0.0156326  ,  1.44427e-65])
11666   , -394.844    , array([ 0.00247461 ,  1.37263    ,  0.0156326  ,  1.44427e-65])
11667   , -394.451    , array([ 0.00247213 ,  1.374      ,  0.0156326  ,  1.44427e-65])
11668   , -394.044    , array([ 0.00247213 ,  1.37263    ,  0.0156482  ,  1.44427e-65])
11669   , -394.451    , array([ 0.00247213 ,  1.37263    ,  0.0156326  ,  1.44571e-65])
11676   , -394.451    , array([ 0.00247201 ,  1.37263    ,  0.015632   ,  1.44427e-65])
11677   , -394.451    , array([ 0.00247201 ,  1.37263    ,  0.015632   ,  1.44427e-65])
11678   , -394.843    , array([ 0.00247448 ,  1.37263    ,  0.015632   ,  1.44427e-65])
11679   , -394.451    , array([ 0.00247201 ,  1.374      ,  0.015632   ,  1.44427e-65])
