27088   , -2268.73    , array([ 0.858998   ,  0.112768   ,  2.35892e-15,  0.00047632 ])
27089   , -2268.73    , array([ 0.859857   ,  0.112768   ,  2.35892e-15,  0.00047632 ])
27090   , -2268.8     , array([ 0.858998   ,  0.11288    ,  2.35892e-15,  0.00047632 ])
27091   , -2268.73    , array([ 0.858998   ,  0.112768   ,  2.36128e-15,  0.00047632 ])
27092   , -2268.66    , array([ 0.858998   ,  0.112768   ,  2.35892e-15,  0.000476796])
27093   , -2268.73    , array([ 0.858998   ,  0.112768   ,  2.35892e-15,  0.00047632 ])
27094   , -2084.32    , array([ 0.858998   ,  0.0530069  ,  2.35892e-15,  0.000931755])
27095   , -2084.32    , array([ 0.858998   ,  0.0530069  ,  2.35892e-15,  0.000931755])
27096   , -2084.32    , array([ 0.859857   ,  0.0530069  ,  2.35892e-15,  0.000931755])
27097   , -2084.52    , array([ 0.858998   ,  0.0530599  ,  2.35892e-15,  0.000931755])
27098   , -2084.32    , array([ 0.858998   ,  0.0530069  ,  2.36128e-15,  0.000931755])
27099   , -2084.12    , array([ 0.858998   ,  0.0530069  ,  2.35892e-15,  0.000932687])
27100   , -1428.59    , array([ 0.858998   ,  0.00258776 ,  2.35892e-15,  0.0136431  ])
27101   , -1428.59    , array([ 0.858998   ,  0.00258776 ,  2.35892e-15,  0.0136431  ])
27102   , -1428.59    , array([ 0.859857   ,  0.00258776 ,  2.35892e-15,  0.0136431  ])
27103   , -1437.23    , array([ 0.858998   ,  0.00259035 ,  2.35892e-15,  0.0136431  ])
27104   , -1428.59    , array([ 0.858998   ,  0.00258776 ,  2.36128e-15,  0.0136431  ])
27105   , -1417.97    , array([ 0.858998   ,  0.00258776 ,  2.35892e-15,  0.0136568  ])
27112   , -1350.21    , array([ 0.858998   ,  0.00257642 ,  2.35892e-15,  0.0136965  ])
27113   , -1350.21    , array([ 0.858998   ,  0.00257642 ,  2.35892e-15,  0.0136965  ])
27114   , -1350.21    , array([ 0.859857   ,  0.00257642 ,  2.35892e-15,  0.0136965  ])
27115   , -1358.63    , array([ 0.858998   ,  0.002579   ,  2.35892e-15,  0.0136965  ])
27116   , -1350.21    , array([ 0.858998   ,  0.00257642 ,  2.36128e-15,  0.0136965  ])
27117   , -1339.88    , array([ 0.858998   ,  0.00257642 ,  2.35892e-15,  0.0137102  ])
27118   , -558.744    , array([ 0.858998   ,  0.00242738 ,  2.35892e-15,  0.0144415  ])
27119   , -558.744    , array([ 0.858998   ,  0.00242738 ,  2.35892e-15,  0.0144415  ])
27120   , -558.744    , array([ 0.859857   ,  0.00242738 ,  2.35892e-15,  0.0144415  ])
27121   , -562.697    , array([ 0.858998   ,  0.00242981 ,  2.35892e-15,  0.0144415  ])
27122   , -558.744    , array([ 0.858998   ,  0.00242738 ,  2.36128e-15,  0.0144415  ])
27123   , -554.052    , array([ 0.858998   ,  0.00242738 ,  2.35892e-15,  0.0144559  ])
27130   , -554.795    , array([ 0.858998   ,  0.00242619 ,  2.35892e-15,  0.0144477  ])
27131   , -554.795    , array([ 0.858998   ,  0.00242619 ,  2.35892e-15,  0.0144477  ])
27132   , -554.795    , array([ 0.859857   ,  0.00242619 ,  2.35892e-15,  0.0144477  ])
27133   , -558.703    , array([ 0.858998   ,  0.00242862 ,  2.35892e-15,  0.0144477  ])
27134   , -554.795    , array([ 0.858998   ,  0.00242619 ,  2.36128e-15,  0.0144477  ])
27135   , -550.159    , array([ 0.858998   ,  0.00242619 ,  2.35892e-15,  0.0144622  ])
27136   , -510.971    , array([ 0.858998   ,  0.00241198 ,  2.35892e-15,  0.0145234  ])
27137   , -510.971    , array([ 0.858998   ,  0.00241198 ,  2.35892e-15,  0.0145234  ])
27138   , -510.971    , array([ 0.859857   ,  0.00241198 ,  2.35892e-15,  0.0145234  ])
27139   , -514.325    , array([ 0.858998   ,  0.00241439 ,  2.35892e-15,  0.0145234  ])
27140   , -510.971    , array([ 0.858998   ,  0.00241198 ,  2.36128e-15,  0.0145234  ])
27141   , -507.012    , array([ 0.858998   ,  0.00241198 ,  2.35892e-15,  0.0145379  ])
27148   , -510.263    , array([ 0.858998   ,  0.00241173 ,  2.35892e-15,  0.0145247  ])
27149   , -510.263    , array([ 0.858998   ,  0.00241173 ,  2.35892e-15,  0.0145247  ])
27150   , -510.263    , array([ 0.859857   ,  0.00241173 ,  2.35892e-15,  0.0145247  ])
27151   , -513.607    , array([ 0.858998   ,  0.00241415 ,  2.35892e-15,  0.0145247  ])
27152   , -510.263    , array([ 0.858998   ,  0.00241173 ,  2.36128e-15,  0.0145247  ])
27153   , -506.316    , array([ 0.858998   ,  0.00241173 ,  2.35892e-15,  0.0145392  ])
27154   , -501.99     , array([ 0.858998   ,  0.00240877 ,  2.35892e-15,  0.0145406  ])
27155   , -501.99     , array([ 0.858998   ,  0.00240877 ,  2.35892e-15,  0.0145406  ])
27156   , -501.99     , array([ 0.859857   ,  0.00240877 ,  2.35892e-15,  0.0145406  ])
