12338   , -2336.8     , array([ 12.7503    ,  0.0030634  ,  4.41752e-07,  0.0845944  ])
12339   , -2336.8     , array([ 12.7631    ,  0.0030634  ,  4.41752e-07,  0.0845944  ])
12340   , -2336.8     , array([ 12.7503    ,  0.00306647 ,  4.41752e-07,  0.0845944  ])
12341   , -2336.8     , array([ 12.7503    ,  0.0030634  ,  4.42194e-07,  0.0845944  ])
12342   , -2336.8     , array([ 12.7503    ,  0.0030634  ,  4.41752e-07,  0.084679   ])
12343   , -2336.8     , array([ 12.7503    ,  0.0030634  ,  4.41752e-07,  0.0845944  ])
12344   , -2336.8     , array([ 12.7503    ,  0.00306364 ,  4.41752e-07,  0.0845879  ])
12345   , -2336.8     , array([ 12.7503    ,  0.00306364 ,  4.41752e-07,  0.0845879  ])
12346   , -2336.8     , array([ 12.7631    ,  0.00306364 ,  4.41752e-07,  0.0845879  ])
12347   , -2336.8     , array([ 12.7503    ,  0.0030667  ,  4.41752e-07,  0.0845879  ])
12348   , -2336.8     , array([ 12.7503    ,  0.00306364 ,  4.42194e-07,  0.0845879  ])
12349   , -2336.8     , array([ 12.7503    ,  0.00306364 ,  4.41752e-07,  0.0846725  ])
12350   , -2336.8     , array([ 12.7503    ,  0.00306458 ,  4.41752e-07,  0.0845618  ])
12351   , -2336.8     , array([ 12.7503    ,  0.00306458 ,  4.41752e-07,  0.0845618  ])
12352   , -2336.8     , array([ 12.7631    ,  0.00306458 ,  4.41752e-07,  0.0845618  ])
12353   , -2336.8     , array([ 12.7503    ,  0.00306764 ,  4.41752e-07,  0.0845618  ])
12354   , -2336.8     , array([ 12.7503    ,  0.00306458 ,  4.42194e-07,  0.0845618  ])
12355   , -2336.8     , array([ 12.7503    ,  0.00306458 ,  4.41752e-07,  0.0846464  ])
12356   , -2336.8     , array([ 12.7503    ,  0.00306834 ,  4.41752e-07,  0.0844577  ])
12357   , -2336.8     , array([ 12.7503    ,  0.00306834 ,  4.41752e-07,  0.0844577  ])
12358   , -2336.8     , array([ 12.7631    ,  0.00306834 ,  4.41752e-07,  0.0844577  ])
12359   , -2336.8     , array([ 12.7503    ,  0.00307141 ,  4.41752e-07,  0.0844577  ])
12360   , -2336.8     , array([ 12.7503    ,  0.00306834 ,  4.42194e-07,  0.0844577  ])
12361   , -2336.8     , array([ 12.7503    ,  0.00306834 ,  4.41752e-07,  0.0845422  ])
12362   , -2336.8     , array([ 12.7503    ,  0.00308342 ,  4.41752e-07,  0.0840423  ])
12363   , -2336.8     , array([ 12.7503    ,  0.00308342 ,  4.41752e-07,  0.0840423  ])
