4664    , -2258.26    , array([ 2.66258    ,  0.513175   ,  1.26225e-07,  0.00456571 ])
4665    , -2258.26    , array([ 2.66525    ,  0.513175   ,  1.26225e-07,  0.00456571 ])
4666    , -2258.41    , array([ 2.66258    ,  0.513689   ,  1.26225e-07,  0.00456571 ])
4667    , -2258.26    , array([ 2.66258    ,  0.513175   ,  1.26351e-07,  0.00456571 ])
4668    , -2258.18    , array([ 2.66258    ,  0.513175   ,  1.26225e-07,  0.00457028 ])
4669    , -2258.26    , array([ 2.66258    ,  0.513175   ,  1.26225e-07,  0.00456571 ])
4670    , -1962.29    , array([ 2.66257    ,  0.207241   ,  1.26224e-07,  0.007124   ])
4671    , -1962.29    , array([ 2.66257    ,  0.207241   ,  1.26224e-07,  0.007124   ])
4672    , -1962.29    , array([ 2.66523    ,  0.207241   ,  1.26224e-07,  0.007124   ])
4673    , -1962.62    , array([ 2.66257    ,  0.207448   ,  1.26224e-07,  0.007124   ])
4674    , -1962.29    , array([ 2.66257    ,  0.207241   ,  1.2635e-07 ,  0.007124   ])
4675    , -1962.02    , array([ 2.66257    ,  0.207241   ,  1.26224e-07,  0.00713113 ])
4676    , -1682.93    , array([ 2.66252    ,  0.00551207 ,  1.2622e-07 ,  0.0422265  ])
4677    , -1682.93    , array([ 2.66252    ,  0.00551207 ,  1.2622e-07 ,  0.0422265  ])
4678    , -1682.93    , array([ 2.66518    ,  0.00551207 ,  1.2622e-07 ,  0.0422265  ])
4679    , -1679.29    , array([ 2.66252    ,  0.00551759 ,  1.2622e-07 ,  0.0422265  ])
4680    , -1682.93    , array([ 2.66252    ,  0.00551207 ,  1.26346e-07,  0.0422265  ])
4681    , -1687.09    , array([ 2.66252    ,  0.00551207 ,  1.2622e-07 ,  0.0422687  ])
4682    , -1836.43    , array([ 2.66257    ,  0.158199   ,  1.26223e-07,  0.00813325 ])
4683    , -1836.43    , array([ 2.66257    ,  0.158199   ,  1.26223e-07,  0.00813325 ])
4684    , -1836.43    , array([ 2.66523    ,  0.158199   ,  1.26223e-07,  0.00813325 ])
4685    , -1836.74    , array([ 2.66257    ,  0.158357   ,  1.26223e-07,  0.00813325 ])
4686    , -1836.43    , array([ 2.66257    ,  0.158199   ,  1.2635e-07 ,  0.00813325 ])
4687    , -1836.13    , array([ 2.66257    ,  0.158199   ,  1.26223e-07,  0.00814139 ])
4688    , -5842.59    , array([ 2.66253    ,  0.0173459  ,  1.26221e-07,  0.0240601  ])
4689    , -5842.59    , array([ 2.66253    ,  0.0173459  ,  1.26221e-07,  0.0240601  ])
4690    , -5842.59    , array([ 2.6652     ,  0.0173459  ,  1.26221e-07,  0.0240601  ])
4691    , -5841.34    , array([ 2.66253    ,  0.0173632  ,  1.26221e-07,  0.0240601  ])
4692    , -5842.59    , array([ 2.66253    ,  0.0173459  ,  1.26347e-07,  0.0240601  ])
4693    , -5841.89    , array([ 2.66253    ,  0.0173459  ,  1.26221e-07,  0.0240841  ])
4694    , -633.025    , array([ 2.66252    ,  0.00647321 ,  1.2622e-07 ,  0.0390243  ])
4695    , -633.025    , array([ 2.66252    ,  0.00647321 ,  1.2622e-07 ,  0.0390243  ])
4696    , -633.025    , array([ 2.66518    ,  0.00647321 ,  1.2622e-07 ,  0.0390243  ])
4697    , -629.692    , array([ 2.66252    ,  0.00647969 ,  1.2622e-07 ,  0.0390243  ])
4698    , -633.025    , array([ 2.66252    ,  0.00647321 ,  1.26346e-07,  0.0390243  ])
4699    , -637.047    , array([ 2.66252    ,  0.00647321 ,  1.2622e-07 ,  0.0390633  ])
4700    , -393.063    , array([ 2.66252    ,  0.0070524  ,  1.2622e-07 ,  0.0374174  ])
4701    , -393.063    , array([ 2.66252    ,  0.0070524  ,  1.2622e-07 ,  0.0374174  ])
4702    , -393.063    , array([ 2.66518    ,  0.0070524  ,  1.2622e-07 ,  0.0374174  ])
4703    , -393.16     , array([ 2.66252    ,  0.00705945 ,  1.2622e-07 ,  0.0374174  ])
4704    , -393.063    , array([ 2.66252    ,  0.0070524  ,  1.26346e-07,  0.0374174  ])
4705    , -392.983    , array([ 2.66252    ,  0.0070524  ,  1.2622e-07 ,  0.0374549  ])
4712    , -393.036    , array([ 2.66252    ,  0.00705208 ,  1.2622e-07 ,  0.0374265  ])
4713    , -393.036    , array([ 2.66252    ,  0.00705208 ,  1.2622e-07 ,  0.0374265  ])
4714    , -393.036    , array([ 2.66518    ,  0.00705208 ,  1.2622e-07 ,  0.0374265  ])
4715    , -393.124    , array([ 2.66252    ,  0.00705914 ,  1.2622e-07 ,  0.0374265  ])
4716    , -393.036    , array([ 2.66252    ,  0.00705208 ,  1.26346e-07,  0.0374265  ])
4717    , -392.969    , array([ 2.66252    ,  0.00705208 ,  1.2622e-07 ,  0.0374639  ])
4718    , -393.036    , array([ 2.66252    ,  0.00704038 ,  1.2622e-07 ,  0.0373761  ])
4719    , -393.036    , array([ 2.66252    ,  0.00704038 ,  1.2622e-07 ,  0.0373761  ])
4720    , -393.036    , array([ 2.66519    ,  0.00704038 ,  1.2622e-07 ,  0.0373761  ])
4721    , -393.124    , array([ 2.66252    ,  0.00704742 ,  1.2622e-07 ,  0.0373761  ])
4722    , -393.036    , array([ 2.66252    ,  0.00704038 ,  1.26346e-07,  0.0373761  ])
4723    , -392.969    , array([ 2.66252    ,  0.00704038 ,  1.2622e-07 ,  0.0374135  ])
4724    , -393.036    , array([ 2.66253    ,  0.00699377 ,  1.2622e-07 ,  0.0371755  ])
4725    , -393.036    , array([ 2.66253    ,  0.00699377 ,  1.2622e-07 ,  0.0371755  ])
4726    , -393.036    , array([ 2.66519    ,  0.00699377 ,  1.2622e-07 ,  0.0371755  ])
4727    , -393.123    , array([ 2.66253    ,  0.00700077 ,  1.2622e-07 ,  0.0371755  ])
4728    , -393.036    , array([ 2.66253    ,  0.00699377 ,  1.26347e-07,  0.0371755  ])
4729    , -392.968    , array([ 2.66253    ,  0.00699377 ,  1.2622e-07 ,  0.0372127  ])
4730    , -393.033    , array([ 2.66254    ,  0.00681042 ,  1.26221e-07,  0.0363836  ])
4731    , -393.033    , array([ 2.66254    ,  0.00681042 ,  1.26221e-07,  0.0363836  ])
4732    , -393.033    , array([ 2.6652     ,  0.00681042 ,  1.26221e-07,  0.0363836  ])
4733    , -393.12     , array([ 2.66254    ,  0.00681723 ,  1.26221e-07,  0.0363836  ])
4734    , -393.033    , array([ 2.66254    ,  0.00681042 ,  1.26348e-07,  0.0363836  ])
4735    , -392.966    , array([ 2.66254    ,  0.00681042 ,  1.26221e-07,  0.0364201  ])
4736    , -393.001    , array([ 2.6626     ,  0.00612381 ,  1.26226e-07,  0.0333814  ])
4737    , -393.001    , array([ 2.6626     ,  0.00612381 ,  1.26226e-07,  0.0333814  ])
4738    , -393.001    , array([ 2.66527    ,  0.00612381 ,  1.26226e-07,  0.0333814  ])
4739    , -393.076    , array([ 2.6626     ,  0.00612994 ,  1.26226e-07,  0.0333814  ])
4740    , -393.001    , array([ 2.6626     ,  0.00612381 ,  1.26352e-07,  0.0333814  ])
4741    , -392.952    , array([ 2.6626     ,  0.00612381 ,  1.26226e-07,  0.0334148  ])
4742    , -393.354    , array([ 2.66284    ,  0.00400326 ,  1.26245e-07,  0.0236536  ])
4743    , -393.354    , array([ 2.66284    ,  0.00400326 ,  1.26245e-07,  0.0236536  ])
