Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1433.66	2877.32	250.8	19795.82	0.9894,0.1368,5.5076,0.4083,0.0598
our_model	Round_1_Replicate_2	-2483.47	4976.94	2220.38	4874.64	3.6425,0.6129,0.7257,1.291,30.0
our_model	Round_1_Replicate_3	-1441.29	2892.58	274.81	20288.67	0.8765,0.1288,6.9304,0.8284,0.0613
our_model	Round_1_Replicate_4	-2048.05	4106.1	1418.38	8571.97	2.2465,0.2224,1.2837,3.767,30.0
our_model	Round_1_Replicate_5	-1374.18	2758.36	125.6	20052.65	0.8966,0.1282,5.6285,1.3566,0.0621
our_model	Round_1_Replicate_6	-2016.87	4043.74	1355.71	4431.41	4.402,0.3957,0.6682,2.1355,30.0
our_model	Round_1_Replicate_7	-2562.74	5135.48	2371.99	2432.42	7.3711,1.2615,0.3588,0.6266,30.0
our_model	Round_1_Replicate_8	-1996.49	4002.98	1312.81	8684.32	2.2692,0.187,1.3219,4.5503,30.0
our_model	Round_1_Replicate_9	-1979.88	3969.76	1271.16	9520.23	2.1208,0.1411,1.4908,6.1328,30.0
our_model	Round_1_Replicate_10	-2795.3	5600.6	2764.59	4491.85	3.8102,0.7831,0.6786,0.9823,30.0
our_model	Round_2_Replicate_1	-1737.23	3484.46	933.35	20376.35	0.9934,0.0294,0.5378,8.5328,0.0124
our_model	Round_2_Replicate_2	-1402.96	2815.92	189.25	20254.58	0.9614,0.0662,4.5958,3.9622,0.0302
our_model	Round_2_Replicate_3	-1394.42	2798.84	169.6	20187.94	1.011,0.0657,4.3564,5.3301,0.0332
our_model	Round_2_Replicate_4	-2368.99	4747.98	2024.53	43912.16	0.3869,0.0631,7.6414,12.0739,0.928
our_model	Round_2_Replicate_5	-1343.24	2696.48	65.11	20237.38	0.9173,0.0827,4.9348,2.7215,0.0385
our_model	Round_2_Replicate_6	-1344.86	2699.72	68.29	20378.81	0.8359,0.0908,5.3911,2.6931,0.0441
our_model	Round_2_Replicate_7	-1685.62	3381.24	803.16	20483.08	0.8308,0.0346,2.284,7.1756,0.0144
our_model	Round_2_Replicate_8	-1413.21	2836.42	208.65	20181.61	1.0327,0.0622,4.1588,5.7097,0.0317
our_model	Round_2_Replicate_9	-1636.03	3282.06	689.26	20322.71	0.9944,0.0367,1.658,7.9283,0.016
our_model	Round_2_Replicate_10	-1407.91	2825.82	199.76	20099.05	1.0901,0.0633,3.8266,4.5732,0.03
our_model	Round_3_Replicate_1	-1737.56	3485.12	931.58	20322.2	1.0758,0.0293,0.1018,8.6408,0.0123
our_model	Round_3_Replicate_2	-1316.39	2642.78	10.89	19831.04	1.0495,0.1051,4.5769,2.3097,0.052
our_model	Round_3_Replicate_3	-1676.74	3363.48	777.71	20207.69	1.1844,0.0338,0.3818,8.3442,0.0144
our_model	Round_3_Replicate_4	-1314.91	2639.82	7.94	19842.56	1.067,0.1009,4.5905,2.5592,0.0503
our_model	Round_3_Replicate_5	-1428.77	2867.54	243.23	20123.98	1.0929,0.0594,3.7786,5.338,0.0285
our_model	Round_3_Replicate_6	-1313.67	2637.34	5.48	20035.31	0.9705,0.1048,5.1762,2.4753,0.0538
our_model	Round_3_Replicate_7	-1545.18	3100.36	492.23	19875.49	1.6661,0.0494,2.6786,6.2956,0.0225
our_model	Round_3_Replicate_8	-1343.49	2696.98	65.76	20081.36	1.0275,0.0781,4.4513,3.735,0.0387
our_model	Round_3_Replicate_9	-1320.81	2651.62	19.9	20093.2	0.9856,0.0885,4.8536,2.7942,0.0428
our_model	Round_3_Replicate_10	-1374.71	2759.42	131.18	20012.1	1.1214,0.0729,4.1971,3.0945,0.033
our_model	Round_4_Replicate_1	-1310.97	2631.94	0.08	19997.03	1.0003,0.1005,5.0096,2.449,0.0501
