30366   , -2336.8     , array([ 0.0884994  ,  0.344157   ,  1.80863e-30,  1.5703e-08 ])
30367   , -2336.8     , array([ 0.0885879  ,  0.344157   ,  1.80863e-30,  1.5703e-08 ])
30368   , -2336.8     , array([ 0.0884994  ,  0.344501   ,  1.80863e-30,  1.5703e-08 ])
30369   , -2336.8     , array([ 0.0884994  ,  0.344157   ,  1.81044e-30,  1.5703e-08 ])
30370   , -2336.8     , array([ 0.0884994  ,  0.344157   ,  1.80863e-30,  1.57187e-08])
30371   , -2336.8     , array([ 0.0884994  ,  0.344157   ,  1.80863e-30,  1.5703e-08 ])
30372   , -2336.8     , array([ 0.0884994  ,  0.343855   ,  1.80863e-30,  1.5712e-08 ])
30373   , -2336.8     , array([ 0.0884994  ,  0.343855   ,  1.80863e-30,  1.5712e-08 ])
30374   , -2336.8     , array([ 0.0885879  ,  0.343855   ,  1.80863e-30,  1.5712e-08 ])
30375   , -2336.8     , array([ 0.0884994  ,  0.344199   ,  1.80863e-30,  1.5712e-08 ])
30376   , -2336.8     , array([ 0.0884994  ,  0.343855   ,  1.81044e-30,  1.5712e-08 ])
30377   , -2336.8     , array([ 0.0884994  ,  0.343855   ,  1.80863e-30,  1.57277e-08])
30378   , -2336.8     , array([ 0.0884994  ,  0.342652   ,  1.80863e-30,  1.57482e-08])
30379   , -2336.8     , array([ 0.0884994  ,  0.342652   ,  1.80863e-30,  1.57482e-08])
30380   , -2336.8     , array([ 0.0885879  ,  0.342652   ,  1.80863e-30,  1.57482e-08])
30381   , -2336.8     , array([ 0.0884994  ,  0.342995   ,  1.80863e-30,  1.57482e-08])
30382   , -2336.8     , array([ 0.0884994  ,  0.342652   ,  1.81044e-30,  1.57482e-08])
30383   , -2336.8     , array([ 0.0884994  ,  0.342652   ,  1.80863e-30,  1.5764e-08 ])
30384   , -2336.8     , array([ 0.0884994  ,  0.337882   ,  1.80863e-30,  1.58938e-08])
30385   , -2336.8     , array([ 0.0884994  ,  0.337882   ,  1.80863e-30,  1.58938e-08])
30386   , -2336.8     , array([ 0.0885879  ,  0.337882   ,  1.80863e-30,  1.58938e-08])
30387   , -2336.8     , array([ 0.0884994  ,  0.33822    ,  1.80863e-30,  1.58938e-08])
30388   , -2336.8     , array([ 0.0884994  ,  0.337882   ,  1.81044e-30,  1.58938e-08])
30389   , -2336.8     , array([ 0.0884994  ,  0.337882   ,  1.80863e-30,  1.59097e-08])
30390   , -2336.8     , array([ 0.0884994  ,  0.319456   ,  1.80863e-30,  1.64899e-08])
30391   , -2336.8     , array([ 0.0884994  ,  0.319456   ,  1.80863e-30,  1.64899e-08])
30392   , -2336.8     , array([ 0.0885879  ,  0.319456   ,  1.80863e-30,  1.64899e-08])
30393   , -2336.8     , array([ 0.0884994  ,  0.319776   ,  1.80863e-30,  1.64899e-08])
30394   , -2336.8     , array([ 0.0884994  ,  0.319456   ,  1.81044e-30,  1.64899e-08])
30395   , -2336.8     , array([ 0.0884994  ,  0.319456   ,  1.80863e-30,  1.65064e-08])
30396   , -2336.8     , array([ 0.0884994  ,  0.255268   ,  1.80863e-30,  1.9106e-08 ])
30397   , -2336.8     , array([ 0.0884994  ,  0.255268   ,  1.80863e-30,  1.9106e-08 ])
30398   , -2336.8     , array([ 0.0885879  ,  0.255268   ,  1.80863e-30,  1.9106e-08 ])
30399   , -2336.8     , array([ 0.0884994  ,  0.255523   ,  1.80863e-30,  1.9106e-08 ])
30400   , -2336.8     , array([ 0.0884994  ,  0.255268   ,  1.81044e-30,  1.9106e-08 ])
30401   , -2336.8     , array([ 0.0884994  ,  0.255268   ,  1.80863e-30,  1.91252e-08])
30402   , -2336.8     , array([ 0.0884994  ,  0.104072   ,  1.80863e-30,  3.44339e-08])
30403   , -2336.8     , array([ 0.0884994  ,  0.104072   ,  1.80863e-30,  3.44339e-08])
30404   , -2336.8     , array([ 0.0885879  ,  0.104072   ,  1.80863e-30,  3.44339e-08])
30405   , -2336.8     , array([ 0.0884994  ,  0.104176   ,  1.80863e-30,  3.44339e-08])
30406   , -2336.8     , array([ 0.0884994  ,  0.104072   ,  1.81044e-30,  3.44339e-08])
30407   , -2336.8     , array([ 0.0884994  ,  0.104072   ,  1.80863e-30,  3.44684e-08])
30408   , -2334.39    , array([ 0.0884994  ,  0.00287535 ,  1.80863e-30,  3.63286e-07])
30409   , -2334.39    , array([ 0.0884994  ,  0.00287535 ,  1.80863e-30,  3.63286e-07])
