189875  , -97981.7    , array([ 0.206622   ,  3.07952    ,  1.61971e-19,  0.000579623,  0.232388   ])
189876  , -97910.5    , array([ 0.206829   ,  3.07952    ,  1.61971e-19,  0.000579623,  0.232388   ])
189877  , -97993.7    , array([ 0.206622   ,  3.0826     ,  1.61971e-19,  0.000579623,  0.232388   ])
189878  , -97981.7    , array([ 0.206622   ,  3.07952    ,  1.62133e-19,  0.000579623,  0.232388   ])
189879  , -97981.7    , array([ 0.206622   ,  3.07952    ,  1.61971e-19,  0.000580203,  0.232388   ])
189880  , -98041.4    , array([ 0.206622   ,  3.07952    ,  1.61971e-19,  0.000579623,  0.23262    ])
189881  , -97981.7    , array([ 0.206622   ,  3.07952    ,  1.61971e-19,  0.000579623,  0.232388   ])
189882  , -40188.6    , array([ 0.445206   ,  2.70555    ,  1.61971e-19,  0.000579646,  0.122111   ])
189883  , -40188.6    , array([ 0.445206   ,  2.70555    ,  1.61971e-19,  0.000579646,  0.122111   ])
189884  , -40167.2    , array([ 0.445651   ,  2.70555    ,  1.61971e-19,  0.000579646,  0.122111   ])
189885  , -40198.1    , array([ 0.445206   ,  2.70826    ,  1.61971e-19,  0.000579646,  0.122111   ])
189886  , -40188.6    , array([ 0.445206   ,  2.70555    ,  1.62133e-19,  0.000579646,  0.122111   ])
189887  , -40188.6    , array([ 0.445206   ,  2.70555    ,  1.61971e-19,  0.000580226,  0.122111   ])
189888  , -40200.3    , array([ 0.445206   ,  2.70555    ,  1.61971e-19,  0.000579646,  0.122233   ])
189896  , -40165.8    , array([ 0.445572   ,  2.70093    ,  1.61971e-19,  0.000579646,  0.122226   ])
189897  , -40165.8    , array([ 0.445572   ,  2.70093    ,  1.61971e-19,  0.000579646,  0.122226   ])
189898  , -40144.5    , array([ 0.446018   ,  2.70093    ,  1.61971e-19,  0.000579646,  0.122226   ])
189899  , -40175.3    , array([ 0.445572   ,  2.70363    ,  1.61971e-19,  0.000579646,  0.122226   ])
189900  , -40165.8    , array([ 0.445572   ,  2.70093    ,  1.62133e-19,  0.000579646,  0.122226   ])
189901  , -40165.8    , array([ 0.445572   ,  2.70093    ,  1.61971e-19,  0.000580226,  0.122226   ])
189902  , -40177.5    , array([ 0.445572   ,  2.70093    ,  1.61971e-19,  0.000579646,  0.122349   ])
189903  , -40143      , array([ 0.44594    ,  2.69631    ,  1.61971e-19,  0.000579646,  0.122342   ])
189904  , -40143      , array([ 0.44594    ,  2.69631    ,  1.61971e-19,  0.000579646,  0.122342   ])
189905  , -40121.7    , array([ 0.446386   ,  2.69631    ,  1.61971e-19,  0.000579646,  0.122342   ])
189906  , -40152.5    , array([ 0.44594    ,  2.69901    ,  1.61971e-19,  0.000579646,  0.122342   ])
189907  , -40143      , array([ 0.44594    ,  2.69631    ,  1.62133e-19,  0.000579646,  0.122342   ])
189908  , -40143      , array([ 0.44594    ,  2.69631    ,  1.61971e-19,  0.000580226,  0.122342   ])
189909  , -40154.7    , array([ 0.44594    ,  2.69631    ,  1.61971e-19,  0.000579646,  0.122465   ])
189910  , -346093     , array([ 3.69598    ,  0.0334147  ,  1.61971e-19,  0.000578784,  1.38789    ])
189911  , -346093     , array([ 3.69598    ,  0.0334147  ,  1.61971e-19,  0.000578784,  1.38789    ])
189912  , -346101     , array([ 3.69968    ,  0.0334147  ,  1.61971e-19,  0.000578784,  1.38789    ])
189913  , -346054     , array([ 3.69598    ,  0.0334482  ,  1.61971e-19,  0.000578784,  1.38789    ])
189914  , -346093     , array([ 3.69598    ,  0.0334147  ,  1.62133e-19,  0.000578784,  1.38789    ])
189915  , -346059     , array([ 3.69598    ,  0.0334147  ,  1.61971e-19,  0.000579363,  1.38789    ])
189916  , -346100     , array([ 3.69598    ,  0.0334147  ,  1.61971e-19,  0.000578784,  1.38928    ])
189917  , -37903.6    , array([ 0.481562   ,  2.29867    ,  1.61971e-19,  0.000579614,  0.133631   ])
189918  , -37903.6    , array([ 0.481562   ,  2.29867    ,  1.61971e-19,  0.000579614,  0.133631   ])
189919  , -37882      , array([ 0.482044   ,  2.29867    ,  1.61971e-19,  0.000579614,  0.133631   ])
189920  , -37914.3    , array([ 0.481562   ,  2.30097    ,  1.61971e-19,  0.000579614,  0.133631   ])
189921  , -37903.6    , array([ 0.481562   ,  2.29867    ,  1.62133e-19,  0.000579614,  0.133631   ])
