23996   , -79089.4    , array([ 2.01165    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
23997   , -79089.4    , array([ 2.01165    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
23998   , -79089.4    , array([ 3.01165    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
23999   , -79089.4    , array([ 4.62968    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24000   , -79089.4    , array([ 3.01165    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24001   , -79089.4    , array([ 3.62968    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24002   , -79089.4    , array([ 4.01165    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24003   , -79089.4    , array([ 4.24772    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24004   , -79089.4    , array([ 4.39362    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24005   , -79089.4    , array([ 4.48379    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24006   , -79089.4    , array([ 4.53951    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24007   , -79089.4    , array([ 4.57396    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24008   , -79089.4    , array([ 4.59958    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24009   , -79089.4    , array([ 4.59958    ,  0.0718768  ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24010   , -79089.4    , array([ 4.59958    ,  1.07188    ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24011   , -79089.4    , array([ 4.59958    ,  2.68991    ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
24012   , -79089.4    , array([ 4.59958    ,  1.07188    ,  4.07478e-30,  1.60962e-32,  1.7466e-23 ])
