45009   , -1738.54    , array([ 0.591957   ,  0.0587388  ,  9.41451e-13,  0.00522731 ])
45010   , -1738.54    , array([ 0.592549   ,  0.0587388  ,  9.41451e-13,  0.00522731 ])
45011   , -1738.57    , array([ 0.591957   ,  0.0587976  ,  9.41451e-13,  0.00522731 ])
45012   , -1738.54    , array([ 0.591957   ,  0.0587388  ,  9.42393e-13,  0.00522731 ])
45013   , -1738.45    , array([ 0.591957   ,  0.0587388  ,  9.41451e-13,  0.00523254 ])
45014   , -1738.54    , array([ 0.591957   ,  0.0587388  ,  9.41451e-13,  0.00522731 ])
45015   , -2495       , array([ 0.591957   ,  0.041005   ,  9.41451e-13,  0.013434   ])
45016   , -2495       , array([ 0.591957   ,  0.041005   ,  9.41451e-13,  0.013434   ])
45017   , -2495       , array([ 0.592549   ,  0.041005   ,  9.41451e-13,  0.013434   ])
45018   , -2493.06    , array([ 0.591957   ,  0.041046   ,  9.41451e-13,  0.013434   ])
45019   , -2495       , array([ 0.591957   ,  0.041005   ,  9.42393e-13,  0.013434   ])
45020   , -2496.4     , array([ 0.591957   ,  0.041005   ,  9.41451e-13,  0.0134474  ])
45021   , -1734.01    , array([ 0.591957   ,  0.0571583  ,  9.41451e-13,  0.0056155  ])
45022   , -1734.01    , array([ 0.591957   ,  0.0571583  ,  9.41451e-13,  0.0056155  ])
45023   , -1734.01    , array([ 0.592549   ,  0.0571583  ,  9.41451e-13,  0.0056155  ])
45024   , -1733.97    , array([ 0.591957   ,  0.0572155  ,  9.41451e-13,  0.0056155  ])
45025   , -1734.01    , array([ 0.591957   ,  0.0571583  ,  9.42393e-13,  0.0056155  ])
45026   , -1733.97    , array([ 0.591957   ,  0.0571583  ,  9.41451e-13,  0.00562112 ])
45027   , -1724.03    , array([ 0.591957   ,  0.0640903  ,  9.41451e-13,  0.00650897 ])
45028   , -1724.03    , array([ 0.591957   ,  0.0640903  ,  9.41451e-13,  0.00650897 ])
45029   , -1724.03    , array([ 0.592549   ,  0.0640903  ,  9.41451e-13,  0.00650897 ])
45030   , -1723.98    , array([ 0.591957   ,  0.0641544  ,  9.41451e-13,  0.00650897 ])
45031   , -1724.03    , array([ 0.591957   ,  0.0640903  ,  9.42393e-13,  0.00650897 ])
45032   , -1723.98    , array([ 0.591957   ,  0.0640903  ,  9.41451e-13,  0.00651548 ])
45033   , -1664.45    , array([ 0.591957   ,  0.101308   ,  9.41451e-13,  0.0117492  ])
45034   , -1664.45    , array([ 0.591957   ,  0.101308   ,  9.41451e-13,  0.0117492  ])
45035   , -1664.45    , array([ 0.592549   ,  0.101308   ,  9.41451e-13,  0.0117492  ])
45036   , -1664.41    , array([ 0.591957   ,  0.10141    ,  9.41451e-13,  0.0117492  ])
45037   , -1664.45    , array([ 0.591957   ,  0.101308   ,  9.42393e-13,  0.0117492  ])
45038   , -1664.35    , array([ 0.591957   ,  0.101308   ,  9.41451e-13,  0.011761   ])
45039   , -1490.73    , array([ 0.591957   ,  0.632493   ,  9.41451e-13,  0.124736   ])
45040   , -1490.73    , array([ 0.591957   ,  0.632493   ,  9.41451e-13,  0.124736   ])
45041   , -1490.73    , array([ 0.592549   ,  0.632493   ,  9.41451e-13,  0.124736   ])
45042   , -1492.34    , array([ 0.591957   ,  0.633126   ,  9.41451e-13,  0.124736   ])
45043   , -1490.73    , array([ 0.591957   ,  0.632493   ,  9.42393e-13,  0.124736   ])
45044   , -1490.21    , array([ 0.591957   ,  0.632493   ,  9.41451e-13,  0.124861   ])
45045   , -1606.72    , array([ 0.591957   ,  0.134316   ,  9.41451e-13,  0.0169043  ])
45046   , -1606.72    , array([ 0.591957   ,  0.134316   ,  9.41451e-13,  0.0169043  ])
45047   , -1606.72    , array([ 0.592549   ,  0.134316   ,  9.41451e-13,  0.0169043  ])
45048   , -1606.71    , array([ 0.591957   ,  0.134451   ,  9.41451e-13,  0.0169043  ])
45049   , -1606.72    , array([ 0.591957   ,  0.134316   ,  9.42393e-13,  0.0169043  ])
45050   , -1606.54    , array([ 0.591957   ,  0.134316   ,  9.41451e-13,  0.0169212  ])
