1496    , -2369.32    , array([ 18.1685    ,  51.3287    ,  0.0017448  ,  5.15831e-51])
1497    , -2369.32    , array([ 18.1867    ,  51.3287    ,  0.0017448  ,  5.15831e-51])
1498    , -2369.32    , array([ 18.1685    ,  51.3801    ,  0.0017448  ,  5.15831e-51])
1499    , -2369.35    , array([ 18.1685    ,  51.3287    ,  0.00174655 ,  5.15831e-51])
1500    , -2369.32    , array([ 18.1685    ,  51.3287    ,  0.0017448  ,  5.16347e-51])
1501    , -2369.32    , array([ 18.1685    ,  51.3287    ,  0.0017448  ,  5.15831e-51])
1502    , -2348.43    , array([ 17.1334    ,  51.3287    ,  0.000636575,  5.15831e-51])
1503    , -2348.43    , array([ 17.1334    ,  51.3287    ,  0.000636575,  5.15831e-51])
1504    , -2348.43    , array([ 17.1506    ,  51.3287    ,  0.000636575,  5.15831e-51])
1505    , -2348.43    , array([ 17.1334    ,  51.3801    ,  0.000636575,  5.15831e-51])
1506    , -2348.44    , array([ 17.1334    ,  51.3287    ,  0.000637212,  5.15831e-51])
1507    , -2348.43    , array([ 17.1334    ,  51.3287    ,  0.000636575,  5.16347e-51])
1508    , -2343.48    , array([ 15.5149    ,  51.3287    ,  0.00036929 ,  5.15831e-51])
1509    , -2343.48    , array([ 15.5149    ,  51.3287    ,  0.00036929 ,  5.15831e-51])
1510    , -2343.48    , array([ 15.5304    ,  51.3287    ,  0.00036929 ,  5.15831e-51])
1511    , -2343.48    , array([ 15.5149    ,  51.3801    ,  0.00036929 ,  5.15831e-51])
1512    , -2343.49    , array([ 15.5149    ,  51.3287    ,  0.00036966 ,  5.15831e-51])
1513    , -2343.48    , array([ 15.5149    ,  51.3287    ,  0.00036929 ,  5.16347e-51])
1514    , -2339.97    , array([ 12.191     ,  51.3287    ,  0.000179135,  5.15831e-51])
1515    , -2339.97    , array([ 12.191     ,  51.3287    ,  0.000179135,  5.15831e-51])
1516    , -2339.97    , array([ 12.2032    ,  51.3287    ,  0.000179135,  5.15831e-51])
1517    , -2339.97    , array([ 12.191     ,  51.3801    ,  0.000179135,  5.15831e-51])
1518    , -2339.98    , array([ 12.191     ,  51.3287    ,  0.000179314,  5.15831e-51])
1519    , -2339.97    , array([ 12.191     ,  51.3287    ,  0.000179135,  5.16347e-51])
1520    , -2338.39    , array([ 8.65109    ,  51.3287    ,  9.33381e-05,  5.15831e-51])
