4668    , -2326.64    , array([ 0.266486   ,  0.496091   ,  7.80606e-81,  0.000524879])
4669    , -2326.64    , array([ 0.266753   ,  0.496091   ,  7.80606e-81,  0.000524879])
4670    , -2326.66    , array([ 0.266486   ,  0.496587   ,  7.80606e-81,  0.000524879])
4671    , -2326.64    , array([ 0.266486   ,  0.496091   ,  7.81387e-81,  0.000524879])
4672    , -2326.63    , array([ 0.266486   ,  0.496091   ,  7.80606e-81,  0.000525404])
4673    , -2326.64    , array([ 0.266486   ,  0.496091   ,  7.80606e-81,  0.000524879])
4674    , -2276.75    , array([ 0.266486   ,  0.201354   ,  7.80606e-81,  0.00082732 ])
4675    , -2276.75    , array([ 0.266486   ,  0.201354   ,  7.80606e-81,  0.00082732 ])
4676    , -2276.75    , array([ 0.266753   ,  0.201354   ,  7.80606e-81,  0.00082732 ])
4677    , -2276.82    , array([ 0.266486   ,  0.201556   ,  7.80606e-81,  0.00082732 ])
4678    , -2276.75    , array([ 0.266486   ,  0.201354   ,  7.81387e-81,  0.00082732 ])
4679    , -2276.69    , array([ 0.266486   ,  0.201354   ,  7.80606e-81,  0.000828148])
4680    , -6433.39    , array([ 0.266486   ,  0.00546458 ,  7.80606e-81,  0.00510661 ])
4681    , -6433.39    , array([ 0.266486   ,  0.00546458 ,  7.80606e-81,  0.00510661 ])
4682    , -6433.39    , array([ 0.266753   ,  0.00546458 ,  7.80606e-81,  0.00510661 ])
4683    , -6429.59    , array([ 0.266486   ,  0.00547005 ,  7.80606e-81,  0.00510661 ])
4684    , -6433.39    , array([ 0.266486   ,  0.00546458 ,  7.81387e-81,  0.00510661 ])
4685    , -6436.72    , array([ 0.266486   ,  0.00546458 ,  7.80606e-81,  0.00511172 ])
4686    , -2128.17    , array([ 0.266486   ,  0.0877223  ,  7.80606e-81,  0.00125826 ])
4687    , -2128.17    , array([ 0.266486   ,  0.0877223  ,  7.80606e-81,  0.00125826 ])
4688    , -2128.17    , array([ 0.266753   ,  0.0877223  ,  7.80606e-81,  0.00125826 ])
4689    , -2128.36    , array([ 0.266486   ,  0.08781    ,  7.80606e-81,  0.00125826 ])
4690    , -2128.17    , array([ 0.266486   ,  0.0877223  ,  7.81387e-81,  0.00125826 ])
4691    , -2128       , array([ 0.266486   ,  0.0877223  ,  7.80606e-81,  0.00125952 ])
4692    , -1882.88    , array([ 0.266486   ,  0.0429905  ,  7.80606e-81,  0.00180333 ])
4693    , -1882.88    , array([ 0.266486   ,  0.0429905  ,  7.80606e-81,  0.00180333 ])
4694    , -1882.88    , array([ 0.266753   ,  0.0429905  ,  7.80606e-81,  0.00180333 ])
4695    , -1883.12    , array([ 0.266486   ,  0.0430335  ,  7.80606e-81,  0.00180333 ])
4696    , -1882.88    , array([ 0.266486   ,  0.0429905  ,  7.81387e-81,  0.00180333 ])
4697    , -1882.64    , array([ 0.266486   ,  0.0429905  ,  7.80606e-81,  0.00180513 ])
4698    , -1819.84    , array([ 0.266486   ,  0.0355459  ,  7.80606e-81,  0.00198495 ])
4699    , -1819.84    , array([ 0.266486   ,  0.0355459  ,  7.80606e-81,  0.00198495 ])
4700    , -1819.84    , array([ 0.266753   ,  0.0355459  ,  7.80606e-81,  0.00198495 ])
4701    , -1820.03    , array([ 0.266486   ,  0.0355814  ,  7.80606e-81,  0.00198495 ])
4702    , -1819.84    , array([ 0.266486   ,  0.0355459  ,  7.81387e-81,  0.00198495 ])
4703    , -1819.64    , array([ 0.266486   ,  0.0355459  ,  7.80606e-81,  0.00198693 ])
4704    , -2299.48    , array([ 0.266486   ,  0.0139371  ,  7.80606e-81,  0.00318376 ])
4705    , -2299.48    , array([ 0.266486   ,  0.0139371  ,  7.80606e-81,  0.00318376 ])
4706    , -2299.48    , array([ 0.266753   ,  0.0139371  ,  7.80606e-81,  0.00318376 ])
4707    , -2298.11    , array([ 0.266486   ,  0.0139511  ,  7.80606e-81,  0.00318376 ])
4708    , -2299.48    , array([ 0.266486   ,  0.0139371  ,  7.81387e-81,  0.00318376 ])
4709    , -2300.74    , array([ 0.266486   ,  0.0139371  ,  7.80606e-81,  0.00318695 ])
4710    , -1773.82    , array([ 0.266486   ,  0.02807    ,  7.80606e-81,  0.00223613 ])
4711    , -1773.82    , array([ 0.266486   ,  0.02807    ,  7.80606e-81,  0.00223613 ])
4712    , -1773.82    , array([ 0.266753   ,  0.02807    ,  7.80606e-81,  0.00223613 ])
4713    , -1773.86    , array([ 0.266486   ,  0.028098   ,  7.80606e-81,  0.00223613 ])
4714    , -1773.82    , array([ 0.266486   ,  0.02807    ,  7.81387e-81,  0.00223613 ])
4715    , -1773.76    , array([ 0.266486   ,  0.02807    ,  7.80606e-81,  0.00223837 ])
4716    , -1771.89    , array([ 0.266486   ,  0.0265995  ,  7.80606e-81,  0.00229768 ])
4717    , -1771.89    , array([ 0.266486   ,  0.0265995  ,  7.80606e-81,  0.00229768 ])
4718    , -1771.89    , array([ 0.266753   ,  0.0265995  ,  7.80606e-81,  0.00229768 ])
4719    , -1771.88    , array([ 0.266486   ,  0.0266261  ,  7.80606e-81,  0.00229768 ])
4720    , -1771.89    , array([ 0.266486   ,  0.0265995  ,  7.81387e-81,  0.00229768 ])
4721    , -1771.88    , array([ 0.266486   ,  0.0265995  ,  7.80606e-81,  0.00229998 ])
4728    , -1771.89    , array([ 0.266486   ,  0.0265995  ,  7.80606e-81,  0.00229771 ])
4729    , -1771.89    , array([ 0.266486   ,  0.0265995  ,  7.80606e-81,  0.00229771 ])
4730    , -1771.89    , array([ 0.266753   ,  0.0265995  ,  7.80606e-81,  0.00229771 ])
4731    , -1771.88    , array([ 0.266486   ,  0.0266261  ,  7.80606e-81,  0.00229771 ])
4732    , -1771.89    , array([ 0.266486   ,  0.0265995  ,  7.81387e-81,  0.00229771 ])
4733    , -1771.88    , array([ 0.266486   ,  0.0265995  ,  7.80606e-81,  0.00230001 ])
4734    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00229778 ])
4735    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00229778 ])
4736    , -1771.89    , array([ 0.266753   ,  0.0265993  ,  7.80606e-81,  0.00229778 ])
4737    , -1771.88    , array([ 0.266486   ,  0.0266259  ,  7.80606e-81,  0.00229778 ])
4738    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.81387e-81,  0.00229778 ])
4739    , -1771.88    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00230008 ])
4746    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00229779 ])
4747    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00229779 ])
4748    , -1771.89    , array([ 0.266753   ,  0.0265993  ,  7.80606e-81,  0.00229779 ])
4749    , -1771.88    , array([ 0.266486   ,  0.0266259  ,  7.80606e-81,  0.00229779 ])
4750    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.81387e-81,  0.00229779 ])
4751    , -1771.88    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00230009 ])
4752    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00229781 ])
4753    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.00229781 ])
4754    , -1771.89    , array([ 0.266753   ,  0.0265993  ,  7.80606e-81,  0.00229781 ])
4755    , -1771.88    , array([ 0.266486   ,  0.0266259  ,  7.80606e-81,  0.00229781 ])
4756    , -1771.89    , array([ 0.266486   ,  0.0265993  ,  7.81387e-81,  0.00229781 ])
4757    , -1771.88    , array([ 0.266486   ,  0.0265993  ,  7.80606e-81,  0.0023001  ])
4758    , -2336.8     , array([ 0.266486   ,  0.00941791 ,  7.80606e-81,  0.536604   ])
4759    , -2336.8     , array([ 0.266486   ,  0.00941791 ,  7.80606e-81,  0.536604   ])
4760    , -2336.8     , array([ 0.266753   ,  0.00941791 ,  7.80606e-81,  0.536604   ])
4761    , -2336.8     , array([ 0.266486   ,  0.00942733 ,  7.80606e-81,  0.536604   ])
4762    , -2336.8     , array([ 0.266486   ,  0.00941791 ,  7.81387e-81,  0.536604   ])
4763    , -2336.8     , array([ 0.266486   ,  0.00941791 ,  7.80606e-81,  0.537141   ])
4764    , -1776.42    , array([ 0.266486   ,  0.0260156  ,  7.80606e-81,  0.00258178 ])
4765    , -1776.42    , array([ 0.266486   ,  0.0260156  ,  7.80606e-81,  0.00258178 ])
4766    , -1776.42    , array([ 0.266753   ,  0.0260156  ,  7.80606e-81,  0.00258178 ])
4767    , -1776.31    , array([ 0.266486   ,  0.0260417  ,  7.80606e-81,  0.00258178 ])
4768    , -1776.42    , array([ 0.266486   ,  0.0260156  ,  7.81387e-81,  0.00258178 ])
