176198  , -68860.5    , array([ 1.0552     ,  0.0305518  ,  7.23805e-34,  8.33113e-42,  0.000286009])
176199  , -68860.7    , array([ 1.05625    ,  0.0305518  ,  7.23805e-34,  8.33113e-42,  0.000286009])
176200  , -68869.6    , array([ 1.0552     ,  0.0305823  ,  7.23805e-34,  8.33113e-42,  0.000286009])
176201  , -68860.5    , array([ 1.0552     ,  0.0305518  ,  7.24529e-34,  8.33113e-42,  0.000286009])
176202  , -68860.5    , array([ 1.0552     ,  0.0305518  ,  7.23805e-34,  8.33947e-42,  0.000286009])
176203  , -68851.1    , array([ 1.0552     ,  0.0305518  ,  7.23805e-34,  8.33113e-42,  0.000286295])
176204  , -68860.5    , array([ 1.0552     ,  0.0305518  ,  7.23805e-34,  8.33113e-42,  0.000286009])
176205  , -46079.1    , array([ 1.04092    ,  0.0150683  ,  7.23805e-34,  8.33113e-42,  0.000588363])
176206  , -46079.1    , array([ 1.04092    ,  0.0150683  ,  7.23805e-34,  8.33113e-42,  0.000588363])
176207  , -46079.3    , array([ 1.04196    ,  0.0150683  ,  7.23805e-34,  8.33113e-42,  0.000588363])
176208  , -46102.2    , array([ 1.04092    ,  0.0150834  ,  7.23805e-34,  8.33113e-42,  0.000588363])
176209  , -46079.1    , array([ 1.04092    ,  0.0150683  ,  7.24529e-34,  8.33113e-42,  0.000588363])
176210  , -46079.1    , array([ 1.04092    ,  0.0150683  ,  7.23805e-34,  8.33947e-42,  0.000588363])
176211  , -46055.7    , array([ 1.04092    ,  0.0150683  ,  7.23805e-34,  8.33113e-42,  0.000588952])
176219  , -46049.7    , array([ 1.04091    ,  0.0150589  ,  7.23805e-34,  8.33113e-42,  0.000588739])
176220  , -46049.7    , array([ 1.04091    ,  0.0150589  ,  7.23805e-34,  8.33113e-42,  0.000588739])
176221  , -46049.9    , array([ 1.04195    ,  0.0150589  ,  7.23805e-34,  8.33113e-42,  0.000588739])
176222  , -46072.8    , array([ 1.04091    ,  0.0150739  ,  7.23805e-34,  8.33113e-42,  0.000588739])
176223  , -46049.7    , array([ 1.04091    ,  0.0150589  ,  7.24529e-34,  8.33113e-42,  0.000588739])
176224  , -46049.7    , array([ 1.04091    ,  0.0150589  ,  7.23805e-34,  8.33947e-42,  0.000588739])
176225  , -46026.3    , array([ 1.04091    ,  0.0150589  ,  7.23805e-34,  8.33113e-42,  0.000589328])
176226  , -46020.3    , array([ 1.04089    ,  0.0150495  ,  7.23805e-34,  8.33113e-42,  0.000589115])
