90730   , -79089.1    , array([ 6.60629    ,  0.247072   ,  4.58331e-41,  6.02586    ,  6.42176e-08])
90731   , -79089.1    , array([ 6.61289    ,  0.247072   ,  4.58331e-41,  6.02586    ,  6.42176e-08])
90732   , -79089.1    , array([ 6.60629    ,  0.247319   ,  4.58331e-41,  6.02586    ,  6.42176e-08])
90733   , -79089.1    , array([ 6.60629    ,  0.247072   ,  4.5879e-41 ,  6.02586    ,  6.42176e-08])
90734   , -79089.1    , array([ 6.60629    ,  0.247072   ,  4.58331e-41,  6.03189    ,  6.42176e-08])
90735   , -79089.1    , array([ 6.60629    ,  0.247072   ,  4.58331e-41,  6.02586    ,  6.42819e-08])
90736   , -79089.1    , array([ 6.60629    ,  0.247072   ,  4.58331e-41,  6.02586    ,  6.42176e-08])
90737   , -79088.9    , array([ 6.55522    ,  0.18208    ,  4.58331e-41,  6.02212    ,  8.78852e-08])
90738   , -79088.9    , array([ 6.55522    ,  0.18208    ,  4.58331e-41,  6.02212    ,  8.78852e-08])
90739   , -79088.9    , array([ 6.56178    ,  0.18208    ,  4.58331e-41,  6.02212    ,  8.78852e-08])
90740   , -79088.9    , array([ 6.55522    ,  0.182262   ,  4.58331e-41,  6.02212    ,  8.78852e-08])
90741   , -79088.9    , array([ 6.55522    ,  0.18208    ,  4.5879e-41 ,  6.02212    ,  8.78852e-08])
90742   , -79088.9    , array([ 6.55522    ,  0.18208    ,  4.58331e-41,  6.02814    ,  8.78852e-08])
90743   , -79088.9    , array([ 6.55522    ,  0.18208    ,  4.58331e-41,  6.02212    ,  8.79731e-08])
90744   , -79082.7    , array([ 6.3549     ,  0.0537047  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90745   , -79082.7    , array([ 6.3549     ,  0.0537047  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90746   , -79082.7    , array([ 6.36126    ,  0.0537047  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90747   , -79082.7    , array([ 6.3549     ,  0.0537584  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90748   , -79082.7    , array([ 6.3549     ,  0.0537047  ,  4.5879e-41 ,  6.00716    ,  3.08291e-07])
90749   , -79082.7    , array([ 6.3549     ,  0.0537047  ,  4.58331e-41,  6.01317    ,  3.08291e-07])
90750   , -79082.7    , array([ 6.3549     ,  0.0537047  ,  4.58331e-41,  6.00716    ,  3.08599e-07])
90758   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90759   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90760   , -79082.7    , array([ 6.36126    ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90761   , -79082.7    , array([ 6.3549     ,  0.0537584  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90762   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.5879e-41 ,  6.00716    ,  3.08291e-07])
90763   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.01317    ,  3.08291e-07])
90764   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.086e-07  ])
90765   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90766   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90767   , -79082.7    , array([ 6.36126    ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90768   , -79082.7    , array([ 6.3549     ,  0.0537583  ,  4.58331e-41,  6.00716    ,  3.08291e-07])
90769   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.5879e-41 ,  6.00716    ,  3.08291e-07])
90770   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.01317    ,  3.08291e-07])
90771   , -79082.7    , array([ 6.3549     ,  0.0537046  ,  4.58331e-41,  6.00716    ,  3.086e-07  ])
90772   , -78142.7    , array([ 5.97242    ,  0.0046721  ,  4.58331e-41,  5.97736    ,  3.7936e-06 ])
90773   , -78142.7    , array([ 5.97242    ,  0.0046721  ,  4.58331e-41,  5.97736    ,  3.7936e-06 ])
90774   , -78142.7    , array([ 5.9784     ,  0.0046721  ,  4.58331e-41,  5.97736    ,  3.7936e-06 ])
90775   , -78143.6    , array([ 5.97242    ,  0.00467678 ,  4.58331e-41,  5.97736    ,  3.7936e-06 ])
90776   , -78142.7    , array([ 5.97242    ,  0.0046721  ,  4.5879e-41 ,  5.97736    ,  3.7936e-06 ])
90777   , -78142.7    , array([ 5.97242    ,  0.0046721  ,  4.58331e-41,  5.98334    ,  3.7936e-06 ])
90778   , -78141.7    , array([ 5.97242    ,  0.0046721  ,  4.58331e-41,  5.97736    ,  3.79739e-06])
90779   , -78142.6    , array([ 5.97242    ,  0.00467202 ,  4.58331e-41,  5.97736    ,  3.79367e-06])
90780   , -78142.6    , array([ 5.97242    ,  0.00467202 ,  4.58331e-41,  5.97736    ,  3.79367e-06])
90781   , -78142.6    , array([ 5.97839    ,  0.00467202 ,  4.58331e-41,  5.97736    ,  3.79367e-06])
90782   , -78143.6    , array([ 5.97242    ,  0.00467669 ,  4.58331e-41,  5.97736    ,  3.79367e-06])
90783   , -78142.6    , array([ 5.97242    ,  0.00467202 ,  4.5879e-41 ,  5.97736    ,  3.79367e-06])
90784   , -78142.6    , array([ 5.97242    ,  0.00467202 ,  4.58331e-41,  5.98334    ,  3.79367e-06])
90785   , -78141.7    , array([ 5.97242    ,  0.00467202 ,  4.58331e-41,  5.97736    ,  3.79747e-06])
