10973   , -883.935    , array([ 0.0558699  ,  0.0554531  ,  0.219899   ,  0.0136948  ])
10974   , -880.334    , array([ 0.0559258  ,  0.0554531  ,  0.219899   ,  0.0136948  ])
10975   , -885.139    , array([ 0.0558699  ,  0.0555085  ,  0.219899   ,  0.0136948  ])
10976   , -886.975    , array([ 0.0558699  ,  0.0554531  ,  0.220119   ,  0.0136948  ])
10977   , -884.119    , array([ 0.0558699  ,  0.0554531  ,  0.219899   ,  0.0137085  ])
10978   , -883.935    , array([ 0.0558699  ,  0.0554531  ,  0.219899   ,  0.0136948  ])
10979   , -3353.42    , array([ 0.117939   ,  0.043194   ,  0.117015   ,  0.0131811  ])
10980   , -3353.42    , array([ 0.117939   ,  0.043194   ,  0.117015   ,  0.0131811  ])
10981   , -3354.2     , array([ 0.118057   ,  0.043194   ,  0.117015   ,  0.0131811  ])
10982   , -3351.27    , array([ 0.117939   ,  0.0432372  ,  0.117015   ,  0.0131811  ])
10983   , -3352.05    , array([ 0.117939   ,  0.043194   ,  0.117132   ,  0.0131811  ])
10984   , -3353.72    , array([ 0.117939   ,  0.043194   ,  0.117015   ,  0.0131943  ])
10985   , -442.44     , array([ 0.0643246  ,  0.0529007  ,  0.195231   ,  0.0135964  ])
10986   , -442.44     , array([ 0.0643246  ,  0.0529007  ,  0.195231   ,  0.0135964  ])
10987   , -442.774    , array([ 0.064389   ,  0.0529007  ,  0.195231   ,  0.0135964  ])
10988   , -442.178    , array([ 0.0643246  ,  0.0529536  ,  0.195231   ,  0.0135964  ])
10989   , -442.416    , array([ 0.0643246  ,  0.0529007  ,  0.195426   ,  0.0135964  ])
10990   , -442.394    , array([ 0.0643246  ,  0.0529007  ,  0.195231   ,  0.01361    ])
10991   , -845.075    , array([ 0.0231204  ,  0.499035   ,  0.017386   ,  0.0205013  ])
10992   , -845.075    , array([ 0.0231204  ,  0.499035   ,  0.017386   ,  0.0205013  ])
10993   , -845.133    , array([ 0.0231435  ,  0.499035   ,  0.017386   ,  0.0205013  ])
