515     , -4789.52    , array([ 1.38664    ,  0.0298835  ,  0.907055   ,  1.15144    ,  0.0172444  ])
516     , -4789.57    , array([ 1.38803    ,  0.0298835  ,  0.907055   ,  1.15144    ,  0.0172444  ])
517     , -4775.17    , array([ 1.38664    ,  0.0299134  ,  0.907055   ,  1.15144    ,  0.0172444  ])
518     , -4789.4     , array([ 1.38664    ,  0.0298835  ,  0.907963   ,  1.15144    ,  0.0172444  ])
519     , -4788.99    , array([ 1.38664    ,  0.0298835  ,  0.907055   ,  1.15259    ,  0.0172444  ])
520     , -4802.44    , array([ 1.38664    ,  0.0298835  ,  0.907055   ,  1.15144    ,  0.0172617  ])
521     , -4789.52    , array([ 1.38664    ,  0.0298835  ,  0.907055   ,  1.15144    ,  0.0172444  ])
522     , -13790.4    , array([ 1.38344    ,  0.0632864  ,  0.912667   ,  1.18402    ,  0.00877618 ])
523     , -13790.4    , array([ 1.38344    ,  0.0632864  ,  0.912667   ,  1.18402    ,  0.00877618 ])
524     , -13790.9    , array([ 1.38482    ,  0.0632864  ,  0.912667   ,  1.18402    ,  0.00877618 ])
525     , -13812.3    , array([ 1.38344    ,  0.0633497  ,  0.912667   ,  1.18402    ,  0.00877618 ])
526     , -13790.5    , array([ 1.38344    ,  0.0632864  ,  0.91358    ,  1.18402    ,  0.00877618 ])
527     , -13790.7    , array([ 1.38344    ,  0.0632864  ,  0.912667   ,  1.1852     ,  0.00877618 ])
528     , -13768.3    , array([ 1.38344    ,  0.0632864  ,  0.912667   ,  1.18402    ,  0.00878496 ])
529     , -1762.47    , array([ 1.38566    ,  0.0376146  ,  0.908772   ,  1.16133    ,  0.0140185  ])
530     , -1762.47    , array([ 1.38566    ,  0.0376146  ,  0.908772   ,  1.16133    ,  0.0140185  ])
531     , -1762.55    , array([ 1.38705    ,  0.0376146  ,  0.908772   ,  1.16133    ,  0.0140185  ])
532     , -1761.92    , array([ 1.38566    ,  0.0376522  ,  0.908772   ,  1.16133    ,  0.0140185  ])
533     , -1762.47    , array([ 1.38566    ,  0.0376146  ,  0.909682   ,  1.16133    ,  0.0140185  ])
534     , -1762.43    , array([ 1.38566    ,  0.0376146  ,  0.908772   ,  1.1625     ,  0.0140185  ])
535     , -1762.54    , array([ 1.38566    ,  0.0376146  ,  0.908772   ,  1.16133    ,  0.0140325  ])
543     , -1762.41    , array([ 1.3856     ,  0.0376193  ,  0.90877    ,  1.16135    ,  0.0140203  ])
544     , -1762.41    , array([ 1.3856     ,  0.0376193  ,  0.90877    ,  1.16135    ,  0.0140203  ])
545     , -1762.48    , array([ 1.38699    ,  0.0376193  ,  0.90877    ,  1.16135    ,  0.0140203  ])
546     , -1761.86    , array([ 1.3856     ,  0.0376569  ,  0.90877    ,  1.16135    ,  0.0140203  ])
547     , -1762.41    , array([ 1.3856     ,  0.0376193  ,  0.909679   ,  1.16135    ,  0.0140203  ])
548     , -1762.37    , array([ 1.3856     ,  0.0376193  ,  0.90877    ,  1.16251    ,  0.0140203  ])
549     , -1762.48    , array([ 1.3856     ,  0.0376193  ,  0.90877    ,  1.16135    ,  0.0140344  ])
550     , -1762.32    , array([ 1.38553    ,  0.037625   ,  0.908766   ,  1.16137    ,  0.0140226  ])
551     , -1762.32    , array([ 1.38553    ,  0.037625   ,  0.908766   ,  1.16137    ,  0.0140226  ])
552     , -1762.4     , array([ 1.38691    ,  0.037625   ,  0.908766   ,  1.16137    ,  0.0140226  ])
553     , -1761.77    , array([ 1.38553    ,  0.0376627  ,  0.908766   ,  1.16137    ,  0.0140226  ])
554     , -1762.33    , array([ 1.38553    ,  0.037625   ,  0.909675   ,  1.16137    ,  0.0140226  ])
555     , -1762.29    , array([ 1.38553    ,  0.037625   ,  0.908766   ,  1.16254    ,  0.0140226  ])
556     , -1762.4     , array([ 1.38553    ,  0.037625   ,  0.908766   ,  1.16137    ,  0.0140367  ])
564     , -1762.31    , array([ 1.38551    ,  0.0376262  ,  0.908766   ,  1.16138    ,  0.0140231  ])
565     , -1762.31    , array([ 1.38551    ,  0.0376262  ,  0.908766   ,  1.16138    ,  0.0140231  ])
566     , -1762.38    , array([ 1.3869     ,  0.0376262  ,  0.908766   ,  1.16138    ,  0.0140231  ])
567     , -1761.76    , array([ 1.38551    ,  0.0376639  ,  0.908766   ,  1.16138    ,  0.0140231  ])
568     , -1762.31    , array([ 1.38551    ,  0.0376262  ,  0.909675   ,  1.16138    ,  0.0140231  ])
569     , -1762.27    , array([ 1.38551    ,  0.0376262  ,  0.908766   ,  1.16254    ,  0.0140231  ])
570     , -1762.38    , array([ 1.38551    ,  0.0376262  ,  0.908766   ,  1.16138    ,  0.0140371  ])
571     , -1762.29    , array([ 1.3855     ,  0.0376277  ,  0.908765   ,  1.16138    ,  0.0140237  ])
572     , -1762.29    , array([ 1.3855     ,  0.0376277  ,  0.908765   ,  1.16138    ,  0.0140237  ])
573     , -1762.36    , array([ 1.38688    ,  0.0376277  ,  0.908765   ,  1.16138    ,  0.0140237  ])
574     , -1761.74    , array([ 1.3855     ,  0.0376653  ,  0.908765   ,  1.16138    ,  0.0140237  ])
575     , -1762.29    , array([ 1.3855     ,  0.0376277  ,  0.909674   ,  1.16138    ,  0.0140237  ])
576     , -1762.25    , array([ 1.3855     ,  0.0376277  ,  0.908765   ,  1.16254    ,  0.0140237  ])
577     , -1762.36    , array([ 1.3855     ,  0.0376277  ,  0.908765   ,  1.16138    ,  0.0140377  ])
578     , -30824.6    , array([ 0.48876    ,  0.788832   ,  0.84366    ,  1.67236    ,  0.372604   ])
579     , -30824.6    , array([ 0.48876    ,  0.788832   ,  0.84366    ,  1.67236    ,  0.372604   ])
580     , -30796.2    , array([ 0.489249   ,  0.788832   ,  0.84366    ,  1.67236    ,  0.372604   ])
581     , -30843.6    , array([ 0.48876    ,  0.789621   ,  0.84366    ,  1.67236    ,  0.372604   ])
582     , -30817.2    , array([ 0.48876    ,  0.788832   ,  0.844504   ,  1.67236    ,  0.372604   ])
583     , -30827.3    , array([ 0.48876    ,  0.788832   ,  0.84366    ,  1.67404    ,  0.372604   ])
584     , -30831.6    , array([ 0.48876    ,  0.788832   ,  0.84366    ,  1.67236    ,  0.372977   ])
585     , -1563.13    , array([ 1.16636    ,  0.0622113  ,  0.89767    ,  1.23351    ,  0.0241118  ])
586     , -1563.13    , array([ 1.16636    ,  0.0622113  ,  0.89767    ,  1.23351    ,  0.0241118  ])
587     , -1563.05    , array([ 1.16753    ,  0.0622113  ,  0.89767    ,  1.23351    ,  0.0241118  ])
588     , -1562.52    , array([ 1.16636    ,  0.0622735  ,  0.89767    ,  1.23351    ,  0.0241118  ])
589     , -1563.08    , array([ 1.16636    ,  0.0622113  ,  0.898568   ,  1.23351    ,  0.0241118  ])
590     , -1563.07    , array([ 1.16636    ,  0.0622113  ,  0.89767    ,  1.23474    ,  0.0241118  ])
591     , -1563.56    , array([ 1.16636    ,  0.0622113  ,  0.89767    ,  1.23351    ,  0.0241359  ])
592     , -4331.82    , array([ 7.58652    ,  0.185859   ,  2.22315    ,  2.7776     ,  0.0816411  ])
593     , -4331.82    , array([ 7.58652    ,  0.185859   ,  2.22315    ,  2.7776     ,  0.0816411  ])
594     , -4332.71    , array([ 7.59411    ,  0.185859   ,  2.22315    ,  2.7776     ,  0.0816411  ])
595     , -4339.02    , array([ 7.58652    ,  0.186045   ,  2.22315    ,  2.7776     ,  0.0816411  ])
596     , -4332.36    , array([ 7.58652    ,  0.185859   ,  2.22538    ,  2.7776     ,  0.0816411  ])
597     , -4333.71    , array([ 7.58652    ,  0.185859   ,  2.22315    ,  2.78038    ,  0.0816411  ])
598     , -4330.67    , array([ 7.58652    ,  0.185859   ,  2.22315    ,  2.7776     ,  0.0817228  ])
599     , -1527.32    , array([ 1.61179    ,  0.0751582  ,  1.04991    ,  1.41918    ,  0.0297665  ])
600     , -1527.32    , array([ 1.61179    ,  0.0751582  ,  1.04991    ,  1.41918    ,  0.0297665  ])
601     , -1527.42    , array([ 1.6134     ,  0.0751582  ,  1.04991    ,  1.41918    ,  0.0297665  ])
602     , -1527.05    , array([ 1.61179    ,  0.0752334  ,  1.04991    ,  1.41918    ,  0.0297665  ])
603     , -1527.26    , array([ 1.61179    ,  0.0751582  ,  1.05096    ,  1.41918    ,  0.0297665  ])
604     , -1527.26    , array([ 1.61179    ,  0.0751582  ,  1.04991    ,  1.4206     ,  0.0297665  ])
605     , -1527.54    , array([ 1.61179    ,  0.0751582  ,  1.04991    ,  1.41918    ,  0.0297963  ])
606     , -1477.85    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
607     , -1477.85    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
608     , -1478.05    , array([ 1.57695    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
609     , -1479.19    , array([ 1.57538    ,  0.0842113  ,  2.15532    ,  2.49954    ,  0.0345654  ])
610     , -1477.83    , array([ 1.57538    ,  0.0841271  ,  2.15748    ,  2.49954    ,  0.0345654  ])
611     , -1477.98    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.50204    ,  0.0345654  ])
612     , -1476.74    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0346     ])
620     , -1477.85    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
621     , -1477.85    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
622     , -1478.05    , array([ 1.57695    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
623     , -1479.19    , array([ 1.57538    ,  0.0842113  ,  2.15532    ,  2.49954    ,  0.0345654  ])
624     , -1477.83    , array([ 1.57538    ,  0.0841271  ,  2.15748    ,  2.49954    ,  0.0345654  ])
625     , -1477.98    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.50204    ,  0.0345654  ])
626     , -1476.74    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0346     ])
627     , -1477.85    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
628     , -1477.85    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
629     , -1478.05    , array([ 1.57695    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0345654  ])
630     , -1479.19    , array([ 1.57538    ,  0.0842113  ,  2.15532    ,  2.49954    ,  0.0345654  ])
631     , -1477.83    , array([ 1.57538    ,  0.0841271  ,  2.15748    ,  2.49954    ,  0.0345654  ])
632     , -1477.98    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.50204    ,  0.0345654  ])
633     , -1476.74    , array([ 1.57538    ,  0.0841271  ,  2.15532    ,  2.49954    ,  0.0346     ])
634     , -1679.06    , array([ 1.52806    ,  0.0956827  ,  5.98978    ,  1.8178     ,  0.0395868  ])
635     , -1679.06    , array([ 1.52806    ,  0.0956827  ,  5.98978    ,  1.8178     ,  0.0395868  ])
636     , -1679.62    , array([ 1.52959    ,  0.0956827  ,  5.98978    ,  1.8178     ,  0.0395868  ])
637     , -1682.11    , array([ 1.52806    ,  0.0957784  ,  5.98978    ,  1.8178     ,  0.0395868  ])
638     , -1679.88    , array([ 1.52806    ,  0.0956827  ,  5.99578    ,  1.8178     ,  0.0395868  ])
639     , -1679.32    , array([ 1.52806    ,  0.0956827  ,  5.98978    ,  1.81962    ,  0.0395868  ])
640     , -1676.76    , array([ 1.52806    ,  0.0956827  ,  5.98978    ,  1.8178     ,  0.0396264  ])
641     , -1470.12    , array([ 1.56487    ,  0.0865357  ,  2.69693    ,  2.3309     ,  0.0356092  ])
642     , -1470.12    , array([ 1.56487    ,  0.0865357  ,  2.69693    ,  2.3309     ,  0.0356092  ])
643     , -1470.37    , array([ 1.56644    ,  0.0865357  ,  2.69693    ,  2.3309     ,  0.0356092  ])
644     , -1471.64    , array([ 1.56487    ,  0.0866223  ,  2.69693    ,  2.3309     ,  0.0356092  ])
645     , -1470.14    , array([ 1.56487    ,  0.0865357  ,  2.69962    ,  2.3309     ,  0.0356092  ])
646     , -1470.27    , array([ 1.56487    ,  0.0865357  ,  2.69693    ,  2.33324    ,  0.0356092  ])
647     , -1468.84    , array([ 1.56487    ,  0.0865357  ,  2.69693    ,  2.3309     ,  0.0356448  ])
648     , -1455.25    , array([ 1.49794    ,  0.0868732  ,  2.86312    ,  2.206      ,  0.035719   ])
649     , -1455.25    , array([ 1.49794    ,  0.0868732  ,  2.86312    ,  2.206      ,  0.035719   ])
650     , -1455.48    , array([ 1.49943    ,  0.0868732  ,  2.86312    ,  2.206      ,  0.035719   ])
651     , -1456.71    , array([ 1.49794    ,  0.0869601  ,  2.86312    ,  2.206      ,  0.035719   ])
652     , -1455.27    , array([ 1.49794    ,  0.0868732  ,  2.86599    ,  2.206      ,  0.035719   ])
653     , -1455.38    , array([ 1.49794    ,  0.0868732  ,  2.86312    ,  2.2082     ,  0.035719   ])
654     , -1453.99    , array([ 1.49794    ,  0.0868732  ,  2.86312    ,  2.206      ,  0.0357547  ])
655     , -1426.99    , array([ 1.3482     ,  0.0892347  ,  3.25738    ,  2.14723    ,  0.0370054  ])
656     , -1426.99    , array([ 1.3482     ,  0.0892347  ,  3.25738    ,  2.14723    ,  0.0370054  ])
657     , -1427.18    , array([ 1.34955    ,  0.0892347  ,  3.25738    ,  2.14723    ,  0.0370054  ])
658     , -1428.51    , array([ 1.3482     ,  0.089324   ,  3.25738    ,  2.14723    ,  0.0370054  ])
659     , -1427.03    , array([ 1.3482     ,  0.0892347  ,  3.26064    ,  2.14723    ,  0.0370054  ])
660     , -1427.13    , array([ 1.3482     ,  0.0892347  ,  3.25738    ,  2.14938    ,  0.0370054  ])
661     , -1425.68    , array([ 1.3482     ,  0.0892347  ,  3.25738    ,  2.14723    ,  0.0370424  ])
662     , -1379.52    , array([ 1.16292    ,  0.0925965  ,  3.7428     ,  1.89078    ,  0.0391149  ])
663     , -1379.52    , array([ 1.16292    ,  0.0925965  ,  3.7428     ,  1.89078    ,  0.0391149  ])
664     , -1379.6     , array([ 1.16408    ,  0.0925965  ,  3.7428     ,  1.89078    ,  0.0391149  ])
665     , -1380.69    , array([ 1.16292    ,  0.0926891  ,  3.7428     ,  1.89078    ,  0.0391149  ])
666     , -1379.53    , array([ 1.16292    ,  0.0925965  ,  3.74654    ,  1.89078    ,  0.0391149  ])
667     , -1379.6     , array([ 1.16292    ,  0.0925965  ,  3.7428     ,  1.89267    ,  0.0391149  ])
668     , -1378.49    , array([ 1.16292    ,  0.0925965  ,  3.7428     ,  1.89078    ,  0.039154   ])
669     , -1370.85    , array([ 0.911233   ,  0.0986407  ,  6.38473    ,  1.68279    ,  0.0449788  ])
670     , -1370.85    , array([ 0.911233   ,  0.0986407  ,  6.38473    ,  1.68279    ,  0.0449788  ])
671     , -1370.89    , array([ 0.912144   ,  0.0986407  ,  6.38473    ,  1.68279    ,  0.0449788  ])
672     , -1371.9     , array([ 0.911233   ,  0.0987394  ,  6.38473    ,  1.68279    ,  0.0449788  ])
673     , -1371.23    , array([ 0.911233   ,  0.0986407  ,  6.39112    ,  1.68279    ,  0.0449788  ])
674     , -1370.93    , array([ 0.911233   ,  0.0986407  ,  6.38473    ,  1.68448    ,  0.0449788  ])
675     , -1370.01    , array([ 0.911233   ,  0.0986407  ,  6.38473    ,  1.68279    ,  0.0450238  ])
676     , -1350.67    , array([ 1.05193    ,  0.0950361  ,  4.6622     ,  1.8023     ,  0.0414278  ])
677     , -1350.67    , array([ 1.05193    ,  0.0950361  ,  4.6622     ,  1.8023     ,  0.0414278  ])
678     , -1350.71    , array([ 1.05298    ,  0.0950361  ,  4.6622     ,  1.8023     ,  0.0414278  ])
679     , -1351.67    , array([ 1.05193    ,  0.0951312  ,  4.6622     ,  1.8023     ,  0.0414278  ])
680     , -1350.75    , array([ 1.05193    ,  0.0950361  ,  4.66686    ,  1.8023     ,  0.0414278  ])
681     , -1350.74    , array([ 1.05193    ,  0.0950361  ,  4.6622     ,  1.8041     ,  0.0414278  ])
682     , -1349.78    , array([ 1.05193    ,  0.0950361  ,  4.6622     ,  1.8023     ,  0.0414693  ])
683     , -1342.5     , array([ 0.938031   ,  0.0902529  ,  4.61264    ,  1.92081    ,  0.0416514  ])
