Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1344.55	2699.1	68.1	19936.75	0.9801,0.1182,5.3604,1.2116,0.0549
our_model	Round_1_Replicate_2	-2492.91	4995.82	2236.94	6070.87	2.92,0.495,0.904,1.5968,30.0
our_model	Round_1_Replicate_3	-1325.39	2660.78	29.18	20068.64	0.9543,0.1069,5.408,1.6101,0.0503
our_model	Round_1_Replicate_4	-2168.15	4346.3	1649.22	3799.3	4.9255,0.6034,0.5625,1.3601,30.0
our_model	Round_1_Replicate_5	-2023.17	4056.34	1368.5	8099.28	2.3999,0.2212,1.2197,3.8121,30.0
our_model	Round_1_Replicate_6	-1693.98	3397.96	729.13	19996.44	0.8163,0.1782,5.4769,0.8804,0.1009
our_model	Round_1_Replicate_7	-2352.64	4715.28	1987.03	4328.55	4.1825,0.6309,0.6423,1.2711,30.0
our_model	Round_1_Replicate_8	-2200.81	4411.62	1709.88	4034.5	4.6051,0.5902,0.5972,1.384,30.0
our_model	Round_1_Replicate_9	-2401.42	4812.84	2074.22	6258.04	2.8687,0.4523,0.9292,1.7636,30.0
Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-1445.59	2901.18	269.55	19775.86	0.9661,0.1436,5.5134,0.7388,0.0652
our_model	Round_1_Replicate_2	-2041.04	4092.08	1404.53	6859.98	2.8142,0.2735,1.0287,3.0677,30.0
our_model	Round_1_Replicate_3	-2468.16	4946.32	2193.28	4835.29	3.6796,0.6119,0.7193,1.2949,30.0
our_model	Round_1_Replicate_4	-2316.48	4642.96	1921.76	4240.97	4.2931,0.6257,0.6286,1.2869,30.0
our_model	Round_1_Replicate_5	-1593.11	3196.22	559.97	19249.92	2.7322,0.0709,2.3694,3.4257,0.0318
our_model	Round_1_Replicate_6	-1317.48	2644.96	13.1	19940.37	0.9979,0.1097,5.099,1.9405,0.0538
our_model	Round_1_Replicate_7	-1999.37	4008.74	1319.01	7190.06	2.7357,0.229,1.0927,3.7119,30.0
our_model	Round_1_Replicate_8	-1997.37	4004.74	1314.7	6361.9	3.0959,0.2564,0.9679,3.3185,30.0
our_model	Round_1_Replicate_9	-1957.4	3924.8	1216.33	19753.97	0.8203,0.2078,5.2701,0.5757,0.1207
our_model	Round_1_Replicate_10	-2093.05	4196.1	1506.12	8122.01	2.3396,0.2554,1.2093,3.2507,30.0
our_model	Round_2_Replicate_1	-1321.6	2653.2	21.54	19954.85	1.0712,0.0917,4.8462,2.4248,0.0436
our_model	Round_2_Replicate_2	-1322.18	2654.36	22.39	20045.45	0.9983,0.0881,4.6113,3.1772,0.0435
our_model	Round_2_Replicate_3	-1361.7	2733.4	100.25	19647.75	1.0717,0.1288,4.9846,1.6381,0.0649
our_model	Round_2_Replicate_4	-1311.64	2633.28	1.42	20002.0	0.9984,0.1001,4.9962,2.6731,0.0511
our_model	Round_2_Replicate_5	-1311.01	2632.02	0.16	20009.54	1.0003,0.0993,5.0301,2.489,0.0495
our_model	Round_2_Replicate_6	-1368.55	2747.1	118.12	19907.77	1.2143,0.0759,4.4078,3.4216,0.0359
our_model	Round_2_Replicate_7	-1336.3	2682.6	51.77	20023.24	1.0642,0.083,4.6999,2.75,0.0389
our_model	Round_2_Replicate_8	-1312.89	2635.78	3.93	20001.02	1.0145,0.096,4.883,2.4727,0.0472
our_model	Round_2_Replicate_9	-1395.23	2800.46	165.77	19677.9	1.0203,0.1396,5.1937,1.2894,0.0695
our_model	Round_2_Replicate_10	-1350.49	2710.98	77.93	19645.21	1.0775,0.1211,4.629,2.2491,0.0645
our_model	Round_2_Replicate_11	-1312.11	2634.22	2.36	20034.56	0.9779,0.1018,5.1331,2.3164,0.0503
our_model	Round_2_Replicate_12	-1315.96	2641.92	10.0	20003.34	0.9717,0.1061,5.0317,2.5703,0.0551
our_model	Round_2_Replicate_13	-1311.8	2633.6	1.73	20007.01	0.9959,0.102,5.1145,2.5274,0.052
our_model	Round_2_Replicate_14	-1311.14	2632.28	0.41	20012.23	0.9931,0.0996,4.9856,2.5955,0.0502
our_model	Round_2_Replicate_15	-1314.22	2638.44	6.58	19886.32	1.0478,0.1043,4.9593,2.3964,0.0523
our_model	Round_2_Replicate_16	-1345.66	2701.32	69.57	20099.91	0.9047,0.117,5.5544,1.4866,0.0557
our_model	Round_2_Replicate_17	-1312.8	2635.6	3.75	20058.36	0.9733,0.1013,5.2001,2.1991,0.0496
our_model	Round_2_Replicate_18	-1327.0	2664.0	32.4	20127.84	0.9837,0.0844,4.8552,3.3975,0.0424
our_model	Round_2_Replicate_19	-1323.88	2657.76	25.84	19879.97	1.0095,0.1139,5.029,1.7574,0.0555
our_model	Round_2_Replicate_20	-1339.29	2688.58	57.19	19880.92	1.0029,0.1179,5.2073,1.3433,0.0553
