1217    , -31597.1    , array([ 0.00505173 ,  1.53778    ,  0.00253152 ,  0.0442999  ])
1218    , -31601.3    , array([ 0.00505679 ,  1.53778    ,  0.00253152 ,  0.0442999  ])
1219    , -31595.6    , array([ 0.00505173 ,  1.53932    ,  0.00253152 ,  0.0442999  ])
1220    , -31592.9    , array([ 0.00505173 ,  1.53778    ,  0.00253405 ,  0.0442999  ])
1221    , -31592.5    , array([ 0.00505173 ,  1.53778    ,  0.00253152 ,  0.0443443  ])
1222    , -31597.1    , array([ 0.00505173 ,  1.53778    ,  0.00253152 ,  0.0442999  ])
1223    , -25209.5    , array([ 0.00290312 ,  1.87242    ,  0.00441441 ,  0.0810746  ])
1224    , -25209.5    , array([ 0.00290312 ,  1.87242    ,  0.00441441 ,  0.0810746  ])
1225    , -25208.5    , array([ 0.00290602 ,  1.87242    ,  0.00441441 ,  0.0810746  ])
1226    , -25208.5    , array([ 0.00290312 ,  1.8743     ,  0.00441441 ,  0.0810746  ])
1227    , -25210.6    , array([ 0.00290312 ,  1.87242    ,  0.00441883 ,  0.0810746  ])
1228    , -25211.8    , array([ 0.00290312 ,  1.87242    ,  0.00441441 ,  0.0811557  ])
1235    , -25209.2    , array([ 0.00290297 ,  1.87277    ,  0.00441461 ,  0.0810676  ])
1236    , -25209.2    , array([ 0.00290297 ,  1.87277    ,  0.00441461 ,  0.0810676  ])
1237    , -25208.2    , array([ 0.00290588 ,  1.87277    ,  0.00441461 ,  0.0810676  ])
1238    , -25208.3    , array([ 0.00290297 ,  1.87464    ,  0.00441461 ,  0.0810676  ])
1239    , -25210.3    , array([ 0.00290297 ,  1.87277    ,  0.00441902 ,  0.0810676  ])
1240    , -25211.5    , array([ 0.00290297 ,  1.87277    ,  0.00441461 ,  0.0811487  ])
1241    , -25008.2    , array([ 0.00269239 ,  2.47064    ,  0.0047202  ,  0.0711736  ])
1242    , -25008.2    , array([ 0.00269239 ,  2.47064    ,  0.0047202  ,  0.0711736  ])
1243    , -25004.5    , array([ 0.00269509 ,  2.47064    ,  0.0047202  ,  0.0711736  ])
1244    , -25007.7    , array([ 0.00269239 ,  2.47311    ,  0.0047202  ,  0.0711736  ])
1245    , -25011.8    , array([ 0.00269239 ,  2.47064    ,  0.00472492 ,  0.0711736  ])
1246    , -25011.1    , array([ 0.00269239 ,  2.47064    ,  0.0047202  ,  0.0712448  ])
1247    , -24683.6    , array([ 0.00280919 ,  3.71769    ,  0.00447663 ,  0.0742656  ])
1248    , -24683.6    , array([ 0.00280919 ,  3.71769    ,  0.00447663 ,  0.0742656  ])
1249    , -24681.3    , array([ 0.002812   ,  3.71769    ,  0.00447663 ,  0.0742656  ])
1250    , -24683.3    , array([ 0.00280919 ,  3.72141    ,  0.00447663 ,  0.0742656  ])
1251    , -24686      , array([ 0.00280919 ,  3.71769    ,  0.00448111 ,  0.0742656  ])
1252    , -24685.9    , array([ 0.00280919 ,  3.71769    ,  0.00447663 ,  0.0743399  ])
