55263   , -79089.4    , array([ 8.77384    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55264   , -79089.4    , array([ 8.77384    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55265   , -79089.4    , array([ 9.77384    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55266   , -79089.4    , array([ 11.3919    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55267   , -79089.4    , array([ 9.77384    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55268   , -79089.4    , array([ 10.3919    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55269   , -79089.4    , array([ 10.7738    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55270   , -79089.4    , array([ 11.0099    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55271   , -79089.4    , array([ 11.1558    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55272   , -79089.4    , array([ 11.246     ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55273   , -79089.4    , array([ 11.3017    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55274   , -79089.4    , array([ 11.3362    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55275   , -79089.4    , array([ 11.3618    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55276   , -79089.4    , array([ 11.3618    ,  0.925035   ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55277   , -79089.4    , array([ 11.3618    ,  1.92503    ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55278   , -79089.4    , array([ 11.3618    ,  3.54307    ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55279   , -79089.4    , array([ 11.3618    ,  1.92503    ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55280   , -79089.4    , array([ 11.3618    ,  2.54307    ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
55281   , -79089.4    , array([ 11.3618    ,  2.92503    ,  4.19179e-32,  4.23819e-24,  5.757e-33  ])
