256602  , -40405      , array([ 2.14575    ,  0.224615   ,  1.78538e-12,  2.01841e-14,  0.0105211  ])
256603  , -40406.6    , array([ 2.1479     ,  0.224615   ,  1.78538e-12,  2.01841e-14,  0.0105211  ])
256604  , -40428.7    , array([ 2.14575    ,  0.22484    ,  1.78538e-12,  2.01841e-14,  0.0105211  ])
256605  , -40405      , array([ 2.14575    ,  0.224615   ,  1.78717e-12,  2.01841e-14,  0.0105211  ])
256606  , -40405      , array([ 2.14575    ,  0.224615   ,  1.78538e-12,  2.02043e-14,  0.0105211  ])
256607  , -40380.1    , array([ 2.14575    ,  0.224615   ,  1.78538e-12,  2.01841e-14,  0.0105316  ])
256608  , -40405      , array([ 2.14575    ,  0.224615   ,  1.78538e-12,  2.01841e-14,  0.0105211  ])
256609  , -6795.79    , array([ 2.05122    ,  0.112261   ,  1.78538e-12,  2.01841e-14,  0.0218941  ])
256610  , -6795.79    , array([ 2.05122    ,  0.112261   ,  1.78538e-12,  2.01841e-14,  0.0218941  ])
256611  , -6796.27    , array([ 2.05327    ,  0.112261   ,  1.78538e-12,  2.01841e-14,  0.0218941  ])
256612  , -6811.59    , array([ 2.05122    ,  0.112374   ,  1.78538e-12,  2.01841e-14,  0.0218941  ])
256613  , -6795.79    , array([ 2.05122    ,  0.112261   ,  1.78717e-12,  2.01841e-14,  0.0218941  ])
256614  , -6795.79    , array([ 2.05122    ,  0.112261   ,  1.78538e-12,  2.02043e-14,  0.0218941  ])
256615  , -6779.96    , array([ 2.05122    ,  0.112261   ,  1.78538e-12,  2.01841e-14,  0.021916   ])
256623  , -6788.15    , array([ 2.05572    ,  0.112027   ,  1.78538e-12,  2.01841e-14,  0.0218605  ])
256624  , -6788.15    , array([ 2.05572    ,  0.112027   ,  1.78538e-12,  2.01841e-14,  0.0218605  ])
256625  , -6788.63    , array([ 2.05778    ,  0.112027   ,  1.78538e-12,  2.01841e-14,  0.0218605  ])
256626  , -6803.94    , array([ 2.05572    ,  0.112139   ,  1.78538e-12,  2.01841e-14,  0.0218605  ])
256627  , -6788.15    , array([ 2.05572    ,  0.112027   ,  1.78717e-12,  2.01841e-14,  0.0218605  ])
256628  , -6788.15    , array([ 2.05572    ,  0.112027   ,  1.78538e-12,  2.02043e-14,  0.0218605  ])
256629  , -6772.33    , array([ 2.05572    ,  0.112027   ,  1.78538e-12,  2.01841e-14,  0.0218824  ])
256637  , -6786.31    , array([ 2.05681    ,  0.11197    ,  1.78538e-12,  2.01841e-14,  0.0218524  ])
