Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params( )
our_model	Round_1_Replicate_1	-2049.88	4109.76	1422.07	6525.22	2.9496,0.2933,0.9769,2.8545,30.0
our_model	Round_1_Replicate_2	-1322.17	2654.34	22.17	19964.1	0.9658,0.1129,5.0911,2.0621,0.0564
our_model	Round_1_Replicate_3	-2337.87	4685.74	1962.46	3175.29	5.7417,0.8454,0.4694,0.9516,30.0
our_model	Round_1_Replicate_4	-3074.33	6158.66	3240.67	7041.88	2.3607,0.5591,1.0811,1.3453,30.0
our_model	Round_1_Replicate_5	-2540.27	5090.54	2322.48	3331.64	5.3119,0.9249,0.4962,0.8519,30.0
our_model	Round_1_Replicate_6	-1982.08	3974.16	1279.55	12145.72	1.6456,0.1201,1.8765,7.1568,30.0
our_model	Round_1_Replicate_7	-1339.54	2689.08	56.21	20108.02	0.9863,0.0859,4.9225,4.2912,0.0465
our_model	Round_1_Replicate_8	-1430.68	2871.36	250.03	20320.87	0.8701,0.1219,6.9283,0.6461,0.0557
our_model	Round_1_Replicate_9	-2038.01	4086.02	1398.4	7344.24	2.6314,0.2536,1.102,3.3112,30.0
our_model	Round_1_Replicate_10	-3031.23	6072.46	3169.18	3581.66	4.675,1.081,0.5483,0.6982,30.0
our_model	Round_2_Replicate_1	-1315.36	2640.72	8.84	19877.12	1.044,0.1056,4.9525,2.4786,0.0536
our_model	Round_2_Replicate_2	-1540.79	3091.58	483.74	19886.84	1.636,0.0498,2.7581,6.0951,0.0226
our_model	Round_2_Replicate_3	-1311.85	2633.7	1.83	19983.19	0.9946,0.1006,4.8437,2.5621,0.0505
our_model	Round_2_Replicate_4	-1476.96	2963.92	345.85	19892.85	1.4411,0.057,3.258,5.1706,0.0261
our_model	Round_2_Replicate_5	-1343.86	2697.72	66.49	20347.99	0.8766,0.0823,5.2575,3.2697,0.0406
our_model	Round_2_Replicate_6	-1331.34	2672.68	40.48	19906.52	0.9826,0.1183,5.1609,1.6939,0.0581
our_model	Round_2_Replicate_7	-1331.13	2672.26	40.7	20152.74	0.9111,0.1097,5.6145,1.6112,0.0524
our_model	Round_2_Replicate_8	-2273.93	4557.86	1864.68	26607.84	0.6551,0.0976,4.2588,7.6901,1.1192
our_model	Round_2_Replicate_9	-1341.86	2693.72	62.72	20143.58	0.9942,0.0783,4.6988,3.7229,0.0388
our_model	Round_2_Replicate_10	-1422.31	2854.62	230.96	19998.78	1.223,0.0645,4.277,4.5185,0.0299
our_model	Round_3_Replicate_1	-1370.9	2751.8	123.64	20063.6	1.0794,0.0751,4.5053,2.6154,0.0335
our_model	Round_3_Replicate_2	-1316.09	2642.18	10.38	19976.33	1.0489,0.0951,5.0716,2.5904,0.0468
our_model	Round_3_Replicate_3	-1356.02	2722.04	91.05	20147.21	1.0006,0.0744,4.527,4.2864,0.0373
our_model	Round_3_Replicate_4	-1315.2	2640.4	8.55	19992.62	1.0309,0.093,4.8796,3.0091,0.0469
our_model	Round_3_Replicate_5	-1401.82	2813.64	178.53	19788.49	0.9709,0.1412,5.3791,1.2419,0.0707
our_model	Round_3_Replicate_6	-1375.21	2760.42	132.06	20052.89	0.9385,0.1277,6.0423,1.3118,0.0633
our_model	Round_3_Replicate_7	-1316.89	2643.78	11.8	19931.07	0.9947,0.11,5.0164,2.1177,0.055
our_model	Round_3_Replicate_8	-1311.69	2633.38	1.52	19959.98	1.0215,0.098,4.8179,2.5949,0.0487
our_model	Round_3_Replicate_9	-1311.0	2632.0	0.15	20004.4	0.9983,0.0993,4.9747,2.4976,0.0494
our_model	Round_3_Replicate_10	-1311.09	2632.18	0.31	19991.34	0.9993,0.1016,5.021,2.4282,0.0508
our_model	Round_3_Replicate_11	-1326.13	2662.26	30.26	19760.42	1.1503,0.0982,4.6294,2.828,0.0498
our_model	Round_3_Replicate_12	-1311.92	2633.84	1.98	20005.95	1.0076,0.0969,4.9406,2.4898,0.0476
our_model	Round_3_Replicate_13	-1311.2	2632.4	0.54	20019.12	0.9893,0.1007,5.0705,2.4135,0.05
our_model	Round_3_Replicate_14	-1313.41	2636.82	4.97	20039.92	1.0004,0.0937,4.926,2.787,0.0467
our_model	Round_3_Replicate_15	-1311.29	2632.58	0.71	20010.12	0.9878,0.102,5.0539,2.4199,0.0511
our_model	Round_3_Replicate_16	-1343.77	2697.54	66.52	20125.13	1.0086,0.0778,4.6487,3.8885,0.039
our_model	Round_3_Replicate_17	-1311.85	2633.7	1.84	19971.79	1.0015,0.1039,5.0372,2.3556,0.0521
our_model	Round_3_Replicate_18	-1310.94	2631.88	0.02	20001.5	1.0001,0.1001,5.0174,2.5001,0.0501
our_model	Round_3_Replicate_19	-1311.02	2632.04	0.19	19994.23	0.9991,0.1011,5.0137,2.4307,0.0504
our_model	Round_3_Replicate_20	-1373.36	2756.72	128.05	20174.85	1.0157,0.0696,4.5711,4.469,0.0345
