202316  , -51900.2    , array([ 0.693979   ,  5.68313    ,  0.0162413  ,  2.59855e-69,  0.278264   ])
202317  , -51870.6    , array([ 0.694673   ,  5.68313    ,  0.0162413  ,  2.59855e-69,  0.278264   ])
202318  , -51909.7    , array([ 0.693979   ,  5.68881    ,  0.0162413  ,  2.59855e-69,  0.278264   ])
202319  , -51900      , array([ 0.693979   ,  5.68313    ,  0.0162575  ,  2.59855e-69,  0.278264   ])
202320  , -51900.2    , array([ 0.693979   ,  5.68313    ,  0.0162413  ,  2.60115e-69,  0.278264   ])
202321  , -51928.3    , array([ 0.693979   ,  5.68313    ,  0.0162413  ,  2.59855e-69,  0.278542   ])
202322  , -51900.2    , array([ 0.693979   ,  5.68313    ,  0.0162413  ,  2.59855e-69,  0.278264   ])
202323  , -37520.5    , array([ 1.41576    ,  4.52192    ,  0.0163169  ,  2.59855e-69,  0.141275   ])
202324  , -37520.5    , array([ 1.41576    ,  4.52192    ,  0.0163169  ,  2.59855e-69,  0.141275   ])
202325  , -37525.7    , array([ 1.41717    ,  4.52192    ,  0.0163169  ,  2.59855e-69,  0.141275   ])
202326  , -37530.7    , array([ 1.41576    ,  4.52644    ,  0.0163169  ,  2.59855e-69,  0.141275   ])
202327  , -37520.5    , array([ 1.41576    ,  4.52192    ,  0.0163332  ,  2.59855e-69,  0.141275   ])
202328  , -37520.5    , array([ 1.41576    ,  4.52192    ,  0.0163169  ,  2.60115e-69,  0.141275   ])
202329  , -37511.5    , array([ 1.41576    ,  4.52192    ,  0.0163169  ,  2.59855e-69,  0.141416   ])
202330  , -15603.2    , array([ 2.29512    ,  0.295873   ,  0.0164183  ,  2.59855e-69,  0.209398   ])
202331  , -15603.2    , array([ 2.29512    ,  0.295873   ,  0.0164183  ,  2.59855e-69,  0.209398   ])
202332  , -15602.2    , array([ 2.29742    ,  0.295873   ,  0.0164183  ,  2.59855e-69,  0.209398   ])
202333  , -15584.8    , array([ 2.29512    ,  0.296169   ,  0.0164183  ,  2.59855e-69,  0.209398   ])
202334  , -15603      , array([ 2.29512    ,  0.295873   ,  0.0164347  ,  2.59855e-69,  0.209398   ])
202335  , -15603.2    , array([ 2.29512    ,  0.295873   ,  0.0164183  ,  2.60115e-69,  0.209398   ])
202336  , -15632      , array([ 2.29512    ,  0.295873   ,  0.0164183  ,  2.59855e-69,  0.209608   ])
202337  , -25025.6    , array([ 1.65492    ,  1.87378    ,  0.0163496  ,  2.59855e-69,  0.160429   ])
202338  , -25025.6    , array([ 1.65492    ,  1.87378    ,  0.0163496  ,  2.59855e-69,  0.160429   ])
202339  , -25027      , array([ 1.65658    ,  1.87378    ,  0.0163496  ,  2.59855e-69,  0.160429   ])
202340  , -25041.4    , array([ 1.65492    ,  1.87566    ,  0.0163496  ,  2.59855e-69,  0.160429   ])
202341  , -25025.6    , array([ 1.65492    ,  1.87378    ,  0.0163659  ,  2.59855e-69,  0.160429   ])
202342  , -25025.6    , array([ 1.65492    ,  1.87378    ,  0.0163496  ,  2.60115e-69,  0.160429   ])
202343  , -25016.5    , array([ 1.65492    ,  1.87378    ,  0.0163496  ,  2.59855e-69,  0.16059    ])
202344  , -9510.38    , array([ 2.07223    ,  0.526652   ,  0.0163968  ,  2.59855e-69,  0.192678   ])
202345  , -9510.38    , array([ 2.07223    ,  0.526652   ,  0.0163968  ,  2.59855e-69,  0.192678   ])
202346  , -9508.44    , array([ 2.0743     ,  0.526652   ,  0.0163968  ,  2.59855e-69,  0.192678   ])
202347  , -9511.46    , array([ 2.07223    ,  0.527178   ,  0.0163968  ,  2.59855e-69,  0.192678   ])
202348  , -9510.31    , array([ 2.07223    ,  0.526652   ,  0.0164132  ,  2.59855e-69,  0.192678   ])
202349  , -9510.38    , array([ 2.07223    ,  0.526652   ,  0.0163968  ,  2.60115e-69,  0.192678   ])
