24887   , -2613.03    , array([ 0.516547   ,  2.0284     ,  4.33102e-36,  0.0248057  ])
24888   , -2613.03    , array([ 0.517064   ,  2.0284     ,  4.33102e-36,  0.0248057  ])
24889   , -2613.34    , array([ 0.516547   ,  2.03043    ,  4.33102e-36,  0.0248057  ])
24890   , -2613.03    , array([ 0.516547   ,  2.0284     ,  4.33536e-36,  0.0248057  ])
24891   , -2613.33    , array([ 0.516547   ,  2.0284     ,  4.33102e-36,  0.0248305  ])
24892   , -2613.03    , array([ 0.516547   ,  2.0284     ,  4.33102e-36,  0.0248057  ])
24893   , -2332.58    , array([ 0.516547   ,  0.982423   ,  4.33102e-36,  0.0122787  ])
24894   , -2332.58    , array([ 0.516547   ,  0.982423   ,  4.33102e-36,  0.0122787  ])
24895   , -2332.58    , array([ 0.517064   ,  0.982423   ,  4.33102e-36,  0.0122787  ])
24896   , -2332.82    , array([ 0.516547   ,  0.983406   ,  4.33102e-36,  0.0122787  ])
24897   , -2332.58    , array([ 0.516547   ,  0.982423   ,  4.33536e-36,  0.0122787  ])
24898   , -2332.58    , array([ 0.516547   ,  0.982423   ,  4.33102e-36,  0.012291   ])
24899   , -1744.07    , array([ 0.516547   ,  0.0931327  ,  4.33102e-36,  0.0207133  ])
24900   , -1744.07    , array([ 0.516547   ,  0.0931327  ,  4.33102e-36,  0.0207133  ])
24901   , -1744.07    , array([ 0.517064   ,  0.0931327  ,  4.33102e-36,  0.0207133  ])
24902   , -1743.28    , array([ 0.516547   ,  0.0932258  ,  4.33102e-36,  0.0207133  ])
24903   , -1744.07    , array([ 0.516547   ,  0.0931327  ,  4.33536e-36,  0.0207133  ])
24904   , -1744.39    , array([ 0.516547   ,  0.0931327  ,  4.33102e-36,  0.020734   ])
24905   , -2171.33    , array([ 0.516547   ,  0.588621   ,  4.33102e-36,  0.0137571  ])
24906   , -2171.33    , array([ 0.516547   ,  0.588621   ,  4.33102e-36,  0.0137571  ])
24907   , -2171.33    , array([ 0.517064   ,  0.588621   ,  4.33102e-36,  0.0137571  ])
24908   , -2171.69    , array([ 0.516547   ,  0.58921    ,  4.33102e-36,  0.0137571  ])
24909   , -2171.33    , array([ 0.516547   ,  0.588621   ,  4.33536e-36,  0.0137571  ])
24910   , -2171.18    , array([ 0.516547   ,  0.588621   ,  4.33102e-36,  0.0137709  ])
24911   , -1589.32    , array([ 0.516547   ,  0.15016    ,  4.33102e-36,  0.0186297  ])
24912   , -1589.32    , array([ 0.516547   ,  0.15016    ,  4.33102e-36,  0.0186297  ])
24913   , -1589.32    , array([ 0.517064   ,  0.15016    ,  4.33102e-36,  0.0186297  ])
24914   , -1589.37    , array([ 0.516547   ,  0.15031    ,  4.33102e-36,  0.0186297  ])
24915   , -1589.32    , array([ 0.516547   ,  0.15016    ,  4.33536e-36,  0.0186297  ])
24916   , -1589.09    , array([ 0.516547   ,  0.15016    ,  4.33102e-36,  0.0186483  ])
24917   , -2336.8     , array([ 0.516547   ,  0.00536608 ,  4.33102e-36,  0.123485   ])
24918   , -2336.8     , array([ 0.516547   ,  0.00536608 ,  4.33102e-36,  0.123485   ])
24919   , -2336.8     , array([ 0.517064   ,  0.00536608 ,  4.33102e-36,  0.123485   ])
24920   , -2336.8     , array([ 0.516547   ,  0.00537145 ,  4.33102e-36,  0.123485   ])
24921   , -2336.8     , array([ 0.516547   ,  0.00536608 ,  4.33536e-36,  0.123485   ])
24922   , -2336.8     , array([ 0.516547   ,  0.00536608 ,  4.33102e-36,  0.123609   ])
24923   , -1653.56    , array([ 0.516547   ,  0.108787   ,  4.33102e-36,  0.0223703  ])
24924   , -1653.56    , array([ 0.516547   ,  0.108787   ,  4.33102e-36,  0.0223703  ])
24925   , -1653.56    , array([ 0.517064   ,  0.108787   ,  4.33102e-36,  0.0223703  ])
24926   , -1652.97    , array([ 0.516547   ,  0.108896   ,  4.33102e-36,  0.0223703  ])
24927   , -1653.56    , array([ 0.516547   ,  0.108787   ,  4.33536e-36,  0.0223703  ])
24928   , -1653.71    , array([ 0.516547   ,  0.108787   ,  4.33102e-36,  0.0223927  ])
24929   , -1580.81    , array([ 0.516547   ,  0.138097   ,  4.33102e-36,  0.0195367  ])
24930   , -1580.81    , array([ 0.516547   ,  0.138097   ,  4.33102e-36,  0.0195367  ])
24931   , -1580.81    , array([ 0.517064   ,  0.138097   ,  4.33102e-36,  0.0195367  ])
24932   , -1580.74    , array([ 0.516547   ,  0.138236   ,  4.33102e-36,  0.0195367  ])
24933   , -1580.81    , array([ 0.516547   ,  0.138097   ,  4.33536e-36,  0.0195367  ])
24934   , -1580.65    , array([ 0.516547   ,  0.138097   ,  4.33102e-36,  0.0195563  ])
24935   , -1562.89    , array([ 0.516547   ,  0.144176   ,  4.33102e-36,  0.0212894  ])
24936   , -1562.89    , array([ 0.516547   ,  0.144176   ,  4.33102e-36,  0.0212894  ])
24937   , -1562.89    , array([ 0.517064   ,  0.144176   ,  4.33102e-36,  0.0212894  ])
24938   , -1562.81    , array([ 0.516547   ,  0.14432    ,  4.33102e-36,  0.0212894  ])
24939   , -1562.89    , array([ 0.516547   ,  0.144176   ,  4.33536e-36,  0.0212894  ])
24940   , -1562.72    , array([ 0.516547   ,  0.144176   ,  4.33102e-36,  0.0213107  ])
24941   , -1475.21    , array([ 0.516547   ,  0.171287   ,  4.33102e-36,  0.0300201  ])
24942   , -1475.21    , array([ 0.516547   ,  0.171287   ,  4.33102e-36,  0.0300201  ])
24943   , -1475.21    , array([ 0.517064   ,  0.171287   ,  4.33102e-36,  0.0300201  ])
24944   , -1475.09    , array([ 0.516547   ,  0.171458   ,  4.33102e-36,  0.0300201  ])
24945   , -1475.21    , array([ 0.516547   ,  0.171287   ,  4.33536e-36,  0.0300201  ])
24946   , -1474.98    , array([ 0.516547   ,  0.171287   ,  4.33102e-36,  0.0300502  ])
24947   , -876.016    , array([ 0.516547   ,  0.341228   ,  4.33102e-36,  0.118688   ])
24948   , -876.016    , array([ 0.516547   ,  0.341228   ,  4.33102e-36,  0.118688   ])
24949   , -876.016    , array([ 0.517064   ,  0.341228   ,  4.33102e-36,  0.118688   ])
24950   , -876.387    , array([ 0.516547   ,  0.34157    ,  4.33102e-36,  0.118688   ])
