1       , -39019.5    , array([ 0.00190301 ,  7.0066     ,  0.00427147 ,  0.326323   ])
2       , -38975.4    , array([ 0.00190491 ,  7.0066     ,  0.00427147 ,  0.326323   ])
3       , -39028.9    , array([ 0.00190301 ,  7.01361    ,  0.00427147 ,  0.326323   ])
4       , -39063.4    , array([ 0.00190301 ,  7.0066     ,  0.00427574 ,  0.326323   ])
5       , -39029.9    , array([ 0.00190301 ,  7.0066     ,  0.00427147 ,  0.326649   ])
6       , -39019.5    , array([ 0.00190301 ,  7.0066     ,  0.00427147 ,  0.326323   ])
7       , -9213.83    , array([ 0.00382505 ,  6.03328    ,  0.00213161 ,  0.276706   ])
8       , -9213.83    , array([ 0.00382505 ,  6.03328    ,  0.00213161 ,  0.276706   ])
9       , -9208.43    , array([ 0.00382888 ,  6.03328    ,  0.00213161 ,  0.276706   ])
10      , -9217.35    , array([ 0.00382505 ,  6.03931    ,  0.00213161 ,  0.276706   ])
11      , -9219.23    , array([ 0.00382505 ,  6.03328    ,  0.00213374 ,  0.276706   ])
12      , -9221.87    , array([ 0.00382505 ,  6.03328    ,  0.00213161 ,  0.276983   ])
13      , -7259.08    , array([ 0.00253429 ,  0.55574    ,  0.00313377 ,  0.000257118])
14      , -7259.08    , array([ 0.00253429 ,  0.55574    ,  0.00313377 ,  0.000257118])
15      , -7256.55    , array([ 0.00253683 ,  0.55574    ,  0.00313377 ,  0.000257118])
16      , -7259.08    , array([ 0.00253429 ,  0.556296   ,  0.00313377 ,  0.000257118])
17      , -7261.28    , array([ 0.00253429 ,  0.55574    ,  0.00313691 ,  0.000257118])
18      , -7258.75    , array([ 0.00253429 ,  0.55574    ,  0.00313377 ,  0.000257376])
25      , -7259.06    , array([ 0.00253443 ,  0.55577    ,  0.00313393 ,  0.000257113])
26      , -7259.06    , array([ 0.00253443 ,  0.55577    ,  0.00313393 ,  0.000257113])
27      , -7256.53    , array([ 0.00253697 ,  0.55577    ,  0.00313393 ,  0.000257113])
28      , -7259.05    , array([ 0.00253443 ,  0.556326   ,  0.00313393 ,  0.000257113])
29      , -7261.25    , array([ 0.00253443 ,  0.55577    ,  0.00313706 ,  0.000257113])
30      , -7258.72    , array([ 0.00253443 ,  0.55577    ,  0.00313393 ,  0.00025737 ])
31      , -7259.03    , array([ 0.00253457 ,  0.5558     ,  0.00313408 ,  0.000257107])
32      , -7259.03    , array([ 0.00253457 ,  0.5558     ,  0.00313408 ,  0.000257107])
33      , -7256.5     , array([ 0.00253711 ,  0.5558     ,  0.00313408 ,  0.000257107])
34      , -7259.03    , array([ 0.00253457 ,  0.556357   ,  0.00313408 ,  0.000257107])
