13840   , -79089.4    , array([ 0.252485   ,  0.0142312  ,  2.4994e-54 ,  1.43793e-41,  7.26399e-13])
13841   , -79089.4    , array([ 0.252738   ,  0.0142312  ,  2.4994e-54 ,  1.43793e-41,  7.26399e-13])
13842   , -79089.4    , array([ 0.252485   ,  0.0142454  ,  2.4994e-54 ,  1.43793e-41,  7.26399e-13])
13843   , -79089.4    , array([ 0.252485   ,  0.0142312  ,  2.5019e-54 ,  1.43793e-41,  7.26399e-13])
13844   , -79089.4    , array([ 0.252485   ,  0.0142312  ,  2.4994e-54 ,  1.43937e-41,  7.26399e-13])
13845   , -79089.4    , array([ 0.252485   ,  0.0142312  ,  2.4994e-54 ,  1.43793e-41,  7.27126e-13])
13846   , -79089.4    , array([ 0.252485   ,  0.0142312  ,  2.4994e-54 ,  1.43793e-41,  7.26399e-13])
13847   , -79089.4    , array([ 0.252485   ,  0.0142303  ,  2.4994e-54 ,  1.43793e-41,  7.26444e-13])
13848   , -79089.4    , array([ 0.252485   ,  0.0142303  ,  2.4994e-54 ,  1.43793e-41,  7.26444e-13])
13849   , -79089.4    , array([ 0.252737   ,  0.0142303  ,  2.4994e-54 ,  1.43793e-41,  7.26444e-13])
13850   , -79089.4    , array([ 0.252485   ,  0.0142446  ,  2.4994e-54 ,  1.43793e-41,  7.26444e-13])
13851   , -79089.4    , array([ 0.252485   ,  0.0142303  ,  2.5019e-54 ,  1.43793e-41,  7.26444e-13])
13852   , -79089.4    , array([ 0.252485   ,  0.0142303  ,  2.4994e-54 ,  1.43937e-41,  7.26444e-13])
13853   , -79089.4    , array([ 0.252485   ,  0.0142303  ,  2.4994e-54 ,  1.43793e-41,  7.27171e-13])
13854   , -79089.4    , array([ 0.252483   ,  0.0142269  ,  2.4994e-54 ,  1.43793e-41,  7.26625e-13])
13855   , -79089.4    , array([ 0.252483   ,  0.0142269  ,  2.4994e-54 ,  1.43793e-41,  7.26625e-13])
13856   , -79089.4    , array([ 0.252735   ,  0.0142269  ,  2.4994e-54 ,  1.43793e-41,  7.26625e-13])
13857   , -79089.4    , array([ 0.252483   ,  0.0142412  ,  2.4994e-54 ,  1.43793e-41,  7.26625e-13])
13858   , -79089.4    , array([ 0.252483   ,  0.0142269  ,  2.5019e-54 ,  1.43793e-41,  7.26625e-13])
13859   , -79089.4    , array([ 0.252483   ,  0.0142269  ,  2.4994e-54 ,  1.43937e-41,  7.26625e-13])
13860   , -79089.4    , array([ 0.252483   ,  0.0142269  ,  2.4994e-54 ,  1.43793e-41,  7.27352e-13])
13861   , -79089.4    , array([ 0.252474   ,  0.0142133  ,  2.4994e-54 ,  1.43793e-41,  7.27347e-13])
13862   , -79089.4    , array([ 0.252474   ,  0.0142133  ,  2.4994e-54 ,  1.43793e-41,  7.27347e-13])
13863   , -79089.4    , array([ 0.252727   ,  0.0142133  ,  2.4994e-54 ,  1.43793e-41,  7.27347e-13])
13864   , -79089.4    , array([ 0.252474   ,  0.0142275  ,  2.4994e-54 ,  1.43793e-41,  7.27347e-13])
13865   , -79089.4    , array([ 0.252474   ,  0.0142133  ,  2.5019e-54 ,  1.43793e-41,  7.27347e-13])
13866   , -79089.4    , array([ 0.252474   ,  0.0142133  ,  2.4994e-54 ,  1.43937e-41,  7.27347e-13])
13867   , -79089.4    , array([ 0.252474   ,  0.0142133  ,  2.4994e-54 ,  1.43793e-41,  7.28075e-13])
13868   , -79089.4    , array([ 0.25244    ,  0.0141589  ,  2.4994e-54 ,  1.43793e-41,  7.30245e-13])
13869   , -79089.4    , array([ 0.25244    ,  0.0141589  ,  2.4994e-54 ,  1.43793e-41,  7.30245e-13])
13870   , -79089.4    , array([ 0.252692   ,  0.0141589  ,  2.4994e-54 ,  1.43793e-41,  7.30245e-13])
13871   , -79089.4    , array([ 0.25244    ,  0.014173   ,  2.4994e-54 ,  1.43793e-41,  7.30245e-13])
13872   , -79089.4    , array([ 0.25244    ,  0.0141589  ,  2.5019e-54 ,  1.43793e-41,  7.30245e-13])
13873   , -79089.4    , array([ 0.25244    ,  0.0141589  ,  2.4994e-54 ,  1.43937e-41,  7.30245e-13])
13874   , -79089.4    , array([ 0.25244    ,  0.0141589  ,  2.4994e-54 ,  1.43793e-41,  7.30975e-13])
13875   , -79089.4    , array([ 0.252302   ,  0.0139433  ,  2.4994e-54 ,  1.43793e-41,  7.41951e-13])
13876   , -79089.4    , array([ 0.252302   ,  0.0139433  ,  2.4994e-54 ,  1.43793e-41,  7.41951e-13])
13877   , -79089.4    , array([ 0.252555   ,  0.0139433  ,  2.4994e-54 ,  1.43793e-41,  7.41951e-13])
13878   , -79089.4    , array([ 0.252302   ,  0.0139572  ,  2.4994e-54 ,  1.43793e-41,  7.41951e-13])
13879   , -79089.4    , array([ 0.252302   ,  0.0139433  ,  2.5019e-54 ,  1.43793e-41,  7.41951e-13])
13880   , -79089.4    , array([ 0.252302   ,  0.0139433  ,  2.4994e-54 ,  1.43937e-41,  7.41951e-13])
