8437    , -79088.2    , array([ 7.95357    ,  0.338456   ,  1.48982e-26,  1.82199e-70,  3.3998e-07 ])
8438    , -79088.2    , array([ 7.96152    ,  0.338456   ,  1.48982e-26,  1.82199e-70,  3.3998e-07 ])
8439    , -79088.2    , array([ 7.95357    ,  0.338794   ,  1.48982e-26,  1.82199e-70,  3.3998e-07 ])
8440    , -79088.2    , array([ 7.95357    ,  0.338456   ,  1.49131e-26,  1.82199e-70,  3.3998e-07 ])
8441    , -79088.2    , array([ 7.95357    ,  0.338456   ,  1.48982e-26,  1.82381e-70,  3.3998e-07 ])
8442    , -79088.2    , array([ 7.95357    ,  0.338456   ,  1.48982e-26,  1.82199e-70,  3.40321e-07])
8443    , -79088.2    , array([ 7.95357    ,  0.338456   ,  1.48982e-26,  1.82199e-70,  3.3998e-07 ])
8444    , -79084.4    , array([ 7.79376    ,  0.16778    ,  1.48982e-26,  1.82199e-70,  7.02753e-07])
8445    , -79084.4    , array([ 7.79376    ,  0.16778    ,  1.48982e-26,  1.82199e-70,  7.02753e-07])
8446    , -79084.4    , array([ 7.80156    ,  0.16778    ,  1.48982e-26,  1.82199e-70,  7.02753e-07])
8447    , -79084.4    , array([ 7.79376    ,  0.167948   ,  1.48982e-26,  1.82199e-70,  7.02753e-07])
8448    , -79084.4    , array([ 7.79376    ,  0.16778    ,  1.49131e-26,  1.82199e-70,  7.02753e-07])
8449    , -79084.4    , array([ 7.79376    ,  0.16778    ,  1.48982e-26,  1.82381e-70,  7.02753e-07])
8450    , -79084.4    , array([ 7.79376    ,  0.16778    ,  1.48982e-26,  1.82199e-70,  7.03456e-07])
8451    , -77618.9    , array([ 7.18601    ,  0.0101319  ,  1.48982e-26,  1.82199e-70,  1.28292e-05])
8452    , -77618.9    , array([ 7.18601    ,  0.0101319  ,  1.48982e-26,  1.82199e-70,  1.28292e-05])
8453    , -77618.9    , array([ 7.1932     ,  0.0101319  ,  1.48982e-26,  1.82199e-70,  1.28292e-05])
8454    , -77620.3    , array([ 7.18601    ,  0.010142   ,  1.48982e-26,  1.82199e-70,  1.28292e-05])
8455    , -77618.9    , array([ 7.18601    ,  0.0101319  ,  1.49131e-26,  1.82199e-70,  1.28292e-05])
8456    , -77618.9    , array([ 7.18601    ,  0.0101319  ,  1.48982e-26,  1.82381e-70,  1.28292e-05])
8457    , -77617.4    , array([ 7.18601    ,  0.0101319  ,  1.48982e-26,  1.82199e-70,  1.2842e-05 ])
8465    , -77617      , array([ 7.18588    ,  0.0101256  ,  1.48982e-26,  1.82199e-70,  1.28374e-05])
8466    , -77617      , array([ 7.18588    ,  0.0101256  ,  1.48982e-26,  1.82199e-70,  1.28374e-05])
8467    , -77617      , array([ 7.19307    ,  0.0101256  ,  1.48982e-26,  1.82199e-70,  1.28374e-05])
8468    , -77618.5    , array([ 7.18588    ,  0.0101357  ,  1.48982e-26,  1.82199e-70,  1.28374e-05])
8469    , -77617      , array([ 7.18588    ,  0.0101256  ,  1.49131e-26,  1.82199e-70,  1.28374e-05])
8470    , -77617      , array([ 7.18588    ,  0.0101256  ,  1.48982e-26,  1.82381e-70,  1.28374e-05])
8471    , -77615.6    , array([ 7.18588    ,  0.0101256  ,  1.48982e-26,  1.82199e-70,  1.28503e-05])
8472    , -77615.2    , array([ 7.18575    ,  0.0101193  ,  1.48982e-26,  1.82199e-70,  1.28457e-05])
8473    , -77615.2    , array([ 7.18575    ,  0.0101193  ,  1.48982e-26,  1.82199e-70,  1.28457e-05])
8474    , -77615.2    , array([ 7.19294    ,  0.0101193  ,  1.48982e-26,  1.82199e-70,  1.28457e-05])
8475    , -77616.7    , array([ 7.18575    ,  0.0101294  ,  1.48982e-26,  1.82199e-70,  1.28457e-05])
8476    , -77615.2    , array([ 7.18575    ,  0.0101193  ,  1.49131e-26,  1.82199e-70,  1.28457e-05])
8477    , -77615.2    , array([ 7.18575    ,  0.0101193  ,  1.48982e-26,  1.82381e-70,  1.28457e-05])
8478    , -77613.7    , array([ 7.18575    ,  0.0101193  ,  1.48982e-26,  1.82199e-70,  1.28585e-05])
8486    , -77614.7    , array([ 7.18571    ,  0.0101177  ,  1.48982e-26,  1.82199e-70,  1.28478e-05])
8487    , -77614.7    , array([ 7.18571    ,  0.0101177  ,  1.48982e-26,  1.82199e-70,  1.28478e-05])
