154062  , -55694.9    , array([ 0.0143287  ,  1.8416     ,  1.11497e-17,  0.000219467,  0.000934425])
154087  , -18158.6    , array([ 0.150902   ,  0.128376   ,  1.11609e-17,  0.000219454,  0.0146354  ])
154088  , -18158.6    , array([ 0.150902   ,  0.128376   ,  1.11497e-17,  0.000219674,  0.0146354  ])
154089  , -18147.6    , array([ 0.150902   ,  0.128376   ,  1.11497e-17,  0.000219454,  0.01465    ])
154097  , -17941.7    , array([ 0.151815   ,  0.12756    ,  1.11497e-17,  0.000219454,  0.0147266  ])
154098  , -17941.7    , array([ 0.151815   ,  0.12756    ,  1.11497e-17,  0.000219454,  0.0147266  ])
154099  , -17934.7    , array([ 0.151967   ,  0.12756    ,  1.11497e-17,  0.000219454,  0.0147266  ])
154100  , -17958.4    , array([ 0.151815   ,  0.127687   ,  1.11497e-17,  0.000219454,  0.0147266  ])
154101  , -17941.7    , array([ 0.151815   ,  0.12756    ,  1.11609e-17,  0.000219454,  0.0147266  ])
154102  , -17941.7    , array([ 0.151815   ,  0.12756    ,  1.11497e-17,  0.000219674,  0.0147266  ])
154103  , -17930.8    , array([ 0.151815   ,  0.12756    ,  1.11497e-17,  0.000219454,  0.0147413  ])
154104  , -14224.5    , array([ 0.168942   ,  0.113915   ,  1.11497e-17,  0.000219454,  0.0164402  ])
154105  , -14224.5    , array([ 0.168942   ,  0.113915   ,  1.11497e-17,  0.000219454,  0.0164402  ])
154106  , -14217      , array([ 0.169112   ,  0.113915   ,  1.11497e-17,  0.000219454,  0.0164402  ])
154107  , -14239.9    , array([ 0.168942   ,  0.114029   ,  1.11497e-17,  0.000219454,  0.0164402  ])
154108  , -14224.5    , array([ 0.168942   ,  0.113915   ,  1.11609e-17,  0.000219454,  0.0164402  ])
154109  , -14224.5    , array([ 0.168942   ,  0.113915   ,  1.11497e-17,  0.000219673,  0.0164402  ])
154110  , -14215.3    , array([ 0.168942   ,  0.113915   ,  1.11497e-17,  0.000219454,  0.0164566  ])
154118  , -14179      , array([ 0.169173   ,  0.113751   ,  1.11497e-17,  0.000219454,  0.0164633  ])
154119  , -14179      , array([ 0.169173   ,  0.113751   ,  1.11497e-17,  0.000219454,  0.0164633  ])
154120  , -14171.5    , array([ 0.169343   ,  0.113751   ,  1.11497e-17,  0.000219454,  0.0164633  ])
154121  , -14194.5    , array([ 0.169173   ,  0.113864   ,  1.11497e-17,  0.000219454,  0.0164633  ])
154122  , -14179      , array([ 0.169173   ,  0.113751   ,  1.11609e-17,  0.000219454,  0.0164633  ])
154123  , -14179      , array([ 0.169173   ,  0.113751   ,  1.11497e-17,  0.000219673,  0.0164633  ])
154124  , -14169.9    , array([ 0.169173   ,  0.113751   ,  1.11497e-17,  0.000219454,  0.0164798  ])
154125  , -13359.7    , array([ 0.17345    ,  0.110785   ,  1.11497e-17,  0.000219454,  0.016892   ])
154126  , -13359.7    , array([ 0.17345    ,  0.110785   ,  1.11497e-17,  0.000219454,  0.016892   ])
154127  , -13352.1    , array([ 0.173623   ,  0.110785   ,  1.11497e-17,  0.000219454,  0.016892   ])
154128  , -13374.7    , array([ 0.17345    ,  0.110896   ,  1.11497e-17,  0.000219454,  0.016892   ])
154129  , -13359.7    , array([ 0.17345    ,  0.110785   ,  1.11609e-17,  0.000219454,  0.016892   ])
154130  , -13359.7    , array([ 0.17345    ,  0.110785   ,  1.11497e-17,  0.000219673,  0.016892   ])
154131  , -13351.1    , array([ 0.17345    ,  0.110785   ,  1.11497e-17,  0.000219454,  0.0169089  ])
154132  , -421148     , array([ 2.04571    ,  0.00813426 ,  1.11497e-17,  0.000219441,  0.214385   ])
154133  , -421148     , array([ 2.04571    ,  0.00813426 ,  1.11497e-17,  0.000219441,  0.214385   ])
154134  , -421152     , array([ 2.04775    ,  0.00813426 ,  1.11497e-17,  0.000219441,  0.214385   ])
154135  , -421108     , array([ 2.04571    ,  0.0081424  ,  1.11497e-17,  0.000219441,  0.214385   ])
154136  , -421148     , array([ 2.04571    ,  0.00813426 ,  1.11609e-17,  0.000219441,  0.214385   ])
154137  , -421114     , array([ 2.04571    ,  0.00813426 ,  1.11497e-17,  0.00021966 ,  0.214385   ])
154138  , -421152     , array([ 2.04571    ,  0.00813426 ,  1.11497e-17,  0.000219441,  0.2146     ])
154139  , -10889.5    , array([ 0.18803    ,  0.101714   ,  1.11497e-17,  0.000219453,  0.0183559  ])
154140  , -10889.5    , array([ 0.18803    ,  0.101714   ,  1.11497e-17,  0.000219453,  0.0183559  ])
154141  , -10881.7    , array([ 0.188218   ,  0.101714   ,  1.11497e-17,  0.000219453,  0.0183559  ])
154142  , -10902.7    , array([ 0.18803    ,  0.101816   ,  1.11497e-17,  0.000219453,  0.0183559  ])
154143  , -10889.5    , array([ 0.18803    ,  0.101714   ,  1.11609e-17,  0.000219453,  0.0183559  ])
154144  , -10889.5    , array([ 0.18803    ,  0.101714   ,  1.11497e-17,  0.000219673,  0.0183559  ])
154145  , -10882.8    , array([ 0.18803    ,  0.101714   ,  1.11497e-17,  0.000219453,  0.0183743  ])
154146  , -5470.41    , array([ 0.259489   ,  0.0723323  ,  1.11497e-17,  0.000219451,  0.0255755  ])
154147  , -5470.41    , array([ 0.259489   ,  0.0723323  ,  1.11497e-17,  0.000219451,  0.0255755  ])
154148  , -5462.98    , array([ 0.259749   ,  0.0723323  ,  1.11497e-17,  0.000219451,  0.0255755  ])
154149  , -5470.87    , array([ 0.259489   ,  0.0724047  ,  1.11497e-17,  0.000219451,  0.0255755  ])
154150  , -5470.41    , array([ 0.259489   ,  0.0723323  ,  1.11609e-17,  0.000219451,  0.0255755  ])
154151  , -5470.41    , array([ 0.259489   ,  0.0723323  ,  1.11497e-17,  0.000219671,  0.0255755  ])
154152  , -5476.22    , array([ 0.259489   ,  0.0723323  ,  1.11497e-17,  0.000219451,  0.0256011  ])
154153  , -92772.1    , array([ 0.728587   ,  0.0242563  ,  1.11497e-17,  0.000219446,  0.0740474  ])
154154  , -92772.1    , array([ 0.728587   ,  0.0242563  ,  1.11497e-17,  0.000219446,  0.0740474  ])
154155  , -92769.7    , array([ 0.729316   ,  0.0242563  ,  1.11497e-17,  0.000219446,  0.0740474  ])
154156  , -92662.8    , array([ 0.728587   ,  0.0242806  ,  1.11497e-17,  0.000219446,  0.0740474  ])
154157  , -92772.1    , array([ 0.728587   ,  0.0242563  ,  1.11609e-17,  0.000219446,  0.0740474  ])
154158  , -92772.1    , array([ 0.728587   ,  0.0242563  ,  1.11497e-17,  0.000219666,  0.0740474  ])
154159  , -92881.8    , array([ 0.728587   ,  0.0242563  ,  1.11497e-17,  0.000219446,  0.0741215  ])
154160  , -5454.02    , array([ 0.264884   ,  0.0707743  ,  1.11497e-17,  0.000219451,  0.0261232  ])
154161  , -5454.02    , array([ 0.264884   ,  0.0707743  ,  1.11497e-17,  0.000219451,  0.0261232  ])
154162  , -5446.67    , array([ 0.265149   ,  0.0707743  ,  1.11497e-17,  0.000219451,  0.0261232  ])
154163  , -5453.37    , array([ 0.264884   ,  0.0708451  ,  1.11497e-17,  0.000219451,  0.0261232  ])
154164  , -5454.02    , array([ 0.264884   ,  0.0707743  ,  1.11609e-17,  0.000219451,  0.0261232  ])
154165  , -5454.02    , array([ 0.264884   ,  0.0707743  ,  1.11497e-17,  0.000219671,  0.0261232  ])
154166  , -5460.85    , array([ 0.264884   ,  0.0707743  ,  1.11497e-17,  0.000219451,  0.0261493  ])
154174  , -5442       , array([ 0.272444   ,  0.0714308  ,  1.11497e-17,  0.000219452,  0.0268858  ])
154175  , -5442       , array([ 0.272444   ,  0.0714308  ,  1.11497e-17,  0.000219452,  0.0268858  ])
154176  , -5434.71    , array([ 0.272716   ,  0.0714308  ,  1.11497e-17,  0.000219452,  0.0268858  ])
154177  , -5440.85    , array([ 0.272444   ,  0.0715023  ,  1.11497e-17,  0.000219452,  0.0268858  ])
154178  , -5442       , array([ 0.272444   ,  0.0714308  ,  1.11609e-17,  0.000219452,  0.0268858  ])
154179  , -5442       , array([ 0.272444   ,  0.0714308  ,  1.11497e-17,  0.000219671,  0.0268858  ])
154180  , -5449.29    , array([ 0.272444   ,  0.0714308  ,  1.11497e-17,  0.000219452,  0.0269127  ])
154181  , -5416.91    , array([ 0.279913   ,  0.0734858  ,  1.11497e-17,  0.000219443,  0.0276555  ])
154182  , -5416.91    , array([ 0.279913   ,  0.0734858  ,  1.11497e-17,  0.000219443,  0.0276555  ])
154183  , -5409.64    , array([ 0.280193   ,  0.0734858  ,  1.11497e-17,  0.000219443,  0.0276555  ])
154184  , -5415.78    , array([ 0.279913   ,  0.0735594  ,  1.11497e-17,  0.000219443,  0.0276555  ])
154185  , -5416.91    , array([ 0.279913   ,  0.0734858  ,  1.11609e-17,  0.000219443,  0.0276555  ])
154186  , -5416.91    , array([ 0.279913   ,  0.0734858  ,  1.11497e-17,  0.000219662,  0.0276555  ])
154187  , -5424.17    , array([ 0.279913   ,  0.0734858  ,  1.11497e-17,  0.000219443,  0.0276832  ])
154188  , -5320.9     , array([ 0.311895   ,  0.0823143  ,  1.11497e-17,  0.000219407,  0.030961   ])
154189  , -5320.9     , array([ 0.311895   ,  0.0823143  ,  1.11497e-17,  0.000219407,  0.030961   ])
154190  , -5313.72    , array([ 0.312207   ,  0.0823143  ,  1.11497e-17,  0.000219407,  0.030961   ])
154191  , -5319.83    , array([ 0.311895   ,  0.0823966  ,  1.11497e-17,  0.000219407,  0.030961   ])
154192  , -5320.9     , array([ 0.311895   ,  0.0823143  ,  1.11609e-17,  0.000219407,  0.030961   ])
154193  , -5320.9     , array([ 0.311895   ,  0.0823143  ,  1.11497e-17,  0.000219627,  0.030961   ])
154194  , -5328.07    , array([ 0.311895   ,  0.0823143  ,  1.11497e-17,  0.000219407,  0.030992   ])
154195  , -5084.34    , array([ 0.480785   ,  0.129587   ,  1.11497e-17,  0.000219266,  0.0486353  ])
154196  , -5084.34    , array([ 0.480785   ,  0.129587   ,  1.11497e-17,  0.000219266,  0.0486353  ])
154197  , -5077.71    , array([ 0.481266   ,  0.129587   ,  1.11497e-17,  0.000219266,  0.0486353  ])
154198  , -5083.55    , array([ 0.480785   ,  0.129717   ,  1.11497e-17,  0.000219266,  0.0486353  ])
154199  , -5084.34    , array([ 0.480785   ,  0.129587   ,  1.11609e-17,  0.000219266,  0.0486353  ])
154200  , -5084.34    , array([ 0.480785   ,  0.129587   ,  1.11497e-17,  0.000219486,  0.0486353  ])
154201  , -5091.41    , array([ 0.480785   ,  0.129587   ,  1.11497e-17,  0.000219266,  0.048684   ])
154202  , -4421.57    , array([ 0.497094   ,  0.122466   ,  1.11497e-17,  0.000227048,  0.0450235  ])
154203  , -4421.57    , array([ 0.497094   ,  0.122466   ,  1.11497e-17,  0.000227048,  0.0450235  ])
154204  , -4415.91    , array([ 0.497592   ,  0.122466   ,  1.11497e-17,  0.000227048,  0.0450235  ])
154205  , -4421.17    , array([ 0.497094   ,  0.122588   ,  1.11497e-17,  0.000227048,  0.0450235  ])
154206  , -4421.57    , array([ 0.497094   ,  0.122466   ,  1.11609e-17,  0.000227048,  0.0450235  ])
154207  , -4421.57    , array([ 0.497094   ,  0.122466   ,  1.11497e-17,  0.000227275,  0.0450235  ])
154208  , -4427.3     , array([ 0.497094   ,  0.122466   ,  1.11497e-17,  0.000227048,  0.0450686  ])
154209  , -3314.23    , array([ 0.571155   ,  0.112643   ,  1.11497e-17,  0.000244103,  0.0406449  ])
154210  , -3314.23    , array([ 0.571155   ,  0.112643   ,  1.11497e-17,  0.000244103,  0.0406449  ])
154211  , -3310.43    , array([ 0.571727   ,  0.112643   ,  1.11497e-17,  0.000244103,  0.0406449  ])
154212  , -3314.13    , array([ 0.571155   ,  0.112756   ,  1.11497e-17,  0.000244103,  0.0406449  ])
154213  , -3314.23    , array([ 0.571155   ,  0.112643   ,  1.11609e-17,  0.000244103,  0.0406449  ])
154214  , -3314.23    , array([ 0.571155   ,  0.112643   ,  1.11497e-17,  0.000244347,  0.0406449  ])
154215  , -3317.96    , array([ 0.571155   ,  0.112643   ,  1.11497e-17,  0.000244103,  0.0406856  ])
154216  , -2107.15    , array([ 0.688117   ,  0.0834068  ,  1.11497e-17,  0.000282888,  0.0294617  ])
154217  , -2107.15    , array([ 0.688117   ,  0.0834068  ,  1.11497e-17,  0.000282888,  0.0294617  ])
154218  , -2105.65    , array([ 0.688806   ,  0.0834068  ,  1.11497e-17,  0.000282888,  0.0294617  ])
154219  , -2107.4     , array([ 0.688117   ,  0.0834903  ,  1.11497e-17,  0.000282888,  0.0294617  ])
154220  , -2107.15    , array([ 0.688117   ,  0.0834068  ,  1.11609e-17,  0.000282888,  0.0294617  ])
154221  , -2107.14    , array([ 0.688117   ,  0.0834068  ,  1.11497e-17,  0.000283171,  0.0294617  ])
154222  , -2108.18    , array([ 0.688117   ,  0.0834068  ,  1.11497e-17,  0.000282888,  0.0294912  ])
154223  , -1795.46    , array([ 0.898429   ,  0.0802008  ,  1.11497e-17,  0.000315761,  0.0285245  ])
154224  , -1795.46    , array([ 0.898429   ,  0.0802008  ,  1.11497e-17,  0.000315761,  0.0285245  ])
154225  , -1794.77    , array([ 0.899328   ,  0.0802008  ,  1.11497e-17,  0.000315761,  0.0285245  ])
154226  , -1795.58    , array([ 0.898429   ,  0.080281   ,  1.11497e-17,  0.000315761,  0.0285245  ])
154227  , -1795.46    , array([ 0.898429   ,  0.0802008  ,  1.11609e-17,  0.000315761,  0.0285245  ])
154228  , -1795.46    , array([ 0.898429   ,  0.0802008  ,  1.11497e-17,  0.000316077,  0.0285245  ])
154229  , -1795.97    , array([ 0.898429   ,  0.0802008  ,  1.11497e-17,  0.000315761,  0.028553   ])
154230  , -1674.46    , array([ 1.06894    ,  0.0723125  ,  1.11497e-17,  0.000352063,  0.0258601  ])
154231  , -1674.46    , array([ 1.06894    ,  0.0723125  ,  1.11497e-17,  0.000352063,  0.0258601  ])
154232  , -1674.17    , array([ 1.07001    ,  0.0723125  ,  1.11497e-17,  0.000352063,  0.0258601  ])
154233  , -1674.44    , array([ 1.06894    ,  0.0723848  ,  1.11497e-17,  0.000352063,  0.0258601  ])
154234  , -1674.46    , array([ 1.06894    ,  0.0723125  ,  1.11609e-17,  0.000352063,  0.0258601  ])
154235  , -1674.46    , array([ 1.06894    ,  0.0723125  ,  1.11497e-17,  0.000352415,  0.0258601  ])
154236  , -1674.73    , array([ 1.06894    ,  0.0723125  ,  1.11497e-17,  0.000352063,  0.025886   ])
154237  , -1640.1     , array([ 1.24875    ,  0.0700819  ,  1.11497e-17,  0.000386981,  0.0250545  ])
154238  , -1640.1     , array([ 1.24875    ,  0.0700819  ,  1.11497e-17,  0.000386981,  0.0250545  ])
154239  , -1640       , array([ 1.25       ,  0.0700819  ,  1.11497e-17,  0.000386981,  0.0250545  ])
154240  , -1640.13    , array([ 1.24875    ,  0.070152   ,  1.11497e-17,  0.000386981,  0.0250545  ])
154241  , -1640.1     , array([ 1.24875    ,  0.0700819  ,  1.11609e-17,  0.000386981,  0.0250545  ])
154242  , -1640.1     , array([ 1.24875    ,  0.0700819  ,  1.11497e-17,  0.000387368,  0.0250545  ])
154243  , -1640.18    , array([ 1.24875    ,  0.0700819  ,  1.11497e-17,  0.000386981,  0.0250795  ])
154244  , -1633.16    , array([ 1.36673    ,  0.0682988  ,  1.11497e-17,  0.00041682 ,  0.024457   ])
154245  , -1633.16    , array([ 1.36673    ,  0.0682988  ,  1.11497e-17,  0.00041682 ,  0.024457   ])
154246  , -1633.13    , array([ 1.3681     ,  0.0682988  ,  1.11497e-17,  0.00041682 ,  0.024457   ])
154247  , -1633.15    , array([ 1.36673    ,  0.0683671  ,  1.11497e-17,  0.00041682 ,  0.024457   ])
154248  , -1633.16    , array([ 1.36673    ,  0.0682988  ,  1.11609e-17,  0.00041682 ,  0.024457   ])
154249  , -1633.16    , array([ 1.36673    ,  0.0682988  ,  1.11497e-17,  0.000417237,  0.024457   ])
154250  , -1633.2     , array([ 1.36673    ,  0.0682988  ,  1.11497e-17,  0.00041682 ,  0.0244815  ])
154251  , -1632.49    , array([ 1.42293    ,  0.0677978  ,  1.11497e-17,  0.000437835,  0.0242757  ])
154252  , -1632.49    , array([ 1.42293    ,  0.0677978  ,  1.11497e-17,  0.000437835,  0.0242757  ])
154253  , -1632.48    , array([ 1.42436    ,  0.0677978  ,  1.11497e-17,  0.000437835,  0.0242757  ])
154254  , -1632.49    , array([ 1.42293    ,  0.0678656  ,  1.11497e-17,  0.000437835,  0.0242757  ])
154255  , -1632.49    , array([ 1.42293    ,  0.0677978  ,  1.11609e-17,  0.000437835,  0.0242757  ])
154256  , -1632.49    , array([ 1.42293    ,  0.0677978  ,  1.11497e-17,  0.000438273,  0.0242757  ])
154257  , -1632.49    , array([ 1.42293    ,  0.0677978  ,  1.11497e-17,  0.000437835,  0.0243     ])
154258  , -1632.51    , array([ 1.43548    ,  0.0676549  ,  1.11497e-17,  0.000450844,  0.0242287  ])
154259  , -1632.51    , array([ 1.43548    ,  0.0676549  ,  1.11497e-17,  0.000450844,  0.0242287  ])
154260  , -1632.51    , array([ 1.43692    ,  0.0676549  ,  1.11497e-17,  0.000450844,  0.0242287  ])
154261  , -1632.51    , array([ 1.43548    ,  0.0677226  ,  1.11497e-17,  0.000450844,  0.0242287  ])
154262  , -1632.51    , array([ 1.43548    ,  0.0676549  ,  1.11609e-17,  0.000450844,  0.0242287  ])
154263  , -1632.51    , array([ 1.43548    ,  0.0676549  ,  1.11497e-17,  0.000451295,  0.0242287  ])
154264  , -1632.52    , array([ 1.43548    ,  0.0676549  ,  1.11497e-17,  0.000450844,  0.0242529  ])
154265  , -1632.49    , array([ 1.42519    ,  0.067772   ,  1.11497e-17,  0.000440152,  0.0242672  ])
154266  , -1632.49    , array([ 1.42519    ,  0.067772   ,  1.11497e-17,  0.000440152,  0.0242672  ])
154267  , -1632.49    , array([ 1.42661    ,  0.067772   ,  1.11497e-17,  0.000440152,  0.0242672  ])
154268  , -1632.49    , array([ 1.42519    ,  0.0678398  ,  1.11497e-17,  0.000440152,  0.0242672  ])
154269  , -1632.49    , array([ 1.42519    ,  0.067772   ,  1.11609e-17,  0.000440152,  0.0242672  ])
154270  , -1632.49    , array([ 1.42519    ,  0.067772   ,  1.11497e-17,  0.000440593,  0.0242672  ])
154271  , -1632.49    , array([ 1.42519    ,  0.067772   ,  1.11497e-17,  0.000440152,  0.0242915  ])
154272  , -1632.49    , array([ 1.42343    ,  0.0677921  ,  1.11497e-17,  0.000438342,  0.0242738  ])
154273  , -1632.49    , array([ 1.42343    ,  0.0677921  ,  1.11497e-17,  0.000438342,  0.0242738  ])
154274  , -1632.48    , array([ 1.42485    ,  0.0677921  ,  1.11497e-17,  0.000438342,  0.0242738  ])
154275  , -1632.49    , array([ 1.42343    ,  0.0678599  ,  1.11497e-17,  0.000438342,  0.0242738  ])
154276  , -1632.49    , array([ 1.42343    ,  0.0677921  ,  1.11609e-17,  0.000438342,  0.0242738  ])
154277  , -1632.49    , array([ 1.42343    ,  0.0677921  ,  1.11497e-17,  0.000438781,  0.0242738  ])
154278  , -1632.49    , array([ 1.42343    ,  0.0677921  ,  1.11497e-17,  0.000438342,  0.0242981  ])
154279  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154280  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154281  , -1632.48    , array([ 1.42601    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154282  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154283  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439536,  0.0242694  ])
154284  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439976,  0.0242694  ])
154285  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242937  ])
154286  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439543,  0.0242694  ])
154287  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439543,  0.0242694  ])
154288  , -1632.48    , array([ 1.42602    ,  0.0677788  ,  1.11497e-17,  0.000439543,  0.0242694  ])
154289  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439543,  0.0242694  ])
154290  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439543,  0.0242694  ])
154291  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439983,  0.0242694  ])
154292  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439543,  0.0242937  ])
154293  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439538,  0.0242694  ])
154294  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439538,  0.0242694  ])
154295  , -1632.48    , array([ 1.42602    ,  0.0677788  ,  1.11497e-17,  0.000439538,  0.0242694  ])
154296  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439538,  0.0242694  ])
154297  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439538,  0.0242694  ])
154298  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439977,  0.0242694  ])
154299  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439538,  0.0242937  ])
154300  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439537,  0.0242694  ])
154301  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439537,  0.0242694  ])
154302  , -1632.48    , array([ 1.42601    ,  0.0677788  ,  1.11497e-17,  0.000439537,  0.0242694  ])
154303  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439537,  0.0242694  ])
154304  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439537,  0.0242694  ])
154305  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439976,  0.0242694  ])
154306  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439537,  0.0242937  ])
154307  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154308  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154309  , -1632.48    , array([ 1.42601    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154310  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154311  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439536,  0.0242694  ])
154312  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439976,  0.0242694  ])
154313  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242937  ])
154314  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154315  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154316  , -1632.48    , array([ 1.42601    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154317  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154318  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439536,  0.0242694  ])
154319  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439976,  0.0242694  ])
154320  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242937  ])
154321  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154322  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154323  , -1632.48    , array([ 1.42601    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154324  , -1632.49    , array([ 1.42459    ,  0.0678466  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154325  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11609e-17,  0.000439536,  0.0242694  ])
154326  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439976,  0.0242694  ])
154327  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242937  ])
154328  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
154329  , -1632.49    , array([ 1.42459    ,  0.0677788  ,  1.11497e-17,  0.000439536,  0.0242694  ])
