1160    , -13534.8    , array([ 0.0189556  ,  0.73535    ,  0.00322681 ,  0.0918868  ])
1161    , -13533.8    , array([ 0.0189746  ,  0.73535    ,  0.00322681 ,  0.0918868  ])
1162    , -13534.5    , array([ 0.0189556  ,  0.736085   ,  0.00322681 ,  0.0918868  ])
1163    , -13535.7    , array([ 0.0189556  ,  0.73535    ,  0.00323004 ,  0.0918868  ])
1164    , -13534.9    , array([ 0.0189556  ,  0.73535    ,  0.00322681 ,  0.0919788  ])
1165    , -13534.8    , array([ 0.0189556  ,  0.73535    ,  0.00322681 ,  0.0918868  ])
1166    , -12885      , array([ 0.0382876  ,  0.901616   ,  0.00162075 ,  0.0830926  ])
1167    , -12885      , array([ 0.0382876  ,  0.901616   ,  0.00162075 ,  0.0830926  ])
1168    , -12884.9    , array([ 0.0383259  ,  0.901616   ,  0.00162075 ,  0.0830926  ])
1169    , -12885.2    , array([ 0.0382876  ,  0.902518   ,  0.00162075 ,  0.0830926  ])
1170    , -12885.1    , array([ 0.0382876  ,  0.901616   ,  0.00162237 ,  0.0830926  ])
1171    , -12885.2    , array([ 0.0382876  ,  0.901616   ,  0.00162075 ,  0.0831757  ])
1172    , -13007.7    , array([ 0.0983671  ,  0.0386669  ,  0.000646512,  0.0041451  ])
1173    , -13007.7    , array([ 0.0983671  ,  0.0386669  ,  0.000646512,  0.0041451  ])
1174    , -13007.6    , array([ 0.0984656  ,  0.0386669  ,  0.000646512,  0.0041451  ])
1175    , -13006.7    , array([ 0.0983671  ,  0.0387056  ,  0.000646512,  0.0041451  ])
1176    , -13007.7    , array([ 0.0983671  ,  0.0386669  ,  0.000647159,  0.0041451  ])
1177    , -13008.6    , array([ 0.0983671  ,  0.0386669  ,  0.000646512,  0.00414924 ])
1178    , -12795.6    , array([ 0.0509011  ,  0.348559   ,  0.00122818 ,  0.0336226  ])
1179    , -12795.6    , array([ 0.0509011  ,  0.348559   ,  0.00122818 ,  0.0336226  ])
1180    , -12795.5    , array([ 0.050952   ,  0.348559   ,  0.00122818 ,  0.0336226  ])
1181    , -12795.2    , array([ 0.0509011  ,  0.348908   ,  0.00122818 ,  0.0336226  ])
1182    , -12795.7    , array([ 0.0509011  ,  0.348559   ,  0.00122941 ,  0.0336226  ])
1183    , -12795.9    , array([ 0.0509011  ,  0.348559   ,  0.00122818 ,  0.0336562  ])
1184    , -12679.8    , array([ 0.0542934  ,  0.300496   ,  0.00115746 ,  0.0158536  ])
1185    , -12679.8    , array([ 0.0542934  ,  0.300496   ,  0.00115746 ,  0.0158536  ])
1186    , -12679.8    , array([ 0.0543477  ,  0.300496   ,  0.00115746 ,  0.0158536  ])
1187    , -12679.7    , array([ 0.0542934  ,  0.300797   ,  0.00115746 ,  0.0158536  ])
1188    , -12679.9    , array([ 0.0542934  ,  0.300496   ,  0.00115861 ,  0.0158536  ])
1189    , -12679.9    , array([ 0.0542934  ,  0.300496   ,  0.00115746 ,  0.0158694  ])
1190    , -12659.9    , array([ 0.0615239  ,  0.25481    ,  0.00114226 ,  0.00978894 ])
1191    , -12659.9    , array([ 0.0615239  ,  0.25481    ,  0.00114226 ,  0.00978894 ])
1192    , -12659.9    , array([ 0.0615855  ,  0.25481    ,  0.00114226 ,  0.00978894 ])
1193    , -12659.9    , array([ 0.0615239  ,  0.255065   ,  0.00114226 ,  0.00978894 ])
1194    , -12660      , array([ 0.0615239  ,  0.25481    ,  0.0011434  ,  0.00978894 ])
1195    , -12660      , array([ 0.0615239  ,  0.25481    ,  0.00114226 ,  0.00979874 ])
1196    , -12658.1    , array([ 0.0460317  ,  0.238165   ,  0.000809207,  0.00816715 ])
1197    , -12658.1    , array([ 0.0460317  ,  0.238165   ,  0.000809207,  0.00816715 ])
1198    , -12658.1    , array([ 0.0460778  ,  0.238165   ,  0.000809207,  0.00816715 ])
1199    , -12658.1    , array([ 0.0460317  ,  0.238403   ,  0.000809207,  0.00816715 ])
1200    , -12658.1    , array([ 0.0460317  ,  0.238165   ,  0.000810017,  0.00816715 ])
1201    , -12658.1    , array([ 0.0460317  ,  0.238165   ,  0.000809207,  0.00817532 ])
1202    , -12657.8    , array([ 0.0309752  ,  0.23148    ,  0.000534181,  0.00759419 ])
1203    , -12657.8    , array([ 0.0309752  ,  0.23148    ,  0.000534181,  0.00759419 ])
1204    , -12657.8    , array([ 0.0310062  ,  0.23148    ,  0.000534181,  0.00759419 ])
1205    , -12657.8    , array([ 0.0309752  ,  0.231711   ,  0.000534181,  0.00759419 ])
1206    , -12657.8    , array([ 0.0309752  ,  0.23148    ,  0.000534715,  0.00759419 ])
1207    , -12657.8    , array([ 0.0309752  ,  0.23148    ,  0.000534181,  0.00760179 ])
1208    , -12657.7    , array([ 0.0203849  ,  0.227428   ,  0.000350296,  0.00729179 ])
1209    , -12657.7    , array([ 0.0203849  ,  0.227428   ,  0.000350296,  0.00729179 ])
1210    , -12657.7    , array([ 0.0204053  ,  0.227428   ,  0.000350296,  0.00729179 ])
1211    , -12657.7    , array([ 0.0203849  ,  0.227656   ,  0.000350296,  0.00729179 ])
1212    , -12657.7    , array([ 0.0203849  ,  0.227428   ,  0.000350646,  0.00729179 ])
1213    , -12657.7    , array([ 0.0203849  ,  0.227428   ,  0.000350296,  0.00729908 ])
1214    , -12657.4    , array([ 0.0108511  ,  0.222864   ,  0.000188125,  0.00700011 ])
1215    , -12657.4    , array([ 0.0108511  ,  0.222864   ,  0.000188125,  0.00700011 ])
1216    , -12657.4    , array([ 0.010862   ,  0.222864   ,  0.000188125,  0.00700011 ])
1217    , -12657.4    , array([ 0.0108511  ,  0.223087   ,  0.000188125,  0.00700011 ])
1218    , -12657.4    , array([ 0.0108511  ,  0.222864   ,  0.000188313,  0.00700011 ])
1219    , -12657.4    , array([ 0.0108511  ,  0.222864   ,  0.000188125,  0.00700711 ])
1220    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21156e-05,  0.00665154 ])
1221    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21156e-05,  0.00665154 ])
1222    , -12657.1    , array([ 0.00404769 ,  0.216705   ,  7.21156e-05,  0.00665154 ])
1223    , -12657.1    , array([ 0.00404364 ,  0.216921   ,  7.21156e-05,  0.00665154 ])
1224    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21878e-05,  0.00665154 ])
1225    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21156e-05,  0.00665819 ])
1232    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21156e-05,  0.00665154 ])
1233    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21156e-05,  0.00665154 ])
1234    , -12657.1    , array([ 0.00404769 ,  0.216705   ,  7.21156e-05,  0.00665154 ])
1235    , -12657.1    , array([ 0.00404364 ,  0.216921   ,  7.21156e-05,  0.00665154 ])
1236    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21878e-05,  0.00665154 ])
1237    , -12657.1    , array([ 0.00404364 ,  0.216705   ,  7.21156e-05,  0.00665819 ])
1238    , -12657.1    , array([ 0.00392082 ,  0.216518   ,  7.00003e-05,  0.00664102 ])
1239    , -12657.1    , array([ 0.00392082 ,  0.216518   ,  7.00003e-05,  0.00664102 ])
1240    , -12657.1    , array([ 0.00392475 ,  0.216518   ,  7.00003e-05,  0.00664102 ])
1241    , -12657.1    , array([ 0.00392082 ,  0.216734   ,  7.00003e-05,  0.00664102 ])
1242    , -12657      , array([ 0.00392082 ,  0.216518   ,  7.00704e-05,  0.00664102 ])
1243    , -12657.1    , array([ 0.00392082 ,  0.216518   ,  7.00003e-05,  0.00664767 ])
1244    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1245    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1246    , -12656.8    , array([ 0.00164376 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1247    , -12656.8    , array([ 0.00164212 ,  0.211516   ,  3.02189e-05,  0.00635102 ])
1248    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02492e-05,  0.00635102 ])
1249    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635737 ])
1256    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1257    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1258    , -12656.8    , array([ 0.00164376 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1259    , -12656.8    , array([ 0.00164212 ,  0.211516   ,  3.02189e-05,  0.00635102 ])
1260    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02492e-05,  0.00635102 ])
1261    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635737 ])
1262    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1263    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1264    , -12656.8    , array([ 0.00164376 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1265    , -12656.8    , array([ 0.00164212 ,  0.211516   ,  3.02189e-05,  0.00635102 ])
1266    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02492e-05,  0.00635102 ])
1267    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635737 ])
1274    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1275    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1276    , -12656.8    , array([ 0.00164376 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1277    , -12656.8    , array([ 0.00164212 ,  0.211516   ,  3.02189e-05,  0.00635102 ])
1278    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02492e-05,  0.00635102 ])
1279    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635737 ])
1280    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1281    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1282    , -12656.8    , array([ 0.00164376 ,  0.211304   ,  3.02189e-05,  0.00635102 ])
1283    , -12656.8    , array([ 0.00164212 ,  0.211516   ,  3.02189e-05,  0.00635102 ])
1284    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02492e-05,  0.00635102 ])
1285    , -12656.8    , array([ 0.00164212 ,  0.211304   ,  3.02189e-05,  0.00635737 ])
1286    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04299e-05,  0.00621174 ])
1287    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04299e-05,  0.00621174 ])
1288    , -12656.7    , array([ 0.00109535 ,  0.20888    ,  2.04299e-05,  0.00621174 ])
1289    , -12656.7    , array([ 0.00109425 ,  0.209089   ,  2.04299e-05,  0.00621174 ])
1290    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04504e-05,  0.00621174 ])
1291    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04299e-05,  0.00621795 ])
1298    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04299e-05,  0.00621174 ])
1299    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04299e-05,  0.00621174 ])
1300    , -12656.7    , array([ 0.00109535 ,  0.20888    ,  2.04299e-05,  0.00621174 ])
1301    , -12656.7    , array([ 0.00109425 ,  0.209089   ,  2.04299e-05,  0.00621174 ])
1302    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04504e-05,  0.00621174 ])
1303    , -12656.7    , array([ 0.00109425 ,  0.20888    ,  2.04299e-05,  0.00621795 ])
